ABCA10	0	0	0	0	0	21	0	0	0	62	0	0	0	0	0	0
ABCA11P	32	29	62	36	58	31	77	136	19	3	41	51	7	113	115	56
ABCA12	0	0	0	0	0	8	0	90	3	0	0	0	0	0	0	157
ABCA13	23	0	0	29	6	74	1	0	63	0	27	28	0	17	57	0
ABCA17P	446	523	537	474	608	1060	291	690	520	0	421	756	495	502	422	386
ABCA2	0	0	0	0	0	0	0	0	0	0	0	72	0	0	37	0
ABCA3	12	38	0	0	9	0	0	59	0	0	0	77	0	0	0	0
ABCA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA5	0	0	3	0	0	32	46	43	0	0	0	24	43	22	0	32
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	0	0	27	7	0	0	0	3	11	0	18	0	0	0	153
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	65	0	21	0	0	56	0	0
ABCB10	109	13	0	62	40	194	1	46	24	94	63	22	123	149	90	309
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	18	0	0	0	19	0	0	0	0	0	0	0	0
ABCB5	0	0	0	0	0	1	0	0	0	0	0	0	13	1	0	0
ABCB6	96	50	0	119	72	83	0	0	176	0	76	84	38	149	49	608
ABCB7	71	111	823	56	48	263	245	197	229	20	164	178	0	168	120	293
ABCB8	184	335	267	176	311	346	281	209	591	76	429	359	316	299	194	879
ABCB9	0	2	0	40	0	69	0	0	0	0	1	79	0	29	40	360
ABCC1	0	64	0	0	69	0	0	32	137	0	0	106	0	0	0	0
ABCC10	0	1	0	0	14	0	1	0	0	35	0	22	1	26	0	95
ABCC11	0	0	0	0	0	77	0	0	0	0	0	0	0	3	0	0
ABCC12	0	9	0	0	0	0	0	0	0	0	0	0	0	38	1	0
ABCC13	0	0	0	0	0	1	0	0	0	0	0	43	0	0	0	0
ABCC2	69	0	0	1	34	0	0	0	0	0	0	21	0	0	0	0
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	106	0	0	18	20	53	31	0	37	3	19	72	0	14	26	173
ABCC5	317	459	895	436	453	233	210	126	333	58	169	597	148	320	393	3092
ABCC5-AS1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ABCC6	64	1	0	0	0	30	0	0	0	0	25	20	33	6	28	0
ABCC6P1	103	92	130	22	187	177	98	181	202	6	103	190	11	196	92	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD1	0	0	0	0	0	0	0	0	0	31	0	0	0	0	22	0
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	611	224	0	80	275	253	243	169	239	77	465	228	213	388	243	288
ABCD4	0	78	293	0	79	73	0	67	120	364	291	68	113	15	94	199
ABCE1	340	462	741	297	668	573	675	429	540	164	824	788	476	983	569	1035
ABCF1	2883	2167	3246	2601	3919	6796	4477	1866	4400	2949	3125	4408	2825	3670	3139	9160
ABCF2	2183	2446	3880	1457	1887	3263	2740	1416	2750	2311	1929	3905	1246	2108	1840	6529
ABCF3	348	302	1	97	326	327	485	282	696	1	465	305	142	338	203	508
ABCG1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ABCG2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ABCG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	12	0	0	3	5	0	0	0	0	0	0	0	0	0	3	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	1	0	0	0	0	0	0	1	0	0	0	1	2	0	1	1
ABHD10	0	23	0	0	86	9	0	0	16	0	133	93	0	47	49	0
ABHD11	88	25	0	49	112	20	109	0	1	19	23	152	56	88	103	240
ABHD12	61	101	0	79	16	237	0	69	188	126	95	45	59	107	72	0
ABHD12B	27	0	0	21	0	0	0	0	0	0	0	0	0	0	56	0
ABHD13	62	116	177	38	90	56	311	124	85	156	311	265	136	212	106	611
ABHD14A	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	164	584	481	724	811	368	830	223	827	74	387	284	129	733	668	1757
ABHD15	168	13	0	122	401	194	0	0	50	65	62	41	0	121	127	174
ABHD16A	89	51	0	18	115	73	233	16	133	55	137	59	118	188	95	69
ABHD16B	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0
ABHD17A	5	3	0	1	5	13	7	0	0	5	1	2	0	3	8	27
ABHD17B	0	56	0	35	49	144	0	116	100	0	25	100	0	129	51	0
ABHD17C	0	127	0	85	217	568	193	238	178	234	212	441	129	343	413	127
ABHD2	271	79	114	112	137	201	158	214	152	27	130	227	113	209	84	542
ABHD3	310	231	364	280	565	144	248	200	254	270	282	455	229	358	270	391
ABHD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD5	0	84	0	20	25	83	75	111	101	53	107	218	0	139	226	793
ABHD6	0	115	0	43	102	48	110	103	132	0	0	118	0	13	59	371
ABHD8	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
ABI1	87	141	0	106	11	72	194	16	184	104	136	368	121	179	115	27
ABI2	0	50	0	54	17	0	129	52	40	0	69	75	37	36	47	401
ABI3	16	0	0	0	26	0	0	0	39	0	0	1	0	0	0	70
ABI3BP	0	0	0	0	0	61	0	0	0	0	0	0	12	0	0	0
ABL1	66	88	186	5	78	468	162	137	115	159	144	115	61	56	53	630
ABL2	116	21	646	43	14	132	90	183	79	0	39	127	15	121	82	0
ABLIM1	2	0	48	13	40	20	0	0	15	0	0	65	0	0	0	38
ABLIM2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
ABO	0	0	0	1	0	0	0	0	0	0	16	42	0	0	0	0
ABR	117	34	105	50	0	217	0	79	131	0	11	120	8	134	386	207
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	259	399	0	85	28	41	46	55	134	115	0	94	1	126	265	0
ABT1	2727	1974	1051	1296	3124	1593	2681	1640	2593	831	1652	2776	1384	1874	1442	7929
ABTB1	49	81	0	12	33	46	21	0	123	0	16	119	27	55	117	11
ABTB2	124	102	24	118	353	618	109	122	161	590	139	144	10	288	280	24
AC093375.1	0	2	0	0	0	0	0	0	0	0	4	4	3	5	0	0
ACAA1	46	91	10	50	149	18	87	0	22	0	63	0	69	45	65	191
ACAA2	346	897	981	305	496	844	1243	1037	755	673	1018	1033	756	1348	897	3107
ACACA	357	187	105	246	243	205	128	166	185	421	498	313	102	380	253	648
ACACB	0	0	0	26	0	0	0	0	36	113	0	1	40	0	5	0
ACAD10	116	19	0	38	8	13	0	82	11	79	177	206	32	162	0	0
ACAD11	0	0	0	0	2	0	0	0	0	0	7	0	0	13	0	0
ACAD8	0	1	0	0	25	0	0	12	0	236	1	0	117	145	2	0
ACAD9	295	313	255	189	69	350	109	37	240	235	101	394	41	326	283	811
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	0	9	0	0	50	1	69	0	0	1	7	64	24	47	0	3
ACADS	0	81	0	97	30	86	0	136	47	242	12	120	44	55	36	0
ACADSB	196	1	0	0	32	0	0	0	102	52	48	0	81	5	0	0
ACADVL	0	0	0	6	21	7	3	1	37	169	14	59	0	66	103	102
ACAN	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0
ACAP1	11	0	0	1	16	16	0	24	28	0	18	15	36	38	30	141
ACAP2	21	134	0	187	175	195	0	5	136	1	28	346	8	125	57	125
ACAP3	0	5	0	0	0	0	0	0	8	67	0	17	0	0	0	0
ACAT1	71	137	185	71	317	715	91	0	0	0	163	303	109	37	109	147
ACAT2	36	2	0	113	51	88	16	222	72	1	48	67	47	175	75	3
ACBD3	205	141	100	218	158	247	54	288	162	305	188	603	190	253	258	759
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	146	321	248	179	127	96	359	0	260	181	248	559	118	258	148	415
ACBD6	0	108	0	77	208	105	215	223	94	302	148	62	110	157	116	407
ACBD7	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	34	12	112	0	13	7	18	0	0	0	0	59	0	0	0	0
ACD	0	42	0	37	69	0	0	248	65	16	57	80	54	59	50	66
ACE	39	234	131	373	274	672	298	131	633	1480	375	552	158	695	296	385
ACE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER1	39	0	134	0	35	0	0	0	0	0	8	0	0	0	0	0
ACER2	152	76	0	30	43	107	7	51	38	0	0	45	5	48	42	0
ACER3	104	55	0	16	195	207	154	60	109	30	247	275	195	261	110	108
ACHE	0	0	0	0	0	0	0	0	59	0	0	11	0	7	0	0
ACIN1	356	217	420	214	267	456	277	290	430	606	502	371	302	402	492	1071
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
ACKR4	0	0	0	0	6	0	0	0	7	0	0	4	0	0	4	0
ACLY	445	140	224	125	332	370	406	255	796	621	416	826	366	591	265	488
ACMSD	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ACN9	666	710	992	512	920	1342	1241	756	1102	141	662	1969	1167	1205	995	3374
ACO1	114	0	0	22	45	156	127	0	0	0	0	104	0	62	46	121
ACO2	518	162	0	43	69	0	335	86	152	0	103	160	136	133	118	107
ACOT1	0	19	0	0	2	2	0	0	1	0	0	2	8	0	0	19
ACOT11	159	98	0	28	108	106	24	14	76	100	203	79	4	135	46	238
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	246	179	294	56	168	111	300	149	289	1	6	263	114	71	172	646
ACOT2	58	42	0	50	60	0	79	58	34	0	54	82	98	47	96	272
ACOT4	0	218	0	47	0	0	0	24	17	0	0	95	126	0	0	200
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	117	43	65	0	48	113	0	240	73	15	145	382	65	182	101	584
ACOT8	117	38	65	73	92	123	96	22	103	0	159	219	50	161	135	546
ACOT9	904	470	664	426	657	445	268	395	692	236	458	563	338	990	193	828
ACOX1	101	14	95	748	117	26	12	20	3	0	19	37	0	56	0	0
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ACOX3	5	55	0	48	112	110	59	4	74	0	48	187	189	5	96	141
ACOXL	0	1	0	7	0	0	0	0	38	0	8	72	0	60	24	0
ACP1	2310	1740	2498	1566	2583	2661	2715	2836	3391	926	2900	3274	2192	2541	2304	5209
ACP2	55	54	0	0	119	27	94	0	71	65	157	23	0	106	79	217
ACP5	416	21	1	39	205	70	140	0	140	0	51	290	0	66	273	446
ACP6	0	0	0	0	0	1	0	0	0	0	0	63	0	58	0	0
ACPP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ACPT	0	0	0	0	0	0	0	0	3	0	4	4	0	0	3	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	38	0	0	0	473	33	3	24	0	0	22	0	0	168	0
ACRV1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF3	77	23	28	0	59	1	141	32	24	9	37	41	0	75	66	123
ACSL1	0	21	0	0	0	14	0	0	0	0	78	0	0	0	32	0
ACSL3	1266	2069	1598	915	1605	1470	1407	1569	1706	1292	1390	1539	810	2465	748	3651
ACSL4	532	542	483	476	460	837	857	432	860	1416	324	986	594	635	678	1627
ACSL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
ACSM6	0	6	0	0	0	0	0	0	0	0	3	0	0	0	8	0
ACSS1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
ACSS2	191	328	605	220	236	276	538	705	185	12	139	788	358	557	482	910
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	2	1	0	0	0	1	0	0	0	0	0	79	0	0	0
ACTA2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
ACTB	10460	6832	7200	3714	10854	4170	7458	4988	10352	4092	10769	9903	3198	11028	4442	17242
ACTBL2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ACTC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1	15670	9133	11099	7480	9863	8233	11790	7141	11076	3509	16587	12510	5018	14895	6820	24988
ACTG1P4	1	0	1	1	2	0	3	0	3	1	0	3	0	0	0	1
ACTG2	0	26	0	1	0	0	0	0	1	1	21	0	0	1	0	0
ACTL10	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
ACTL6A	355	368	755	207	580	293	433	678	255	150	560	324	500	742	169	547
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	359	436	356	446	644	316	281	127	452	212	484	913	0	894	594	937
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	111	41	0	0	0	0	178	0	55	1	71	60	0	38	16	488
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	20	0	0	29	0
ACTN4	258	172	111	242	153	448	267	130	224	996	317	480	108	249	407	541
ACTR10	505	338	327	261	603	327	464	250	456	299	365	830	103	530	534	836
ACTR1A	197	387	371	208	367	219	514	157	440	314	475	241	135	399	143	1403
ACTR1B	0	76	0	0	0	0	64	0	53	0	45	105	0	138	0	235
ACTR2	130	76	368	107	219	174	104	45	325	11	204	238	98	224	167	427
ACTR3	451	314	451	418	878	688	542	407	684	426	569	907	21	630	397	1017
ACTR3B	0	13	0	0	32	0	0	0	0	0	76	32	0	0	61	522
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ACTR5	140	287	771	145	600	342	440	106	366	215	205	334	32	374	147	845
ACTR6	360	129	0	87	240	2	202	120	79	12	211	359	102	87	221	604
ACTR8	472	292	173	98	322	83	101	477	226	260	437	212	165	273	131	594
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	79	0	0	13	62	80	185	0	0	0	5	63	0	0	0	0
ACVR1	0	37	2	0	37	7	124	0	0	0	44	13	0	0	163	835
ACVR1B	0	23	611	67	18	73	0	87	81	0	70	134	0	88	69	189
ACVR1C	0	0	0	4	39	0	59	0	0	0	0	0	51	0	0	14
ACVR2A	65	69	228	2	54	244	0	0	73	0	25	115	63	41	151	204
ACVR2B	28	64	620	226	152	236	356	315	171	110	289	271	200	180	145	696
ACVR2B-AS1	0	4	0	0	25	0	37	0	5	1	42	0	0	16	0	48
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	0	2	0	5	14	0	0	20	13	0	12	7	1	0	8	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	0	0	0	0	48	0	45	0	0	0	20	35	0	22	0	0
ACYP2	0	0	0	0	15	0	0	0	68	0	0	29	0	0	0	0
ADA	0	0	166	0	0	95	81	130	166	442	335	40	201	224	104	0
ADAD1	29	146	0	76	56	0	0	121	55	1	0	202	59	26	0	248
ADAD2	0	0	0	0	37	0	116	0	0	0	18	0	0	50	0	2
ADAL	29	132	0	72	165	9	136	417	306	7	75	243	83	130	281	704
ADAM10	1	385	177	159	310	323	384	189	695	5	370	289	178	126	118	761
ADAM11	0	0	0	20	0	0	0	0	0	0	43	0	0	0	0	0
ADAM12	0	0	0	0	1	0	0	0	22	0	0	38	0	8	0	0
ADAM15	0	9	0	19	19	5	6	0	1	73	13	0	1	0	0	0
ADAM17	22	144	149	23	117	155	121	76	60	92	314	115	125	149	175	788
ADAM18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19	1	184	185	149	48	78	0	133	47	118	38	227	130	10	69	337
ADAM1A	0	0	0	0	28	0	1	36	0	96	0	44	0	16	78	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	1	0	0	0	0	0	0	0	10	0	42	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21P1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	21	0	3	0	0	0	0	0	64	0	4	0	0
ADAM23	0	76	0	42	33	0	5	0	73	67	101	195	100	62	28	1
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	6	0	23	12	0	0	0	0	0	7	0	0	0
ADAM33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	36	280	3	4	0	0	56	0	2	40	0	0	0	15	0
ADAM9	86	204	288	120	221	132	233	175	153	143	42	218	100	356	148	803
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	0	0	1	0	0	40	7	0	13	0
ADAMTS14	0	20	0	0	23	0	0	0	0	28	0	0	0	11	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	14	0	0	77	1	0	0	0	0	16	13	0	178
ADAMTS18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	52	0	0	0	0	0	14	0	42	78	0
ADAMTS20	0	0	0	0	0	0	36	0	16	0	0	0	0	0	3	0
ADAMTS3	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ADAMTS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	108	0	32	0	0	0	0
ADAMTS9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	40	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	3	0	0	37	41	0	0	0	49	0	4	129	0	23	1	0
ADAMTSL4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ADAMTSL4-AS1	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0
ADAMTSL5	313	118	0	59	202	1	63	0	185	1	241	51	47	34	158	361
ADAP1	84	0	0	12	0	13	91	0	7	0	71	0	0	0	16	0
ADAP2	82	0	0	0	37	133	0	0	26	0	0	0	7	47	0	0
ADAR	197	147	1	239	132	182	185	337	330	242	143	435	73	779	333	602
ADARB1	0	0	0	0	23	11	0	0	14	0	5	111	0	25	23	33
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	123	87	408	114	75	63	286	1	113	54	266	105	45	267	54	46
ADAT2	167	132	229	136	245	167	61	0	179	233	172	253	138	172	42	250
ADAT3	38	6	1	33	56	43	91	28	106	82	3	31	12	0	17	83
ADCK1	234	121	589	29	114	86	310	217	264	3	282	425	330	259	208	654
ADCK2	64	162	576	179	967	942	721	185	753	302	396	925	330	860	383	2988
ADCK3	472	390	885	287	351	416	215	57	304	891	395	347	29	251	422	883
ADCK4	49	54	256	80	47	124	80	0	84	0	0	0	0	257	80	1
ADCK5	0	0	0	0	26	66	0	0	0	0	34	0	0	5	44	0
ADCY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY10	0	1	0	29	33	0	0	0	28	0	0	36	0	33	9	62
ADCY10P1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY3	1	6	2	3	10	1	11	14	18	0	3	21	0	8	9	51
ADCY4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ADCY5	0	4	0	7	58	65	0	0	73	0	0	50	16	59	38	0
ADCY6	0	0	0	0	1	1	0	0	0	0	0	1	0	1	2	0
ADCY7	0	17	50	17	0	0	0	0	42	0	29	4	0	0	0	89
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	13	0	7	111	0	14	0	1	0	0	0	0	48	79	0
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ADD1	148	117	0	88	50	199	117	82	171	604	50	213	1	215	201	502
ADD2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ADD3	99	46	0	11	31	62	318	128	47	5	24	237	44	16	105	556
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	442	363	240	219	407	425	74	269	359	173	202	546	382	365	332	1006
ADH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	43	0	0	0	171	70	0	67	0	1	0	30	0	83	110
ADI1	914	338	484	253	749	329	534	500	595	182	462	445	281	600	397	1576
ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
