ABCA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ABCA13	11	26	4	18	0	12	3	10	0	89	0	54	0	32	0	0	23	0	0	0	0	34	33	11	7	35	41	5	1	0	3
ABCA17P	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	4	0	0
ABCA2	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ABCA3	30	0	0	0	0	26	0	0	0	0	0	37	0	0	0	0	0	71	0	0	0	33	25	0	0	8	0	19	76	0	0
ABCA4	2	0	3	31	0	40	0	0	0	0	0	15	0	0	0	0	0	47	0	0	19	0	4	0	0	18	0	0	0	6	0
ABCA5	0	3	0	0	1	11	0	0	0	0	0	9	0	0	7	3	0	0	8	0	0	51	0	0	0	0	13	22	6	0	0
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	5	0	0	1	5	2	0	7	75	1	5	0	20	0	0	30	0	0	1	0	17	16	13	0	44	7	10	0	24	0
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB10	35	12	4	83	7	101	3	15	2	105	46	284	40	250	42	2	101	75	48	2	29	95	55	6	186	179	88	58	35	68	41
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	22	0	0	0	0	0	5	0	0	0
ABCB6	277	125	32	396	66	435	23	127	13	492	309	935	953	782	146	59	204	108	269	6	250	198	268	80	327	351	216	307	182	300	126
ABCB7	50	32	4	160	17	165	7	49	1	7	62	213	0	120	16	0	3	17	142	1	0	89	57	6	89	204	118	15	54	106	0
ABCB8	179	109	38	479	60	714	18	169	19	880	197	758	544	746	193	115	156	136	305	2	96	523	339	88	313	469	172	181	156	269	67
ABCB9	9	0	0	0	0	0	0	0	0	0	24	0	0	15	0	0	14	0	16	0	0	22	4	0	3	0	0	0	1	25	0
ABCC1	7	0	1	0	5	6	0	0	0	1	0	0	112	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ABCC10	35	32	8	65	5	92	3	6	3	25	45	23	0	29	0	39	100	29	37	0	2	209	155	8	71	46	78	102	38	60	9
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	0	9	0	40	3	35	0	17	0	0	4	59	267	0	0	0	0	0	0	0	0	30	87	3	13	24	0	0	5	17	0
ABCC2	2	2	1	1	9	19	3	0	0	58	0	126	191	110	3	16	23	20	2	0	0	118	70	4	18	20	9	82	30	118	0
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	73	48	27	196	23	324	13	53	0	355	113	669	819	825	34	60	68	167	173	5	112	165	111	19	327	473	184	2	22	84	186
ABCC5	114	21	15	152	9	115	21	15	2	282	166	92	0	280	34	19	164	62	83	0	3	214	217	53	136	201	15	54	105	119	55
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ABCD1	4	0	0	11	0	2	0	0	0	39	6	9	38	29	0	0	56	0	0	0	0	12	0	0	23	23	0	14	0	12	0
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	187	84	22	296	28	238	17	94	4	374	179	372	861	537	172	37	146	130	246	4	99	423	167	30	304	507	255	171	77	123	54
ABCD4	0	30	2	46	5	106	13	5	6	52	21	85	0	162	28	37	29	9	65	0	0	55	34	6	25	32	15	15	0	172	0
ABCE1	278	101	31	506	40	791	36	144	1	379	216	901	378	1098	190	67	340	289	471	5	155	426	380	34	489	719	396	166	197	223	173
ABCF1	474	219	93	767	122	778	78	221	38	785	526	1348	610	918	328	275	505	309	650	10	310	702	497	104	533	612	485	249	253	575	483
ABCF2	464	217	70	918	98	1089	85	250	20	1498	508	1218	844	1258	500	133	223	408	493	9	242	1007	559	138	544	792	476	339	128	263	270
ABCF3	179	76	26	326	61	265	38	159	18	588	310	511	495	544	121	9	234	68	247	4	152	518	202	44	272	275	165	191	181	178	14
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ABCG2	112	87	60	400	92	546	27	273	10	970	262	996	759	1641	271	11	779	244	573	9	357	642	98	103	770	1034	466	174	50	135	381
ABCG4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ABHD10	64	24	3	196	9	214	7	104	0	150	175	61	151	294	63	19	47	22	128	0	88	91	167	33	78	140	69	56	34	75	3
ABHD11	127	95	26	218	46	390	23	157	13	626	263	455	84	556	200	102	157	155	234	3	98	275	118	116	312	302	126	83	92	159	97
ABHD12	145	53	15	301	80	301	28	59	12	682	222	517	965	770	340	144	191	131	285	6	129	359	227	46	332	310	188	114	271	133	56
ABHD12B	68	11	4	45	13	89	3	41	2	20	61	38	37	117	65	11	30	24	78	2	0	37	147	4	59	115	39	4	154	61	0
ABHD13	0	1	9	30	2	40	2	12	1	61	22	7	23	138	45	28	8	57	41	0	17	60	60	1	68	95	5	2	1	8	20
ABHD14A	56	2	0	0	3	0	0	0	0	0	0	0	0	18	0	9	0	0	0	0	0	17	8	0	8	0	9	21	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	0	16	4	24	10	46	7	4	2	83	28	362	145	48	74	49	1	13	52	0	0	55	40	2	52	80	3	1	0	1	14
ABHD15	34	25	2	83	13	62	9	0	2	54	30	3	0	49	1	18	38	77	40	1	9	45	9	7	82	62	35	58	29	54	0
ABHD16A	98	63	10	31	20	121	13	53	11	205	173	169	115	234	45	91	58	34	55	2	42	372	110	6	33	66	92	199	40	13	0
ABHD16B	0	0	0	0	0	0	0	0	0	25	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ABHD17A	1	2	0	6	1	1	0	1	0	10	0	15	2	11	4	2	5	0	3	0	1	7	0	0	4	2	4	0	1	3	0
ABHD17B	28	3	11	23	7	95	1	60	3	68	59	70	45	163	0	17	82	36	71	0	0	115	85	8	51	75	40	46	71	65	33
ABHD17C	22	24	19	143	5	161	8	46	0	138	148	121	155	373	126	47	51	15	97	4	64	152	139	27	149	184	78	164	43	43	0
ABHD2	48	36	11	196	20	226	13	63	6	206	170	343	158	278	118	21	38	76	186	1	75	182	92	11	81	112	62	108	25	55	31
ABHD3	58	49	10	205	12	80	12	18	2	246	101	437	247	354	146	2	38	143	21	1	116	98	221	31	113	100	138	124	99	182	147
ABHD4	54	75	28	232	22	517	11	81	7	918	154	419	0	346	87	40	76	149	123	2	0	158	18	85	139	338	139	45	3	63	100
ABHD5	129	39	18	130	23	357	18	40	2	294	259	210	1	543	127	14	111	43	317	4	101	306	115	36	301	437	246	117	110	173	120
ABHD6	156	54	5	45	12	121	9	10	2	100	30	88	1	195	30	13	16	1	43	0	36	246	10	1	67	106	26	202	0	60	14
ABHD8	0	2	0	1	4	0	0	0	1	0	9	17	0	9	0	11	0	0	0	0	0	0	0	0	4	11	4	3	0	5	0
ABI1	142	53	36	276	40	414	27	118	7	233	316	310	24	609	348	82	67	54	123	3	175	417	307	15	215	572	289	261	177	219	60
ABI2	70	10	6	73	9	110	2	61	0	71	98	76	148	58	67	0	43	137	58	1	18	70	123	10	8	71	43	80	51	80	0
ABI3	0	8	0	0	2	0	2	0	0	1	0	0	0	0	33	0	0	0	0	1	0	0	4	0	0	6	0	40	0	10	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
ABL1	5	62	4	139	10	99	6	37	5	95	53	355	139	137	61	10	84	0	58	0	40	96	113	16	142	90	96	179	55	51	0
ABL2	148	10	2	57	10	180	5	18	2	137	99	189	227	203	82	25	89	97	158	0	34	77	225	18	111	102	84	26	213	205	48
ABLIM1	0	9	0	6	5	115	0	0	0	37	0	0	0	43	0	17	0	0	1	0	0	1	0	0	12	29	0	0	0	25	0
ABLIM2	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	28	3	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	232	35	21	121	40	202	5	52	3	106	79	322	274	510	185	123	96	70	234	4	120	594	285	54	166	138	62	187	300	155	0
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ABRACL	150	55	49	333	34	559	24	153	6	264	390	580	573	487	146	20	140	147	290	6	119	387	498	62	298	398	197	112	659	445	121
ABT1	427	227	75	616	96	1223	48	281	12	1098	410	1128	707	1085	423	229	273	126	763	5	477	904	573	87	436	834	461	333	328	341	330
ABTB1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	15	3	0	0	10	13	25	8	0
ABTB2	93	8	4	67	18	54	9	32	0	35	1	142	0	123	30	0	2	5	46	0	0	124	142	4	40	58	32	9	36	92	0
AC093375.1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0
ACAA1	200	106	24	343	33	618	48	97	10	604	383	439	478	484	193	104	216	110	311	5	76	429	281	98	226	343	117	170	122	194	18
ACAA2	334	374	114	1116	115	1581	79	358	23	1534	744	1815	1271	2187	418	240	506	240	692	9	213	1294	1163	104	732	1075	695	475	398	622	340
ACACA	269	38	28	417	38	481	22	106	13	598	307	666	511	588	180	79	410	132	446	5	161	306	263	44	240	334	102	271	65	224	114
ACACB	36	0	0	1	2	0	0	0	0	0	0	16	0	7	0	0	0	34	2	0	2	0	21	0	0	0	0	0	23	0	0
ACAD10	10	19	4	32	16	127	8	17	0	125	120	35	1	276	3	24	21	117	48	0	38	40	63	18	89	176	75	54	9	76	42
ACAD11	0	0	0	3	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	2	1	0	0	2	0
ACAD8	124	69	12	181	12	280	19	58	10	164	88	266	84	335	80	1	102	37	124	0	100	359	215	7	55	192	70	134	73	80	49
ACAD9	93	50	22	154	43	349	13	34	4	314	103	384	2	248	148	49	129	106	191	2	96	117	161	29	89	217	242	71	96	279	53
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	13	0	0	0	0
ACADM	28	19	12	44	17	133	12	26	4	136	42	131	40	310	38	14	71	43	70	1	104	122	22	6	27	202	40	77	34	121	15
ACADS	127	23	11	53	14	122	11	39	1	196	50	262	106	331	226	11	78	105	117	0	57	246	170	19	20	102	36	48	148	98	9
ACADSB	56	19	17	138	13	250	12	56	2	250	219	168	61	225	74	10	69	93	22	0	4	145	38	8	111	254	96	21	32	57	143
ACADVL	30	24	9	120	19	128	5	30	4	257	36	222	31	368	115	47	17	143	134	4	44	134	4	17	126	154	69	67	57	115	14
ACAN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
ACAP1	2	4	0	0	1	2	0	0	0	3	0	9	0	14	0	0	0	0	0	0	0	2	6	1	2	3	0	3	0	1	0
ACAP2	21	33	7	155	24	138	7	52	1	155	33	265	85	254	269	6	154	7	130	2	61	130	149	9	99	131	94	156	85	68	25
ACAP3	9	0	0	3	2	10	1	1	0	11	0	0	0	41	51	17	9	39	6	0	1	6	0	5	11	9	0	12	0	6	0
ACAT1	120	71	27	293	30	400	8	99	7	380	182	269	128	725	307	45	68	76	296	3	44	145	101	46	177	269	148	72	22	61	25
ACAT2	638	528	158	1923	184	2990	133	789	37	1875	1357	3453	1999	2984	728	377	813	409	1734	23	873	2723	1235	251	1218	2222	935	1257	746	1017	641
ACBD3	37	20	8	151	12	152	7	29	2	136	91	340	346	311	4	4	135	37	126	1	99	125	129	4	169	158	47	191	38	53	18
ACBD4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ACBD5	25	15	8	62	4	30	8	12	2	83	99	111	178	86	59	0	22	27	66	0	16	64	18	6	59	52	1	22	0	48	0
ACBD6	24	18	5	92	19	150	10	1	2	85	44	168	0	134	18	30	24	24	61	5	19	73	131	20	66	95	47	104	41	69	60
ACBD7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ACCS	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	127	34	13	116	24	349	17	41	4	564	88	415	0	385	65	96	111	72	141	2	0	169	200	40	170	226	131	97	93	51	59
ACE	60	18	1	125	8	61	4	0	2	223	15	68	0	88	38	1	12	5	45	0	20	28	124	12	17	36	37	90	36	117	16
ACE2	163	102	53	869	70	753	42	258	13	1282	490	722	470	1529	538	188	581	415	393	6	304	160	174	144	529	1022	528	223	129	268	412
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	20	8	0	8	1	2	0	0	0	12	0	9	0	0	1	13	3	8	0	0	0	26	1	0	13	9	3	0	30	31	0
ACER3	1	29	2	49	4	77	6	0	0	74	84	71	254	70	26	0	9	0	35	1	56	178	0	8	53	132	50	41	23	55	0
ACHE	8	0	2	43	1	20	4	1	0	28	36	60	0	0	0	0	0	26	20	0	0	0	5	0	8	13	10	0	24	20	0
ACIN1	229	65	46	352	72	406	26	102	2	443	184	389	426	772	451	133	222	169	218	5	104	336	317	79	327	297	145	133	99	112	173
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	40	28	2	45	16	108	8	12	0	261	58	120	4	333	17	0	112	152	105	2	20	12	26	15	69	132	26	0	1	28	49
ACKR3	1	15	12	92	12	167	2	55	3	345	6	1	0	410	139	0	39	0	19	0	39	20	14	24	97	209	92	0	20	24	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ACLY	1136	515	157	2305	215	3218	157	878	59	2765	1143	3598	1644	3530	1070	241	1184	957	2074	18	777	2258	1308	326	1521	2383	1078	1561	782	885	584
ACMSD	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ACN9	61	49	38	198	19	285	10	115	4	353	211	457	313	193	122	47	83	91	133	2	188	121	262	27	154	239	140	100	101	118	139
ACO1	231	64	17	388	37	483	29	131	9	384	334	420	485	414	75	93	79	137	300	4	14	585	346	51	277	454	231	471	154	220	63
ACO2	202	135	36	440	38	540	31	158	11	630	200	700	309	725	231	182	132	92	253	2	75	365	279	83	175	417	106	187	147	243	233
ACOT1	0	0	0	0	0	13	0	3	0	0	0	2	0	3	0	0	0	4	0	0	0	0	7	1	9	2	0	0	0	0	1
ACOT11	0	3	0	5	7	40	1	3	0	0	35	9	0	39	0	25	0	0	48	0	0	12	155	9	1	6	35	0	81	90	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	128	42	7	150	27	274	14	32	8	209	111	448	213	454	103	91	46	2	88	5	52	304	73	22	42	135	112	57	142	57	72
ACOT2	0	0	0	0	2	7	1	3	0	3	4	46	0	13	0	1	0	7	5	0	0	0	5	1	1	2	0	1	0	7	2
ACOT4	0	5	3	54	1	110	2	0	0	90	5	45	0	149	0	0	25	2	45	0	0	61	46	10	50	54	64	0	0	0	28
ACOT6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	0	0	0
ACOT7	102	87	38	448	74	608	42	143	9	839	451	853	608	923	343	196	127	217	505	4	204	364	300	126	392	461	295	103	132	247	143
ACOT8	34	43	10	57	13	156	13	61	2	393	138	157	35	197	66	92	69	16	107	3	42	213	192	6	77	80	85	125	47	63	35
ACOT9	10	6	4	38	3	33	1	0	1	31	0	69	88	79	40	34	0	0	3	0	0	0	36	0	19	40	32	31	23	0	8
ACOX1	120	23	16	375	22	514	12	121	7	311	143	234	210	480	120	106	272	313	286	2	91	257	150	37	260	303	169	51	25	244	3
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
ACOX3	0	0	6	41	5	56	4	40	0	2	101	66	0	78	0	34	0	9	39	1	0	73	24	8	27	31	29	6	25	18	0
ACOXL	56	26	8	46	20	74	1	12	4	40	56	90	1	92	43	17	33	77	28	1	53	184	44	7	55	54	74	105	38	50	0
ACP1	408	187	62	763	108	1160	47	382	14	1007	569	1329	763	1197	660	181	339	150	654	5	305	672	421	163	598	690	417	181	330	323	304
ACP2	37	42	9	91	35	56	7	28	4	110	93	140	0	356	131	68	41	0	33	0	125	184	0	0	170	77	24	49	0	3	32
ACP5	100	80	27	244	34	414	25	43	6	296	130	488	129	271	131	103	97	48	196	1	0	102	317	11	205	240	135	81	67	128	103
ACP6	48	5	5	33	2	68	3	1	0	81	0	41	15	6	24	0	26	26	5	1	21	97	3	4	0	38	7	50	60	31	0
ACPP	143	18	1	9	6	5	0	12	0	12	0	0	0	52	48	28	15	0	54	0	0	50	116	3	12	25	0	10	1	71	0
ACPT	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
ACR	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0
ACRV1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	14	0
ACSBG1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	2	0	4	0	5	0	0	0	0
ACSF2	39	3	0	1	1	25	0	14	4	27	0	0	0	0	0	0	0	1	32	0	0	99	31	0	0	0	14	37	0	0	0
ACSF3	1	24	11	111	16	60	4	18	0	78	68	201	0	234	0	78	61	14	73	1	41	77	188	9	91	89	62	66	49	22	4
ACSL1	2	20	0	0	2	30	1	10	0	8	45	0	0	49	0	1	0	0	0	0	6	0	0	0	8	37	0	0	0	0	0
ACSL3	409	247	78	1053	80	1326	81	320	16	795	728	1692	995	2071	629	222	865	307	842	12	255	1234	830	94	1197	1546	621	860	594	470	360
ACSL4	34	44	14	151	27	230	9	67	1	244	260	604	307	595	11	34	284	54	160	7	164	214	142	6	280	344	168	173	227	133	2
ACSL5	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	6	0	0	0	0	12	0	5	1	64	0	48	12	29	30	11	0	0	0	0	0	0	22	27	0	0	1	0	75
