ACER2	0	0	0	8	0	0	0	0	17	0	0	0	0	0	0	0
ACER3	11	1	90	1	619	0	21	30	256	1	142	39	86	0	95	0
ACHE	0	0	0	0	0	0	26	0	0	7	0	0	45	0	0	0
ACIN1	318	933	745	368	550	852	840	619	936	463	1364	574	434	989	1451	735
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	7	56	70	226	0	0	45	5	165	21	54	224	168	0	831	113
ACKR3	1	0	0	3	0	0	0	1	114	0	10	0	0	0	0	12
ACKR4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	365	3778	1791	1281	612	416	224	90	1259	229	2544	1496	1108	1438	360	1005
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	158	149	277	311	0	160	17	91	364	52	377	170	373	225	500	126
ACO1	96	704	251	399	1	1	183	37	568	68	490	143	557	1452	153	629
ACO2	246	1318	321	201	860	202	99	39	358	68	184	504	199	437	318	354
ACOT1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ACOT11	8	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	261	274	44	154	122	1	6	20	475	58	257	201	367	434	196	145
ACOT2	28	0	17	50	242	0	0	0	33	0	26	1	1	33	116	35
ACOT4	8	0	0	47	0	0	0	0	0	0	25	74	0	0	0	0
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	42	500	943	235	546	5	191	242	383	23	386	322	280	1293	955	688
ACOT8	70	73	141	145	85	0	3	24	268	31	24	27	18	119	266	40
ACOT9	0	0	0	0	0	0	55	0	62	2	0	0	0	83	0	93
ACOX1	307	263	242	497	52	538	605	178	557	237	865	329	431	665	354	1085
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	0	0	0	51	445	0	34	40	0	38	0	8	60	0	208	71
ACOXL	0	0	0	102	195	0	10	69	0	69	62	152	8	231	0	0
ACP1	843	697	796	572	425	744	473	128	1228	354	737	592	646	1729	1457	710
ACP2	40	0	83	17	228	0	14	0	0	25	3	108	80	206	0	142
ACP5	307	0	33	296	802	142	0	0	73	6	71	151	21	537	334	0
ACP6	0	0	0	0	26	0	0	0	120	0	28	63	82	0	0	5
ACPP	3	0	0	32	0	0	0	0	0	0	49	0	5	109	0	0
ACPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0	0
ACRC	1	378	0	610	1	0	1017	32	51	1239	333	6	24	0	77	0
ACRV1	0	0	0	0	0	0	0	0	7	0	13	0	13	0	9	0
ACSBG1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	2	0	0	45	3	0	0	0	0	0	0	0	10	0	0	0
ACSF3	0	393	315	78	100	0	0	62	0	0	42	75	68	0	0	89
ACSL1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ACSL3	1376	504	1855	1347	3913	3	446	205	1714	593	2450	1865	1464	3310	1128	660
ACSL4	308	254	452	283	369	452	94	0	1174	2	989	552	544	948	191	522
ACSL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
ACSL6	0	0	39	22	243	0	32	17	0	0	56	27	38	0	227	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	130	829	247	319	75	631	0	1	84	36	979	907	233	278	355	993
ACSS3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	3	1	0	1	1	2	0	0	0	1	2	0	2	0	2
ACTA2	0	1	2	0	2	0	1	0	0	0	0	0	1	9	0	0
ACTB	27294	99933	52566	41907	96507	37421	36458	21092	69008	26868	59713	47526	35309	62044	46915	52259
ACTBL2	0	0	0	0	0	1	0	0	1	1	0	0	0	3	0	0
ACTC1	1	0	0	0	1	0	1	0	1	0	2	0	0	0	0	1
ACTG1	2401	4360	5719	10368	23546	3951	6225	922	10065	1733	12026	2321	5414	9958	3098	2378
ACTG1P4	0	1	4	2	2	0	0	0	0	0	1	1	2	2	0	0
ACTG2	0	2	1	136	6	1	1	0	79	0	330	1	64	0	2	313
ACTL10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ACTL6A	307	383	506	250	418	16	46	39	356	95	513	212	470	795	290	528
ACTL6B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	675	2944	1341	654	2183	796	493	334	2064	122	841	981	1048	527	884	646
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	13	0	0	2	7	0	159	0	1	2	0	0	7	0	0	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ACTN4	141	687	1013	562	794	552	487	535	542	362	359	364	417	717	288	829
ACTR10	259	391	214	369	114	124	29	10	580	67	225	177	191	48	94	232
ACTR1A	288	723	246	487	1257	169	104	69	1258	81	578	562	258	556	415	638
ACTR1B	29	139	0	155	316	0	207	24	0	37	28	63	0	117	0	19
ACTR2	295	356	189	212	763	452	152	126	528	205	310	381	483	425	242	75
ACTR3	631	57	472	270	940	408	272	161	688	171	716	317	297	443	767	427
ACTR3B	41	0	0	0	0	4	9	11	0	0	7	14	41	0	0	0
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	162	145	82	44	1	121	55	40	0	32	71	58	51	548	90	0
ACTR6	169	83	135	111	102	1	144	15	421	75	309	265	175	382	50	200
ACTR8	161	278	210	58	542	0	57	55	125	18	230	75	195	0	0	262
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	65	3	0	0	0	0	133	0	37	2	0	0	0	0
ACVR1	207	0	201	169	0	1	81	9	182	31	17	108	109	143	285	7
ACVR1B	0	0	0	0	0	1	56	16	0	32	5	34	14	126	34	26
ACVR1C	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0
ACVR2A	9	0	44	69	2	1	192	77	1	4	78	57	0	7	251	0
ACVR2B	45	0	0	90	289	1	609	136	19	276	89	60	126	1	1	166
ACVR2B-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	0	0	1	2	3	83	19	0	0	8	38	11	2	5	5	2
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	48	140	19	45	0	1	28	0	54	25	90	44	108	4	0	0
ACYP2	0	0	0	24	0	0	1	0	0	0	37	1	0	0	0	0
ADA	0	643	248	139	18	0	602	65	481	275	164	222	0	0	62	161
ADAD1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
ADAD2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADAL	68	218	7	68	36	0	39	16	50	95	30	67	49	75	146	68
ADAM10	259	230	208	264	252	0	139	66	716	88	559	476	417	197	342	157
ADAM11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM15	61	341	194	291	578	0	731	419	65	243	170	240	262	14	812	273
ADAM17	65	1	210	116	180	0	135	85	281	84	73	66	221	235	309	100
ADAM18	0	0	0	12	84	0	28	0	100	79	80	0	0	65	36	18
ADAM19	107	0	0	30	88	175	0	1	143	0	25	206	70	14	275	0
ADAM1A	19	0	0	36	2	46	0	19	0	0	13	0	0	0	27	15
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	5	0	38	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	29	0	0	0	0	0	4	0	0	0	0	55	0
ADAM21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM23	17	0	39	54	0	0	0	12	53	3	0	0	0	0	0	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ADAM32	0	0	0	33	0	0	0	0	14	0	0	0	0	0	7	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	52	0	0	1	0	0	1	0	0	0	0	5	0	0
ADAM9	217	194	512	885	1467	103	364	287	632	727	1200	648	730	1032	1052	944
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	0	3	0	0	0	0	3	0	0	0	136	57
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	113	0	0	0	0	0	0	24	0	0	0	0
ADAMTS13	0	0	0	0	0	0	21	0	0	0	0	0	0	0	23	0
ADAMTS14	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ADAMTS15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ADAMTS18	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0
ADAMTS19	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1
ADAMTS2	0	0	0	57	105	1	106	0	0	0	0	0	0	0	0	0
ADAMTS20	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0	0	0	0	0	106	0	1	0	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ADAMTS5	0	0	0	0	27	0	36	0	0	1	0	0	2	0	14	0
ADAMTS6	20	0	199	39	16	1	0	11	0	0	0	0	1	0	0	0
ADAMTS7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	74	0	0	2	0	0	1	0	0	0	0	0	0	0
ADAMTS9	0	0	0	0	0	3	0	0	0	0	38	0	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0
ADAMTSL4	0	164	0	67	742	0	48	10	64	124	50	64	285	0	473	27
ADAMTSL4-AS1	17	0	0	0	0	0	0	0	14	0	7	0	0	0	0	0
ADAMTSL5	45	0	0	81	0	0	0	0	0	0	1	33	0	0	0	0
ADAP1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ADAP2	0	0	1	21	0	0	0	0	10	0	0	0	0	0	0	0
ADAR	482	1142	507	424	1064	1187	546	171	830	490	193	455	619	541	1370	768
ADARB1	22	0	0	134	68	1	467	70	155	109	108	8	0	0	59	83
ADARB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	32	0	120	4	5	101	0	125	87	0	95	0	15	31	130	124
ADAT2	0	54	18	0	43	0	42	36	1	7	273	75	90	68	228	0
ADAT3	55	213	32	76	143	0	91	44	23	65	5	113	26	141	0	124
ADCK1	363	539	605	371	488	2	214	48	969	59	501	263	292	180	400	812
ADCK2	65	0	0	108	849	113	120	48	34	97	105	55	90	657	67	98
ADCK3	0	0	121	18	203	0	108	170	63	0	204	51	77	671	255	45
ADCK4	0	0	0	108	0	0	0	6	0	0	52	64	0	0	95	0
ADCK5	147	0	89	85	337	67	50	55	0	14	103	85	26	128	189	115
ADCY1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ADCY10	0	0	3	23	19	0	15	11	0	6	28	0	15	0	1	1
ADCY10P1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
ADCY2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADCY3	0	0	1	17	1	1	19	16	10	13	0	1	5	6	50	2
ADCY4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADCY5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY6	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
ADCY7	92	0	0	0	0	0	17	9	140	2	0	2	33	0	0	0
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	300	0	51	0	0	98	15	0	0	74	26	22	0	0	0
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD1	220	343	93	113	994	62	435	262	235	360	281	310	484	85	500	462
ADD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD3	74	100	141	168	197	0	154	68	322	146	119	69	207	260	190	135
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	215	439	288	341	515	0	86	63	545	73	401	325	349	207	210	195
ADH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADI1	1361	3395	1009	545	1023	1259	1181	407	2191	211	1829	795	923	1217	1715	410
ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
