ABCG4	0	0	0	0	0	0	0
ABCG5	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0
ABHD1	0	0	0	0	0	8	13
ABHD10	0	0	154	0	48	0	1
ABHD11	793	6	1076	430	620	2	1733
ABHD12	729	162	2322	375	1878	5877	4174
ABHD12B	7	53	227	0	1	170	744
ABHD13	0	1	227	16	0	0	464
ABHD14A	0	0	102	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0
ABHD14B	0	3	444	0	556	1	0
ABHD15	19	0	28	0	28	8	391
ABHD16A	0	1	82	180	157	2	4608
ABHD16B	0	0	0	0	0	0	0
ABHD17A	16	0	8	0	86	140	65
ABHD17B	0	0	38	0	448	467	170
ABHD17C	234	26	344	22	992	742	1946
ABHD2	172	0	65	53	64	76	324
ABHD3	386	0	0	0	0	1409	219
ABHD4	0	0	238	1	1545	506	5264
ABHD5	314	2	553	1	1094	186	598
ABHD6	0	81	9	0	142	1952	244
ABHD8	0	0	0	0	0	0	0
ABI1	144	2	184	3	334	193	574
ABI2	78	0	0	10	32	0	0
ABI3	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0
ABL1	0	0	66	112	95	1	1616
ABL2	536	32	265	2	1128	0	671
ABLIM1	0	1	0	2	23	0	0
ABLIM2	0	1	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	0
ABR	16	111	1104	249	1080	1448	3983
ABRA	0	0	0	0	0	0	0
ABRACL	598	2	308	1	145	6	2479
ABT1	1922	120	1324	15	1596	747	9647
ABTB1	0	0	505	0	0	0	0
ABTB2	1	0	41	0	10	0	2
AC093375.1	0	0	0	0	0	0	0
ACAA1	350	2	758	1	1937	1259	2
ACAA2	511	34	2190	9	2038	235	8914
ACACA	414	135	225	190	339	98	1439
ACACB	1	0	0	0	0	0	0
ACAD10	1	0	1349	0	31	11	0
ACAD11	0	0	0	0	0	0	0
ACAD8	0	97	10	1	16	0	0
ACAD9	75	4	286	0	58	160	0
ACADL	0	0	0	0	0	0	0
ACADM	5	4	261	62	124	84	721
ACADS	78	29	410	14	942	1379	1753
ACADSB	0	3	27	0	25	346	564
ACADVL	784	0	22	122	359	1186	11
ACAN	0	0	0	0	1	0	0
ACAP1	0	0	0	0	0	0	1
ACAP2	0	1	47	1	249	209	1393
ACAP3	199	0	0	67	0	257	0
ACAT1	112	24	41	18	10	8	1988
ACAT2	1605	98	716	11	10	1419	32924
ACBD3	1	6	116	47	267	1257	529
ACBD4	0	0	0	0	0	0	0
ACBD5	180	0	9	0	2	1	166
ACBD6	124	0	0	0	15	509	14
ACBD7	0	0	0	0	0	1	2
ACCS	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0
ACD	2	93	959	1	2596	0	2389
ACE	0	21	88	2	1285	444	397
ACE2	2427	134	0	90	1523	2832	1971
ACER1	0	0	0	0	0	0	0
ACER2	0	0	0	3	276	0	0
ACER3	92	8	2	5	60	0	0
ACHE	0	3	0	0	2	0	0
ACIN1	298	26	3838	424	3502	5855	8662
ACKR1	0	0	0	0	0	0	0
ACKR2	678	3	27	557	52	140	28
ACKR3	85	21	28	0	226	146	13
ACKR4	0	0	0	0	0	1	0
ACLY	3492	63	2284	642	2413	7553	19441
ACMSD	0	0	0	0	0	0	14
ACN9	0	0	48	0	766	1	3485
ACO1	558	4	16	3	388	121	1775
ACO2	415	5	1589	5	4	4	5474
ACOT1	0	0	0	0	0	0	0
ACOT11	0	0	108	0	374	28	585
ACOT12	0	0	0	0	0	0	0
ACOT13	385	0	270	102	3	6	821
ACOT2	0	0	33	0	0	0	0
ACOT4	0	0	43	0	90	0	0
ACOT6	0	0	0	0	0	0	0
ACOT7	2	21	629	22	165	1858	4885
ACOT8	0	1	56	3	0	0	0
ACOT9	0	8	85	0	0	0	7
ACOX1	1348	18	614	23	909	464	989
ACOX2	0	0	0	0	0	0	0
ACOX3	0	0	0	1	0	449	271
ACOXL	12	22	1	4	388	0	1746
ACP1	849	47	2104	10	1860	2742	6870
ACP2	50	0	3	13	491	1274	8
ACP5	472	8	1178	59	2	3097	0
ACP6	0	0	0	0	0	0	0
ACPP	0	33	0	0	1	0	0
ACPT	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0
ACRC	19	0	0	0	0	0	0
ACRV1	0	0	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0
ACSF2	0	0	0	1	0	0	814
ACSF3	722	1	9	0	131	461	6860
ACSL1	0	0	0	0	0	0	0
ACSL3	3867	54	243	117	2754	5620	2981
ACSL4	1	4	9	54	477	373	3675
ACSL5	0	0	0	0	0	1	0
ACSL6	115	3	0	0	1	0	0
ACSM1	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0
ACSS2	595	45	384	74	535	1219	434
ACSS3	0	0	0	0	0	0	0
ACTA1	5	0	11	0	7	0	11
ACTA2	0	0	1	0	0	1	7
ACTB	40395	2981	86527	5442	62598	101212	487693
ACTBL2	0	0	0	0	0	0	2
ACTC1	0	0	195	0	0	0	1
ACTG1	11647	559	19426	954	17546	24155	127140
ACTG1P4	0	0	1	1	1	0	4
ACTG2	36	0	70	0	1897	144	11
ACTL10	0	0	0	0	0	0	0
ACTL6A	295	2	122	2	1434	16	263
ACTL6B	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	1
ACTL7B	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0
ACTN1	2330	254	1749	332	419	6223	5004
ACTN1-AS1	0	0	0	0	0	0	0
ACTN2	0	0	0	0	1	0	0
ACTN3	0	0	0	0	0	0	0
ACTN4	1529	484	2062	1050	3010	12466	10980
ACTR10	0	10	453	0	5	1425	1586
ACTR1A	297	26	3094	326	2825	3400	4398
ACTR1B	0	0	3	0	31	14	3147
ACTR2	335	9	631	26	874	1451	4376
ACTR3	431	49	743	69	443	383	2424
ACTR3B	74	0	0	13	151	760	1
ACTR3BP2	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0
ACTR5	0	2	0	1	4	1836	4
ACTR6	308	0	18	1	576	106	1903
ACTR8	0	1	231	9	944	433	73
ACTRT1	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	0
ACVR1	46	0	4	0	179	87	108
ACVR1B	0	1	0	0	291	8	2158
ACVR1C	451	0	0	0	0	0	0
ACVR2A	0	0	0	24	1107	1	12
ACVR2B	785	42	260	395	1	968	86
ACVR2B-AS1	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	3	1	1573
ACY1	26	0	0	0	113	123	322
ACY3	0	0	0	0	0	0	0
ACYP1	115	5	8	0	0	0	6
ACYP2	0	0	0	0	0	0	0
ADA	0	1	112	92	143	101	814
ADAD1	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0
ADAL	0	0	157	4	0	0	73
ADAM10	879	5	10	179	187	736	916
ADAM11	0	0	0	0	0	0	196
ADAM12	0	0	0	0	1	0	1
ADAM15	431	34	0	281	723	1309	1676
ADAM17	448	18	548	6	321	2184	306
ADAM18	72	0	69	0	1	0	0
ADAM19	9	0	0	0	0	0	1807
ADAM1A	0	2	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0
ADAM23	0	0	0	72	31	779	259
ADAM28	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	0	0
ADAM9	1004	2	57	66	494	21	1872
ADAMDEC1	0	0	0	0	0	0	0
ADAMTS1	156	22	107	0	0	30	0
ADAMTS10	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	7
ADAMTS18	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0
ADAMTS2	0	0	27	0	0	0	1
ADAMTS20	0	0	0	0	0	0	0
ADAMTS3	0	0	0	3	172	0	0
ADAMTS4	0	0	0	0	0	0	0
ADAMTS5	0	0	0	0	0	1	1
ADAMTS6	0	0	0	0	0	0	0
ADAMTS7	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	1	0
ADAMTS9	0	0	0	0	0	1	0
ADAMTS9-AS2	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	1
ADAMTSL2	0	0	0	0	0	0	0
ADAMTSL3	54	0	0	0	1113	0	1
ADAMTSL4	118	5	0	0	0	1068	1
ADAMTSL4-AS1	0	0	0	0	0	0	0
ADAMTSL5	0	0	0	1	1401	0	1
ADAP1	0	0	12	0	118	0	0
ADAP2	0	1	68	0	828	247	2458
ADAR	0	18	873	0	442	388	2692
ADARB1	0	0	0	70	0	5	3
ADARB2	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0
ADAT1	3	17	8	1	17	472	563
ADAT2	0	2	0	0	1	0	941
ADAT3	2	0	0	26	1	1452	35
ADCK1	0	0	132	63	2	572	6135
ADCK2	489	1	1063	0	1	1	342
ADCK3	1	0	726	0	6	745	1
ADCK4	0	20	0	0	0	582	1281
ADCK5	0	75	0	0	551	548	336
ADCY1	0	0	0	0	0	0	0
ADCY10	28	0	0	42	3	0	0
ADCY10P1	132	0	0	0	0	0	0
ADCY2	0	0	0	0	0	0	0
ADCY3	5	0	62	0	96	214	438
ADCY4	0	0	0	0	0	0	0
ADCY5	0	0	0	0	0	1	0
ADCY6	1	0	0	2	1	0	0
ADCY7	12	0	1	0	0	0	35
ADCY8	0	0	0	0	0	0	0
ADCY9	229	0	256	79	13	72	32
ADCYAP1	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0
ADD1	247	6	1850	22	1907	565	366
ADD2	0	0	0	0	0	0	0
ADD3	0	1	48	7	405	131	1793
ADD3-AS1	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0
ADH5	434	23	132	1	569	1219	3937
ADH6	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0
ADI1	2496	20	1986	313	2201	4284	11603
ADIG	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0
ADIPOR1	731	5	335	1	252	26	6640
ADIPOR2	753	16	325	93	955	5777	3108
ADIRF	1	0	0	0	0	0	0
ADK	439	1	81	24	332	1101	172
ADM	1904	56	764	159	2093	600	2992
ADM2	0	0	0	0	0	1	0
ADM5	0	0	0	2	371	1	424
ADNP	99	33	770	239	1932	982	4021
ADNP2	0	0	479	0	16	43	38
ADO	0	0	133	0	0	0	0
ADORA1	0	0	0	0	0	0	0
ADORA2A-AS1	1	1	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0
ADORA2B	0	0	19	0	173	0	200
ADORA3	0	0	0	0	0	0	0
ADPGK	964	0	0	1	852	2585	1
ADPGK-AS1	0	0	0	0	0	0	0
ADPRH	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	388	0
ADPRHL2	0	32	1220	60	1154	831	575
ADPRM	0	0	0	1	4	2	1286
ADRA1A	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0
ADRA2A	0	0	0	1	0	1	0
ADRA2B	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0
ADRB1	0	0	0	0	1	1	4
ADRB2	0	0	0	0	0	0	0
ADRB3	0	0	0	0	1	0	0
ADRBK1	1	1	44	444	1701	2821	1191
ADRBK2	76	0	0	5	608	312	73
ADRM1	2736	242	9903	574	6375	9508	25906
ADSL	316	4	832	14	1537	2596	9818
ADSS	0	6	48	47	79	47	677
ADSSL1	0	0	0	0	0	0	0
ADTRP	1024	3	105	2	242	982	2726
AEBP1	0	0	0	0	0	1	0
AEBP2	2	10	250	51	242	11	1224
AEN	410	68	1777	373	3697	5904	6847
AES	0	0	474	1	0	0	2397
AFAP1	974	0	1	107	1	0	0
AFAP1-AS1	0	0	0	0	0	1	0
AFAP1L1	0	0	0	0	3	3	15
AFAP1L2	0	0	0	0	0	0	2
AFF1	0	3	243	12	490	85	241
AFF2	0	0	0	0	0	0	0
AFF3	0	11	1	0	0	0	0
AFF4	67	49	766	18	108	988	2396
AFG3L1P	1	25	0	0	0	509	12
AFG3L2	673	64	4014	225	4213	6755	10357
AFM	0	0	0	0	0	0	0
AFMID	489	2	365	1	49	25	1244
AFP	0	0	0	0	0	0	0
AFTPH	489	10	390	61	710	1012	1850
AGA	0	0	0	0	0	317	0
AGAP1	16	13	317	78	226	543	4426
AGAP11	0	0	0	0	62	0	0
AGAP2	0	0	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	0
AGAP3	0	56	1	291	2685	33	4670
AGAP4	0	0	0	0	0	0	1
AGAP5	92	0	0	0	0	0	0
AGAP6	1	1	0	0	0	100	177
AGAP7P	0	0	1	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0
AGBL2	0	0	0	0	0	0	0
AGBL3	0	0	0	0	0	0	0
AGBL4	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0
AGBL5	0	0	165	0	1	2	12
AGBL5-AS1	0	0	0	0	0	0	0
AGER	1	1	0	1	440	0	54
AGFG1	348	8	370	14	636	1332	3993
AGFG2	0	0	72	0	0	1	0
AGGF1	471	3	505	1	193	7	5358
AGK	0	2	0	2	0	2	2937
AGL	403	96	2122	253	3553	4594	10177
AGMAT	0	0	0	0	1	0	1
AGMO	0	0	0	0	0	0	3
AGO1	1	1	746	0	16	592	2613
AGO2	519	30	536	174	904	470	7644
AGO3	0	0	0	0	0	0	4
AGO4	0	0	0	0	0	0	0
AGPAT1	1	0	351	0	1	790	131
AGPAT2	162	124	481	87	2605	6782	17047
AGPAT3	0	33	1	0	123	262	0
AGPAT4	0	0	0	0	1	0	0
AGPAT4-IT1	0	0	0	0	0	0	0
AGPAT5	247	8	124	0	595	107	1796
AGPAT6	429	3	1583	786	2081	5747	3030
AGPAT9	864	0	2	0	21	252	0
AGPS	5	4	383	2	108	40	862
AGR2	47	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0
AGRN	276	0	2	3	0	637	30
AGRP	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0
AGTPBP1	184	17	0	62	0	43	0
AGTR1	0	0	0	0	0	0	0
AGTR2	0	0	0	0	0	0	0
AGTRAP	226	1	242	165	9	2424	2574
AGXT	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0
AHCTF1	48	0	213	1	33	160	1178
AHCTF1P1	6	0	13	0	41	1	227
AHCY	581	131	1843	131	4205	6391	2018
AHCYL1	733	11	1184	3	529	2243	3375
AHCYL2	0	0	0	8	0	364	0
AHDC1	0	20	0	23	0	226	69
AHI1	236	0	0	0	0	202	0
AHNAK	1632	171	1070	573	5384	9136	7487
AHNAK2	0	0	0	0	0	0	0
AHR	0	0	1	0	1	0	970
AHRR	0	0	0	1	46	0	0
AHSA1	1355	136	1860	23	961	2160	20500
AHSA2	0	0	0	0	0	1	0
AHSG	0	0	0	0	0	0	0
AHSP	0	0	0	0	0	0	0
AICDA	0	0	0	0	2	0	0
AIDA	19	1	27	0	0	1	260
AIF1	0	0	0	0	0	0	0
AIF1L	1829	360	5704	1109	6521	4449	26169
AIFM1	117	1	421	17	5	3217	341
AIFM2	0	0	551	0	1190	6	7
AIFM3	0	0	0	1	1	0	0
AIG1	0	0	0	0	1	0	0
AIM1	0	0	0	0	0	5	0
AIM1L	1064	81	1858	390	2678	250	2762
AIM2	0	0	0	0	0	0	0
AIMP1	536	48	1996	44	517	1136	6301
AIMP2	287	0	150	0	474	2	1487
AIP	0	0	990	0	4	0	0
AIPL1	0	0	0	0	0	0	0
AIRE	0	0	0	0	17	23	1
AIRN	0	0	0	0	0	0	0
AJAP1	0	1	224	0	0	0	0
AJUBA	823	1	14	0	84	662	668
AK1	0	0	162	1	50	0	0
AK2	938	5	1118	91	1113	4448	4421
AK3	0	2	0	0	0	18	0
AK4	180	56	2059	353	1683	2198	6888
AK5	0	0	0	0	257	262	5
AK6	146	0	109	0	9	16	4773
AK7	0	0	11	0	1	0	542
AK8	0	0	101	0	0	0	282
AK9	0	0	0	0	0	0	0
AKAP1	991	10	799	210	2452	2538	3077
AKAP10	877	0	1	2	33	58	39
AKAP11	0	6	56	0	81	69	1608
AKAP12	4711	169	1337	1135	12307	13169	7504
AKAP13	278	46	407	161	692	307	603
AKAP14	0	0	0	0	25	45	0
AKAP17A.uid_12557	0	0	0	0	0	0	0
AKAP17A.uid_13521	0	0	0	0	0	0	0
AKAP2.uid_11393	0	0	0	0	0	0	0
AKAP2.uid_11925	0	0	0	0	0	0	0
AKAP3	0	0	0	0	0	0	0
AKAP4	0	0	0	0	0	0	0
AKAP5	0	0	0	0	0	5	0
AKAP6	0	0	0	1	0	0	0
AKAP7	0	0	5	33	0	0	0
AKAP8	277	121	8	119	684	1865	1449
AKAP8L	0	0	22	84	43	210	0
AKAP9	1074	9	25	260	665	2467	1588
AKIP1	314	6	648	25	283	923	1705
AKIRIN1	990	30	606	336	1438	227	2100
AKIRIN2	366	5	339	58	1030	139	4911
AKNA	0	0	0	0	2	3	1
AKNAD1	0	0	0	0	0	0	0
AKR1A1	2313	31	2113	4	1355	2701	21001
AKR1B1	19	0	0	0	0	0	0
AKR1B10	0	0	0	0	1	1	0
AKR1B15	0	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0	0
AKR1C2	0	0	0	0	0	0	0
AKR1C3	0	0	0	0	0	0	0
AKR1C4	0	0	0	0	0	0	0
AKR1C6P	0	0	0	0	0	0	0
AKR1CL1	0	0	0	0	0	0	0
AKR1D1	0	0	0	0	1	3	0
AKR1E2	0	0	0	0	0	0	0
AKR7A2	0	1	408	1	42	36	26
AKR7A2P1	0	0	0	0	0	0	0
AKR7A3	0	0	0	0	1	0	0
AKR7L	0	0	0	0	0	0	0
AKT1	566	46	412	75	2721	1690	1869
AKT1S1	1	55	296	139	928	1280	1162
AKT2	232	128	92	98	224	604	2201
AKT3	0	0	0	20	394	0	0
AKTIP	367	0	6	0	0	139	0
ALAD	1424	195	4325	220	1464	3605	5510
ALAS1	274	14	2166	3	802	162	362
ALAS2	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0
ALCAM	0	0	0	0	0	8	0
ALDH16A1	0	3	0	88	4	1	85
ALDH18A1	516	0	2	0	33	1837	144
ALDH1A1	0	0	25	0	1	186	0
ALDH1A2	0	0	0	0	0	0	0
ALDH1A3	0	0	0	0	1	0	0
ALDH1B1	35	0	1	0	0	23	0
ALDH1L1	0	0	0	0	0	0	0
ALDH1L1-AS1	0	0	0	0	0	0	0
ALDH1L1-AS2	0	0	0	0	0	0	0
ALDH1L2	0	0	0	0	10	0	0
ALDH2	92	18	497	23	58	2836	5162
ALDH3A1	0	0	0	0	0	0	0
ALDH3A2	0	4	579	36	221	1502	3122
ALDH3B1	0	0	0	0	0	0	0
ALDH3B2	0	0	0	0	0	0	0
ALDH4A1	0	4	20	1	1339	106	86
ALDH5A1	0	1	282	0	0	0	299
ALDH6A1	0	9	206	0	0	263	58
ALDH7A1	243	1	37	2	1	182	1205
ALDH8A1	0	0	0	0	0	0	0
ALDH9A1	58	6	282	6	986	268	523
ALDOA	11562	813	27626	1252	20711	38001	75561
ALDOB	0	0	0	0	0	0	0
ALDOC	2	0	467	1	3	1537	7
ALG1	342	0	1	0	951	1	0
ALG10	0	0	0	0	0	9	0
ALG10B	0	10	0	0	6	0	0
ALG11	0	2	27	1	61	15	246
ALG12	56	0	439	1	362	964	57
ALG13	15	0	132	58	90	11	1749
ALG14	341	2	0	0	739	1350	28
ALG1L	0	0	0	0	0	0	0
ALG1L2	0	0	0	0	0	0	0
ALG1L9P	0	0	0	0	0	0	0
ALG2	0	13	277	77	3	76	1435
ALG3	42	46	361	9	3320	4082	358
ALG5	493	0	178	53	1625	2401	1782
ALG6	99	0	0	0	329	1187	0
ALG8	2	0	0	0	199	1531	1857
ALG9	153	0	1	0	2	98	2210
ALK	0	0	0	0	0	0	0
ALKBH1	0	17	205	0	479	848	3852
ALKBH2	0	0	368	0	15	0	21
ALKBH3	0	0	0	0	0	0	0
ALKBH3-AS1	0	0	0	0	0	0	0
ALKBH4	0	1	5	0	5	0	954
ALKBH5	66	15	944	25	2004	3340	2503
ALKBH6	333	0	0	6	20	0	0
ALKBH7	585	10	2509	20	1862	2918	3229
ALKBH8	0	0	126	99	0	2	29
ALLC	0	0	0	0	0	0	0
ALMS1	0	2	44	99	19	0	232
ALMS1-IT1	0	0	0	4	0	1	0
ALMS1P	0	0	0	0	0	0	0
ALOX12	1	0	0	0	1	0	0
ALOX12B	0	0	0	0	0	0	0
ALOX12P2	0	0	0	0	0	0	0
ALOX15	0	3	0	1	0	0	1
ALOX15B	0	0	0	0	0	0	0
ALOX15P1	0	0	0	0	0	0	0
ALOX5	0	0	8	28	1	0	0
ALOX5AP	0	0	0	0	0	0	0
ALOXE3	0	0	0	0	0	0	0
ALPI	0	0	0	1	4	10	4
ALPK1	0	0	0	0	0	0	0
ALPK2	0	0	0	0	0	0	0
ALPK3	1	0	34	0	90	0	5
ALPL	4502	461	3405	731	9216	14216	7065
ALPP	8401	274	544	288	4439	4306	3466
ALPPL2	28978	1077	5836	4276	16584	59453	29131
ALS2	0	0	0	0	123	408	66
ALS2CL	0	0	1	0	0	0	0
ALS2CR11	0	0	0	0	0	80	1
ALS2CR12	0	0	0	0	101	0	0
ALX1	0	0	0	0	0	0	0
ALX3	0	0	0	0	0	0	0
ALX4	0	0	0	0	0	0	0
ALYREF	249	43	1732	117	3484	1077	2975
AMACR	0	0	0	0	0	0	0
AMBN	0	0	0	0	0	0	0
AMBP	0	0	0	0	0	0	0
AMBRA1	20	1	4	1	1342	446	10232
AMD1	1578	68	2083	162	2608	4727	10619
AMDHD1	0	1	0	0	360	135	257
AMDHD2	0	199	0	91	1244	1452	1334
AMELX	0	0	0	0	0	0	0
AMELY	0	0	0	0	0	0	0
AMER1	0	0	0	0	0	0	0
AMER2	0	0	0	0	0	0	0
AMER3	0	0	0	0	0	1	0
AMFR	1538	1	80	111	316	1422	590
AMH	1	6	0	0	0	0	0
AMHR2	0	0	0	0	0	0	0
AMICA1	0	0	2	0	0	0	0
AMIGO1	0	0	0	1	363	0	0
AMIGO2	0	0	0	0	0	0	0
AMIGO3	0	0	308	1	1	273	0
AMMECR1	0	19	41	53	86	154	1083
AMMECR1L	841	3	416	1	3	378	792
AMN	0	0	0	1	769	1157	0
AMN1	0	0	5	0	0	0	1
AMOT	16	26	268	0	1739	797	1041
AMOTL1	0	0	0	0	0	317	268
