ACLY	1022	130	1712	90	936	385	445	166	645	609	1005	568	1144	1626	999	244	372	614	931	150	1245	1027
ACMSD	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ACN9	230	50	352	18	365	78	113	41	246	107	233	108	269	371	253	72	45	118	139	39	238	295
ACO1	167	16	376	24	191	70	61	48	230	95	333	331	265	350	174	35	50	123	107	56	254	57
ACO2	267	43	292	5	246	86	47	58	301	142	221	161	380	379	263	51	178	77	137	7	224	115
ACOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ACOT11	11	0	0	0	0	0	2	0	0	11	0	0	0	5	1	0	0	0	0	0	25	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	50	16	108	6	123	27	35	3	24	60	41	34	187	196	142	5	28	22	78	0	140	73
ACOT2	8	1	0	1	2	1	0	0	0	0	7	6	7	2	8	1	0	0	0	0	0	0
ACOT4	59	4	38	3	38	19	10	25	68	0	38	86	64	90	71	10	71	2	72	1	85	0
ACOT6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	281	56	310	34	278	78	138	62	183	139	259	302	380	530	482	73	222	114	183	31	348	364
ACOT8	37	5	51	1	49	20	2	8	22	37	41	18	63	118	73	21	24	8	14	0	37	71
ACOT9	24	2	27	5	5	1	0	2	0	9	27	8	7	12	10	4	0	1	0	0	59	45
ACOX1	299	37	435	26	428	93	57	51	68	169	468	310	338	383	312	93	131	135	235	24	276	373
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	39	12	44	3	15	18	8	4	0	20	83	39	48	22	64	13	28	53	95	0	35	6
ACOXL	76	6	100	8	25	21	13	2	55	44	130	32	77	112	80	18	52	24	27	0	177	71
ACP1	773	103	801	49	618	242	200	151	673	508	735	391	750	1202	975	232	310	314	391	23	904	798
ACP2	81	4	82	2	41	35	20	9	58	7	74	16	62	102	78	29	0	0	70	0	82	78
ACP5	151	19	162	10	77	31	50	15	191	56	170	141	97	233	107	29	36	10	138	29	136	76
ACP6	32	4	22	1	34	1	13	0	44	0	0	12	13	46	19	1	0	30	0	20	47	28
ACPP	1	6	21	0	0	1	0	0	0	13	0	0	5	4	0	0	0	0	0	0	0	0
ACPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	15	0	6	0	0	0	6	0	0	0	0	0	4	2	5	0	11	0	6	0	0	0
ACRV1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ACSF2	8	0	13	0	0	6	0	0	8	0	20	20	0	8	10	3	6	0	14	0	30	65
ACSF3	106	11	155	0	44	18	20	5	54	6	58	51	99	99	63	18	0	1	25	40	33	86
ACSL1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
ACSL3	864	105	1590	78	722	264	236	224	1620	719	1333	776	1421	1177	824	262	410	301	398	102	734	423
ACSL4	168	26	264	12	177	72	104	33	105	165	207	51	190	265	195	32	54	26	33	10	192	243
ACSL5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ACSL6	50	3	105	0	112	16	12	22	176	46	86	35	90	63	16	9	37	47	7	10	33	25
ACSM1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	44	9	101	5	52	24	36	8	50	59	22	43	71	142	120	27	38	38	21	25	75	133
ACSS3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0
ACTA1	0	1	2	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	3
ACTA2	2	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	1	2	0
ACTB	33451	4113	42133	1766	33035	10414	7680	9054	24134	17369	43500	20323	44903	54018	38154	9203	16152	12296	21104	4815	30662	33174
ACTBL2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	2	1	0	1	1	0	0	0
ACTC1	4	4	1	0	1	0	0	0	0	0	0	26	18	14	11	0	0	10	0	1	22	0
ACTG1	6081	1038	7113	267	5523	1665	2024	1471	2701	3250	5343	3712	7476	8343	7106	1530	3439	2589	3298	1132	8716	6165
ACTG1P4	2	0	1	0	0	1	0	2	1	1	0	1	2	0	0	0	0	1	1	3	0	0
ACTG2	144	15	137	7	135	28	31	13	68	136	275	26	152	234	120	24	31	11	90	0	33	114
ACTL10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	533	87	681	23	355	208	165	147	413	305	870	350	739	804	664	177	222	198	284	68	535	288
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	976	119	1287	94	850	323	364	284	933	530	1009	599	1160	1330	1134	242	462	335	809	192	724	924
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	9	2	0	0	18	3	0	19	0	0	6	0	2	19	3	6	0	0	0	0	27	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ACTN4	613	47	704	33	385	184	259	118	758	185	469	328	539	899	707	100	321	341	422	136	573	760
ACTR10	241	29	304	18	235	61	91	44	130	139	288	179	362	364	231	55	98	59	29	20	232	176
ACTR1A	501	44	601	25	343	101	128	88	253	272	786	370	513	815	735	173	246	224	309	135	427	414
ACTR1B	34	8	31	3	86	16	17	33	12	16	58	32	70	67	35	14	13	0	40	7	33	82
ACTR2	136	23	319	24	286	66	129	50	84	157	194	130	296	267	169	72	161	202	176	36	135	350
ACTR3	539	53	838	67	542	196	98	101	504	270	528	244	388	794	554	154	330	308	391	40	782	379
ACTR3B	17	5	42	3	23	16	22	0	11	7	60	2	44	58	59	5	0	17	46	0	12	108
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	2	0	0	0	0	6	0
ACTR5	35	5	96	1	86	32	12	16	104	42	117	11	15	81	49	18	0	7	27	26	49	21
ACTR6	334	66	351	30	404	92	127	49	253	177	242	199	402	498	351	119	227	190	145	73	397	350
ACTR8	113	15	162	14	128	64	42	39	300	93	125	127	179	211	170	46	55	98	76	12	133	150
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	1	0	10	0	37	12	0	8	0	41	0	0	1	26	8	0	0	0	8	0	0	0
ACVR1	81	2	117	10	100	18	31	20	181	13	88	32	65	96	103	23	73	46	175	44	127	109
ACVR1B	16	6	29	1	36	5	30	1	0	0	3	8	33	18	11	0	0	0	23	4	11	7
ACVR1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	10	0	0	0
ACVR2A	91	16	56	10	48	19	37	31	83	72	43	42	95	91	81	1	84	17	61	30	0	140
ACVR2B	79	4	140	11	99	32	51	17	59	20	60	15	188	86	12	21	12	22	90	12	32	79
ACVR2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	6	0	8	1	4	4	3	0	11	5	7	12	16	17	8	2	4	5	2	1	12	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ACYP1	53	12	75	6	127	31	50	12	45	15	58	27	51	137	64	18	50	57	20	0	31	64
ACYP2	4	0	0	0	0	8	4	0	23	6	0	0	1	2	3	5	20	0	0	0	14	0
ADA	15	1	39	1	24	17	6	0	0	15	0	0	4	19	20	0	0	0	5	4	34	2
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ADAD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ADAL	36	12	56	1	43	11	48	9	26	39	40	33	94	97	86	7	8	21	8	1	53	37
ADAM10	342	57	434	29	296	144	87	104	340	139	338	261	557	453	220	62	244	199	194	46	347	397
ADAM11	4	0	5	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ADAM12	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADAM15	431	46	490	20	393	97	109	46	174	102	499	166	505	572	248	69	92	49	289	52	198	599
ADAM17	158	21	262	11	107	40	41	28	199	62	105	101	228	213	199	22	63	76	126	27	124	124
ADAM18	1	0	9	0	0	0	14	0	0	0	0	6	28	5	4	5	0	0	20	0	0	0
ADAM19	19	11	26	3	14	7	7	3	23	21	39	13	39	43	8	25	72	9	11	14	17	58
ADAM1A	30	0	0	0	32	3	2	0	0	5	3	2	21	12	16	0	0	1	8	0	32	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	4	6	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0
