ACACB	0	0	3	6	3	0	25	0	13	0	0
ACAD10	134	40	45	45	0	11	30	0	46	0	0
ACAD11	8	6	0	1	0	1	0	0	0	0	0
ACAD8	55	75	36	149	0	0	46	0	0	2	0
ACAD9	73	104	77	69	68	8	71	15	11	1	1
ACADL	8	0	0	0	0	0	0	0	0	0	0
ACADM	29	24	7	0	0	26	0	0	0	0	0
ACADS	20	4	0	0	11	0	0	0	0	0	0
ACADSB	38	13	0	14	8	0	0	43	0	0	4
ACADVL	8	5	0	11	0	0	0	35	0	2	0
ACAN	0	0	0	0	0	0	0	0	0	0	0
ACAP1	5	1	0	4	0	1	5	0	0	0	0
ACAP2	151	141	66	4	29	5	24	5	2	1	118
ACAP3	0	2	0	3	0	0	0	0	0	0	0
ACAT1	2	21	6	10	0	13	47	30	0	1	0
ACAT2	90	102	20	8	13	0	53	88	0	1	0
ACBD3	144	130	34	92	9	5	22	9	63	0	48
ACBD4	0	10	0	0	0	0	0	0	0	0	0
ACBD5	229	240	23	102	1	57	117	29	38	9	146
ACBD6	30	42	14	14	5	16	32	0	1	0	31
ACBD7	0	0	6	0	4	0	0	0	0	0	2
ACCS	0	0	0	0	0	0	0	0	0	0	0
ACCSL	49	8	64	21	0	203	384	338	95	0	48
ACD	40	18	0	22	0	1	24	3	1	0	1
ACE	59	54	6	10	9	20	31	8	0	0	14
ACE2	8	0	0	0	0	7	3	15	0	0	0
ACER1	0	0	0	0	0	5	0	0	0	0	0
ACER2	58	60	23	23	5	18	70	46	0	0	0
ACER3	33	7	43	129	11	2	148	6	70	1	58
ACHE	0	0	2	0	0	0	4	0	0	0	0
ACIN1	191	214	178	280	43	66	250	24	38	2	135
ACKR1	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	4	0	2	1	0	0	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	8	0	0	0	0	0
ACLY	416	240	70	27	20	29	177	97	206	3	131
ACMSD	0	0	0	0	0	0	0	0	0	0	0
ACN9	200	195	268	355	67	77	501	11	62	8	182
ACO1	31	47	0	32	0	9	2	29	0	0	1
ACO2	101	56	117	168	14	21	86	5	9	0	0
ACOT1	1	2	2	0	0	3	4	0	0	0	0
ACOT11	85	30	18	35	3	10	40	0	0	0	5
ACOT12	0	0	0	0	0	0	0	0	0	0	0
ACOT13	13	82	55	45	12	36	28	0	1	0	1
ACOT2	52	29	12	2	3	3	26	11	1	1	14
ACOT4	18	34	5	24	3	8	55	0	0	0	37
ACOT6	0	0	0	0	0	0	0	0	0	0	0
ACOT7	40	17	9	29	9	11	53	29	1	1	0
ACOT8	76	101	31	31	13	33	33	21	24	0	1
ACOT9	191	160	14	48	28	54	23	58	15	0	116
ACOX1	96	116	1	0	9	0	4	5	1	0	0
ACOX2	0	0	0	0	0	0	0	0	0	0	0
ACOX3	74	49	35	5	3	0	107	0	0	4	38
ACOXL	0	0	12	1	4	0	0	2	0	2	1
ACP1	455	813	745	981	143	151	727	125	254	9	275
ACP2	31	21	17	22	4	28	98	0	9	0	0
ACP5	490	308	8	9	23	88	112	1	50	4	0
ACP6	17	13	13	0	0	0	0	0	1	0	0
ACPP	26	0	0	0	0	0	0	0	0	0	0
ACPT	0	0	4	0	0	0	1	0	4	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	9	5	0	0	0	0	0	22	0	0
ACRC	6	4	0	0	0	0	0	0	0	0	0
ACRV1	4	2	0	2	0	0	2	0	0	0	0
ACSBG1	28	3	1	0	0	0	0	0	0	0	0
ACSBG2	6	1	0	0	0	0	0	0	0	0	0
ACSF2	0	1	0	0	0	0	0	0	0	0	0
ACSF3	28	2	0	10	0	7	26	0	0	4	0
ACSL1	0	0	17	19	0	0	90	0	0	2	5
ACSL3	749	343	67	806	131	104	207	16	49	6	243
ACSL4	199	159	108	183	9	65	316	34	2	6	6
ACSL5	0	0	0	0	0	0	23	0	0	0	0
ACSL6	0	0	0	0	0	0	1	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	2	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0
ACSS2	82	92	16	163	57	31	164	47	2	1	47
ACSS3	0	0	0	0	0	11	0	0	0	0	0
ACTA1	0	0	3	1	0	0	0	0	0	0	0
ACTA2	0	0	0	0	0	0	0	0	0	0	0
ACTB	6282	4906	1819	2871	718	1135	3622	716	1141	183	1438
ACTBL2	0	0	0	0	0	0	0	0	0	0	0
ACTC1	0	0	0	0	0	0	0	0	25	0	0
ACTG1	4703	4630	4989	5262	1505	1399	5831	827	1432	154	2289
ACTG1P4	0	1	0	1	1	0	1	0	0	0	0
ACTG2	0	5	0	0	5	26	37	0	0	0	1
ACTL10	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	529	651	246	214	63	81	322	116	69	3	187
ACTL6B	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0
ACTL8	513	307	666	28	27	1773	3901	4612	1788	14	409
ACTL9	0	0	0	0	0	0	0	0	0	0	0
ACTN1	125	38	24	2	3	26	17	25	23	0	10
ACTN1-AS1	0	0	0	0	1	0	0	0	0	0	0
ACTN2	0	0	0	7	0	0	1	0	0	0	1
ACTN3	0	0	0	0	0	0	0	0	0	0	0
ACTN4	106	64	34	86	8	52	39	38	20	3	72
ACTR10	355	405	74	150	35	33	173	86	111	3	60
ACTR1A	651	421	119	150	69	164	193	2	49	7	68
ACTR1B	37	21	0	2	0	0	0	0	0	0	0
ACTR2	177	144	47	131	57	104	104	88	90	4	40
ACTR3	323	305	118	75	56	72	356	30	88	18	151
ACTR3B	45	32	7	9	0	0	0	0	1	0	0
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0
ACTR5	83	12	23	44	14	24	16	32	2	2	0
ACTR6	222	207	71	111	0	2	20	4	0	0	35
ACTR8	313	261	116	159	28	85	181	71	94	20	67
ACTRT1	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	22	6	0	0	0	0	0	1	0	0	0
ACVR1	52	31	0	0	0	1	0	0	0	0	0
ACVR1B	51	47	13	19	0	24	52	72	35	2	18
ACVR1C	26	9	2	6	0	0	0	0	0	0	0
ACVR2A	77	35	21	27	0	9	13	7	66	0	7
ACVR2B	98	107	23	18	9	40	71	7	88	2	97
ACVR2B-AS1	0	5	0	0	0	0	0	0	0	0	11
ACVRL1	0	0	0	0	0	0	0	0	0	0	0
ACY1	1	3	0	0	2	0	1	0	0	0	7
ACY3	0	0	0	0	0	0	0	0	0	0	0
ACYP1	27	7	0	0	0	23	6	0	16	0	0
ACYP2	0	0	0	0	0	0	0	0	0	0	0
ADA	62	26	21	0	0	0	24	30	0	0	1
ADAD1	124	394	37	6	68	181	122	98	114	3	43
ADAD2	0	0	0	0	0	0	0	9	0	0	0
ADAL	242	148	96	86	2	15	81	32	27	2	0
ADAM10	473	466	120	217	50	51	146	43	9	4	62
ADAM11	0	4	0	0	0	0	0	0	13	0	0
ADAM12	39	9	0	0	0	0	0	0	0	0	0
ADAM15	2	9	3	2	0	0	0	1	6	1	0
ADAM17	32	68	55	164	2	52	54	37	27	1	97
ADAM18	1	0	0	0	0	0	0	0	0	0	0
ADAM19	121	110	29	19	14	2	112	195	108	0	79
ADAM1A	37	12	3	1	0	0	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	1
ADAM20	0	2	11	3	0	0	0	0	0	0	0
ADAM20P1	0	0	2	0	0	0	0	0	0	0	0
ADAM21	8	27	0	7	0	4	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	1	0	0	0	0	1	10	0	0	0
ADAM23	0	13	0	2	4	0	0	0	0	0	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	12	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	0	0	0	1
ADAM33	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	4	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0
ADAM8	26	3	0	0	0	1	0	0	0	0	0
ADAM9	3	128	14	91	0	42	75	0	13	4	101
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	103	0	1	0	10	31	0	7	3	0	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	16	12	0	0
ADAMTS13	18	1	0	9	0	0	0	0	0	0	0
ADAMTS14	0	17	1	0	0	1	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	6	0	0
ADAMTS17	16	0	10	0	0	7	17	24	0	0	15
ADAMTS18	0	0	0	0	0	0	3	7	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0	0	0	0	0
ADAMTS20	0	6	0	7	0	36	0	0	0	0	0
ADAMTS3	0	0	0	2	0	27	0	0	0	0	0
ADAMTS4	0	17	0	0	0	0	0	26	0	0	0
ADAMTS5	0	0	0	0	0	0	0	0	0	0	0
ADAMTS6	8	35	0	8	1	0	0	0	0	0	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0	16
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	1	19	43	15	0	105	77	84	139	0	1
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	2	0	0	17	0	34	0	0	0
ADAMTSL2	19	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	7	5	0	0	1	0	28	19	17	0	27
ADAMTSL4	0	0	0	0	0	0	0	0	4	0	0
ADAMTSL4-AS1	3	0	2	1	0	0	0	0	0	0	0
ADAMTSL5	18	19	5	2	0	3	19	6	0	0	0
ADAP1	0	15	0	6	0	2	0	1	0	0	0
ADAP2	0	26	1	5	0	0	15	0	0	0	0
ADAR	307	88	182	64	10	123	213	482	51	3	29
ADARB1	95	70	0	0	6	0	1	28	0	0	0
ADARB2	0	0	0	0	0	0	2	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0
ADAT1	26	71	18	33	0	52	66	139	0	4	7
ADAT2	0	29	18	22	3	22	46	2	0	3	0
ADAT3	0	3	3	0	0	0	2	0	0	0	5
ADCK1	149	111	7	18	1	2	18	0	0	4	0
ADCK2	76	127	49	128	16	24	71	0	35	4	12
ADCK3	107	74	0	60	28	34	91	0	37	0	1
ADCK4	50	20	20	25	1	0	7	0	0	0	0
ADCK5	24	13	0	22	9	0	2	0	0	0	0
ADCY1	0	0	0	0	0	13	0	0	0	0	0
ADCY10	24	0	0	0	4	24	0	0	34	0	0
ADCY10P1	16	0	0	8	0	0	0	0	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0
ADCY3	2	7	2	12	0	7	24	38	2	0	0
ADCY4	0	0	0	0	0	0	0	0	0	0	0
ADCY5	34	13	34	0	0	29	112	157	32	0	0
ADCY6	0	0	7	0	0	0	1	0	0	0	0
ADCY7	0	0	0	0	0	0	0	0	54	0	0
ADCY8	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	3	21	0	0	18	3	4	19	1	13
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0
ADD1	183	107	28	46	20	13	92	13	1	1	60
ADD2	7	0	2	0	0	6	5	47	0	0	0
ADD3	97	33	12	36	0	136	157	141	119	2	17
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0
ADH5	175	156	40	25	20	65	124	62	63	4	101
ADH6	0	3	0	0	0	0	0	0	0	0	0
ADH7	0	1	0	0	0	0	0	0	0	0	0
ADHFE1	0	24	0	4	8	0	10	0	0	0	0
ADI1	367	261	36	46	17	34	62	1	0	9	73
ADIG	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	208	107	12	239	38	73	40	26	37	24	203
ADIPOR2	282	91	60	52	8	31	47	0	1	4	65
ADIRF	12	4	0	0	0	0	0	0	0	0	0
ADK	0	2	8	5	2	8	29	2	0	0	1
ADM	599	190	420	897	132	180	437	214	193	29	144
ADM2	0	0	0	0	0	0	0	8	0	0	0
ADM5	0	0	0	0	0	0	0	0	0	0	0
ADNP	425	326	106	60	29	91	225	1	72	13	216
ADNP2	146	69	97	39	11	3	117	34	48	0	0
ADO	7	31	16	9	0	0	23	0	38	0	0
ADORA1	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	1	0	0	0	0	0	0	0
ADORA2B	64	134	10	0	0	6	18	0	7	0	0
ADORA3	0	0	0	0	0	0	0	0	0	0	0
ADPGK	479	299	91	129	32	190	281	318	103	11	3
ADPGK-AS1	0	3	7	3	0	0	0	0	0	0	0
ADPRH	0	0	0	0	0	0	0	0	0	0	0
ADPRHL1	4	11	0	0	0	1	0	10	0	0	0
ADPRHL2	314	297	235	218	55	52	284	71	19	7	64
ADPRM	76	83	25	42	27	27	69	0	4	6	42
ADRA1A	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	1	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	10	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	0	0
ADRB2	0	12	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	0	13	4	21	0	5	39	0	74	0	17
ADRBK2	4	6	1	6	0	0	31	1	0	0	0
ADRM1	962	654	492	465	115	179	719	170	199	19	173
ADSL	159	197	392	418	156	85	204	30	153	3	190
ADSS	31	19	22	94	50	23	54	5	0	4	40
ADSSL1	0	0	0	0	0	0	0	0	0	0	0
ADTRP	22	60	20	46	12	6	27	11	3	2	1
AEBP1	0	0	0	0	0	0	0	0	0	0	0
AEBP2	214	349	171	82	50	40	167	16	2	4	159
AEN	1062	1221	784	1047	179	122	608	44	418	14	100
AES	112	152	78	137	36	82	269	51	34	12	95
AFAP1	24	23	0	4	7	38	34	62	37	0	1
AFAP1-AS1	7	130	9	0	22	99	115	51	1	0	0
AFAP1L1	51	0	1	0	2	0	0	0	0	0	0
AFAP1L2	0	0	10	0	0	0	15	11	0	0	0
AFF1	592	575	86	194	72	53	302	133	158	8	84
AFF2	0	0	0	0	0	0	3	0	0	0	0
AFF3	0	8	0	0	0	0	0	0	0	0	0
AFF4	301	87	82	28	20	81	183	54	2	8	48
AFG3L1P	70	58	12	4	1	2	9	0	0	1	0
AFG3L2	63	77	25	31	5	0	25	51	35	2	0
AFM	0	0	0	0	0	0	0	0	0	0	0
AFMID	73	121	72	117	1	18	81	51	0	6	174
AFP	0	0	0	0	0	0	0	0	0	0	0
AFTPH	168	51	80	463	29	12	362	0	13	10	208
AGA	0	0	0	0	0	0	0	0	1	0	0
AGAP1	1	8	0	0	0	0	5	8	0	0	0
AGAP11	0	0	0	1	0	0	0	0	0	0	0
AGAP2	0	0	0	0	0	0	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	0	0	0	0	0
AGAP3	0	13	0	9	0	1	1	0	0	0	0
AGAP4	0	0	0	3	0	1	2	0	0	0	0
AGAP5	4	0	4	0	0	0	0	0	0	0	0
AGAP6	25	6	2	11	3	0	8	0	0	0	0
AGAP7P	0	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0	0	0
AGBL2	5	0	0	0	0	0	0	0	0	0	6
AGBL3	0	0	4	0	0	0	2	9	0	0	0
AGBL4	0	0	0	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0
AGBL5	84	28	0	8	0	49	49	0	9	0	30
AGBL5-AS1	0	0	0	0	0	0	0	0	0	0	0
AGER	15	15	0	5	0	27	0	2	5	0	0
AGFG1	57	4	19	69	5	22	69	0	15	3	0
AGFG2	2	8	1	1	0	0	0	25	40	0	60
AGGF1	112	60	46	95	12	24	31	43	10	1	0
AGK	82	200	107	87	23	80	306	81	166	2	66
AGL	699	437	209	577	57	146	181	45	171	15	144
AGMAT	0	0	0	3	0	0	0	0	0	0	0
AGMO	17	0	0	0	0	5	0	12	0	0	0
AGO1	19	91	73	125	44	51	45	113	80	9	42
AGO2	46	33	6	31	11	19	125	39	52	10	8
AGO3	61	29	0	24	0	19	22	0	1	0	57
AGO4	0	5	0	0	0	2	0	1	0	0	1
AGPAT1	18	73	7	14	1	15	12	0	0	1	0
AGPAT2	42	37	5	0	5	1	12	18	37	1	0
AGPAT3	0	4	0	7	0	0	11	12	0	0	0
AGPAT4	0	4	1	0	0	22	0	0	1	0	0
AGPAT4-IT1	0	10	21	0	0	0	0	0	0	0	0
AGPAT5	0	32	6	17	0	0	1	0	0	1	5
AGPAT6	72	84	20	198	38	4	68	45	48	14	0
AGPAT9	224	225	35	8	18	42	105	34	48	2	54
AGPS	24	25	6	3	7	1	8	0	0	0	0
AGR2	0	0	0	0	0	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0	0	0	0	0
AGRN	1	0	0	0	0	0	0	0	0	0	0
AGRP	0	0	0	0	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0	0	0	0	0
AGTPBP1	67	6	0	18	2	6	67	29	0	0	0
AGTR1	0	13	1	0	0	0	0	0	0	0	0
AGTR2	0	0	0	0	0	0	0	0	0	0	0
AGTRAP	29	0	0	0	0	0	31	0	0	2	0
AGXT	0	0	0	0	0	0	0	0	0	0	0
AGXT2	0	0	1	0	0	0	0	0	0	0	0
AHCTF1	36	10	15	44	5	13	4	4	0	3	27
AHCTF1P1	10	0	9	17	3	4	0	2	0	1	2
AHCY	809	716	491	429	127	324	719	40	234	29	269
AHCYL1	36	9	0	17	16	6	22	0	4	2	0
AHCYL2	39	2	37	17	0	0	0	0	30	1	0
AHDC1	6	0	0	7	0	2	0	0	0	0	0
AHI1	2	43	16	21	0	4	50	1	12	2	0
AHNAK	269	72	0	21	2	0	4	4	32	0	19
AHNAK2	0	0	0	0	5	0	0	0	0	0	0
AHR	0	0	1	16	0	0	0	0	0	0	0
AHRR	0	2	1	0	0	0	0	13	0	0	0
AHSA1	1144	1134	514	800	144	315	970	299	390	38	231
AHSA2	14	3	0	0	0	0	0	0	0	0	0
AHSG	19	0	0	9	0	0	0	0	0	0	0
AHSP	12	8	0	0	0	0	0	0	0	0	0
AICDA	0	0	0	0	0	9	0	0	0	0	0
AIDA	10	4	4	7	0	2	3	0	13	2	4
AIF1	0	0	0	0	0	0	0	0	0	0	0
AIF1L	142	69	34	250	42	49	70	20	46	0	50
AIFM1	237	168	65	96	42	76	202	26	28	8	4
