ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	4	0	0	0	0	0	2	3	11	1	25	0	0	0	1	23	0
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB10	5	40	9	3	2	2	35	17	39	2	38	78	2	7	33	13	4	2
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB6	2	104	25	8	1	3	13	23	12	39	24	80	0	0	62	19	2	8
ABCB7	0	109	4	9	9	0	47	16	19	84	39	251	24	39	106	15	33	16
ABCB8	17	244	22	32	17	8	90	66	119	59	92	302	34	40	180	34	0	20
ABCB9	0	3	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0
ABCC1	0	0	0	0	0	0	12	0	0	42	0	0	0	5	0	1	0	0
ABCC10	7	130	20	0	10	0	28	13	7	121	3	29	2	0	15	9	0	4
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	0	13	0	0	0	1	9	11	27	0	0	41	0	0	12	6	0	7
ABCC2	5	26	2	0	0	0	0	8	0	18	0	60	0	0	3	0	0	5
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	1	0	0	10	0	13	0	0	156	15	45	111	12	35	34	35	13	1
ABCC5	9	79	2	6	2	0	29	1	77	176	29	104	5	15	56	31	1	15
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	2	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ABCD1	0	1	4	0	0	0	0	0	37	0	4	9	0	0	2	1	2	0
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	10	82	65	20	14	6	22	49	84	71	46	178	43	25	140	65	1	22
ABCD4	0	0	1	0	0	1	15	22	2	67	0	17	0	0	19	3	0	0
ABCE1	26	156	61	48	6	3	39	64	169	170	169	334	49	51	196	62	2	10
ABCF1	46	460	140	71	17	10	205	86	373	184	124	560	43	140	275	58	56	22
ABCF2	52	300	87	50	16	24	57	61	239	178	178	338	27	68	241	101	11	29
ABCF3	2	187	42	33	11	5	83	33	27	158	64	150	25	47	50	42	0	22
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2	1	1	4	34	0	1	0	0	242	0	47	194	3	92	46	25	2	2
ABCG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
ABCG5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ABHD10	9	28	2	5	0	1	29	28	76	69	5	112	1	25	34	33	6	2
ABHD11	1	31	4	7	2	0	95	12	35	41	22	107	40	26	44	26	0	1
ABHD12	16	300	116	48	12	10	124	41	70	81	133	285	53	81	157	52	5	11
ABHD12B	1	161	11	3	2	0	66	32	65	122	14	83	45	23	39	10	0	8
ABHD13	0	42	8	5	2	0	2	6	35	27	13	13	1	0	26	5	0	7
ABHD14A	1	3	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	0	41	12	20	0	0	2	0	0	100	0	99	0	7	17	4	0	0
ABHD15	0	26	3	0	0	0	0	14	0	57	0	13	0	0	19	2	0	9
ABHD16A	0	28	7	10	4	4	12	21	8	61	10	22	1	9	10	8	4	3
ABHD16B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD17A	2	4	0	1	0	1	0	0	3	4	3	5	2	2	2	0	1	2
ABHD17B	12	113	35	3	6	1	39	7	4	33	11	77	1	18	88	3	0	9
ABHD17C	24	79	46	25	4	6	40	9	34	40	37	215	14	9	74	35	19	0
ABHD2	8	80	13	16	4	0	68	21	53	55	41	152	10	18	54	16	5	9
ABHD3	5	58	32	7	1	0	6	15	31	25	24	21	0	10	22	4	9	6
ABHD4	14	1	16	0	0	1	34	0	15	37	1	33	0	14	19	7	0	0
ABHD5	11	90	13	2	3	6	10	38	203	18	29	147	16	9	48	3	0	7
ABHD6	7	31	0	15	2	2	21	5	17	24	21	57	0	0	24	21	0	2
ABHD8	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0
ABI1	1	227	158	10	3	0	28	39	34	101	40	194	5	23	179	29	8	7
ABI2	6	127	19	3	4	0	8	8	12	9	6	17	0	0	0	13	0	0
ABI3	0	13	0	0	1	0	0	23	0	0	4	1	0	0	0	0	0	4
ABI3BP	0	0	0	0	0	0	1	0	0	16	0	3	0	0	0	0	0	0
ABL1	1	49	1	26	1	0	16	4	76	37	9	80	6	4	13	21	15	11
ABL2	25	175	50	2	1	0	237	13	30	79	26	84	0	15	97	2	4	1
ABLIM1	0	0	0	0	0	0	0	0	0	0	8	64	0	5	24	3	0	0
ABLIM2	0	0	0	0	0	0	11	0	16	2	0	0	0	0	0	0	0	0
ABLIM3	0	21	0	0	0	0	0	0	0	0	1	8	0	1	0	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	23	154	25	6	9	1	51	23	97	191	30	106	48	4	87	14	16	3
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	12	180	22	9	3	1	148	54	91	122	34	183	2	11	53	19	0	11
ABT1	21	229	76	29	23	1	237	81	110	175	86	358	11	39	177	39	1	16
ABTB1	0	0	0	0	0	0	0	7	0	18	1	3	0	0	0	2	0	0
ABTB2	4	65	9	13	4	0	28	10	48	115	7	122	0	9	51	15	10	1
AC093375.1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
ACAA1	28	176	55	15	2	9	40	68	88	182	82	186	59	27	102	23	0	8
ACAA2	27	235	60	23	9	3	156	73	181	409	121	636	2	42	221	70	10	9
ACACA	5	51	30	21	1	9	24	15	12	32	49	209	5	16	49	23	9	12
ACACB	0	1	0	0	0	0	0	6	0	0	0	0	0	4	5	0	0	0
ACAD10	1	40	14	1	1	2	6	17	13	38	11	40	0	2	27	11	0	0
ACAD11	0	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ACAD8	1	72	9	4	0	3	36	37	41	81	12	76	2	3	53	15	0	2
ACAD9	0	79	37	0	7	3	31	7	31	147	14	24	0	31	6	15	0	5
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	12	133	21	11	4	2	59	16	80	24	12	99	8	3	27	10	0	9
ACADS	10	203	23	0	3	1	108	52	25	128	47	231	0	8	95	6	19	23
ACADSB	0	114	6	8	1	2	8	27	29	15	26	91	14	11	28	4	0	7
ACADVL	4	53	16	3	6	0	108	18	78	65	26	75	1	12	38	16	3	5
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	0	3	0	0	0	0	0	0	2	6	1	2	0	4	1	0	0	0
ACAP2	10	121	34	0	5	6	41	58	98	24	53	156	7	18	49	22	5	4
ACAP3	0	0	7	0	0	0	0	0	23	11	6	22	0	8	1	1	0	0
ACAT1	7	61	22	0	1	0	57	3	86	37	37	79	0	15	26	18	3	3
ACAT2	31	179	108	67	10	2	178	51	86	131	88	279	0	102	227	40	2	3
ACBD3	8	118	21	5	2	7	47	36	127	141	20	149	0	33	45	17	6	6
ACBD4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	10	18	1	1	3	0	8	15	15	9	0	17	0	0	13	14	0	0
ACBD6	9	41	12	7	1	0	10	0	12	47	34	66	0	27	30	4	0	4
ACBD7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	8	64	23	0	1	6	17	41	137	81	32	136	0	11	73	19	0	16
ACE	12	243	11	11	8	0	44	10	38	108	29	80	11	8	52	15	11	15
ACE2	2	22	18	28	6	1	0	12	383	0	32	109	5	39	108	29	2	1
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	1	0	0	0	0	0	1	0	6	0	17	0	5	1	0	0	0
ACER3	0	11	1	5	0	0	0	0	0	33	35	20	5	7	34	0	0	2
ACHE	1	16	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
ACIN1	15	153	49	60	4	7	51	73	266	91	78	282	57	105	151	37	28	8
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	1	0	4	2	0	2	0	75	0	5	27	0	1	3	0	0	0
ACKR3	0	0	3	0	1	0	0	0	165	0	6	2	2	0	4	4	0	0
ACKR4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ACLY	11	105	99	74	13	8	25	40	389	126	105	453	11	77	189	45	30	6
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	4	283	30	49	11	2	92	46	170	227	81	286	1	46	183	48	0	23
ACO1	2	45	12	14	6	0	5	4	78	26	47	158	0	25	66	19	2	4
ACO2	9	121	44	11	7	5	60	44	30	82	39	126	8	12	97	11	0	3
ACOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT11	1	22	0	7	4	0	16	2	0	26	5	0	0	0	6	0	0	1
ACOT12	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
ACOT13	22	166	30	19	7	0	27	33	31	102	37	159	0	20	44	41	14	9
ACOT2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	1
ACOT4	0	0	0	4	0	0	0	0	0	0	2	11	0	0	12	0	0	0
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	1	243	36	7	1	7	55	39	240	74	126	45	2	48	80	32	56	4
ACOT8	1	68	20	2	1	0	105	32	33	27	57	24	0	2	40	6	0	2
ACOT9	1	54	11	3	0	0	32	1	57	50	27	41	2	55	46	0	11	4
ACOX1	24	99	23	56	7	0	52	12	100	98	34	149	41	39	84	27	4	10
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	0	0	1	3	5	0	0	1	3	0	2	15	0	0	6	0	0	2
ACOXL	0	0	0	0	2	1	6	0	0	7	1	9	0	0	5	5	0	0
ACP1	51	503	127	32	18	11	123	97	337	592	228	589	33	78	354	91	22	38
ACP2	0	20	8	3	0	0	0	6	0	68	4	48	0	9	45	3	0	5
ACP5	20	155	22	14	8	0	75	83	173	224	50	69	40	41	181	32	6	17
ACP6	0	0	38	2	0	1	0	0	17	0	4	0	0	1	0	0	0	0
ACPP	1	17	2	0	0	0	40	41	0	48	0	1	0	0	8	0	0	1
ACPT	0	2	2	0	0	0	9	4	15	0	1	5	0	2	3	0	1	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	6	0	0	0	2	4	0	78	0	8	4	0	1	14
ACRV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ACSF2	1	63	5	8	1	0	37	1	0	42	10	13	0	1	0	0	1	2
ACSF3	1	39	4	0	1	0	49	0	37	9	19	86	0	10	9	7	1	6
ACSL1	0	0	0	0	1	4	0	0	1	0	5	1	0	0	18	0	0	0
ACSL3	35	260	93	97	27	21	109	125	362	271	154	739	11	119	348	91	79	24
ACSL4	1	59	44	5	3	0	117	0	62	96	33	139	36	5	70	15	0	3
ACSL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0	1	0	9	6	0	0	1	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ACSM3	0	14	7	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	3	2	5	7	0	0	0	1	3	0	16	39	0	16	29	9	0	6
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0
ACTA2	1	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACTB	601	11348	7168	3564	599	595	4987	3251	12273	6658	10553	22826	1281	5865	17755	5689	1133	968
ACTBL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTC1	0	0	0	0	0	0	4	0	0	0	7	1	0	0	1	0	0	0
ACTG1	420	8983	2066	1030	476	208	4610	3223	6318	5650	3005	11941	911	1926	5147	1993	378	588
ACTG1P4	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0
ACTG2	0	0	0	3	0	0	11	0	50	0	36	33	4	12	39	43	0	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	41	216	114	8	5	0	82	26	136	157	87	199	1	43	190	34	0	8
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	5	0	0	0	0	0	0	0	0	1	0	0	0	5	2	0	0
ACTL9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACTN1	15	86	83	23	4	5	52	6	370	285	87	311	34	109	177	93	73	13
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	0	0	0	0	28	1	8	0	1	0	0	0	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN4	42	674	102	96	29	28	86	134	540	576	194	366	74	146	287	49	71	36
ACTR10	1	63	47	3	7	0	32	14	18	101	55	65	0	19	79	18	0	11
ACTR1A	6	247	82	36	18	9	52	50	189	256	90	253	11	32	233	37	15	29
ACTR1B	1	121	0	0	5	0	48	26	0	36	0	40	0	0	42	10	87	5
ACTR2	29	181	41	15	9	6	95	38	184	144	41	162	18	33	62	15	1	14
ACTR3	29	388	91	37	29	12	89	54	350	305	165	607	40	43	236	103	2	32
ACTR3B	0	0	5	0	0	6	0	11	4	16	1	6	0	1	0	1	0	0
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	0	73	9	1	0	0	5	5	26	62	10	27	2	12	20	14	0	3
ACTR6	1	24	15	2	3	1	111	4	44	34	57	62	0	5	22	8	1	7
ACTR8	15	87	11	9	9	0	36	62	6	9	20	129	0	17	66	23	10	9
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	7	0	0	0	19	2	0	0	0	15	0	0	0	0	0	0
ACVR1	0	28	4	8	0	0	23	9	72	18	40	102	0	11	28	2	0	1
ACVR1B	32	30	8	11	9	0	39	29	17	19	4	167	3	11	35	3	0	5
ACVR1C	0	0	0	0	1	0	1	0	0	40	0	0	0	5	0	0	0	0
ACVR2A	0	16	20	1	0	3	8	18	26	0	9	56	0	3	13	4	2	6
ACVR2B	18	68	29	25	2	1	37	1	59	57	17	113	49	6	30	8	54	0
ACVR2B-AS1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ACVRL1	0	79	0	0	1	0	1	7	0	49	0	0	0	0	0	0	0	4
ACY1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	0	39	10	0	0	0	33	0	6	13	5	80	0	0	9	4	0	0
ACYP2	0	0	0	0	0	0	12	0	0	0	1	3	0	0	1	0	0	0
ADA	24	614	84	9	8	0	187	43	230	102	112	330	30	30	108	20	2	17
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ADAL	0	26	17	4	0	0	11	1	19	74	9	39	2	8	39	11	14	3
ADAM10	5	118	68	23	0	11	37	13	89	124	84	205	0	45	95	20	0	4
ADAM11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM15	2	47	10	11	1	0	0	1	91	0	71	104	15	31	55	28	1	2
ADAM17	9	122	28	14	6	0	50	27	122	83	39	190	3	40	58	32	0	14
ADAM18	24	128	15	10	0	0	43	17	1	0	4	50	0	0	20	8	0	1
ADAM19	0	0	17	0	0	0	0	0	10	0	0	25	0	0	0	0	1	0
ADAM1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ADAM21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM23	0	37	16	1	2	2	13	5	4	1	24	48	1	7	26	8	3	6
ADAM28	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	10	1	0	0	0	0	0	56	0	0	17	0	6	11	0	0	0
ADAM9	5	38	41	20	5	9	2	19	98	43	113	261	2	53	181	56	43	9
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	2	3	0	0	0	0	0	57	0	0	17	0	0	0	0	0	1
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ADAMTS12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0
ADAMTS18	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	4	0	1	52	0	2	6	5	0	4	0	0	0
ADAMTS20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ADAMTS3	0	1	7	0	0	0	25	0	10	0	6	14	0	0	4	0	0	3
ADAMTS4	0	38	0	0	0	0	62	0	0	0	0	13	0	0	2	0	1	0
ADAMTS5	2	15	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
ADAMTS6	0	0	0	0	0	0	0	0	0	2	1	11	0	0	5	0	0	2
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0
ADAMTS9	0	0	0	1	0	1	0	0	22	30	0	4	0	0	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ADAMTSL3	0	1	0	1	0	0	0	4	0	21	0	12	0	0	0	0	0	0
ADAMTSL4	0	0	0	0	0	0	0	0	20	1	0	7	0	0	0	2	0	0
ADAMTSL4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ADAMTSL5	14	37	6	0	0	0	0	5	13	3	20	1	0	0	9	1	1	0
ADAP1	0	0	0	0	0	0	0	0	35	0	0	0	0	4	0	0	0	0
ADAP2	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ADAR	18	208	90	44	15	9	45	56	241	252	106	493	3	74	207	61	45	9
ADARB1	0	0	3	0	0	0	0	16	6	0	0	10	0	3	15	0	6	0
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	0	21	0	0	0	0	2	2	4	4	6	45	0	1	2	11	0	0
ADAT2	3	0	1	0	0	0	0	1	10	0	11	9	0	2	4	0	0	0
ADAT3	2	9	9	3	0	1	11	1	16	7	13	52	5	8	9	7	0	2
ADCK1	3	94	25	8	3	3	35	41	72	61	59	203	3	37	49	9	0	11
ADCK2	2	56	32	2	0	5	0	1	93	54	45	69	18	36	48	30	14	7
