ABCD3	206	110	137	12	319	600	148	305	0	363	215	80	329	1
ABCD4	48	58	0	55	5	444	0	41	0	82	113	93	233	0
ABCE1	352	412	876	501	829	2011	766	894	164	619	375	335	830	1
ABCF1	795	432	899	556	1508	3042	1937	1362	217	710	1251	598	1949	282
ABCF2	728	339	682	518	878	4361	2172	1636	235	561	592	544	925	266
ABCF3	313	291	248	554	184	1004	468	574	233	306	320	469	1083	129
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2	0	0	0	20	18	92	0	0	0	88	72	0	0	0
ABCG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	0	0	0	0	0	0	0	0	0	30	0	0	0	0
ABCG8	0	66	0	0	0	0	0	0	0	21	0	0	0	0
ABHD1	1	0	0	0	1	0	0	0	0	4	0	0	1	0
ABHD10	113	0	0	310	42	392	574	141	0	228	72	245	12	21
ABHD11	93	97	290	98	195	1310	21	368	0	103	120	88	789	142
ABHD12	268	147	274	56	472	387	13	530	30	208	431	160	321	13
ABHD12B	205	75	94	200	361	633	1	424	139	321	179	107	522	0
ABHD13	1	49	0	78	155	211	40	215	23	137	405	17	20	0
ABHD14A	0	0	0	0	0	0	0	31	0	0	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	97	10	2	72	267	284	0	259	0	4	59	114	116	3
ABHD15	6	0	0	0	118	141	0	117	0	95	201	0	0	29
ABHD16A	27	0	0	207	43	299	2	100	0	115	131	0	0	75
ABHD16B	0	0	0	1	0	28	125	0	0	0	0	0	0	0
ABHD17A	0	2	0	23	7	9	0	0	0	10	8	1	0	0
ABHD17B	0	35	149	99	226	436	0	23	1	76	278	72	0	72
ABHD17C	186	89	96	142	121	217	139	265	13	398	116	133	70	1
ABHD2	100	47	344	119	78	437	132	307	33	206	329	58	290	30
ABHD3	207	23	106	532	212	855	0	588	116	278	445	105	226	1
ABHD4	0	0	0	0	0	0	0	0	0	33	134	0	0	0
ABHD5	79	197	0	0	195	510	248	45	72	45	93	52	126	0
ABHD6	0	4	0	61	59	202	0	126	0	27	220	0	0	0
ABHD8	0	0	0	0	0	4	0	0	29	0	2	0	0	0
ABI1	314	153	62	431	466	1156	810	673	0	214	317	103	447	167
ABI2	0	0	0	184	52	74	261	72	0	67	0	0	0	0
ABI3	0	0	0	0	58	1	0	2	0	0	5	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABL1	188	121	15	219	391	472	599	349	156	256	35	19	300	0
ABL2	18	76	128	36	31	471	0	250	32	129	100	171	357	64
ABLIM1	0	0	0	3	168	153	606	24	0	158	14	44	0	0
ABLIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	152	0	0	0	0	0	0	0
ABR	0	84	0	414	106	15	0	97	0	150	224	0	1	0
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	879	312	245	285	646	1837	893	497	276	454	354	361	899	174
ABT1	693	538	1117	1168	1124	4063	1164	2014	339	1006	957	408	1753	279
ABTB1	0	0	189	0	0	10	0	1	0	0	1	217	0	0
ABTB2	321	10	137	214	180	273	427	229	16	199	267	317	700	22
AC093375.1	0	0	0	8	7	6	0	0	0	0	0	0	12	0
ACAA1	237	311	48	250	36	778	227	246	531	139	123	58	271	1
ACAA2	302	166	872	798	394	1563	1521	1010	283	757	444	432	518	0
ACACA	396	0	0	180	159	482	304	202	0	165	285	1	603	0
ACACB	56	0	0	0	0	0	0	0	0	1	0	0	0	0
ACAD10	286	0	177	119	108	322	0	242	0	76	290	1	274	0
ACAD11	0	0	0	0	40	25	0	10	0	0	0	19	0	0
ACAD8	1	142	47	195	84	319	225	153	0	50	72	98	411	0
ACAD9	0	70	70	329	56	400	447	97	59	97	41	272	256	0
ACADL	0	0	0	0	6	0	0	0	0	0	0	0	0	0
ACADM	192	65	125	40	100	284	242	77	0	123	208	0	146	0
ACADS	13	88	0	224	105	318	49	205	0	55	144	132	19	0
ACADSB	60	0	0	8	22	179	1	261	0	91	205	1	337	0
ACADVL	49	0	149	83	207	115	0	116	31	173	70	148	0	1
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	0	0	0	21	16	31	0	3	0	11	66	0	0	0
ACAP2	0	75	195	0	248	389	245	181	0	105	197	89	87	0
ACAP3	0	0	0	0	5	0	0	12	0	11	1	0	0	0
ACAT1	145	213	160	105	462	573	457	202	0	247	102	287	174	2
ACAT2	58	40	87	226	126	493	114	192	0	55	224	160	264	0
ACBD3	182	159	0	9	316	389	168	148	9	89	333	97	100	0
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	105	0	167	1	74	264	243	33	0	67	2	0	194	14
ACBD6	200	4	142	215	284	403	183	105	1	67	44	0	138	0
ACBD7	0	0	75	0	1	0	0	51	0	1	0	38	0	0
ACCS	0	0	136	0	0	24	0	0	0	2	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	104	50	181	215	311	794	381	589	60	204	114	410	455	1
ACE	207	84	189	1146	945	229	791	877	378	503	1321	134	1370	27
ACE2	92	22	0	205	13	1665	575	348	40	244	797	17	256	0
ACER1	0	0	0	0	0	49	0	0	0	0	0	0	0	0
ACER2	42	36	32	177	31	110	110	95	56	53	257	0	220	0
ACER3	129	24	117	123	41	73	0	55	31	103	156	0	140	43
ACHE	0	35	0	138	73	4	0	0	0	4	41	0	4	0
ACIN1	566	132	343	740	495	519	200	698	75	511	636	88	120	85
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	0	0	0	0	16	0	0	0	2	7	0	0	0
ACKR3	0	0	0	0	0	0	0	51	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	325	219	470	892	693	2052	614	595	48	231	253	163	1357	136
ACMSD	0	0	0	0	0	0	0	0	0	0	15	0	0	0
ACN9	405	273	454	451	655	1852	579	817	89	255	385	480	772	87
ACO1	47	71	302	197	97	728	307	369	37	203	507	128	230	0
ACO2	85	93	0	431	105	1076	15	529	163	188	356	198	697	181
ACOT1	0	0	0	0	0	1	0	0	0	9	0	16	0	0
ACOT11	1	0	0	16	56	42	100	19	87	63	38	12	2	0
ACOT12	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	103	162	359	301	374	1034	187	466	0	223	347	253	20	68
ACOT2	95	0	49	117	48	222	133	65	18	31	141	39	90	0
ACOT4	0	0	0	0	0	62	11	52	0	112	62	195	0	59
ACOT6	0	0	0	0	27	0	0	0	0	0	0	0	0	0
ACOT7	212	74	0	92	336	1705	1116	345	247	627	315	143	285	0
ACOT8	67	12	40	269	193	451	92	322	5	194	71	277	383	0
ACOT9	53	101	229	256	161	983	464	628	136	289	273	0	918	95
ACOX1	34	87	71	4	151	709	301	183	0	24	869	155	683	6
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	134	0	214	86	5	145	227	39	0	50	124	0	0	0
ACOXL	170	0	0	79	27	4	0	45	4	22	113	37	0	0
ACP1	1389	863	1093	899	1478	2971	1717	1741	231	1545	1378	857	1625	420
ACP2	152	55	1	0	0	186	0	115	0	24	127	0	0	111
ACP5	754	190	229	1296	830	694	1421	1376	398	545	1389	200	1660	130
ACP6	0	0	0	168	39	105	0	0	0	50	29	0	0	0
ACPP	0	0	0	0	2	0	0	25	20	5	189	0	0	0
ACPT	0	0	0	0	0	0	0	0	0	0	16	0	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	50	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	45	0	0	55	0	25	75	0	0	0
ACRV1	0	0	0	0	0	0	0	0	0	1	11	0	0	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	0	0	0	1	0	6	0	0	0	1	3	0	0	0
ACSF2	0	0	0	0	0	0	0	0	0	80	3	0	0	0
ACSF3	119	0	0	0	47	96	419	18	0	62	74	0	145	1
ACSL1	0	80	0	0	9	107	0	166	0	112	0	0	162	0
ACSL3	1512	812	1845	3535	2191	6919	2311	4741	718	2081	6460	533	3137	436
ACSL4	183	35	38	2	237	360	211	217	110	341	320	244	14	159
ACSL5	0	0	0	7	0	58	0	0	0	0	55	1	0	0
ACSL6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	57	23	261	24	18	241	327	103	104	195	66	15	63	0
ACSS3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ACTA1	1	0	4	1	0	4	0	3	0	0	2	2	4	0
ACTA2	0	0	0	0	0	0	0	0	0	0	0	19	0	0
ACTB	22726	10777	20681	23685	25049	55750	26490	37891	8301	24247	18943	14364	37648	5908
ACTBL2	0	1	0	0	0	1	0	1	0	0	1	0	0	0
ACTC1	0	0	0	0	0	92	0	0	0	0	0	0	0	0
ACTG1	15919	8182	19257	19630	17515	50645	20268	28191	5665	18628	13879	9240	26776	2607
ACTG1P4	0	1	1	1	1	4	0	2	1	2	0	0	1	0
ACTG2	228	51	518	0	57	1815	133	220	203	72	111	1	187	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	147	287	747	450	509	2108	372	795	149	522	527	351	1	208
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	114	88	1	0	4	2	0	308	0	0	0	18	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	570	786	1136	1717	1244	4717	2026	1830	397	1337	1346	1008	1443	162
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	30	0
ACTN2	0	0	0	0	51	3	0	0	0	25	0	0	0	0
ACTN3	0	0	0	23	0	0	1	0	0	15	0	0	281	0
ACTN4	417	120	381	71	358	1383	59	1108	122	622	772	83	774	54
ACTR10	380	206	376	375	575	862	329	405	66	228	208	15	278	27
ACTR1A	395	214	684	365	310	1938	1055	988	57	497	574	204	1139	207
ACTR1B	0	0	0	0	0	48	113	78	0	48	108	0	2	0
ACTR2	72	28	402	16	439	929	202	306	12	218	119	1	350	14
ACTR3	1013	190	568	93	648	1496	1718	595	271	529	1090	431	1151	14
ACTR3B	0	0	0	0	0	88	0	16	0	29	0	0	134	0
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	0	0	197	134	313	364	0	409	0	80	134	52	548	0
ACTR6	64	60	1	1	192	675	106	162	0	60	289	234	276	0
ACTR8	349	148	184	335	349	592	131	522	92	305	243	203	457	0
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ACVR1	0	0	0	23	11	0	0	165	0	31	0	0	0	0
ACVR1B	28	51	57	113	182	17	1	147	0	60	348	184	1	0
ACVR1C	0	0	0	0	16	0	0	0	0	4	38	0	0	0
ACVR2A	65	124	280	14	76	494	189	162	0	118	293	10	0	0
ACVR2B	28	170	270	174	255	193	2	79	0	159	466	92	0	33
ACVR2B-AS1	0	0	0	19	0	5	0	0	0	2	7	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	7	0	0	0	7	20	0	18	0	0	16	0	0	5
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	0	35	0	0	12	22	28	75	0	54	48	0	19	0
ACYP2	0	0	0	39	24	0	0	9	0	0	0	0	0	0
ADA	322	264	622	182	981	1053	673	1230	217	534	676	495	926	181
ADAD1	0	0	0	181	0	292	0	0	0	51	24	117	0	0
ADAD2	0	0	0	0	28	0	1	0	0	0	23	111	0	0
ADAL	144	84	185	37	126	43	23	87	0	178	87	17	0	0
ADAM10	324	95	81	247	504	1399	587	706	180	334	1185	347	466	74
ADAM11	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ADAM12	0	0	0	154	0	38	0	0	0	0	155	0	0	0
ADAM15	135	25	0	54	179	0	0	298	0	40	86	0	0	0
ADAM17	185	94	176	591	140	355	148	495	117	219	337	142	417	0
ADAM18	0	0	0	0	0	0	0	0	0	55	38	0	63	0
ADAM19	0	39	32	1	20	448	0	117	0	83	26	0	28	0
ADAM1A	153	0	0	0	0	0	0	1	0	54	24	16	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	4	0	0	0	0	0	0	17	0	0	0
ADAM21	0	0	0	0	0	28	1	4	0	8	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM23	0	0	0	0	56	104	0	70	0	10	15	130	1	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	10	0	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM9	5	62	315	346	152	659	357	318	0	132	1117	309	508	0
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	100	349	0	113	0	27	0	0	0	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0	0	0	27	0	0	0
ADAMTS13	0	0	0	74	0	0	0	0	0	10	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0	27	0	35	0	0	0	0
ADAMTS15	0	0	0	0	12	0	0	0	0	20	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	27	0	22	14	0	0	0
ADAMTS18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	16	0	0	301	26	0	27	61	0	0	11	0	148	0
ADAMTS20	0	0	0	0	21	5	0	0	0	5	0	0	0	0
ADAMTS3	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ADAMTS4	0	0	0	0	0	0	0	10	0	27	0	0	0	0
ADAMTS5	1	0	1	0	0	13	0	0	0	0	34	0	0	0
ADAMTS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7	11	0	0	0	0	0	0	30	0	12	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ADAMTS9	0	0	0	0	29	0	0	7	0	19	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	0	0	74	0	0	0	0	0	0
ADAMTSL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL4-AS1	0	0	0	26	0	0	0	7	16	0	0	0	0	0
ADAMTSL5	124	6	1	639	187	179	0	381	245	146	647	64	705	0
ADAP1	0	0	0	0	0	0	0	0	0	24	0	0	0	0
ADAP2	175	0	0	178	0	189	0	2	1	0	0	0	0	0
ADAR	67	223	246	454	820	1006	356	408	39	281	830	111	455	0
ADARB1	0	14	5	0	26	30	0	18	0	15	0	0	63	1
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	0	63	0	260	94	138	0	155	0	13	161	1	0	106
ADAT2	19	28	91	0	63	323	313	231	0	122	34	1	163	1
ADAT3	0	7	0	0	27	164	2	6	0	17	108	0	0	0
ADCK1	0	11	406	148	219	71	0	48	1	203	129	99	316	1
ADCK2	262	205	52	291	683	1231	460	462	0	218	685	455	391	52
ADCK3	74	247	1338	209	687	970	521	658	264	300	474	511	312	0
ADCK4	166	0	0	6	10	100	0	82	0	42	106	0	0	0
ADCK5	0	11	171	163	1	191	0	176	37	26	372	0	0	1
ADCY1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ADCY10	3	0	4	20	1	8	0	0	0	4	38	0	118	0
ADCY10P1	0	0	0	0	34	0	0	0	0	4	22	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY3	2	3	1	28	9	15	55	15	0	6	11	4	1	0
ADCY4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ADCY5	0	0	0	237	0	0	0	21	0	0	0	0	0	0
ADCY6	0	0	0	0	0	0	0	0	0	2	1	0	0	0
ADCY7	0	0	0	0	4	83	0	0	0	30	7	0	92	0
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	1	0	0	0	258	0	67	0	63	140	0	163	0
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD1	529	7	485	482	454	549	170	422	252	617	131	27	944	70
ADD2	0	0	0	0	0	200	0	0	0	0	0	0	0	0
ADD3	213	65	191	65	160	391	495	261	150	307	265	134	306	4
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	191	101	266	317	248	804	178	394	1	208	207	228	429	0
ADH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	0	0	0	0	0	82
ADI1	2048	649	1682	2028	1937	4859	2721	3061	449	1389	3920	1202	3346	356
ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	146	308	557	172	266	2005	983	669	318	590	487	209	1295	182
ADIPOR2	453	109	122	113	359	189	208	532	120	398	757	196	361	1
ADIRF	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADK	76	8	338	194	55	71	85	226	0	64	28	0	160	0
ADM	1204	262	256	189	239	613	145	288	52	1042	86	393	460	95
ADM2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ADM5	0	0	0	0	0	2	0	0	0	2	1	0	0	0
ADNP	167	190	339	117	748	479	693	544	154	410	414	632	521	315
ADNP2	97	110	0	214	374	233	0	162	65	425	544	459	3	0
ADO	98	54	0	7	168	89	0	241	0	143	0	32	62	0
ADORA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	59	0	2	0	0	0	7	31	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	1	3	0	0	0	0	0	0	0	0	6	5	0	0
ADORA2B	241	19	229	166	255	914	663	363	54	185	570	148	418	174
ADORA3	0	0	0	0	78	54	0	22	0	0	0	0	0	0
ADPGK	215	76	59	216	395	818	41	556	171	93	442	1	359	1
ADPGK-AS1	0	0	0	0	13	0	0	0	0	0	42	0	0	0
ADPRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	101	89	0	0	0	31	125	0	0	0
ADPRHL2	199	160	505	775	381	1196	564	325	341	106	360	145	743	1
ADPRM	0	0	0	118	0	82	0	78	79	32	0	0	0	0
ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	10	0	0	0	0	10	6	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	209	0	68	11	304	250	437	197	1	216	142	4	216	30
ADRBK2	69	0	1	0	244	14	89	79	0	76	71	0	0	0
ADRM1	2184	1551	2378	2578	2036	7633	4070	4229	1041	1801	2534	1149	4193	5
ADSL	602	306	502	461	1017	2229	521	1120	276	720	1071	904	1161	380
ADSS	118	61	46	130	238	886	244	232	0	110	21	71	633	3
ADSSL1	0	0	0	0	0	24	0	0	0	20	0	0	0	0
