AAMDC	24	118	20	227	174	60	0	48	0	151	61	0	94	125	158	133	136	183	106	0	136
AAMP	892	1121	2558	596	1304	1988	491	2811	19	2563	205	607	1088	1341	2666	1962	4444	2208	2005	679	1299
AANAT	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
AAR2	151	99	494	60	49	504	369	248	12	456	241	214	327	573	403	328	646	440	275	199	418
AARD	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
AARS	313	190	842	483	256	574	295	1698	48	1061	500	185	717	594	718	1282	1067	1450	1100	151	882
AARS2	78	89	226	775	1783	233	15	270	7	239	72	0	138	201	171	1559	431	25	156	19	125
AARSD1	6	2	1	2	1	1	2	13	0	7	3	2	6	9	9	15	25	13	8	0	0
AASDH	24	87	103	105	102	37	42	10	1	38	41	3	5	54	90	158	75	0	105	0	105
AASDHPPT	308	175	102	372	335	114	181	479	9	408	159	138	198	179	299	422	596	525	84	23	339
AASS	17	40	54	396	64	0	0	71	0	28	0	6	38	30	127	79	159	0	94	0	21
AATF	345	448	244	450	371	1474	98	818	16	454	356	108	358	92	714	472	713	862	917	226	297
AATK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AATK-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABAT	0	0	0	0	0	0	0	0	0	0	0	0	44	0	14	35	1	0	0	0	0
ABCA1	0	80	24	428	452	5	1	37	23	152	1	0	264	417	145	748	358	75	240	15	7
ABCA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA11P	3	10	30	8	20	38	121	58	13	10	35	16	19	11	23	6	26	17	10	5	0
ABCA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA13	1	0	28	0	0	12	0	18	0	0	0	0	12	1	10	0	27	0	189	0	0
ABCA17P	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40	0	0
ABCA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0
ABCA4	28	129	177	0	0	63	6	3	0	66	0	74	17	0	45	2	179	12	0	147	0
ABCA5	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	2
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	43	0	106	169	229	18	101	21	52	90	27	0	53	123	57	0	255	77	189	0	41
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ABCB10	14	102	46	62	0	109	79	51	0	29	48	72	86	72	98	76	148	61	110	0	8
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5	0	0	0	0	0	0	1	0	0	0	0	0	1	18	0	0	0	0	0	0	0
ABCB6	154	41	248	108	0	369	35	830	6	717	177	1	126	115	681	216	412	643	194	452	295
ABCB7	45	40	55	134	15	0	158	288	36	147	29	73	62	223	223	174	184	197	180	84	1
ABCB8	109	0	344	459	647	447	264	360	15	109	16	2	242	293	434	733	100	754	406	69	161
ABCB9	0	0	86	68	29	0	0	0	0	0	0	0	97	0	0	0	0	0	0	22	0
ABCC1	0	0	73	159	0	11	40	35	0	0	0	0	0	1	41	25	0	35	101	0	0
ABCC10	0	0	127	0	1	4	0	54	7	7	0	0	6	84	39	395	121	195	20	0	46
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	0	0	0	77	0	0	0	0	0	0	0	0	0	0	17	0	45	50	0	0	0
ABCC2	0	54	25	0	69	20	0	0	0	0	0	0	46	199	54	75	165	35	0	0	9
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	78	1	0	72	0	248	14	240	0	111	85	6	98	60	125	38	450	262	0	0	115
ABCC5	102	121	1268	288	99	481	10	330	2	337	193	43	421	371	286	182	768	309	119	129	220
ABCC5-AS1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ABCC9	0	2	0	0	0	0	12	0	1	0	0	0	0	1	1	2	2	1	0	14	3
ABCD1	0	0	0	5	0	0	0	0	0	32	0	0	12	63	0	0	42	0	0	0	29
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	234	265	191	116	54	834	185	562	56	488	160	126	91	396	317	285	1086	420	236	130	652
ABCD4	31	92	111	103	92	0	0	10	0	42	0	1	33	100	167	182	486	318	151	89	158
ABCE1	315	289	429	465	231	836	247	1038	61	470	130	263	384	431	573	630	997	1060	420	132	182
ABCF1	661	427	1138	1007	584	1304	513	989	141	717	458	404	641	909	837	835	1445	1375	805	113	900
ABCF2	489	859	1148	456	578	1462	246	1773	18	973	566	474	705	624	1214	1232	1908	1651	1235	316	272
ABCF3	147	148	341	500	169	470	73	662	10	655	14	153	328	596	419	423	507	298	532	86	652
ABCG1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ABCG2	1612	1359	718	1	190	1725	2246	2850	25	1824	647	914	277	970	2199	0	5067	2204	73	465	3087
ABCG4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1
ABCG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	13	0	1	1	0	0
ABHD10	98	4	47	92	144	158	0	276	0	166	0	57	14	73	221	256	155	255	174	0	0
ABHD11	184	158	754	89	42	649	210	643	87	605	10	35	54	233	136	176	516	278	415	105	262
ABHD12	546	875	702	973	587	830	586	313	14	554	338	261	201	341	1076	884	1473	671	790	453	865
ABHD12B	35	27	85	325	124	191	145	137	0	59	14	79	45	51	152	97	276	154	0	20	54
ABHD13	116	215	49	0	0	260	23	166	0	85	54	99	107	39	57	18	130	308	52	14	269
ABHD14A	6	0	30	0	0	0	0	8	0	11	0	0	1	0	12	38	17	0	101	0	49
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	25	123	191	0	59	113	0	183	1	96	2	0	2	0	82	56	373	0	37	0	0
ABHD15	8	0	0	0	0	81	0	0	0	0	0	103	0	9	6	0	1	0	273	66	0
ABHD16A	11	20	100	231	0	80	34	109	5	78	0	0	155	210	98	185	100	114	415	16	0
ABHD16B	0	0	0	10	0	0	0	1	0	0	0	0	0	0	12	0	4	0	0	0	0
ABHD17A	0	8	10	8	0	0	1	0	1	3	4	3	3	8	1	5	6	2	16	3	10
ABHD17B	81	45	123	423	115	146	3	96	16	132	12	139	53	242	201	350	421	7	52	1	0
ABHD17C	43	51	206	95	38	264	20	154	0	45	119	35	102	62	39	71	129	98	395	0	65
ABHD2	125	137	231	49	334	389	127	205	28	282	32	18	76	315	226	231	623	426	459	136	168
ABHD3	1	146	19	0	155	30	63	65	1	156	14	1	40	349	54	161	53	276	524	163	52
ABHD4	249	0	403	1	0	0	167	294	1	774	0	0	130	102	142	185	1109	190	0	55	125
ABHD5	213	210	786	171	104	500	382	307	9	216	152	118	162	296	920	164	638	418	405	236	314
ABHD6	45	4	162	1	65	66	0	56	0	0	2	1	159	240	2	0	30	1	491	37	3
ABHD8	50	0	87	0	12	19	59	67	0	111	13	0	0	0	37	0	138	284	25	0	36
ABI1	101	158	821	301	397	343	177	446	73	534	139	246	230	171	260	72	483	370	1156	181	357
ABI2	23	1	116	0	126	35	49	67	1	117	0	0	51	71	85	194	39	8	60	0	16
ABI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABL1	97	404	284	259	66	105	79	67	61	45	99	150	139	335	195	176	398	204	280	204	7
ABL2	60	328	176	113	153	117	113	118	94	85	102	0	75	21	108	35	360	173	214	23	113
ABLIM1	10	132	17	115	0	90	0	5	2	55	19	0	60	14	15	0	48	254	102	1	0
ABLIM2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ABLIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	22	0	0	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	166	203	839	369	483	636	536	441	58	506	309	44	390	247	298	205	660	292	595	92	376
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	77	113	395	1537	352	654	186	246	0	208	175	2	134	177	358	810	95	263	420	24	217
ABT1	407	275	679	394	975	299	692	1102	70	845	583	288	426	590	764	630	1301	643	965	164	717
ABTB1	0	0	32	49	114	0	0	0	0	23	0	0	82	37	0	25	0	0	0	1	0
ABTB2	0	93	626	47	199	104	3	137	0	196	65	57	125	157	347	192	278	8	230	34	0
AC093375.1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	199	744	1698	295	490	569	305	423	209	641	185	444	525	422	616	435	912	794	1062	178	506
ACAA2	87	293	305	507	765	1458	855	380	1	439	195	278	537	412	1131	1315	400	639	558	103	1408
ACACA	135	202	700	369	78	162	87	1126	4	140	30	0	451	228	178	405	287	544	492	7	326
ACACB	0	0	12	44	20	0	27	2	0	1	0	0	0	0	0	10	0	0	20	0	0
ACAD10	0	0	74	98	58	0	0	162	0	52	0	0	153	0	42	136	32	67	0	1	0
ACAD11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	10	0	8	17	25	0	38
ACAD8	34	186	511	80	392	145	0	81	0	67	66	16	47	81	278	419	271	238	229	2	0
ACAD9	179	152	405	303	16	187	43	177	69	395	129	168	199	391	401	187	848	257	867	413	216
ACADL	0	0	18	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	238	1152	820	698	402	817	196	787	32	772	225	315	658	474	500	601	679	348	1631	62	258
ACADS	50	34	126	331	225	0	74	1	1	1	15	6	190	195	123	199	161	240	303	92	198
ACADSB	31	126	318	28	130	0	14	156	34	81	0	0	130	0	72	182	326	348	256	0	0
ACADVL	458	305	1675	260	344	563	205	1063	12	757	84	278	332	255	403	663	1727	608	844	281	398
ACAN	0	0	37	0	0	12	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ACAP1	0	7	0	0	44	0	0	0	0	0	3	0	0	0	8	0	0	0	34	0	0
ACAP2	139	330	63	334	19	152	77	229	0	174	134	244	66	175	359	147	723	266	311	143	256
ACAP3	0	66	43	0	0	5	15	22	0	18	48	0	103	0	67	0	0	8	0	41	59
ACAT1	75	198	319	141	180	253	9	291	4	398	42	27	71	133	212	458	48	456	293	96	138
ACAT2	534	313	456	585	418	1275	3321	1391	4	807	807	553	560	1137	903	869	875	3183	478	484	5249
ACBD3	147	221	190	137	162	239	82	115	61	53	107	238	211	134	62	127	129	0	174	0	118
ACBD4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	20	70	33	97	253	17	0	50	0	128	0	140	55	69	84	3	400	165	258	19	412
ACBD6	62	151	145	308	120	94	147	266	105	168	59	30	94	225	92	102	458	634	585	166	118
ACBD7	0	11	0	29	0	1	0	0	0	0	0	0	0	0	0	23	0	0	0	0	6
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	69	62	223	336	301	242	341	370	0	194	67	2	207	11	180	226	208	442	1003	0	234
ACE	6	0	26	208	112	6	0	0	0	0	0	0	103	57	14	407	0	0	0	0	165
ACE2	0	87	55	0	0	19	1	329	0	5	445	63	127	57	355	0	15	514	53	52	7
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	3	17	117	0	76	5	0	4	0	12	0	56	16	0	32	0	17	53	0	0	24
ACER3	102	168	282	2	37	377	131	162	0	249	11	68	34	62	236	0	62	406	23	84	239
ACHE	58	0	88	186	0	0	0	0	0	25	0	0	35	0	83	25	53	1	0	26	23
ACIN1	285	372	391	763	223	661	409	383	37	600	146	271	484	487	454	386	935	491	460	214	763
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	119	281	1049	37	0	733	0	585	8	138	13	149	13	26	212	0	212	280	0	79	200
ACKR3	0	0	0	3	0	0	0	30	0	0	0	0	60	0	31	47	0	192	0	95	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	329	927	3609	392	336	1269	2210	1586	49	815	356	584	597	707	1179	640	985	1332	443	612	2946
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	151	38	296	150	193	313	91	331	1	264	20	34	118	269	221	345	846	393	156	15	81
ACO1	12	316	482	209	0	316	93	145	1	168	150	364	261	632	157	75	474	833	33	0	431
ACO2	250	146	438	97	221	679	153	698	0	539	67	108	420	252	510	496	910	690	678	154	232
ACOT1	0	0	6	0	20	0	0	0	0	0	0	0	0	0	5	0	14	8	3	0	0
ACOT11	0	0	5	15	212	0	0	0	40	0	0	0	41	98	1	292	0	14	714	0	74
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	150	64	297	301	215	112	91	165	0	225	31	117	122	167	153	310	673	239	109	10	112
ACOT2	4	0	126	0	2	0	0	26	0	0	0	0	0	0	3	0	0	49	57	0	6
ACOT4	60	0	69	0	0	104	0	35	0	0	57	0	13	1	15	0	1	139	0	11	23
ACOT6	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	127	181	154	514	626	205	386	520	4	305	1	141	330	293	318	183	801	440	545	1	782
ACOT8	50	0	104	63	329	6	0	56	0	59	50	34	88	368	177	265	19	60	287	16	65
ACOT9	0	0	0	0	71	0	230	121	1	49	7	0	2	0	79	111	396	452	189	49	354
ACOX1	185	627	1408	539	368	681	350	476	9	317	243	67	431	87	520	300	547	1085	138	23	351
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	0	0	72	0	0	181	0	10	0	0	100	0	46	0	125	15	100	0	250	0	0
ACOXL	65	24	61	197	0	0	0	124	0	127	25	33	65	227	168	119	188	8	70	40	5
ACP1	444	784	1573	843	740	1012	464	854	7	951	268	422	729	501	1203	891	1979	1463	1439	362	1058
ACP2	38	317	224	7	0	355	214	192	0	38	0	0	38	247	107	47	144	93	165	72	0
ACP5	41	51	204	76	193	2	140	237	0	35	184	4	48	219	122	354	110	617	644	0	223
ACP6	0	0	0	24	1	0	0	0	0	0	0	0	32	37	31	1	0	0	0	58	0
ACPP	0	0	47	9	44	0	1	0	0	12	0	0	35	51	4	21	0	92	0	0	0
ACPT	0	0	4	7	0	0	18	6	0	0	0	0	0	14	2	4	2	0	13	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	35	15	0	0	0	33	20	0	21	1	0	13	0	0	0	18	0	0	0	0
ACRV1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	13	2	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	0	16	0	0	0	0	4	0	0	1	72	0	0	0	0
ACSBG2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	0	0	68	0	116	0	6	0	0	30	0	0	96	66	6	9	0	0	0	0	41
ACSF3	25	83	15	127	0	338	1	77	12	101	95	76	109	98	266	0	185	66	183	79	73
ACSL1	0	0	0	0	0	0	0	41	0	1	0	0	146	87	19	0	0	0	309	0	4
ACSL3	1053	708	314	1716	734	2281	1397	2880	67	1806	570	409	983	1767	1393	1444	3523	1585	1598	301	1975
ACSL4	0	8	7	0	0	211	168	398	1	43	64	176	50	372	62	263	341	425	199	8	536
ACSL5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	34	26	40	0	0	473	29	11	0	49	0	123	54	0	109	0	0	137	0	0	76
ACSM1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	1	10	4	0	0	0	0	0	0	0	4	6	3	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	48	39	187	42	17	101	1123	256	0	18	198	178	254	111	30	12	76	274	272	0	2420
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	1	2	1	1	1	1	1	1	0	2	0	0	1	1	1	0	4	2	3	1	0
ACTA2	1	0	1	1	0	2	0	26	0	6	1	0	0	0	0	0	1	2	0	0	1
ACTB	37582	23432	62539	24205	19508	71487	38825	74177	834	57892	17609	23409	25050	31910	60544	20948	116067	142094	37095	21560	52041
ACTBL2	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	2
ACTC1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	13	2	0	0	4
ACTG1	7142	5748	26357	10077	17859	5092	7549	9462	1023	4332	4706	2304	11159	14963	7915	17767	38828	19649	28590	2879	12678
ACTG1P4	1	0	5	1	3	1	2	0	0	2	0	0	3	2	0	7	7	5	4	0	5
ACTG2	32	1	298	0	2	2	8	203	0	51	0	0	3	5	91	3	435	140	0	0	1
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	323	117	607	379	441	1296	103	593	13	345	230	63	222	374	668	658	954	765	647	65	314
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	1406	784	3403	866	1135	1328	775	3554	15	1458	374	515	707	425	1351	552	3218	3709	435	227	1335
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	37	25	0	0	0	0
ACTN3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0
ACTN4	633	466	2266	623	1236	2489	947	1120	168	1234	598	509	1106	641	1882	1787	3125	3251	604	607	2265
ACTR10	157	400	238	37	407	477	102	232	1	441	96	0	143	192	321	269	539	352	832	85	95
ACTR1A	418	150	776	388	341	1337	500	1180	59	1636	139	391	524	694	1167	566	1846	1842	940	339	1074
ACTR1B	143	31	35	110	2	160	4	66	11	268	35	5	62	69	131	93	208	261	125	34	63
ACTR2	82	183	385	305	98	261	178	367	49	207	114	243	99	263	132	162	191	153	289	1	320
ACTR3	522	483	570	779	533	939	708	1218	69	511	414	332	268	348	701	518	1773	1590	1239	223	389
ACTR3B	0	11	23	147	12	143	25	10	15	102	1	0	27	41	39	59	41	9	42	42	36
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ACTR5	92	93	168	54	70	0	10	110	36	95	175	0	124	115	46	186	195	0	187	0	204
ACTR6	106	272	186	295	58	504	255	546	0	399	56	2	106	302	202	23	308	255	502	46	76
ACTR8	95	101	123	109	185	474	89	99	1	100	70	0	160	262	194	419	43	76	478	0	198
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	10	15	0	0	82	18	0	0	0	75	0	76	43	56	150	8	0	38	0
ACVR1	3	61	305	279	48	117	0	128	1	0	94	0	153	91	21	240	71	120	258	28	23
ACVR1B	16	36	0	46	13	122	51	53	1	15	35	0	37	115	17	22	0	13	300	72	1
ACVR1C	0	7	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACVR2A	9	77	122	56	0	249	18	1	25	118	8	28	33	122	14	27	1	103	68	65	121
ACVR2B	66	237	86	78	125	205	51	92	65	11	124	4	165	165	163	144	108	199	387	161	392
ACVR2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	8	10	36	8	7	0	36	43	0	25	15	6	6	0	12	20	51	32	13	0	6
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	67	35	58	100	29	72	17	75	0	66	0	4	50	16	5	18	194	118	27	25	20
ACYP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0
ADA	0	0	56	31	0	36	0	3	0	30	13	0	0	26	22	93	1	190	104	74	0
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
ADAL	1	64	16	0	0	232	86	2	0	0	3	15	18	6	45	61	0	78	0	11	6
ADAM10	360	419	770	183	99	935	338	872	7	780	285	168	297	499	569	672	712	824	498	202	261
ADAM11	0	0	72	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ADAM12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM15	564	557	1042	9	5	1698	361	1573	2	1136	384	569	122	376	1093	1	2017	1416	117	993	278
ADAM17	168	472	496	220	194	945	360	263	6	318	183	179	302	88	369	442	551	541	338	147	139
ADAM18	0	59	44	0	0	0	0	0	0	0	85	0	11	128	37	57	0	0	56	0	6
ADAM19	18	0	62	155	61	0	101	86	26	18	0	200	98	25	48	785	74	74	200	46	278
ADAM1A	0	0	0	0	1	0	0	0	0	0	1	0	23	1	9	0	0	0	26	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
ADAM21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM23	0	49	29	19	0	0	0	0	17	0	4	0	24	88	16	85	0	0	331	0	0
ADAM28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	5	18	0	0	1	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
