ABLIM1	27	0	1	0	0	0	8	0	0	12	0	0
ABLIM2	0	0	0	0	1	0	0	1	2	0	34	0
ABLIM3	23	0	36	29	6	10	4	0	6	6	9	66
ABO	3	1	0	0	0	0	0	0	0	0	0	0
ABR	176	36	14	106	31	38	253	150	54	43	191	231
ABRA	12	0	0	5	0	0	0	0	0	0	0	0
ABRACL	277	39	67	149	39	52	60	109	78	160	161	277
ABT1	1217	62	239	168	67	100	267	318	395	401	741	1660
ABTB1	18	0	1	46	0	2	7	38	19	5	11	34
ABTB2	165	25	14	10	54	41	29	156	105	29	354	194
AC093375.1	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	618	44	121	206	67	83	273	126	177	241	459	600
ACAA2	487	181	94	75	33	62	59	183	222	18	191	235
ACACA	442	44	322	146	90	82	168	320	162	122	605	1036
ACACB	0	0	0	0	0	0	4	28	0	0	2	0
ACAD10	42	0	0	54	1	0	0	1	5	9	39	34
ACAD11	0	0	0	0	0	0	0	0	7	1	2	0
ACAD8	60	13	116	7	25	13	33	153	63	22	59	83
ACAD9	198	19	14	27	5	13	34	133	52	15	116	235
ACADL	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	923	90	124	55	34	66	47	117	388	36	181	247
ACADS	64	12	0	6	0	4	18	1	30	7	20	48
ACADSB	33	0	15	5	2	12	21	77	45	13	78	35
ACADVL	301	34	75	402	123	128	229	208	267	101	686	563
ACAN	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	8	0	0	0	1	0	3	0	3	0	4	16
ACAP2	255	42	35	108	15	39	57	136	67	37	147	287
ACAP3	11	7	0	57	0	2	2	5	4	0	2	2
ACAT1	342	10	48	32	64	23	74	310	37	62	234	38
ACAT2	713	62	215	101	136	56	132	292	180	192	498	673
ACBD3	209	25	75	109	27	75	62	56	109	71	340	412
ACBD4	0	0	0	0	0	1	0	1	0	1	12	2
ACBD5	143	14	14	0	6	22	25	49	34	8	76	156
ACBD6	162	6	66	132	32	50	61	86	85	89	231	298
ACBD7	0	0	0	0	2	0	0	34	1	0	4	27
ACCS	7	0	0	19	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0
ACD	246	9	75	47	0	8	75	151	56	57	147	367
ACE	0	0	0	0	0	0	0	0	0	1	0	14
ACE2	34	0	0	0	2	4	21	39	0	4	1	203
ACER1	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	15	2	0	20	0	1	10	2	8	7	38	207
ACER3	285	17	171	86	58	47	71	145	72	50	320	216
ACHE	11	0	0	19	0	0	6	11	0	0	13	39
ACIN1	679	31	116	271	80	64	161	444	132	128	406	893
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	31	26	33	85	25	20	48	88	25	53	231	667
ACKR3	248	0	0	0	8	0	0	0	0	0	0	25
ACKR4	0	0	0	0	0	1	0	1	0	0	0	0
ACLY	1442	148	488	521	345	163	472	637	456	235	1149	1864
ACMSD	0	0	1	0	0	0	0	0	0	0	4	3
ACN9	312	30	96	230	68	25	68	290	140	152	322	263
ACO1	550	60	9	103	8	43	68	84	123	82	174	419
ACO2	579	86	111	28	69	96	79	130	227	23	438	452
ACOT1	2	0	1	0	0	1	1	6	3	3	8	7
ACOT11	122	0	1	4	10	4	11	0	53	0	0	42
ACOT12	4	0	0	0	0	0	0	0	0	0	0	0
ACOT13	368	17	166	83	76	39	53	89	76	77	321	362
ACOT2	21	4	10	9	12	0	9	38	17	15	43	103
ACOT4	2	0	4	8	0	0	0	91	12	29	1	0
ACOT6	0	0	0	0	0	0	0	0	0	0	6	0
ACOT7	553	32	204	110	42	78	95	286	78	122	314	1304
ACOT8	148	19	20	15	0	27	18	36	50	26	45	62
ACOT9	27	10	7	0	0	8	18	18	10	16	3	34
ACOX1	455	54	333	562	129	130	151	520	201	105	774	1352
ACOX2	62	6	0	0	0	0	0	0	25	0	0	5
ACOX3	41	7	23	48	35	6	42	91	25	13	76	185
ACOXL	38	3	21	10	30	7	55	44	24	8	115	54
ACP1	1536	128	485	253	129	140	317	737	384	180	800	990
ACP2	82	20	25	0	12	25	14	22	60	0	49	59
ACP5	64	0	0	63	25	0	57	70	43	29	45	47
ACP6	63	7	386	36	30	19	43	73	118	111	195	496
ACPP	0	2	0	24	0	1	6	75	29	21	2	42
ACPT	7	0	7	1	1	0	0	0	0	0	9	11
ACR	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	42	0	0	0	0	0	0	0	0	0	0	25
ACRV1	3	0	1	0	0	8	0	0	0	0	0	0
ACSBG1	23	0	2	0	15	7	0	6	6	0	0	110
ACSBG2	2	0	0	0	0	0	0	1	0	0	0	0
ACSF2	0	7	0	0	0	9	0	1	1	12	1	9
ACSF3	31	1	0	1	13	5	24	4	0	0	0	25
ACSL1	175	36	0	8	0	36	0	0	10	0	6	62
ACSL3	1770	210	679	404	129	272	284	510	497	69	736	890
ACSL4	114	24	6	0	12	17	3	58	18	0	43	132
ACSL5	34	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0	3	0	20	4
ACSM1	0	0	0	7	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	13	0
ACSM4	0	0	0	0	0	0	0	1	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	1	0	0	0	0	0	0	0
ACSS2	351	41	21	45	10	18	48	28	108	25	86	132
ACSS3	0	0	0	0	0	0	0	7	0	0	27	0
ACTA1	1	0	0	0	1	0	0	0	1	0	0	1
ACTA2	0	0	1	0	1	0	1	0	0	1	2	0
ACTB	40219	3490	10985	6363	5335	4584	10047	14797	12355	9646	34785	49640
ACTBL2	0	0	0	0	0	0	0	0	0	0	0	0
ACTC1	47	0	0	0	0	0	38	0	0	0	1	86
ACTG1	32094	3954	4617	4612	3013	2599	4799	6315	9012	8574	21465	25598
ACTG1P4	5	1	0	0	1	2	1	1	2	2	5	5
ACTG2	0	0	1	0	1	0	0	0	0	0	1	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	3
ACTL6A	607	36	368	117	30	82	205	151	215	152	611	422
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	2	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	885	105	630	389	162	132	328	540	514	359	1023	2262
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	4	0	0	6	9	10	3	0	0
ACTN3	12	2	0	8	0	0	1	0	0	0	0	0
ACTN4	635	102	277	397	76	75	354	456	269	173	854	1360
ACTR10	285	8	26	0	53	31	57	59	62	49	154	110
ACTR1A	1040	111	401	277	112	124	324	333	289	153	733	836
ACTR1B	50	0	0	0	0	9	15	43	15	9	84	70
ACTR2	223	51	107	89	45	25	83	135	133	68	246	322
ACTR3	783	131	285	204	114	154	186	469	335	111	663	1072
ACTR3B	30	1	37	0	9	4	29	37	18	10	9	59
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	6	9	0
ACTR5	166	1	48	42	2	13	39	95	80	12	68	161
ACTR6	312	39	286	205	170	77	204	410	236	130	810	987
ACTR8	179	0	78	28	9	15	34	33	24	19	139	119
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	1
ACTRT3	81	7	27	28	10	4	19	52	161	16	64	77
ACVR1	92	2	89	19	12	6	8	11	39	7	59	24
ACVR1B	75	6	0	24	0	8	8	22	26	0	12	46
ACVR1C	0	0	0	0	0	0	0	0	0	0	0	0
ACVR2A	208	25	1	30	53	21	50	65	62	18	62	68
ACVR2B	142	13	98	219	18	49	65	154	42	48	261	461
ACVR2B-AS1	0	0	37	0	0	0	0	0	4	0	2	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	14	48
ACY1	26	2	6	6	2	1	10	15	8	0	32	23
ACY3	0	0	0	12	0	0	0	0	0	0	0	0
ACYP1	136	7	22	149	4	19	57	61	44	44	132	176
ACYP2	15	12	4	0	0	4	5	11	31	13	5	4
ADA	119	8	51	64	66	18	20	132	28	117	146	160
ADAD1	0	0	0	0	0	0	0	0	0	0	7	0
ADAD2	0	0	0	0	0	0	0	0	0	0	0	0
ADAL	126	5	24	18	3	4	13	29	21	17	24	57
ADAM10	948	117	152	49	57	78	59	69	251	39	279	440
ADAM11	0	0	0	0	0	0	1	6	0	2	0	0
ADAM12	0	2	0	0	0	4	39	1	0	1	28	1
ADAM15	262	4	232	252	58	45	161	292	147	105	311	1050
ADAM17	419	86	164	116	40	74	191	108	136	74	411	741
ADAM18	29	0	0	0	0	7	5	10	0	4	9	82
ADAM19	973	55	31	32	19	8	15	45	41	91	114	22
ADAM1A	30	0	0	0	0	6	0	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	2	1	0	0	0	0	0	0	26
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	6	0	0
ADAM23	61	17	0	0	0	5	0	0	0	0	0	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	1	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	131	5	47	27	20	1	65	17	67	8	32	78
ADAM9	905	53	336	94	92	140	133	155	159	59	440	974
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	228	171	387	145	274	163	228	517	441	472	1617	434
ADAMTS10	0	0	0	1	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	2	0	0	0	7
ADAMTS13	2	0	0	0	0	0	0	4	0	0	0	5
ADAMTS14	0	7	0	0	1	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0	12
ADAMTS16	0	0	0	0	0	0	1	0	0	0	0	3
ADAMTS17	0	0	0	0	0	1	0	14	0	0	3	0
ADAMTS18	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	2	0	6	2
ADAMTS2	0	0	0	0	0	0	1	0	0	0	0	6
ADAMTS20	9	8	1	26	2	7	5	47	35	31	121	65
ADAMTS3	0	0	0	1	1	0	0	1	4	10	37	0
ADAMTS4	0	6	0	0	0	0	0	0	0	0	1	24
ADAMTS5	0	4	0	1	0	0	0	11	0	1	3	1
ADAMTS6	0	0	0	0	0	2	0	24	0	2	8	0
ADAMTS7	0	0	0	0	0	0	0	1	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	14	0	0	0	0	0	32	1	0	9	9
ADAMTS9-AS2	2	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	6	0	0	0	0	2	0	0
ADAMTSL2	0	0	0	0	0	1	0	0	0	1	0	40
ADAMTSL3	7	0	0	4	0	0	0	23	0	0	0	0
ADAMTSL4	7	2	10	32	15	4	21	2	11	13	23	98
ADAMTSL4-AS1	1	0	7	0	0	0	5	0	0	0	1	13
ADAMTSL5	62	12	0	0	0	11	0	0	5	11	0	0
ADAP1	0	0	0	0	0	0	0	0	0	2	0	30
ADAP2	36	35	42	195	65	52	123	160	118	387	162	182
ADAR	1016	192	242	189	26	102	257	277	151	91	316	875
ADARB1	37	0	9	0	0	0	6	205	10	7	28	209
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	68	2	0	32	2	0	4	24	23	2	78	269
ADAT2	120	6	29	4	3	0	42	68	0	1	88	72
ADAT3	55	12	10	53	5	3	33	44	46	47	64	99
ADCK1	116	0	0	0	0	0	1	0	13	0	0	0
ADCK2	64	11	85	211	27	39	7	48	58	39	185	126
ADCK3	254	3	47	37	45	31	93	106	121	39	184	286
ADCK4	114	4	24	0	0	4	21	1	30	1	53	156
ADCK5	9	1	3	0	7	3	22	6	37	4	29	1
ADCY1	0	0	0	0	0	0	0	0	0	4	0	47
ADCY10	60	1	1	41	2	19	15	16	13	17	30	143
ADCY10P1	29	0	0	0	0	0	21	18	16	0	8	4
ADCY2	2	0	0	1	0	0	0	0	4	0	0	0
ADCY3	15	0	2	2	0	1	3	13	3	10	18	52
ADCY4	0	0	0	0	0	0	0	0	0	0	0	0
ADCY5	1	0	0	0	30	2	3	8	1	0	52	23
ADCY6	0	30	0	2	17	14	0	0	0	6	4	0
ADCY7	55	17	0	1	5	0	1	4	1	6	34	17
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	7	2	0	0	0	2	0	9	23	16	3	56
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	6
ADD1	546	24	190	110	26	59	78	203	96	79	236	778
ADD2	0	0	1	0	0	0	0	0	0	2	0	10
ADD3	1128	310	1	1	14	296	19	66	350	5	116	128
ADD3-AS1	5	2	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	514	19	201	99	36	62	120	221	100	104	495	498
ADH6	0	0	0	0	11	0	16	0	0	0	17	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	2	0	0	0	0	4	0	15	11	0	8	15
ADI1	592	19	115	65	54	68	191	283	205	89	606	459
ADIG	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	4	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	1227	94	229	225	178	160	328	440	348	158	902	1314
ADIPOR2	357	95	110	166	56	50	168	171	125	45	223	244
ADIRF	0	0	0	0	0	0	0	0	0	0	0	0
ADK	445	39	81	50	63	53	133	276	146	253	343	364
ADM	5686	736	737	1132	755	976	923	3345	2195	833	6830	6399
ADM2	17	15	41	37	8	10	10	3	2	0	33	145
ADM5	4	0	0	3	0	0	8	2	2	6	20	37
ADNP	724	45	63	144	48	126	86	364	227	130	271	980
ADNP2	320	8	156	84	41	62	39	111	44	146	124	667
ADO	103	31	0	5	14	24	81	36	25	11	32	7
ADORA1	0	0	0	0	0	0	0	0	0	0	0	7
ADORA2A-AS1	0	0	0	0	0	0	0	6	0	0	1	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	36	1	0	0	0	0	16	28	6	0	0	0
ADORA3	16	0	0	0	0	1	0	0	0	0	0	0
ADPGK	720	72	180	88	38	29	106	147	212	62	434	695
ADPGK-AS1	9	3	1	3	3	0	2	0	0	1	3	13
ADPRH	28	21	0	4	25	0	0	0	0	12	21	94
ADPRHL1	11	0	0	0	0	0	0	15	0	0	15	15
ADPRHL2	340	27	70	56	29	16	148	134	87	126	151	368
ADPRM	31	5	0	15	0	7	22	46	0	19	68	193
ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	3	0	23	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	6	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	6	0	0	0	0
ADRB1	0	0	1	0	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	109	12	16	81	7	15	28	48	20	7	53	35
ADRBK2	136	29	110	51	65	21	11	151	120	87	390	368
ADRM1	2414	169	592	612	273	299	392	798	556	598	1338	2658
ADSL	798	84	238	55	121	77	280	282	329	261	529	744
ADSS	306	36	228	72	68	29	115	168	57	121	273	501
ADSSL1	2	0	1	0	0	0	0	0	0	0	6	31
ADTRP	204	21	46	76	22	17	32	39	57	18	258	219
AEBP1	12	0	0	0	0	0	0	0	0	0	0	0
AEBP2	769	80	421	343	144	140	240	355	261	134	581	1367
AEN	1405	66	3	98	69	36	208	966	141	193	392	699
AES	55	6	0	41	19	9	23	17	43	49	162	73
AFAP1	65	2	9	24	0	2	48	2	14	5	35	129
AFAP1-AS1	27	0	0	0	0	0	0	0	0	0	0	5
AFAP1L1	54	0	66	83	33	7	188	0	36	80	254	387
AFAP1L2	0	0	0	0	0	0	0	0	0	0	0	0
AFF1	396	10	29	138	84	83	41	157	89	9	310	475
AFF2	37	0	0	0	0	0	0	0	0	0	4	1
AFF3	0	0	0	1	0	0	0	0	0	0	0	0
AFF4	1789	140	360	798	213	216	325	619	189	238	929	2344
AFG3L1P	68	20	0	23	0	1	32	65	6	3	34	41
AFG3L2	709	67	194	88	102	64	151	430	169	98	266	656
AFM	0	0	0	0	0	0	0	0	0	0	0	0
AFMID	121	6	41	52	18	8	61	75	28	32	95	108
AFP	0	0	0	0	0	0	0	0	0	0	0	0
AFTPH	198	22	80	172	22	26	33	139	132	51	295	398
AGA	32	0	0	13	0	0	51	18	8	0	13	18
AGAP1	22	13	8	32	38	9	25	112	27	24	185	117
AGAP11	0	0	0	0	0	1	0	4	0	0	0	0
AGAP2	0	0	0	1	1	0	1	0	0	0	0	2
AGAP2-AS1	0	0	0	0	0	4	0	10	0	0	2	0
AGAP3	127	13	16	74	0	20	90	80	34	86	113	109
AGAP4	1	0	0	0	0	0	1	2	0	0	1	4
AGAP5	1	0	0	0	0	0	0	1	2	0	1	0
AGAP6	22	4	1	6	2	5	4	9	6	6	6	35
AGAP7P	3	0	0	3	0	0	0	0	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1	0	1	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
AGBL2	0	0	0	0	0	0	0	0	0	0	0	10
AGBL3	11	0	0	2	0	1	0	0	0	0	0	9
AGBL4	0	0	0	0	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0	0
AGBL5	30	11	4	27	6	4	7	16	9	29	33	28
AGBL5-AS1	0	0	0	0	0	0	0	0	0	0	0	0
AGER	24	0	0	3	0	1	0	2	0	0	47	10
AGFG1	199	15	34	65	84	58	122	178	64	106	236	506
AGFG2	17	4	1	1	0	3	0	0	12	4	6	30
AGGF1	249	33	75	7	4	40	77	45	83	46	114	197
AGK	34	1	0	0	0	0	0	24	3	12	43	0
AGL	805	87	289	241	57	115	267	449	271	65	481	744
AGMAT	10	0	0	0	0	0	0	0	0	2	0	0
AGMO	0	0	0	0	2	0	0	0	0	0	0	0
AGO1	111	27	124	140	19	20	21	42	87	93	226	257
AGO2	105	14	24	109	56	31	127	67	70	61	229	289
AGO3	226	17	82	65	52	21	83	22	35	7	83	317
AGO4	58	2	0	16	20	1	8	47	14	8	11	50
AGPAT1	442	58	60	116	6	14	27	159	145	97	111	282
AGPAT2	857	69	1	15	0	97	24	80	325	44	44	200
AGPAT3	0	0	0	0	1	0	9	5	10	0	0	0
AGPAT4	28	6	0	7	0	10	35	19	11	20	42	33
AGPAT4-IT1	0	0	0	0	12	1	0	0	0	0	0	29
AGPAT5	365	32	242	82	16	42	49	125	165	100	438	682
