ACAP3	12	3	0	0	0	27	77	0	3
ACAT1	108	69	76	142	28	15	142	0	153
ACAT2	15	49	152	0	113	1	4	1	34
ACBD3	174	138	239	114	173	132	509	208	56
ACBD4	0	0	0	0	0	0	0	0	39
ACBD5	10	166	74	24	0	13	122	307	104
ACBD6	1	17	78	1	3	42	0	0	61
ACBD7	0	28	0	0	38	0	0	0	0
ACCS	0	1	0	0	0	0	0	0	0
ACCSL	38	3	68	44	0	16	0	0	9
ACD	20	78	24	98	21	177	88	233	141
ACE	55	229	67	237	95	146	76	48	177
ACE2	0	0	0	0	0	0	0	0	0
ACER1	0	0	0	0	0	0	0	0	0
ACER2	17	11	4	4	27	1	62	0	46
ACER3	42	62	134	140	118	70	63	28	177
ACHE	37	0	0	24	0	0	3	0	8
ACIN1	331	327	247	367	394	435	542	55	260
ACKR1	0	0	0	0	0	0	0	0	0
ACKR2	0	1	0	0	0	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0
ACLY	129	179	57	281	348	118	529	123	152
ACMSD	0	1	0	0	0	0	0	0	1
ACN9	437	529	1084	485	713	178	1462	491	522
ACO1	95	77	0	0	0	3	0	0	0
ACO2	87	15	146	19	30	31	166	147	27
ACOT1	4	0	0	0	0	0	1	0	0
ACOT11	12	16	21	134	2	36	51	0	47
ACOT12	0	7	0	0	0	8	0	0	0
ACOT13	47	74	98	51	3	46	265	144	19
ACOT2	97	11	21	0	2	98	13	109	33
ACOT4	0	26	0	0	0	7	51	0	53
ACOT6	0	0	0	0	0	0	0	0	0
ACOT7	39	53	42	134	198	32	34	0	469
ACOT8	67	42	24	120	204	81	116	230	225
ACOT9	201	200	225	105	90	7	594	221	287
ACOX1	41	3	0	3	31	12	0	1	26
ACOX2	0	0	0	0	0	0	0	0	0
ACOX3	4	32	0	21	55	52	0	685	39
ACOXL	37	0	0	0	0	0	0	0	0
ACP1	992	1021	1557	1350	714	729	2732	3117	1228
ACP2	34	0	0	0	0	7	53	0	97
ACP5	10	77	62	1	10	229	54	306	59
ACP6	0	0	0	4	0	117	0	0	48
ACPP	0	0	0	0	0	0	0	0	2
ACPT	0	6	0	0	0	0	0	0	2
ACR	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	94	0	0
ACRC	38	18	8	0	0	0	0	0	0
ACRV1	0	14	0	0	6	0	0	169	0
ACSBG1	0	0	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	2
ACSF2	0	0	0	0	0	0	0	0	0
ACSF3	75	0	72	0	41	10	12	0	25
ACSL1	25	31	0	0	8	24	0	0	17
ACSL3	1210	1023	1613	1291	1446	741	1931	1767	1762
ACSL4	173	132	417	241	118	92	282	404	133
ACSL5	0	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0
ACSM4	1	0	0	0	0	0	10	0	0
ACSM5	0	0	0	0	0	0	0	0	0
ACSM6	5	0	0	12	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0
ACSS2	530	98	165	185	32	65	175	0	227
ACSS3	0	0	0	0	0	0	0	0	0
ACTA1	2	3	0	0	0	0	1	0	0
ACTA2	0	0	0	0	0	0	0	1	1
ACTB	4608	3762	5952	5896	6421	5079	14852	10528	8473
ACTBL2	0	0	0	1	0	0	0	0	0
ACTC1	0	0	0	0	0	0	0	0	0
ACTG1	3763	4348	5596	4300	5740	4437	5273	9891	6064
ACTG1P4	0	0	0	1	0	0	0	1	0
ACTG2	0	0	2	0	0	0	1	0	0
ACTL10	0	0	0	0	0	0	0	0	0
ACTL6A	219	164	606	337	68	169	281	646	225
ACTL6B	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0
ACTL8	15	56	2	6	70	112	161	41	2
ACTL9	0	0	0	0	0	0	0	0	0
ACTN1	129	199	88	59	168	34	285	472	51
ACTN1-AS1	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	0	6	388	1
ACTN3	0	6	0	3	0	0	0	0	0
ACTN4	343	411	211	23	234	224	373	411	298
ACTR10	229	113	220	169	93	138	602	0	232
ACTR1A	138	48	84	200	309	156	331	615	334
ACTR1B	0	35	0	21	50	21	0	0	0
ACTR2	187	302	103	97	205	137	478	1	243
ACTR3	199	358	414	263	463	241	306	600	400
ACTR3B	0	4	50	1	6	1	0	0	24
ACTR3BP2	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0
ACTR5	35	44	199	63	21	31	35	0	78
ACTR6	88	164	444	217	81	6	440	663	33
ACTR8	290	145	316	88	205	154	196	470	176
ACTRT1	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	92	0	0	0	0	0	0
ACVR1	0	8	26	0	25	49	0	0	7
ACVR1B	97	95	88	47	189	63	18	0	53
ACVR1C	0	18	0	0	108	2	0	0	84
ACVR2A	111	51	0	0	6	16	87	0	54
ACVR2B	117	180	0	0	64	140	94	1	152
ACVR2B-AS1	0	0	12	0	0	6	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0
ACY1	0	1	0	0	0	0	11	0	21
ACY3	0	0	0	0	0	0	0	0	0
ACYP1	2	10	35	7	0	3	0	0	11
ACYP2	0	17	22	0	16	0	0	103	0
ADA	553	164	370	0	1	174	23	0	37
ADAD1	1	10	139	1	25	16	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0
ADAL	128	74	163	137	76	83	179	317	158
ADAM10	170	244	264	214	314	255	243	216	212
ADAM11	0	0	0	0	0	0	0	0	0
ADAM12	40	0	0	0	0	0	0	0	0
ADAM15	5	47	0	28	15	1	0	7	63
ADAM17	165	144	59	127	45	181	220	137	135
ADAM18	0	0	0	0	0	0	17	0	14
ADAM19	29	106	174	162	38	134	47	469	108
ADAM1A	19	26	54	0	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	1	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0	0	12
ADAM21P1	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0
ADAM23	62	54	43	0	24	6	6	0	60
ADAM28	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0
ADAM32	0	4	0	0	82	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0
ADAM8	0	8	33	0	0	0	0	0	5
ADAM9	310	124	17	223	95	44	154	878	175
ADAMDEC1	0	0	0	0	0	0	0	0	0
ADAMTS1	0	7	0	0	0	0	0	0	0
ADAMTS10	0	0	0	0	0	0	0	0	0
ADAMTS12	0	9	0	0	0	0	0	0	0
ADAMTS13	0	6	20	0	0	0	0	0	0
ADAMTS14	0	0	34	0	0	0	0	0	0
ADAMTS15	0	0	0	2	0	0	0	0	11
ADAMTS16	0	3	0	0	0	0	0	0	0
ADAMTS17	9	1	0	0	62	7	0	0	14
ADAMTS18	0	0	0	14	0	0	0	0	0
ADAMTS19	0	32	0	0	11	10	166	0	15
ADAMTS2	0	16	0	1	0	0	0	0	0
ADAMTS20	0	106	0	52	0	5	0	0	10
ADAMTS3	0	24	2	0	0	37	0	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0
ADAMTS5	0	0	0	0	0	0	0	0	0
ADAMTS6	0	48	0	0	0	0	0	0	71
ADAMTS7	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0
ADAMTS8	1	0	0	0	0	0	0	0	0
ADAMTS9	0	0	0	0	0	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	6
ADAMTSL3	88	100	8	28	18	61	0	97	73
ADAMTSL4	0	0	0	0	33	0	0	0	0
ADAMTSL4-AS1	0	10	0	0	0	18	0	0	1
ADAMTSL5	198	1	35	135	36	153	64	334	65
ADAP1	47	10	0	0	0	2	0	0	0
ADAP2	105	14	9	4	0	1	0	0	48
ADAR	230	134	110	48	527	261	467	471	335
ADARB1	77	0	0	0	0	0	0	0	0
ADARB2	25	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0
ADAT1	0	42	19	54	73	9	0	0	44
ADAT2	0	77	171	0	93	57	45	9	34
ADAT3	55	64	3	43	49	41	69	34	43
ADCK1	146	49	24	2	8	113	163	0	94
ADCK2	340	187	530	163	270	161	242	109	298
ADCK3	256	221	39	154	148	128	184	0	310
ADCK4	0	0	0	0	0	4	168	0	1
ADCK5	0	10	0	0	0	102	0	0	1
ADCY1	0	0	0	0	0	1	0	0	0
ADCY10	14	27	18	39	4	4	0	0	0
ADCY10P1	6	31	0	0	0	0	0	0	7
ADCY2	0	0	0	0	0	0	0	0	0
ADCY3	29	3	12	21	7	0	1	3	24
ADCY4	0	0	0	0	0	0	0	0	0
ADCY5	49	0	0	0	0	0	0	0	49
ADCY6	1	0	0	0	0	0	0	0	0
ADCY7	1	54	0	181	4	0	0	0	45
ADCY8	0	0	0	0	0	0	0	0	0
ADCY9	0	17	6	29	39	46	0	0	41
ADCYAP1	0	0	3	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0
ADD1	359	334	267	168	261	453	617	0	390
ADD2	0	0	0	0	0	2	0	0	5
ADD3	0	76	124	34	78	57	40	1	186
ADD3-AS1	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0
ADH5	202	116	332	202	118	138	470	23	496
ADH6	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	88	0	0
ADI1	593	103	551	325	354	216	559	556	486
ADIG	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	2	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0
ADIPOR1	273	443	551	430	214	561	667	911	721
ADIPOR2	318	177	239	62	367	171	318	113	163
ADIRF	0	0	0	0	0	0	0	0	0
ADK	0	6	113	0	0	24	53	0	12
ADM	4	298	444	1745	575	172	424	501	646
ADM2	0	0	77	15	0	22	0	0	0
ADM5	3	19	0	0	0	0	5	0	23
ADNP	405	293	392	305	390	167	673	549	333
ADNP2	136	155	37	0	205	117	731	0	220
ADO	66	7	0	0	260	122	73	0	18
ADORA1	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	61	0	0	2
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	3	0	0	0
ADORA2B	44	61	111	129	152	19	49	39	202
ADORA3	0	0	0	0	0	0	0	0	10
ADPGK	18	106	86	124	331	152	426	6	185
ADPGK-AS1	0	18	0	1	34	0	0	0	0
ADPRH	0	0	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	17	0	0	0	0
ADPRHL2	96	61	213	116	414	160	104	0	380
ADPRM	0	42	0	0	0	2	53	0	31
ADRA1A	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0
ADRA2C	0	4	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0
ADRBK1	26	97	158	49	117	105	165	0	86
ADRBK2	26	57	90	0	137	21	57	0	39
ADRM1	564	687	561	465	859	910	1552	1223	1211
ADSL	423	221	251	210	276	151	351	1306	438
ADSS	58	105	196	61	177	104	0	41	63
ADSSL1	0	0	0	0	0	0	0	0	0
ADTRP	71	17	86	0	82	26	137	0	30
AEBP1	0	0	0	0	0	0	0	0	0
AEBP2	235	274	154	123	163	102	139	131	150
AEN	973	525	284	404	410	294	1352	368	623
AES	356	299	408	315	60	421	293	445	149
AFAP1	113	33	60	0	71	19	144	152	102
AFAP1-AS1	82	0	0	0	0	4	23	0	0
AFAP1L1	150	90	0	0	69	10	151	0	72
AFAP1L2	0	0	0	0	0	0	0	0	0
AFF1	436	390	418	263	380	330	512	259	528
AFF2	0	0	0	0	0	0	0	0	0
AFF3	1	0	0	0	0	0	0	0	0
AFF4	304	316	141	209	93	175	402	378	279
AFG3L1P	19	29	53	103	43	1	223	0	46
AFG3L2	187	121	348	328	331	218	300	386	303
AFM	0	0	0	0	0	0	0	0	0
AFMID	47	50	46	0	6	35	91	22	58
AFP	0	0	0	0	0	0	0	0	0
AFTPH	292	372	68	306	131	304	463	2	283
AGA	0	2	48	0	0	18	0	0	0
AGAP1	9	31	116	116	106	61	93	2	21
AGAP11	0	0	0	0	0	1	0	0	0
AGAP2	0	1	0	0	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	2	0	0	0
AGAP3	1	0	14	0	0	28	9	0	47
AGAP4	0	0	0	4	2	0	0	0	0
AGAP5	0	0	2	0	1	4	0	0	8
AGAP6	7	20	8	5	11	8	29	0	4
AGAP7P	7	3	0	0	21	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	1	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0
AGBL2	0	0	21	0	0	0	0	94	0
AGBL3	0	0	0	0	0	0	0	0	0
AGBL4	0	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0
AGBL5	0	4	103	1	28	18	5	0	3
AGBL5-AS1	0	0	0	0	0	0	0	0	0
AGER	14	24	24	22	30	8	0	0	1
AGFG1	177	220	302	189	120	227	460	523	222
AGFG2	0	14	0	0	0	4	97	0	0
AGGF1	75	158	410	149	267	316	924	0	176
AGK	89	47	148	124	78	1	10	0	77
AGL	2102	1554	1609	1091	2158	841	2457	922	1308
AGMAT	2	0	0	2	0	17	0	0	0
AGMO	0	0	0	0	0	3	0	0	0
AGO1	175	85	18	219	68	50	204	117	61
AGO2	28	159	136	195	455	233	108	121	183
AGO3	80	18	3	1	15	21	0	190	114
AGO4	0	15	0	0	109	0	0	0	0
AGPAT1	6	103	23	0	92	21	52	0	70
AGPAT2	45	58	223	17	75	0	0	0	68
AGPAT3	0	0	0	0	0	0	0	0	0
AGPAT4	0	0	0	0	59	0	0	0	0
AGPAT4-IT1	0	0	0	0	0	0	0	0	0
AGPAT5	23	15	48	0	0	11	0	0	1
AGPAT6	152	155	105	116	411	134	470	0	121
AGPAT9	93	145	290	480	73	91	131	0	121
AGPS	55	107	119	90	146	41	218	11	75
AGR2	0	0	0	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0	0	0
AGRN	0	17	0	0	0	0	0	0	0
AGRP	0	0	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0	0	0
AGTPBP1	121	72	4	1	21	3	71	0	43
AGTR1	0	0	0	0	9	0	0	0	0
AGTR2	0	0	0	0	0	0	0	0	0
AGTRAP	4	0	0	0	0	21	0	0	40
AGXT	0	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0	0	0
AHCTF1	154	305	223	179	143	108	203	0	124
AHCTF1P1	67	54	49	40	16	36	25	0	14
AHCY	613	250	269	332	231	345	1017	1	609
AHCYL1	59	207	41	40	66	179	126	0	73
AHCYL2	0	14	0	0	9	95	0	1	9
AHDC1	1	79	79	1	9	0	59	0	0
AHI1	122	35	93	0	110	15	174	57	24
AHNAK	239	232	117	187	239	85	82	0	88
AHNAK2	0	0	0	0	0	0	0	0	0
AHR	41	31	0	137	77	2	0	0	0
AHRR	0	0	0	0	0	1	0	0	0
AHSA1	1358	717	1397	1025	1315	531	2098	1054	1710
AHSA2	0	10	0	52	9	31	0	0	0
AHSG	0	0	0	0	0	0	0	0	0
AHSP	0	0	0	0	0	0	0	0	0
AICDA	0	0	0	0	0	0	0	0	0
AIDA	18	6	29	12	12	2	44	36	2
AIF1	0	0	0	0	0	0	0	0	0
AIF1L	658	660	613	524	427	333	939	3179	497
AIFM1	209	49	77	140	70	73	266	112	214
AIFM2	0	0	0	0	10	0	0	0	0
AIFM3	0	0	0	0	0	0	0	0	0
AIG1	0	0	0	0	0	0	0	0	0
AIM1	0	9	0	1	0	0	120	0	0
AIM1L	0	0	0	0	0	3	0	0	0
AIM2	0	0	0	0	0	0	0	0	0
AIMP1	501	378	1593	166	597	462	1491	220	736
AIMP2	99	41	179	93	56	49	184	403	44
AIP	129	46	34	273	80	125	49	475	282
AIPL1	0	0	0	0	0	0	0	0	0
AIRE	5	0	2	0	0	4	0	0	0
AIRN	0	25	0	0	0	10	0	0	0
AJAP1	0	0	0	0	0	0	0	0	5
AJUBA	123	43	0	37	59	11	319	217	48
AK1	67	12	0	46	48	1	35	0	35
AK2	143	206	227	281	295	168	321	189	250
AK3	0	10	0	0	0	0	69	0	0
AK4	682	816	929	1280	1026	622	1965	1870	1008
AK5	101	2	27	16	18	34	0	0	42
AK6	530	314	874	789	924	275	1327	676	735
AK7	10	8	48	32	33	0	43	0	24
AK8	6	0	0	0	0	28	17	0	0
AK9	0	0	0	38	0	9	0	133	11
AKAP1	519	508	391	542	471	560	344	48	566
AKAP10	131	64	50	95	28	97	197	25	66
AKAP11	32	76	53	165	160	1	0	433	5
AKAP12	2274	1950	1154	2250	1722	2058	3100	1629	2012
AKAP13	481	328	51	440	227	395	609	28	320
AKAP14	0	0	0	0	4	0	1	0	0
AKAP17A.uid_12557	0	0	0	0	0	0	0	0	0
AKAP17A.uid_13521	0	0	0	0	0	0	0	0	0
AKAP2.uid_11393	0	5	9	5	4	18	35	18	6
AKAP2.uid_11925	0	0	0	0	0	0	0	0	0
AKAP3	0	0	0	0	0	0	0	0	0
AKAP4	0	0	0	0	0	0	0	0	0
AKAP5	44	5	0	67	0	1	0	281	0
AKAP6	0	0	0	0	0	0	0	0	0
AKAP7	102	18	1	0	4	3	0	0	7
AKAP8	321	290	246	307	410	268	166	1731	283
AKAP8L	9	27	20	28	0	2	53	101	0
AKAP9	149	179	271	115	447	231	460	0	338
AKIP1	458	247	277	374	409	222	1453	578	322
AKIRIN1	995	441	1197	575	964	721	920	671	987
AKIRIN2	423	419	793	731	493	643	1612	320	819
AKNA	0	0	0	0	0	0	0	0	0
AKNAD1	0	0	0	0	0	0	0	0	0
AKR1A1	267	255	643	225	549	280	1505	387	331
AKR1B1	1	0	0	0	2	0	17	0	0
AKR1B10	0	0	0	0	0	0	0	0	0
AKR1B15	0	0	0	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0	0	0	0
AKR1C2	0	0	0	0	0	0	0	0	0
AKR1C3	0	0	0	24	0	0	0	0	20
AKR1C4	0	0	0	0	0	0	0	0	0
AKR1C6P	0	0	0	0	0	0	0	0	0
AKR1CL1	0	0	0	0	0	0	0	0	0
AKR1D1	0	0	0	0	0	0	0	0	1
AKR1E2	0	0	0	0	0	48	66	0	25
AKR7A2	16	1	4	4	1	10	46	0	40
AKR7A2P1	0	0	4	1	0	0	43	0	3
AKR7A3	0	1	52	15	4	0	0	0	0
AKR7L	0	27	0	0	0	0	0	0	0
AKT1	91	22	0	0	2	5	2	0	3
AKT1S1	832	835	312	708	383	1359	1540	318	652
AKT2	40	30	0	19	93	54	309	2	85
AKT3	6	33	2	7	12	9	123	0	4
AKTIP	9	0	0	41	17	47	67	0	19
ALAD	340	170	73	118	142	113	295	765	332
ALAS1	525	257	282	488	484	182	149	391	222
ALAS2	0	0	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0	0	0
ALCAM	0	56	0	0	0	20	0	0	10
ALDH16A1	27	2	15	33	65	1	0	406	21
ALDH18A1	12	18	0	0	93	0	0	0	0
ALDH1A1	0	0	0	0	0	0	0	0	0
ALDH1A2	0	0	0	0	0	0	0	0	0
ALDH1A3	9	9	0	29	0	0	0	0	0
ALDH1B1	0	0	0	0	0	10	0	0	14
