ABCG5	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	1	0	0	0	1	0
ABHD10	67	269	145	0	102	64	27	127	92	78
ABHD11	58	1468	404	80	269	219	395	276	188	1005
ABHD12	37	0	72	151	179	165	217	71	111	1
ABHD12B	0	298	16	10	88	54	0	5	26	1
ABHD13	22	0	331	67	81	130	2	244	41	22
ABHD14A	0	0	0	0	1	0	0	32	13	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0
ABHD14B	0	0	1	2	2	45	121	103	0	0
ABHD15	0	0	0	7	0	0	0	0	11	29
ABHD16A	48	0	1	1	63	0	136	1	97	0
ABHD16B	0	0	0	0	0	0	0	0	0	0
ABHD17A	1	0	0	3	7	0	0	0	2	0
ABHD17B	55	214	34	6	57	118	295	137	16	80
ABHD17C	0	0	106	47	101	177	79	440	70	203
ABHD2	21	191	112	4	66	71	40	350	98	142
ABHD3	10	0	0	62	80	59	0	13	61	0
ABHD4	0	272	0	9	143	96	531	204	34	0
ABHD5	82	532	219	62	225	167	403	0	111	237
ABHD6	0	0	37	0	95	0	0	0	39	0
ABHD8	0	0	59	0	56	67	96	10	15	30
ABI1	131	1022	334	5	374	245	429	538	199	668
ABI2	51	0	5	10	0	17	0	0	29	0
ABI3	0	0	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0
ABL1	0	0	0	0	61	34	118	60	44	145
ABL2	81	334	8	114	29	31	20	41	89	337
ABLIM1	0	0	0	0	17	0	0	0	42	0
ABLIM2	0	0	0	0	1	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	1
ABO	0	0	0	0	0	0	0	0	0	0
ABR	3	0	345	44	31	180	0	0	33	245
ABRA	0	0	0	0	0	0	0	0	0	0
ABRACL	132	1181	317	0	444	286	696	560	81	286
ABT1	334	2408	995	67	641	784	610	853	449	1352
ABTB1	62	0	0	0	0	0	0	0	2	0
ABTB2	11	0	0	8	56	17	1	14	3	100
AC093375.1	0	0	0	0	0	0	0	0	5	0
ACAA1	193	931	530	7	604	438	333	479	186	1040
ACAA2	28	3443	1580	66	763	951	1294	408	293	1096
ACACA	72	746	1155	678	331	455	418	828	240	1488
ACACB	0	0	15	0	0	0	0	0	0	0
ACAD10	0	0	111	0	10	3	0	0	60	0
ACAD11	0	0	0	0	0	0	0	0	0	0
ACAD8	0	0	286	36	1	69	191	258	33	0
ACAD9	313	0	0	131	2	49	206	191	120	96
ACADL	0	0	0	0	0	0	0	0	0	0
ACADM	3	1160	349	4	173	158	0	440	130	174
ACADS	0	14	0	6	0	39	0	0	0	0
ACADSB	112	78	103	0	73	0	0	194	82	192
ACADVL	202	392	231	460	85	270	556	805	107	194
ACAN	0	0	0	0	0	0	0	0	0	0
ACAP1	0	0	0	0	0	0	0	0	0	0
ACAP2	24	634	203	132	23	198	0	601	135	141
ACAP3	0	0	47	19	0	0	0	0	6	1
ACAT1	27	1296	708	16	280	316	133	330	198	39
ACAT2	234	1513	2140	128	1270	1772	2559	1792	639	2893
ACBD3	3	46	91	31	9	71	1	444	120	95
ACBD4	0	0	0	0	0	0	0	0	0	0
ACBD5	64	240	1	44	173	71	0	0	27	0
ACBD6	65	242	126	57	81	46	198	214	94	113
ACBD7	0	0	0	0	0	0	0	126	0	0
ACCS	0	0	0	1	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0
ACD	25	335	364	98	174	154	216	369	95	196
ACE	0	0	0	0	0	1	0	0	0	0
ACE2	0	0	104	0	37	99	0	0	0	0
ACER1	0	0	0	0	0	0	0	0	0	0
ACER2	27	0	0	0	0	0	0	0	0	0
ACER3	48	0	239	22	31	520	81	251	35	0
ACHE	0	0	0	0	0	0	0	0	11	0
ACIN1	357	392	407	763	381	311	593	503	238	337
ACKR1	0	0	0	0	0	0	0	0	0	0
ACKR2	115	0	1	11	148	28	0	165	326	0
ACKR3	0	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0
ACLY	118	1013	2010	664	1152	729	2764	1013	609	2746
ACMSD	0	0	11	0	0	0	0	0	0	0
ACN9	0	764	277	41	105	298	231	85	237	256
ACO1	113	862	3	39	239	250	58	280	26	54
ACO2	95	0	500	0	244	108	398	241	107	191
ACOT1	0	0	0	0	0	0	0	0	0	41
ACOT11	0	0	0	0	0	8	0	0	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0
ACOT13	0	316	153	68	62	118	1	96	44	274
ACOT2	0	0	16	0	0	0	0	3	3	55
ACOT4	23	0	0	0	0	0	0	0	0	102
ACOT6	0	0	0	0	0	0	0	0	0	0
ACOT7	111	683	1026	1	368	294	823	262	169	1192
ACOT8	39	0	0	0	33	2	0	61	4	72
ACOT9	0	303	53	0	2	0	0	52	17	0
ACOX1	184	853	471	53	146	60	206	379	33	143
ACOX2	0	0	0	0	0	0	0	0	0	0
ACOX3	0	0	0	2	0	13	0	0	0	71
ACOXL	34	329	48	150	32	27	0	133	23	9
ACP1	594	2508	1046	208	558	801	1064	1306	340	780
ACP2	0	0	0	0	1	55	0	0	2	0
ACP5	1	0	4	0	89	56	1	117	68	274
ACP6	0	0	1	0	83	0	0	0	22	0
ACPP	0	0	0	0	0	0	0	0	18	0
ACPT	0	0	0	33	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	0	0	0	0	1	0
ACRV1	11	0	0	0	0	0	0	0	0	0
ACSBG1	0	0	0	104	0	16	0	1	0	0
ACSBG2	1	0	0	0	0	0	0	0	0	0
ACSF2	0	0	0	0	0	0	0	0	17	0
ACSF3	1	0	1	17	1	0	0	72	34	332
ACSL1	0	0	0	0	0	0	0	0	0	0
ACSL3	1123	367	1317	578	600	510	1	243	757	354
ACSL4	59	625	405	172	255	137	123	79	140	721
ACSL5	8	0	0	0	0	0	0	11	0	0
ACSL6	2	0	1	0	0	1	1	534	1	0
ACSM1	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	2	0
ACSS1	0	0	0	0	0	0	0	0	0	0
ACSS2	0	1082	156	44	454	221	1054	91	32	55
ACSS3	0	0	0	0	0	0	0	0	0	0
ACTA1	1	0	83	36	3	1	1	0	0	1
ACTA2	0	0	0	0	0	0	0	1	0	0
ACTB	14290	72709	37538	5038	27720	29729	44599	58762	20365	60270
ACTBL2	0	0	0	0	0	0	0	0	0	0
ACTC1	2	0	1	94	6	0	226	179	0	0
ACTG1	243	24284	2174	1039	3813	9527	4011	24544	3694	13005
ACTG1P4	0	4	0	0	0	3	1	4	0	2
ACTG2	0	0	0	0	0	0	0	0	29	155
ACTL10	0	0	0	0	0	0	0	0	0	0
ACTL6A	5	287	246	146	131	444	691	441	218	1408
ACTL6B	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0
ACTN1	777	922	2197	796	1210	1839	1092	1444	856	2308
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	1	0	0	5	0	0
ACTN3	0	0	0	0	0	0	0	0	0	0
ACTN4	466	150	159	356	92	269	152	406	258	274
ACTR10	11	1	93	1	116	43	481	366	168	225
ACTR1A	0	741	573	7	126	409	917	485	373	1254
ACTR1B	4	0	185	0	3	58	61	18	43	0
ACTR2	195	247	55	221	158	126	11	625	196	234
ACTR3	178	829	818	84	170	421	567	531	327	766
ACTR3B	44	0	0	3	8	0	0	0	22	68
ACTR3BP2	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0
ACTR5	0	4	60	0	52	0	0	1	74	51
ACTR6	75	644	347	2	375	482	626	1053	291	307
ACTR8	53	524	88	51	156	70	190	370	67	392
ACTRT1	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	299	0	0	0	24	13	0	0	187
ACVR1	44	45	55	24	75	0	0	0	70	191
ACVR1B	3	0	0	24	0	0	1	294	13	0
ACVR1C	0	0	0	0	0	0	0	0	0	0
ACVR2A	19	0	28	73	1	112	68	3	50	0
ACVR2B	0	1	0	127	97	9	5	212	105	1
ACVR2B-AS1	0	0	0	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0
ACY1	0	60	0	4	11	12	10	61	7	18
ACY3	0	0	0	0	0	0	0	0	0	0
ACYP1	12	119	222	8	24	199	87	58	138	88
ACYP2	0	0	0	0	0	0	0	0	0	0
ADA	301	0	0	32	2	133	39	0	113	1123
ADAD1	0	0	0	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0	0
ADAL	0	129	15	128	35	0	287	0	76	0
ADAM10	62	317	441	85	41	40	3	260	243	169
ADAM11	0	0	0	0	0	0	0	0	0	0
ADAM12	31	0	0	67	0	0	0	0	0	0
ADAM15	489	154	862	513	637	351	271	798	67	205
ADAM17	99	212	264	51	117	0	0	185	71	0
ADAM18	0	1	114	4	115	12	0	130	86	0
ADAM19	62	27	0	0	0	0	0	2	27	0
ADAM1A	0	0	0	10	1	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0
ADAM23	0	0	0	0	0	0	0	0	0	0
ADAM28	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0
ADAM32	2	0	0	27	0	0	0	0	4	0
ADAM33	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	88	27	0	0	0	0	24	0
ADAM9	262	24	1450	328	580	777	3	1061	471	0
ADAMDEC1	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	31	2	54	0	36	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	2	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	0	0	0
ADAMTS18	0	0	0	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0	0	0	0
ADAMTS20	0	0	0	0	1	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0	0	0	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	0
ADAMTS5	0	0	0	0	0	0	0	0	0	0
ADAMTS6	0	0	0	0	0	0	0	48	27	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	0	8	0	1	0	0	0	0	0
ADAMTS9-AS2	30	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	13	0	0	0	0	1	0
ADAMTSL4	0	70	0	545	70	15	0	62	51	0
ADAMTSL4-AS1	0	0	0	8	0	0	0	0	0	0
ADAMTSL5	0	331	73	0	12	33	182	1	1	0
ADAP1	0	0	0	0	0	0	0	0	0	0
ADAP2	0	0	0	10	95	55	0	99	16	0
ADAR	305	2395	802	361	550	335	46	752	411	377
ADARB1	199	13	7	56	24	0	0	22	14	24
ADARB2	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0
ADAT1	0	0	0	63	0	57	352	0	19	0
ADAT2	0	10	0	24	1	0	7	128	37	106
ADAT3	9	0	54	4	62	72	0	61	19	65
ADCK1	8	0	111	0	0	0	65	0	1	0
ADCK2	0	0	0	8	106	0	22	7	28	0
ADCK3	5	2	194	33	52	115	0	0	56	1
ADCK4	0	0	47	3	1	0	0	56	59	0
ADCK5	0	0	175	28	1	1	0	90	9	5
ADCY1	0	0	0	7	26	0	0	0	5	0
ADCY10	0	0	0	85	20	7	0	29	2	1
ADCY10P1	0	0	0	0	0	0	0	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0
ADCY3	4	0	25	7	9	6	2	7	5	0
ADCY4	0	0	0	0	0	0	0	0	0	0
ADCY5	0	0	0	0	28	72	0	0	6	0
ADCY6	0	0	0	0	0	0	0	3	0	0
ADCY7	0	0	0	0	0	0	3	0	16	0
ADCY8	0	0	0	0	0	0	0	0	0	0
ADCY9	0	0	0	6	0	42	0	0	0	0
ADCYAP1	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0
ADD1	335	83	415	204	460	230	353	273	330	244
ADD2	0	0	0	0	3	0	0	0	0	0
ADD3	6	501	30	132	2	137	184	386	51	441
ADD3-AS1	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0
ADH5	0	297	573	27	144	158	344	242	194	519
ADH6	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	0	0
ADI1	166	693	578	47	528	345	662	1025	340	867
ADIG	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0
ADIPOR1	228	1183	483	1	365	721	666	1106	312	382
ADIPOR2	51	0	511	233	263	125	226	235	76	46
ADIRF	0	87	0	0	0	0	0	0	0	0
ADK	264	1336	364	258	661	221	909	177	436	1561
ADM	147	374	140	41	320	413	1	365	158	66
ADM2	0	0	56	4	28	0	0	1	9	0
ADM5	0	4	12	39	40	59	0	1	0	3
ADNP	108	1095	365	5	360	257	70	779	166	712
ADNP2	0	18	56	137	277	150	354	1	74	158
ADO	20	294	129	2	4	44	112	0	86	0
ADORA1	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0	0	0	0
ADORA2B	0	0	155	0	0	0	0	47	0	0
ADORA3	0	0	0	0	0	0	0	0	0	0
ADPGK	68	0	800	130	210	96	0	761	164	6
ADPGK-AS1	0	0	0	87	0	0	0	0	13	0
ADPRH	0	0	0	0	0	0	0	0	0	0
ADPRHL1	11	0	0	22	1	0	0	0	0	0
ADPRHL2	165	100	118	11	384	34	218	378	86	458
ADPRM	0	14	0	2	37	56	0	38	12	0
ADRA1A	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	1	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0
ADRBK1	19	0	10	55	0	0	0	1	71	241
ADRBK2	53	158	91	14	2	92	0	0	2	120
ADRM1	164	1684	1902	176	811	1387	1903	2467	644	1979
ADSL	275	1542	1721	225	618	933	372	1357	607	1576
ADSS	57	508	344	17	150	225	185	381	134	406
ADSSL1	0	0	0	0	0	0	0	0	0	0
ADTRP	210	2	125	46	135	158	114	475	43	151
AEBP1	0	0	0	0	0	26	0	0	0	0
AEBP2	115	1	130	126	54	190	183	71	93	120
AEN	53	580	753	609	383	135	672	473	253	824
AES	0	0	0	0	0	0	0	0	0	0
AFAP1	0	1	2	4	0	6	200	0	100	149
AFAP1-AS1	0	0	0	0	0	0	0	317	0	47
AFAP1L1	5	1	0	35	0	0	0	1	29	0
AFAP1L2	0	0	0	0	0	0	0	166	3	0
AFF1	44	0	203	83	95	95	316	113	64	142
AFF2	0	0	0	0	0	0	0	0	0	0
AFF3	0	0	0	0	0	0	0	0	0	0
AFF4	214	273	258	354	124	205	245	0	116	255
AFG3L1P	1	0	0	100	79	0	0	44	27	192
AFG3L2	80	277	641	161	586	283	556	942	144	694
AFM	0	0	0	0	0	0	0	0	0	0
AFMID	11	315	42	1	62	133	0	403	11	74
AFP	0	0	0	0	0	0	0	0	0	0
AFTPH	9	488	192	16	73	2	1	31	120	51
AGA	0	0	0	0	0	0	0	0	31	0
AGAP1	76	0	65	111	0	10	190	35	51	0
AGAP11	0	0	0	0	0	0	0	0	0	0
AGAP2	0	0	0	0	0	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	0	0	0	0
AGAP3	109	0	224	363	235	44	275	0	92	239
AGAP4	0	0	0	11	7	4	0	5	0	0
AGAP5	0	0	0	0	0	0	12	8	4	0
AGAP6	1	0	0	53	12	15	0	25	18	0
AGAP7P	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0	0
AGBL2	0	0	0	0	0	0	0	0	0	0
AGBL3	0	0	0	0	0	0	0	0	0	0
AGBL4	0	0	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0
AGBL5	6	3	19	77	0	0	3	50	15	6
AGBL5-AS1	0	0	0	0	0	0	0	0	0	0
AGER	0	0	23	91	91	98	1	180	56	0
AGFG1	147	0	282	208	129	51	151	0	122	1
AGFG2	0	0	0	0	0	0	0	0	25	0
AGGF1	0	0	480	0	143	155	0	19	52	158
AGK	0	0	1	1	0	0	0	337	54	69
AGL	146	493	542	558	362	541	36	793	441	1006
AGMAT	0	0	0	0	0	1	0	0	0	0
AGMO	0	0	0	0	0	0	0	0	0	0
AGO1	0	228	132	0	118	11	0	4	7	0
AGO2	105	51	207	109	130	82	28	292	36	370
AGO3	0	472	0	36	114	49	1	51	73	227
AGO4	0	0	0	0	5	0	0	0	0	0
AGPAT1	0	206	158	27	0	2	0	0	124	56
AGPAT2	1	561	69	88	85	54	0	575	27	122
AGPAT3	0	0	0	83	0	0	0	0	18	21
AGPAT4	0	0	0	101	0	0	0	0	11	0
AGPAT4-IT1	0	0	0	0	0	0	0	0	0	0
AGPAT5	16	280	372	60	385	472	187	729	300	0
AGPAT6	20	254	295	2	206	327	43	203	199	113
AGPAT9	0	0	166	0	0	0	0	0	10	0
AGPS	53	183	281	32	242	59	28	93	133	496
AGR2	0	0	0	0	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0	0	0	0
AGRN	50	0	86	288	18	0	0	130	21	0
AGRP	0	0	0	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0	0	0	0
AGTPBP1	0	1	0	77	120	91	0	170	20	56
AGTR1	0	0	0	0	0	0	0	0	0	0
AGTR2	0	0	0	0	0	0	0	0	0	0
AGTRAP	0	0	0	2	1	0	0	18	27	0
AGXT	0	0	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0	0	0	0
AHCTF1	25	0	61	42	53	110	64	103	118	64
AHCTF1P1	11	0	0	0	20	30	15	29	32	18
AHCY	533	2521	1215	360	1008	1246	1909	2771	854	1950
AHCYL1	10	1	185	237	253	274	0	468	217	12
AHCYL2	0	0	8	0	0	0	0	0	57	0
AHDC1	25	0	220	69	0	38	0	5	16	19
AHI1	25	0	0	51	0	76	0	0	14	0
AHNAK	242	178	795	1849	292	171	15	700	227	1390
AHNAK2	0	0	0	0	0	0	0	0	0	0
AHR	0	0	0	0	61	0	0	0	33	97
AHRR	0	0	0	6	0	0	0	0	0	0
AHSA1	591	1858	2169	330	744	1779	2676	2605	759	1794
AHSA2	41	0	0	4	2	49	0	0	0	0
AHSG	0	0	0	0	0	0	0	0	0	0
AHSP	0	0	0	0	0	0	0	0	0	0
AICDA	0	0	0	0	0	0	0	0	0	0
AIDA	0	25	13	0	3	11	2	4	12	29
AIF1	0	0	0	0	0	0	0	0	0	0
AIF1L	915	2099	1363	202	551	1184	269	3635	236	1050
AIFM1	341	0	372	63	284	212	485	894	171	124
AIFM2	0	0	0	0	0	0	0	0	5	0
AIFM3	0	0	0	0	0	0	0	0	0	0
AIG1	0	0	0	0	0	0	0	1	0	0
AIM1	0	0	8	38	0	0	0	0	35	0
AIM1L	0	1	265	161	5	36	0	0	81	658
AIM2	0	0	0	0	0	0	0	0	0	0
AIMP1	177	6	504	283	153	149	116	535	256	327
AIMP2	78	506	189	24	204	86	127	319	89	339
AIP	1	582	158	0	127	0	0	0	1	0
AIPL1	0	0	0	0	0	0	0	0	0	0
AIRE	0	0	0	0	0	0	0	0	0	0
AIRN	0	0	0	0	0	0	0	0	0	0
AJAP1	93	0	0	0	0	0	0	0	0	0
AJUBA	87	0	203	55	1	1	294	0	71	227
AK1	0	0	82	0	17	69	0	60	32	43
AK2	192	1203	668	69	478	706	771	885	116	417
AK3	0	0	0	0	44	0	0	450	20	0
AK4	638	293	335	148	272	265	190	578	128	747
AK5	0	0	0	40	1	29	0	0	2	0
AK6	292	515	264	1	356	268	254	550	204	684
AK7	0	0	0	0	0	21	0	0	10	0
AK8	0	0	0	0	0	0	0	0	1	0
AK9	0	0	0	0	0	0	0	0	0	246
AKAP1	151	1	360	81	506	138	0	17	212	171
AKAP10	14	1	114	31	183	0	0	205	58	51
AKAP11	2	0	130	0	36	1	0	244	100	124
AKAP12	124	4	1240	1023	1056	1194	46	740	413	45
AKAP13	199	4	204	243	609	305	900	1012	150	186
AKAP14	0	0	0	0	0	0	0	0	0	0
AKAP17A.uid_12557	0	0	0	0	0	0	0	0	0	0
AKAP17A.uid_13521	0	0	0	0	0	0	0	0	0	0
AKAP2.uid_11393	0	0	0	0	9	0	0	0	2	28
AKAP2.uid_11925	1	0	4	0	4	3	3	0	4	15
AKAP3	0	0	0	0	0	0	0	0	22	0
