ACADS	1	9	17	139	0	37	38	150	52	98	0	58	13
ACADSB	0	0	46	108	24	934	45	560	209	0	33	155	14
ACADVL	23	0	0	100	0	82	27	390	169	113	406	79	2
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	0	0	0	0	0	0	0	12	0	0	0	0	0
ACAP2	60	0	37	32	0	164	78	155	56	337	152	318	19
ACAP3	0	7	0	0	0	21	91	12	37	0	1	0	0
ACAT1	49	0	0	130	137	315	63	661	137	89	19	230	29
ACAT2	438	1	75	1723	1017	3543	685	3714	419	3737	2334	3228	777
ACBD3	82	9	5	62	25	182	15	125	75	114	74	98	51
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	0	0	0	108	0	208	0	275	0	448	162	26	0
ACBD6	61	0	48	9	34	81	0	0	0	48	129	41	153
ACBD7	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	29	1	3	369	31	149	116	100	28	631	112	233	78
ACE	15	0	0	0	0	12	7	47	12	342	2	0	28
ACE2	160	4	136	843	4	1464	107	1786	815	0	549	693	592
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	16	0	0	0	0	0	0	0	11	14	0	0	3
ACER3	106	4	0	19	1	124	5	208	0	0	337	2	210
ACHE	0	0	0	0	0	15	0	0	0	0	0	0	0
ACIN1	52	29	95	263	83	377	299	709	330	178	417	383	425
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	46	0	0	206	0	214	49	196	0	82	84	336	45
ACKR3	0	0	0	198	0	39	43	135	227	0	18	46	69
ACKR4	0	0	0	0	0	0	0	0	0	0	0	2	0
ACLY	605	47	344	443	362	1279	681	3871	549	1700	1209	1992	661
ACMSD	0	0	0	0	0	0	9	0	0	0	0	0	0
ACN9	22	1	1	322	131	200	239	342	46	177	178	112	0
ACO1	149	0	48	406	71	603	100	766	291	411	428	717	81
ACO2	54	2	0	251	58	286	173	373	503	922	187	691	60
ACOT1	0	0	0	2	0	0	0	8	0	12	0	6	0
ACOT11	17	0	0	0	1	0	0	0	0	0	0	42	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	32	0	1	134	59	287	249	359	59	475	8	227	51
ACOT2	0	0	0	21	13	0	0	53	0	36	0	33	0
ACOT4	0	0	0	14	68	127	0	40	0	0	0	0	57
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	277	0	0	222	128	125	203	1242	176	245	252	370	48
ACOT8	47	1	0	27	31	62	214	399	44	109	0	46	17
ACOT9	86	0	0	0	0	25	0	0	0	0	0	0	8
ACOX1	225	36	0	175	319	812	55	784	55	59	907	559	360
ACOX2	0	0	0	0	0	0	0	0	15	0	0	0	0
ACOX3	0	0	0	0	0	0	0	0	0	0	0	126	43
ACOXL	0	0	0	44	0	33	0	39	33	76	5	104	0
ACP1	169	28	0	741	198	506	797	1305	441	979	1236	730	430
ACP2	0	0	102	271	0	181	17	259	19	519	0	40	119
ACP5	0	4	0	339	0	175	371	4	21	135	41	52	0
ACP6	0	0	0	0	0	0	0	66	0	0	159	68	0
ACPP	0	0	0	0	0	0	9	0	1	189	0	92	0
ACPT	0	0	0	58	0	0	0	22	0	0	0	6	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	0	0	0	0	17	0	0	0	0
ACRV1	0	0	0	0	0	7	0	0	0	0	0	10	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	0	0	0	0	0	1	0	0	0	0	0	31	0
ACSF3	0	0	0	0	0	63	1	143	36	0	220	17	0
ACSL1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL3	22	31	116	939	41	1811	349	904	953	1162	581	769	185
ACSL4	5	13	0	194	1	292	400	35	169	32	7	210	71
ACSL5	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	0	52	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	1
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	177	0	0	0	1	0	1
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	5	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	243	26	53	16	99	365	168	378	87	86	291	1012	200
ACSS3	26	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	0	0	1	2	0	0	21	0	3	0	1	0
ACTA2	0	0	0	0	0	0	0	0	1	1	0	0	0
ACTB	11361	760	4072	41731	14894	32783	12080	56796	19428	16708	39308	33437	14927
ACTBL2	3	0	0	0	0	0	1	1	5	4	0	0	0
ACTC1	2	0	0	3	0	0	0	1	3	0	0	2	0
ACTG1	2168	106	1655	11939	2316	6371	4020	16936	4562	11701	8157	8387	1639
ACTG1P4	1	0	1	1	0	1	0	2	2	0	0	1	0
ACTG2	2	0	0	286	1	111	0	1020	110	0	46	39	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	95	5	0	845	183	390	308	523	230	150	493	562	1
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	192	22	181	723	52	442	229	523	365	0	282	347	442
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	32	7	0	0	0	0	24	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN4	141	54	222	589	136	472	227	948	344	697	327	882	129
ACTR10	44	0	4	21	93	329	102	277	327	569	310	72	89
ACTR1A	313	0	64	601	171	431	430	1791	295	521	342	680	182
ACTR1B	0	0	166	199	0	10	150	73	49	0	162	46	65
ACTR2	41	8	49	168	81	296	87	463	249	256	230	374	85
ACTR3	110	12	31	1027	136	645	736	1032	796	1196	562	889	289
ACTR3B	3	2	0	33	0	78	1	1	115	0	0	0	61
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	10	0	2	55	0	32	0	125	3	0	33	41	1
ACTR6	84	1	59	414	0	612	80	1184	390	76	577	139	181
ACTR8	2	0	1	254	77	231	118	157	20	630	212	328	124
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	0	40	180	0	0	0	0
ACVR1	69	1	10	82	0	61	34	222	263	269	53	216	63
ACVR1B	13	5	0	0	0	34	79	57	0	0	24	125	0
ACVR1C	0	0	0	0	0	0	0	0	0	0	0	0	0
ACVR2A	5	1	0	0	0	0	55	40	52	158	6	68	0
ACVR2B	59	19	0	2	0	146	225	129	332	269	291	38	157
ACVR2B-AS1	0	0	0	0	0	0	0	0	0	11	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	0	0	0	4	0	2	0	3	6	0	22	1	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	27	0	6	0	1	2	0	16	0	0	0	1	0
ACYP2	0	0	1	3	0	0	0	0	0	0	58	0	0
ADA	0	9	71	0	1	0	97	0	0	127	0	57	40
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	11	0	0	0	0	0
ADAL	44	16	28	143	61	26	28	124	130	25	118	31	14
ADAM10	215	1	10	702	168	938	233	1279	285	1348	536	667	594
ADAM11	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM12	0	0	0	1	0	0	0	0	0	0	0	0	0
ADAM15	41	9	141	88	11	300	292	366	157	0	201	253	271
ADAM17	109	14	47	312	5	525	259	728	156	519	264	369	130
ADAM18	67	0	0	0	0	0	31	97	39	20	0	74	31
ADAM19	13	2	2	309	0	12	3	139	108	0	126	300	19
ADAM1A	0	0	0	6	0	0	0	1	0	0	0	4	55
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	1	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	34	0
ADAM21	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM23	2	6	0	0	0	0	39	19	10	0	0	108	0
ADAM28	0	0	0	0	0	0	0	3	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	2	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	0	0	1	0	0	0	0	0
ADAM9	359	1	23	612	12	1057	100	1329	305	683	78	278	239
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	22	0	54	0	0	0	0	9	0	0	0	158	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	1	40	0	0	0	0	0	43	0
ADAMTS13	0	0	0	0	0	0	0	0	0	0	0	6	0
ADAMTS14	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS18	0	0	0	0	0	45	0	0	0	0	0	0	71
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0	1	205	0	0	0	0
ADAMTS20	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0	0	74	0	0	0	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS5	0	0	0	0	0	0	0	0	2	0	0	0	0
ADAMTS6	0	0	0	0	51	0	0	0	0	0	0	2	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	0	0	0	0	0	0	0	0	0	0	23	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0	0	4	1
ADAMTSL3	0	0	72	84	0	2	19	0	0	208	0	201	0
ADAMTSL4	0	0	0	5	31	0	0	102	0	0	0	0	66
ADAMTSL4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL5	0	0	0	66	0	0	0	3	0	0	51	18	0
ADAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAP2	0	0	0	20	0	0	0	0	0	67	0	0	0
ADAR	70	22	1	466	148	534	104	912	367	1937	838	838	243
ADARB1	0	25	0	0	0	4	0	57	48	0	0	53	72
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	0	3	1	179	2	153	0	283	1	13	191	109	174
ADAT2	0	0	1	0	0	0	0	115	268	103	0	30	91
ADAT3	7	7	0	0	0	16	20	18	9	0	17	17	24
ADCK1	46	0	0	542	41	299	12	149	26	0	0	171	39
ADCK2	44	6	0	0	0	123	198	301	188	126	115	42	82
ADCK3	146	32	0	0	72	12	1	147	0	0	92	53	86
ADCK4	0	0	0	0	0	114	0	195	81	138	40	0	0
ADCK5	5	0	0	0	0	0	36	262	0	128	0	0	17
ADCY1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY10	0	5	0	0	0	4	0	15	2	12	0	10	20
ADCY10P1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0	3	0
ADCY3	33	0	0	0	0	10	1	12	13	10	10	17	61
ADCY4	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY5	0	0	0	0	0	7	0	0	0	0	0	0	0
ADCY6	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY7	0	0	31	13	0	0	22	5	0	0	9	8	0
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	0	54	0	0	1	8	0	25	0	79	0	9
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD1	86	3	247	192	43	180	147	92	44	289	84	163	47
ADD2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD3	90	9	0	407	82	120	200	624	280	2135	267	562	60
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	79	1	0	171	23	232	505	399	322	271	247	151	36
ADH6	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	46	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADI1	580	25	74	2217	351	835	696	1171	975	543	1106	1591	427
ADIG	0	0	12	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	256	1	1	132	25	144	271	836	241	447	498	1058	178
ADIPOR2	26	7	126	231	83	68	169	155	459	220	529	116	0
ADIRF	0	0	0	0	0	0	0	0	0	0	0	0	0
ADK	202	0	19	142	84	535	72	188	98	0	402	243	147
ADM	337	1	35	726	98	526	320	2165	516	1894	305	1405	496
ADM2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADM5	0	0	0	4	0	37	0	0	58	0	0	0	0
ADNP	106	9	24	161	158	294	10	394	248	165	378	326	147
ADNP2	0	0	6	13	0	0	160	250	84	0	59	7	0
ADO	5	0	0	5	0	5	71	150	0	0	112	15	0
ADORA1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	0	0	2	48	0	0	0	0	281	0	34	24	13
ADORA3	0	0	0	48	0	0	0	46	0	0	0	0	0
ADPGK	150	0	1	442	7	432	510	1017	554	374	459	350	105
ADPGK-AS1	0	0	0	0	0	5	0	1	0	0	0	1	0
ADPRH	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	53	0	0	0	0	0	0	0
ADPRHL2	57	22	0	131	117	281	292	410	0	108	27	413	2
ADPRM	0	0	0	0	0	34	0	0	0	0	0	21	0
ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	2	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRB3	2	0	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	16	4	8	1	1	60	140	72	190	0	215	92	44
ADRBK2	62	24	0	51	0	117	8	214	118	7	0	113	16
ADRM1	692	50	183	1327	633	2337	740	3083	1154	1795	2181	2030	763
ADSL	189	10	0	720	155	882	463	760	311	716	242	715	51
ADSS	20	0	0	12	81	263	188	98	69	121	211	175	83
ADSSL1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADTRP	108	0	26	133	0	351	198	351	357	333	225	248	99
AEBP1	0	0	0	0	0	0	0	0	0	0	0	0	0
AEBP2	126	12	16	144	102	471	172	507	133	222	593	405	622
AEN	348	21	62	808	139	484	143	509	74	1189	284	742	371
AES	37	0	0	0	0	0	0	64	0	0	0	69	29
AFAP1	30	4	0	180	0	63	0	242	102	178	191	0	0
AFAP1-AS1	0	0	0	50	0	3	1	0	0	1	0	0	0
AFAP1L1	0	0	0	0	0	60	0	0	0	0	0	0	0
AFAP1L2	0	0	0	0	0	0	0	0	0	0	0	0	0
AFF1	12	2	55	44	61	199	12	248	508	281	9	426	84
AFF2	0	0	0	0	0	0	0	0	0	0	0	0	0
AFF3	0	0	0	0	0	0	0	0	1	0	0	0	0
AFF4	135	44	222	252	3	93	241	427	247	182	573	223	328
AFG3L1P	1	0	0	87	0	29	4	30	125	169	0	57	17
AFG3L2	9	7	11	452	141	151	90	610	611	519	808	420	85
AFM	0	0	0	0	0	0	0	0	0	0	0	0	0
AFMID	8	0	0	18	1	48	6	34	7	37	49	94	36
AFP	0	0	0	0	0	0	0	0	0	0	0	0	0
AFTPH	0	1	0	33	79	73	0	327	174	342	1	148	22
AGA	0	0	0	0	0	16	2	18	0	105	0	99	0
AGAP1	0	15	0	0	0	53	1	76	3	357	55	0	6
AGAP11	0	0	0	0	0	9	0	0	0	0	0	0	0
AGAP2	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP3	23	21	4	141	6	0	88	210	71	0	187	37	66
AGAP4	0	0	0	0	0	0	0	0	0	0	0	0	3
AGAP5	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP6	12	0	0	0	0	3	0	0	8	0	0	12	0
AGAP7P	0	0	0	8	0	0	1	0	5	11	2	0	1
