AARS2	147	3	48	7	103	0	41	4	32	122	0	44	2	56	36	18	36	4	15	56	9	1	13	2	33	8	3	23	17	129	33
AARSD1	1	4	2	0	6	0	0	0	1	1	1	0	0	2	0	3	5	2	3	1	2	2	6	0	1	7	2	0	0	0	2
AASDH	39	36	56	1	11	27	17	8	2	0	27	51	4	25	27	54	80	42	51	73	2	75	9	6	47	93	6	22	4	3	117
AASDHPPT	262	142	196	13	189	118	189	55	18	165	82	208	5	88	143	187	334	63	365	116	113	176	112	89	100	362	256	67	33	52	56
AASS	44	0	61	8	34	47	55	0	38	9	33	80	1	92	9	96	179	23	74	55	42	40	0	30	45	227	342	94	13	2	58
AATF	393	256	329	23	466	136	198	75	79	444	308	464	18	198	145	231	1092	109	454	440	109	175	300	166	140	754	326	51	14	180	456
AATK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
AATK-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA1	770	20	20	1	27	1	6	3	11	16	0	18	0	19	19	6	63	24	91	31	13	0	15	16	6	0	0	17	6	14	0
ABCA10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA11P	22	18	14	0	8	3	8	0	0	14	0	2	2	2	1	11	8	0	0	0	0	0	0	2	0	16	13	5	0	0	0
ABCA12	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ABCA13	1	1	2	0	3	0	0	1	0	0	0	11	0	4	2	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ABCA17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ABCA3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ABCA4	1	0	2	1	0	0	0	0	0	0	0	11	0	2	0	0	0	5	0	1	1	0	0	0	6	0	0	2	0	0	0
ABCA5	17	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	10	0	16	0	0	0	3	0	0	4	0	5	6	11	0	0	0	0	9	18	7	2	0	0	8	0	67	0	0	0	0
ABCA8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ABCB10	43	19	70	4	80	21	45	12	0	3	1	111	1	33	5	40	102	10	70	45	13	7	25	11	26	63	11	76	5	2	32
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ABCB5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ABCB6	148	88	135	9	6	54	151	18	9	0	78	323	5	176	84	83	231	87	94	193	130	11	46	47	158	80	869	69	7	81	101
ABCB7	60	90	85	8	81	71	56	27	56	27	20	136	12	41	17	79	152	21	199	78	41	6	26	57	90	38	50	32	3	130	91
ABCB8	225	12	67	6	9	8	88	1	0	0	7	165	1	28	65	66	159	1	48	108	27	1	48	7	25	4	183	15	5	147	106
ABCB9	1	0	0	0	31	0	0	0	0	0	0	7	0	6	0	0	14	0	27	7	7	0	0	0	0	51	0	1	0	0	0
ABCC1	22	1	14	1	11	0	1	2	0	0	0	16	3	3	0	0	2	0	0	0	3	0	0	6	1	0	13	2	0	0	1
ABCC10	51	6	20	1	0	0	34	5	10	1	0	115	0	30	4	3	56	0	48	0	3	0	71	0	3	0	105	29	0	0	0
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2	6	10	0	0	0	1	0	0	0	0	0	0	0	8	0	22	3	0	0	0	0	0	0	0	3	0	0	0	1	0	0
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	35	46	97	3	65	14	82	42	6	11	2	134	1	144	56	40	239	43	91	37	88	39	6	54	68	84	1	95	15	30	12
ABCC5	469	61	221	18	55	38	287	10	41	9	53	454	11	180	66	74	343	82	155	55	80	95	43	20	97	38	396	71	41	88	263
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	5	0	0	0
ABCC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
ABCC6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0
ABCC9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABCD1	30	13	40	3	8	3	14	4	0	1	36	46	3	37	39	25	50	4	52	50	33	2	17	16	33	1	47	20	12	8	114
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ABCD3	106	113	165	13	525	70	276	45	66	124	45	292	8	159	77	104	295	125	306	118	204	158	298	119	222	315	143	167	41	233	588
ABCD4	48	17	35	0	53	0	11	8	0	16	0	30	0	12	1	28	128	0	14	26	31	0	0	0	11	1	74	12	1	0	1
ABCE1	398	208	408	28	637	306	300	115	75	275	111	364	23	225	215	310	1047	176	710	539	213	229	293	181	238	839	717	317	34	407	474
ABCF1	780	378	822	86	851	344	611	236	342	602	457	1132	48	546	685	721	2205	446	1879	1140	593	506	514	329	594	1681	427	576	207	552	1555
ABCF2	501	357	500	48	700	158	358	162	87	633	549	571	10	412	344	522	1375	247	716	845	140	414	385	199	330	1126	1191	204	63	708	858
ABCF3	244	147	215	13	306	77	149	32	21	218	215	145	2	83	96	198	498	25	155	299	36	60	165	113	76	206	189	84	23	54	169
ABCG1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2	929	586	902	39	776	408	855	207	166	343	408	1496	33	698	519	511	1911	475	1018	730	611	481	361	409	641	671	1215	442	72	680	1034
ABCG4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ABHD10	99	45	44	9	87	48	24	19	0	62	13	61	4	36	33	89	209	53	102	104	57	31	52	24	105	0	167	21	1	228	237
ABHD11	227	70	118	5	142	62	87	14	18	90	133	127	12	77	22	87	299	7	98	88	56	57	145	19	73	253	100	29	0	15	200
ABHD12	133	87	152	11	50	87	133	24	44	86	67	209	5	137	43	113	200	70	343	84	65	114	44	46	88	68	268	76	9	165	37
ABHD12B	215	21	44	6	93	1	3	13	18	0	9	0	1	33	55	12	88	0	115	24	95	47	0	16	2	0	46	6	8	19	46
ABHD13	29	12	61	3	4	49	28	7	0	39	2	51	1	41	13	51	41	28	57	27	21	24	0	9	45	49	39	74	5	7	6
ABHD14A	31	0	0	1	8	0	0	1	0	0	9	0	3	9	8	3	33	0	0	5	0	0	0	4	7	0	0	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	34	56	43	5	74	20	11	10	19	15	64	38	0	21	19	31	69	0	47	26	10	112	94	61	0	253	83	40	0	51	0
ABHD15	5	31	19	0	35	0	13	5	9	20	0	8	0	24	4	1	35	0	69	47	3	0	0	1	13	0	0	10	0	0	24
ABHD16A	84	17	33	7	28	0	21	0	1	0	0	93	0	18	28	6	4	0	31	0	23	0	0	2	0	127	37	2	1	0	0
ABHD16B	0	0	1	0	0	0	4	0	0	0	0	2	0	11	3	0	0	0	0	1	0	0	0	0	0	0	28	0	0	0	0
ABHD17A	1	1	1	0	7	0	4	1	4	2	7	1	0	4	1	5	12	5	4	3	3	6	0	1	6	3	4	3	0	5	8
ABHD17B	31	43	72	5	89	28	87	13	30	33	6	146	5	55	20	58	238	17	72	81	14	10	20	77	76	3	61	98	0	0	48
ABHD17C	121	47	149	6	81	87	88	29	30	14	18	347	13	84	62	187	486	47	119	146	53	48	47	160	32	128	184	151	43	184	84
ABHD2	61	34	34	5	74	31	111	25	13	39	19	105	7	21	19	42	90	5	73	51	21	34	47	40	20	58	122	52	7	49	122
ABHD3	48	11	61	5	25	11	35	4	0	1	0	97	7	31	5	27	100	0	75	35	10	10	0	10	52	0	328	20	14	33	0
ABHD4	243	82	171	6	187	33	163	34	10	0	279	55	10	70	56	192	393	116	356	145	47	86	0	11	147	184	148	16	17	0	360
ABHD5	307	50	214	28	151	64	155	54	48	237	92	85	12	118	83	208	559	53	371	620	170	208	52	159	202	280	382	102	16	43	522
ABHD6	37	51	34	3	13	5	49	5	0	0	6	92	1	33	7	12	24	20	39	11	9	14	14	15	1	0	29	55	0	22	38
ABHD8	29	11	7	1	72	7	2	1	19	7	26	13	0	12	7	10	23	0	27	19	7	2	20	5	9	48	76	11	1	11	13
ABI1	208	136	196	20	269	62	261	43	87	174	117	221	12	130	139	200	575	68	323	153	76	118	192	71	84	115	732	132	56	33	338
ABI2	100	0	38	1	28	1	28	30	2	1	14	28	0	36	29	57	49	8	29	32	12	49	0	3	54	212	45	6	0	0	0
ABI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	15	0	0	0	7	0	0	0	0	0	0
ABL1	87	50	110	9	178	92	79	16	29	122	35	54	4	38	38	57	259	1	110	98	6	0	0	13	67	0	6	82	11	64	174
ABL2	105	79	178	11	87	41	75	35	61	26	27	174	3	82	116	110	248	35	190	196	74	42	43	55	193	185	126	118	53	53	179
ABLIM1	3	0	24	0	0	0	0	16	0	0	9	0	1	5	0	0	41	0	63	0	0	30	0	0	0	0	1	4	0	0	124
ABLIM2	0	6	0	0	0	0	2	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ABLIM3	17	0	3	1	0	14	11	0	0	0	0	0	1	5	0	13	33	0	15	76	0	0	9	0	0	95	0	9	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ABR	259	152	162	7	146	95	121	16	77	46	69	195	10	142	69	114	454	121	163	300	168	162	150	84	205	30	82	70	32	124	172
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	153	86	140	13	127	49	119	41	57	192	36	58	8	78	38	142	342	56	116	78	72	101	94	65	99	430	276	72	37	20	334
ABT1	605	216	488	30	597	262	309	123	51	479	620	336	14	265	221	365	1410	279	1041	449	211	355	257	171	204	1415	461	144	127	177	550
ABTB1	4	0	3	0	0	0	0	1	7	0	18	0	2	15	8	6	0	0	0	4	7	0	8	0	0	110	0	0	0	10	0
ABTB2	69	37	50	3	32	26	31	21	23	51	2	130	1	36	35	10	66	77	87	65	4	77	47	37	9	3	2	17	5	2	168
AC093375.1	0	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ACAA1	245	69	204	8	245	40	44	48	44	103	83	172	6	150	58	164	558	246	287	147	68	68	105	89	163	382	190	83	24	105	304
ACAA2	172	283	403	25	397	167	261	90	79	113	211	385	4	181	280	314	822	95	599	280	188	252	385	177	323	1075	361	206	59	170	253
ACACA	467	73	335	23	233	53	270	59	60	142	101	358	23	226	144	227	896	166	331	116	92	43	340	166	242	317	274	185	90	39	324
ACACB	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD10	20	13	11	0	17	0	0	9	0	0	0	0	4	2	23	0	2	0	0	0	34	0	0	26	9	31	58	0	0	1	0
ACAD11	2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD8	60	24	67	2	114	7	35	44	14	91	87	34	6	24	17	57	104	1	100	89	36	132	72	31	16	124	42	29	0	144	13
ACAD9	80	57	100	6	87	36	41	44	0	60	57	137	4	52	31	78	179	16	151	98	29	53	11	65	9	327	107	62	44	28	180
ACADL	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	2	0	0	0	0	0	0
ACADM	121	154	189	19	366	83	183	70	40	57	65	161	10	131	176	136	355	43	368	174	149	80	109	111	25	687	379	54	42	30	295
ACADS	0	1	5	0	7	0	1	0	0	16	0	2	2	2	4	6	44	0	11	0	0	8	0	1	7	1	1	25	5	0	0
ACADSB	57	19	61	3	15	69	32	19	0	48	30	33	6	26	5	85	122	11	105	46	161	46	86	32	96	49	104	87	0	20	1
ACADVL	188	8	66	13	54	8	11	13	3	34	10	164	1	46	23	58	113	10	109	79	100	10	9	36	18	14	19	26	10	70	112
ACAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	4	0	6	0	1	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	22	0
ACAP2	99	139	135	1	79	70	100	43	32	24	28	201	7	107	67	115	242	25	242	206	36	160	176	50	75	166	406	98	26	90	54
ACAP3	14	8	21	1	20	15	3	0	1	18	1	30	1	23	6	8	30	11	6	24	18	1	0	0	3	0	65	11	0	0	29
ACAT1	182	203	157	15	469	70	188	100	9	282	147	234	20	124	88	204	578	33	504	206	25	203	133	116	100	623	411	104	49	93	328
ACAT2	376	346	419	23	694	162	304	121	41	337	326	337	8	256	243	281	1337	135	1052	389	194	101	515	120	173	685	766	21	53	385	1057
ACBD3	86	60	104	2	183	143	91	40	29	40	6	62	4	87	89	125	443	12	139	128	70	4	29	64	85	66	152	168	39	153	284
ACBD4	0	5	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ACBD5	20	9	34	3	0	0	51	4	0	5	7	58	0	18	14	2	96	8	69	50	14	18	46	2	4	15	0	21	1	0	40
ACBD6	45	29	60	4	47	17	60	29	1	30	1	117	2	27	16	29	82	83	29	122	1	5	59	24	7	103	145	13	11	201	0
ACBD7	0	0	0	0	0	0	0	3	0	0	0	1	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	173	6	107	7	88	52	61	6	51	41	49	23	3	40	32	39	263	0	158	120	64	25	155	66	51	88	303	17	27	56	114
ACE	3	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	4	0	2	0	0	0	0
ACE2	18	16	19	3	0	9	0	0	2	0	0	18	0	12	11	1	44	35	1	0	0	1	0	2	0	0	12	28	0	16	2
ACER1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	12	0	0	0	28	3	0	3	0	0	26	0	6	0	2	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0
ACER3	81	19	61	4	17	1	41	6	0	7	10	189	0	33	31	68	45	2	5	3	27	5	73	23	22	3	62	43	29	18	82
ACHE	13	0	0	0	0	0	0	0	0	0	0	25	0	0	1	0	8	0	0	0	28	0	0	0	0	0	1	0	0	0	2
ACIN1	303	201	467	49	367	206	314	61	192	248	235	711	29	404	275	421	1071	346	989	618	287	261	375	263	365	862	503	467	77	276	657
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	120	35	63	6	16	15	22	2	10	1	0	160	1	39	8	23	39	19	59	59	67	64	0	19	1	46	309	23	2	15	5
ACKR3	0	0	12	0	0	0	0	3	31	37	0	0	1	0	9	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	60
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ACLY	1030	756	940	44	955	453	756	188	239	881	801	999	57	529	726	772	2725	372	1920	850	392	557	1225	396	508	779	1389	544	175	1204	1310
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	113	56	125	8	174	120	112	65	60	103	61	115	2	90	51	62	513	14	104	108	36	54	97	14	61	397	149	35	0	36	194
ACO1	224	11	138	14	154	55	71	87	13	114	35	77	6	63	45	76	304	33	120	93	59	65	132	58	44	275	245	110	18	121	4
ACO2	145	87	115	16	327	89	126	38	20	225	270	106	1	83	63	52	249	101	238	87	33	0	443	60	48	361	441	0	11	8	113
ACOT1	5	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	1	0	24	1	0	0	0	0
ACOT11	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	121	16	53	3	91	29	46	10	2	16	26	32	0	27	54	32	159	17	26	133	48	0	8	32	74	103	65	22	33	31	40
ACOT2	52	2	2	1	15	7	2	0	0	13	0	0	0	0	0	2	14	1	3	0	3	4	9	2	1	0	27	5	2	0	0
ACOT4	33	9	40	5	28	17	27	16	5	28	0	9	2	9	22	36	33	1	16	10	0	44	0	19	0	35	0	8	0	0	13
ACOT6	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	352	119	289	14	449	77	239	57	58	151	293	229	8	173	221	331	820	52	605	258	192	138	360	113	283	574	559	188	34	256	338
ACOT8	73	11	37	1	27	15	34	2	0	52	15	4	0	12	22	13	93	0	9	48	14	30	0	4	2	2	0	0	0	5	0
ACOT9	21	1	22	0	12	0	6	22	0	13	21	55	3	13	11	9	61	1	20	43	34	35	1	0	13	40	68	14	0	0	61
ACOX1	307	136	151	8	209	46	138	46	13	138	65	122	6	157	88	233	416	30	325	286	74	67	73	91	75	389	565	103	25	19	523
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	37	43	12	1	0	0	0	4	0	0	0	9	0	5	8	13	82	31	1	83	0	0	18	28	6	0	0	0	1	0	0
ACOXL	22	74	28	3	106	17	33	34	10	21	68	39	5	35	30	45	156	12	111	31	78	57	81	5	34	21	85	6	40	30	22
ACP1	568	268	542	40	954	238	627	135	182	425	270	701	44	279	303	446	1607	318	822	758	231	284	512	245	483	1313	579	281	78	360	947
ACP2	25	3	28	1	18	0	18	3	0	20	1	8	1	11	2	15	26	1	0	1	0	0	0	2	0	4	16	1	6	0	0
ACP5	73	8	47	4	75	1	46	22	22	0	11	40	1	36	18	59	87	68	151	51	21	10	0	7	9	0	156	9	22	122	9
ACP6	107	3	22	5	23	21	12	0	0	59	43	2	2	12	14	1	7	26	65	16	7	7	23	1	4	0	133	26	10	0	82
ACPP	17	5	11	1	6	16	23	2	18	7	0	3	1	11	9	15	32	0	16	0	8	0	0	0	12	0	0	10	0	0	0
ACPT	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	1	0	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	6	2	0	0	0	0	0	1	0	8	0	12	0	31	4	0	10	0	37	0	0	0	4	4	0	14	0	32	13	73	0
ACRV1	6	0	3	0	4	0	4	0	0	0	0	0	0	1	3	1	10	10	0	0	0	0	7	8	0	0	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	6	0	0	0	0	8	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	24	0	0	0
ACSBG2	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF3	28	21	24	1	24	0	4	6	0	0	12	51	0	15	14	53	32	0	77	41	17	11	5	0	8	39	0	2	5	22	37
ACSL1	0	0	4	0	0	0	0	28	0	0	0	31	0	0	0	40	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL3	221	149	264	16	226	54	336	33	62	52	32	693	13	257	170	212	438	95	489	211	174	145	71	106	185	99	678	174	82	334	326
ACSL4	66	99	77	10	78	102	46	33	16	105	13	137	5	51	48	101	151	25	236	62	50	37	7	74	22	178	102	70	17	22	189
ACSL5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
ACSL6	0	12	14	0	20	0	19	16	1	1	4	44	0	11	16	1	105	1	3	4	22	0	82	0	27	170	39	34	0	1	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
