ABCA3	44	0	58	0	0	0	1	0	0	0	0	36	0	0
ABCA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA5	73	80	0	296	0	0	13	0	0	22	0	6	0	0
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	0	0	0	0	0	17	0	0	0	0	0	0	0
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ABCB1	0	0	0	0	0	0	5	0	0	189	0	34	0	0
ABCB10	0	0	161	0	53	0	49	27	82	48	273	43	0	59
ABCB11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ABCB4	36	0	0	0	0	0	0	0	0	0	11	0	0	0
ABCB5	0	0	0	0	0	0	0	0	1	0	2	0	0	0
ABCB6	618	582	315	0	69	0	183	260	235	75	0	224	305	153
ABCB7	66	185	0	1	1	0	106	0	253	122	38	121	0	0
ABCB8	1611	673	609	282	500	1	572	74	505	342	208	649	409	406
ABCB9	312	0	27	0	0	0	0	0	0	33	0	33	0	0
ABCC1	0	0	0	0	0	0	54	0	0	9	14	18	0	0
ABCC10	0	0	0	0	0	0	35	0	0	0	0	0	0	0
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	126
ABCC13	62	0	85	0	0	0	31	0	144	2	0	11	48	25
ABCC2	0	0	0	0	0	0	3	0	0	10	42	0	0	0
ABCC3	0	0	0	0	0	0	0	0	0	0	14	0	0	1
ABCC4	200	0	50	684	0	0	91	88	0	69	0	32	1	122
ABCC5	128	1	139	571	95	254	141	105	136	471	339	460	524	136
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	0	46	0	0	0	0	0	0	0	21	0	2	0	0
ABCC6P1	97	4	0	20	0	0	1	0	0	14	74	3	0	33
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	16	0	0
ABCD1	0	0	0	0	0	0	6	0	0	42	48	16	0	0
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	213	311	523	251	222	1	168	0	381	234	34	137	216	38
ABCD4	19	0	0	0	9	0	81	0	323	63	53	67	0	143
ABCE1	602	1041	847	801	285	0	377	114	905	491	374	692	479	395
ABCF1	1508	672	1695	1250	337	176	755	138	333	2279	2023	2116	1448	935
ABCF2	1751	301	1476	4303	431	1	1058	256	730	2110	1554	2751	1482	799
ABCF3	1163	421	269	187	238	802	363	1	551	220	301	481	26	716
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ABCG2	73	0	69	0	1	0	68	49	262	85	0	74	0	172
ABCG4	0	0	0	0	0	0	0	0	0	16	0	0	0	0
ABCG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	0	0	0	0	28	0	0	0	0	0
ABHD10	108	310	450	264	8	24	141	0	288	158	95	110	0	413
ABHD11	205	99	144	0	0	0	141	0	284	359	180	203	649	0
ABHD12	363	35	201	0	165	6	182	51	172	230	143	227	0	258
ABHD12B	3	76	313	969	0	0	67	25	72	8	76	174	94	260
ABHD13	47	112	67	0	0	0	52	0	176	588	167	168	243	154
ABHD14A	0	0	0	0	0	0	0	0	0	0	32	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	0	0	345	0	0	216	101	0	0	448	82	52	11	6
ABHD15	26	96	25	0	269	273	71	53	26	0	68	47	476	212
ABHD16A	0	22	0	0	0	0	75	84	8	166	4	167	0	0
ABHD16B	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ABHD17A	0	0	0	0	0	0	2	0	1	0	0	0	0	0
ABHD17B	18	0	40	0	0	0	39	0	80	30	67	78	110	3
ABHD17C	143	179	240	0	0	0	68	2	174	25	70	133	406	296
ABHD2	190	168	201	127	23	43	120	23	131	362	296	208	118	99
ABHD3	449	314	209	601	327	17	237	53	498	1459	1114	841	582	347
ABHD4	0	0	286	0	0	0	49	0	134	51	0	71	0	0
ABHD5	443	325	7	145	389	1	65	10	139	183	478	125	297	565
ABHD6	184	31	0	0	0	329	101	0	170	0	86	39	417	29
ABHD8	36	0	27	0	1	0	1	0	0	0	0	57	0	20
ABI1	221	433	62	260	49	37	222	67	244	398	0	237	0	48
ABI2	76	286	121	0	4	0	85	0	103	2	0	69	0	0
ABI3	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ABI3BP	0	0	1	0	0	0	0	0	0	0	134	0	172	0
ABL1	0	127	0	10	0	390	71	0	44	46	125	0	564	0
ABL2	119	135	158	1	0	0	91	11	14	234	296	56	265	8
ABLIM1	174	138	1	0	0	0	30	0	0	0	33	36	0	11
ABLIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	0	153	292	0	85	6	109	10	2	111	33	79	0	233
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	823	1485	743	1112	523	689	462	380	769	556	353	673	752	946
ABT1	889	1109	1050	867	125	451	932	262	860	1178	1088	1973	1851	700
ABTB1	0	0	0	401	0	0	0	0	0	36	127	0	0	0
ABTB2	511	0	258	423	51	215	102	40	0	289	453	180	0	107
AC093375.1	15	9	0	0	0	0	6	0	0	5	0	13	0	0
ACAA1	162	150	96	2	0	107	244	0	97	98	0	84	12	217
ACAA2	1593	1609	2092	1201	328	431	816	279	1741	1089	233	1034	735	975
ACACA	0	81	141	842	159	26	113	29	88	298	644	282	65	0
ACACB	0	0	78	0	1	0	0	0	0	6	61	0	0	0
ACAD10	128	1	84	0	0	0	74	0	70	149	0	184	0	2
ACAD11	0	0	0	0	2	0	9	0	0	0	0	0	0	0
ACAD8	424	120	152	395	152	0	87	19	226	327	180	99	0	146
ACAD9	381	213	1	0	7	0	118	14	141	3	32	93	0	40
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	125	41	102	0	1	1	56	0	193	38	30	109	0	15
ACADS	432	176	237	56	43	342	273	34	417	85	0	39	0	399
ACADSB	15	0	1	0	4	0	40	30	2	0	0	94	0	176
ACADVL	2	30	77	246	0	0	55	1	19	9	1	32	4	98
ACAN	0	0	0	0	0	0	0	0	0	20	0	0	0	0
ACAP1	0	26	25	1	13	0	2	0	21	48	55	32	80	13
ACAP2	264	2	195	0	0	0	55	27	85	276	66	90	148	240
ACAP3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAT1	134	465	116	201	149	166	244	0	170	124	94	407	0	85
ACAT2	469	618	621	233	0	117	162	1	418	432	275	292	134	145
ACBD3	181	53	70	0	0	0	86	16	29	100	122	123	57	172
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	22	165	124	0	127	0	59	0	4	18	43	57	0	102
ACBD6	210	266	111	1	43	418	258	99	216	182	132	250	237	150
ACBD7	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ACCSL	598	30	0	0	0	0	3	0	21	0	151	1	0	0
ACD	90	375	379	578	85	159	202	31	117	107	192	241	799	168
ACE	126	0	224	67	109	284	96	0	163	102	0	101	743	0
ACE2	210	343	50	0	314	264	125	90	240	94	57	153	451	44
ACER1	0	0	0	0	0	0	0	0	109	0	0	0	0	0
ACER2	0	99	0	0	0	3	0	0	16	32	0	43	0	0
ACER3	425	268	14	0	4	0	118	45	38	432	406	403	27	93
ACHE	0	0	0	0	0	0	8	0	0	0	0	0	0	145
ACIN1	800	346	144	327	216	129	263	62	320	482	261	485	236	202
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	41	7	89	3	0	0	6	0	13	0	0	25	0	0
ACKR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	442	751	1593	1270	478	343	280	132	1166	721	389	207	298	308
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	313	502	657	277	201	146	268	186	443	377	451	732	520	435
ACO1	608	0	56	44	0	397	91	112	175	386	50	197	407	0
ACO2	810	170	92	518	20	1	318	0	82	57	237	142	0	3
ACOT1	2	0	0	0	1	0	1	0	4	16	3	5	8	0
ACOT11	1	0	1	0	0	0	8	0	109	95	36	79	1	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	56	260	282	5	33	2	172	44	102	73	64	196	100	74
ACOT2	20	78	0	111	23	66	29	0	35	278	163	55	72	1
ACOT4	0	0	0	1	0	1	7	44	72	185	172	24	0	80
ACOT6	0	0	27	0	0	0	0	0	0	0	0	0	0	0
ACOT7	1360	450	395	540	444	336	390	104	789	820	1190	463	198	419
ACOT8	295	181	62	0	71	46	154	0	56	242	148	151	73	128
ACOT9	95	205	98	609	32	156	94	0	240	138	131	215	295	55
ACOX1	456	620	464	372	221	12	138	15	380	140	41	38	0	366
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	0	0	109	0	0	0	56	0	102	344	298	61	15	0
ACOXL	0	88	0	0	0	213	45	1	83	13	0	70	0	163
ACP1	2067	1169	2814	1234	1146	479	1601	486	1135	692	420	4432	1712	1220
ACP2	166	397	2	220	0	0	34	4	24	219	0	58	0	344
ACP5	1121	718	787	486	109	0	191	68	493	413	473	355	915	372
ACP6	0	117	0	0	0	0	7	0	47	0	0	28	0	0
ACPP	0	0	0	0	0	0	8	0	0	0	0	17	0	0
ACPT	0	0	0	70	0	0	0	0	0	0	0	5	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	418	0	0	0	0	0	35	0	3	0	0
ACRV1	0	0	0	0	0	0	0	0	0	0	0	26	0	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ACSBG2	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ACSF2	0	0	57	0	0	0	2	0	0	3	0	0	0	0
ACSF3	0	224	244	284	0	0	84	0	69	69	1	95	271	52
ACSL1	0	0	0	1	0	0	1	0	3	160	0	74	0	0
ACSL3	915	1760	1304	978	286	262	808	224	1262	419	483	2068	728	310
ACSL4	139	7	105	494	50	71	68	1	167	293	103	120	0	88
ACSL5	0	0	0	17	0	0	0	0	0	0	0	0	0	0
ACSL6	0	0	19	0	0	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	35	0	0	0	0
ACSM3	0	0	0	0	0	0	1	0	0	1	0	23	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	487	71	36	99	31	147	68	21	72	564	24	79	0	0
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	3	3	3	0	0	2	1	0	1	1	0	0	0	2
ACTA2	0	1	1	0	0	0	4	1	1	0	0	1	0	0
ACTB	72137	65859	82667	56988	21447	18755	55858	9472	50289	26259	15605	45465	44432	49264
ACTBL2	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ACTC1	0	0	1	1	1	0	0	1	0	0	0	0	0	1
ACTG1	16837	17209	14289	12119	3634	3563	12249	2103	10710	9360	6121	8149	11857	10493
ACTG1P4	4	1	2	0	1	0	3	1	1	1	1	3	0	0
ACTG2	652	531	381	0	179	172	271	0	93	195	1	166	0	605
ACTL10	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ACTL6A	980	497	981	397	109	2	430	20	566	538	429	641	1267	783
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	1773	3025	263	1	73	2	79	277	113	382	4243	427	316	944
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	1445	1197	1603	711	55	362	1147	100	1978	1013	476	929	893	837
ACTN1-AS1	35	0	0	0	0	0	3	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	0	11	0	0	48	0	4	0	0
ACTN3	0	0	0	0	0	0	0	0	0	18	0	4	0	0
ACTN4	836	412	180	482	162	477	286	74	555	358	306	598	439	288
ACTR10	381	128	308	541	270	109	163	279	280	184	241	375	108	525
ACTR1A	851	492	493	447	495	0	500	101	422	194	192	409	644	517
ACTR1B	17	144	2	0	113	300	18	0	0	15	0	0	0	0
ACTR2	165	245	184	86	146	10	164	99	231	173	170	208	428	299
ACTR3	914	983	758	625	147	263	429	186	778	571	239	1316	425	432
ACTR3B	0	78	0	0	0	0	40	0	9	23	0	8	0	1
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	225	255	97	0	2	568	133	0	286	319	1	54	441	132
ACTR6	295	277	344	0	104	212	89	0	201	226	225	121	137	64
ACTR8	644	57	559	0	0	0	224	181	3	15	0	251	0	190
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	17	0	0	46	2	74	0	0
ACVR1	15	0	0	0	91	0	15	0	0	15	0	0	31	120
ACVR1B	134	1	0	1	0	0	24	110	49	136	59	115	0	0
ACVR1C	149	0	0	0	0	0	43	0	0	18	0	109	0	16
ACVR2A	84	141	350	0	0	0	26	0	0	34	52	143	0	0
ACVR2B	0	0	95	0	0	0	58	9	31	66	94	100	0	1
ACVR2B-AS1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ACVRL1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ACY1	0	0	26	5	0	0	5	0	6	0	0	2	0	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	94	0	40	141	0	0	25	0	64	114	0	28	0	7
ACYP2	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ADA	388	31	192	485	1	0	159	99	56	112	0	104	0	352
ADAD1	63	0	291	0	183	0	54	67	300	198	111	212	0	182
ADAD2	0	0	0	0	0	0	10	0	4	0	0	0	0	0
ADAL	195	0	201	105	0	94	72	77	0	140	50	114	0	65
ADAM10	260	244	160	237	14	85	154	38	175	789	286	506	14	0
ADAM11	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ADAM12	0	0	1	0	0	0	2	0	0	0	0	12	0	0
ADAM15	218	133	253	0	1	16	84	59	201	53	256	64	0	137
ADAM17	194	280	191	0	0	7	155	0	0	63	0	165	39	0
ADAM18	6	50	127	53	87	0	34	0	135	0	0	51	9	0
ADAM19	210	2	39	0	0	1	0	15	15	209	70	16	0	0
ADAM1A	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	4	0	0	0	0	1	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	3	0	0	51	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ADAM22	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ADAM23	0	134	0	382	0	0	35	0	71	2	84	30	117	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADAM33	0	0	1	0	0	0	0	0	0	48	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	5	0	0	11	0	10	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	0	0	0	52	0	0	0	0	0
ADAM9	504	634	361	315	136	473	318	94	145	480	26	393	88	835
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	0	0	35	0	0	0	0	40	711	117
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	2	0	0	0	0	48	2	0	0	219	190	129	20	0
ADAMTS18	45	0	0	0	0	0	6	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ADAMTS2	3	0	0	0	0	0	13	0	0	7	0	0	0	0
ADAMTS20	0	0	0	106	0	0	6	0	0	67	0	7	61	0
ADAMTS3	0	0	0	0	0	0	9	0	0	13	0	22	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS6	31	0	0	444	0	0	5	0	0	10	94	0	96	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	0	1	0	0	0	9	0	0	8	1	28	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL2	73	0	0	0	0	0	0	0	0	0	24	0	0	0
ADAMTSL3	0	0	1	0	26	0	29	0	25	71	88	0	0	21
ADAMTSL4	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ADAMTSL4-AS1	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ADAMTSL5	226	0	126	0	0	0	52	0	0	26	14	85	0	0
ADAP1	301	0	0	0	1	0	34	94	44	0	13	62	0	190
ADAP2	0	0	0	393	0	0	14	0	0	62	0	0	0	0
ADAR	949	741	413	0	207	39	282	117	159	314	1273	376	1421	480
ADARB1	0	0	0	40	0	0	9	0	0	117	0	12	0	0
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	201	274	136	420	0	0	46	0	100	89	98	62	0	0
ADAT2	132	13	198	1	14	166	52	43	0	72	0	92	0	0
ADAT3	104	3	0	0	0	0	44	0	30	23	61	5	0	0
ADCK1	594	539	415	724	132	0	290	59	374	577	268	401	30	190
ADCK2	532	427	249	0	159	0	401	113	155	445	574	328	367	422
ADCK3	0	10	294	429	0	0	73	68	1	211	0	148	0	0
ADCK4	0	180	0	1	0	0	21	0	1	0	0	0	0	0
ADCK5	0	0	127	0	0	0	39	0	0	12	0	34	0	0
ADCY1	0	0	165	0	0	0	11	1	0	3	0	0	0	0
ADCY10	0	0	0	0	66	10	15	0	0	62	26	26	0	0
ADCY10P1	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY3	35	3	2	0	0	0	15	6	12	1	0	8	0	0
ADCY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY5	5	0	0	0	0	0	3	0	23	0	208	1	9	0
ADCY6	0	0	0	0	0	0	1	0	1	0	0	2	0	0
ADCY7	45	0	0	0	5	0	6	0	0	32	0	1	0	56
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	118	0	0	0	0	24	0	0	106	210	6	1	0
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD1	109	0	725	78	0	41	94	0	162	167	112	111	268	2
ADD2	140	0	0	0	0	0	0	0	0	0	289	9	0	23
ADD3	245	181	509	148	149	58	150	57	179	447	396	248	0	190
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	14	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	474	185	523	850	1	36	213	0	275	182	164	321	317	320
ADH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	0	45	0	4	0	0
ADI1	1611	2944	2873	1163	544	815	1720	555	2374	781	849	1924	1748	1986
ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	369	1590	755	469	142	98	660	364	1097	1892	1662	542	315	651
ADIPOR2	214	367	209	154	5	48	124	17	189	698	633	246	927	248
ADIRF	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ADK	113	33	128	307	116	0	163	60	29	97	147	159	0	261
ADM	156	476	105	411	1	0	177	50	215	571	708	186	981	175
ADM2	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ADM5	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ADNP	466	10	463	123	41	63	115	30	15	565	167	361	81	508
ADNP2	264	177	141	0	0	386	110	0	2	525	53	261	59	18
ADO	0	10	12	453	103	0	22	82	2	16	85	42	27	89
ADORA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	4	0	0	0	0	0	0	0	0	0	0	52
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	136	23	120	307	0	0	66	1	9	70	0	118	0	127
ADORA3	0	38	121	135	6	0	28	0	0	82	1	26	0	177
ADPGK	670	476	670	989	0	305	234	272	195	553	527	597	34	487
ADPGK-AS1	0	0	3	0	0	0	3	0	0	0	0	3	0	0
ADPRH	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	0	10	0	0	1	0	0	0	0
ADPRHL2	855	217	297	0	150	0	244	79	247	500	56	302	339	87
ADPRM	29	0	79	0	29	0	34	0	25	0	133	60	0	0
ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	17	0	0	0	0
ADRBK1	70	383	360	366	31	61	126	43	67	167	101	119	0	0
ADRBK2	0	0	0	0	0	0	5	0	241	1	0	0	0	0
ADRM1	3713	2497	2593	2915	919	1097	2231	424	1643	1932	1482	1696	1654	2008
ADSL	566	13	732	0	163	0	294	82	494	122	3	252	230	399
ADSS	176	78	33	0	0	2	79	1	134	426	101	101	0	195
ADSSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADTRP	273	187	123	435	0	0	77	77	141	53	0	157	0	46
AEBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
