AARSD1	0	0	4	5	5	0	0	5	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
AASDH	0	3	0	7	104	0	27	7	0	0	34	56	0	0	13	48	0	154	27	2	0	0	0	10	4	0	0
AASDHPPT	183	176	179	142	370	649	384	279	0	211	93	156	1	216	32	136	120	220	14	16	101	65	218	18	39	104	1
AASS	0	50	0	0	246	182	493	260	0	13	63	0	0	82	80	1	0	0	3	80	9	72	152	23	25	11	0
AATF	984	240	184	178	391	172	341	33	99	711	153	256	377	542	127	1501	100	320	242	23	684	461	488	474	98	184	0
AATK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AATK-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0
ABCA1	0	0	0	40	5	0	1	92	0	1	69	5	0	13	69	3114	0	134	20	8	194	1	486	1	122	0	2
ABCA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA11P	0	0	0	20	0	0	0	0	0	0	6	0	6	19	0	0	0	0	0	0	0	0	0	0	16	0	0
ABCA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
ABCA13	0	0	0	0	0	0	0	0	6	0	0	0	0	18	0	0	0	0	0	0	9	0	16	0	0	0	0
ABCA17P	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA2	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA4	0	0	72	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ABCA5	0	0	2	0	0	0	0	0	0	0	55	0	0	1	0	34	0	0	0	0	0	0	0	0	17	0	0
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	0	99	0	0	81	65	0	0	28	0	0	0	0	0	281	0	13	0	0	1	0	0	17	0	0	0
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ABCB10	71	32	18	185	127	3	3	76	17	0	0	147	226	190	53	0	14	1	104	4	35	238	502	114	45	0	7
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ABCB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB6	0	228	537	430	720	158	301	488	279	197	17	64	208	585	115	956	75	564	347	69	470	1	252	523	189	80	0
ABCB7	0	159	0	50	203	130	213	108	0	111	0	118	0	604	4	190	6	3	16	32	0	2	0	1	0	0	0
ABCB8	2	237	331	2	87	0	53	48	214	274	19	80	119	0	21	188	0	338	158	9	283	104	163	80	168	704	0
ABCB9	0	0	0	30	63	88	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0
ABCC1	1	3	0	25	0	0	1	0	0	0	0	0	0	0	0	58	0	0	0	1	0	0	186	0	0	0	0
ABCC10	0	0	96	0	0	47	0	0	0	222	0	0	69	26	6	0	0	1	0	15	1	0	100	87	0	103	0
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
ABCC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	54	78	0	0	0	0	0	0	5	0	0
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ABCC4	0	2	77	1	132	0	0	0	2	7	0	19	0	401	36	2	0	1	6	9	56	0	0	0	64	0	6
ABCC5	187	313	199	116	439	273	417	734	450	263	118	151	350	893	113	850	123	2360	872	78	221	659	1082	615	554	445	12
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD1	112	0	0	1	0	6	90	0	98	319	54	0	0	0	77	0	8	142	167	27	0	0	12	0	0	7	1
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	315	109	65	1	112	143	224	209	0	92	98	90	26	294	16	701	91	163	88	8	80	145	139	68	58	109	49
ABCD4	0	5	41	0	6	0	0	0	0	0	20	1	86	217	106	68	1	1	260	0	162	0	0	480	36	0	24
ABCE1	492	132	137	68	333	252	338	347	138	177	215	59	177	458	41	1149	114	276	41	27	80	83	369	130	429	328	17
ABCF1	3242	479	1152	576	1640	1418	895	794	656	2001	921	1116	1247	1665	429	2326	562	2369	518	202	1642	1477	2182	1690	1265	4004	487
ABCF2	811	251	430	278	1722	581	686	231	63	969	130	487	26	835	189	370	194	1424	184	106	1067	910	947	1036	368	1272	146
ABCF3	235	263	149	85	33	0	250	4	118	364	73	273	82	228	314	556	138	575	486	37	284	439	310	360	80	356	0
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ABCG2	204	610	160	834	1426	1752	2031	826	1381	248	390	397	55	1746	450	3128	104	442	143	230	462	723	886	353	399	781	392
ABCG4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0
ABCG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	2	1	0	0	0	5	0	0	0	0
ABHD10	574	86	0	0	168	279	169	5	18	108	0	28	0	307	0	124	48	0	61	0	1	82	225	98	0	84	0
ABHD11	399	81	146	329	97	244	57	194	227	311	232	293	307	133	8	0	31	653	170	52	193	5	194	275	128	50	3
ABHD12	0	478	0	470	1463	147	126	141	213	186	40	186	330	47	241	1838	155	560	278	14	769	876	121	879	227	336	2
ABHD12B	0	0	0	0	42	0	0	0	1	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	71	0
ABHD13	0	0	1	59	17	0	21	71	0	0	0	0	0	89	0	172	2	4	0	2	9	1	137	2	198	0	25
ABHD14A	0	3	0	0	0	0	78	21	0	0	7	0	0	21	0	0	0	0	0	0	0	0	16	0	57	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	0	1	85	78	221	0	0	20	0	0	0	9	0	0	0	0	115	0	2	33	1	0	0	0	88	0	0
ABHD15	0	0	0	0	0	0	153	0	0	0	0	0	0	1	0	0	0	70	0	0	0	0	0	0	0	0	0
ABHD16A	1	0	28	0	211	24	77	56	155	0	0	42	221	1	109	632	2	149	63	19	197	2	12	130	90	137	1
ABHD16B	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0
ABHD17A	3	20	0	11	6	7	5	6	2	12	4	13	5	20	0	36	0	12	4	6	0	49	5	26	2	14	3
ABHD17B	0	47	6	11	3	0	161	0	7	24	51	8	0	304	19	25	17	90	6	4	37	91	162	72	80	137	0
ABHD17C	183	179	0	53	255	0	56	75	64	62	75	188	0	0	45	446	19	494	73	7	129	7	304	63	28	2	47
ABHD2	21	3	21	19	78	172	95	27	125	30	15	31	50	83	4	0	11	42	78	1	0	47	139	178	29	64	14
ABHD3	0	29	0	1	2	49	1	109	88	0	1	0	0	37	0	1	0	11	74	0	0	0	178	0	2	0	0
ABHD4	0	1	179	2	1	0	37	112	461	1	114	5	0	339	0	475	10	339	0	1	0	279	0	116	0	64	0
ABHD5	513	4	175	150	121	17	287	194	711	262	143	189	665	413	24	59	5	413	141	27	84	134	485	118	43	10	30
ABHD6	0	45	0	91	253	236	50	68	3	76	136	166	149	1	67	251	0	405	94	41	84	36	138	1	314	0	0
ABHD8	1	0	0	22	67	150	0	37	140	0	30	0	33	52	1	0	20	150	0	1	0	0	0	0	29	0	0
ABI1	104	41	212	139	116	9	121	413	153	155	140	17	237	373	61	526	4	87	74	6	180	237	397	99	10	328	0
ABI2	0	63	0	14	0	0	289	50	160	0	16	33	19	259	23	93	0	87	0	11	121	22	0	0	15	0	0
ABI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0
ABL1	174	31	83	0	518	198	70	66	24	2	23	122	14	333	35	0	154	148	3	16	24	1	7	147	64	0	0
ABL2	104	50	10	19	115	150	21	59	105	78	108	6	10	71	106	323	20	255	310	15	139	98	2	227	0	0	116
ABLIM1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0	46
ABLIM2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	2900	1	426	244	173	477	238	285	2	411	232	250	914	44	42	474	218	1592	54	89	277	318	478	352	442	643	0
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	72	3	126	53	158	106	216	84	132	107	62	21	1	121	10	0	29	156	28	28	34	77	181	56	71	565	20
ABT1	124	325	291	477	456	329	280	248	227	369	292	247	141	380	299	1685	148	809	454	66	103	763	287	332	190	766	47
ABTB1	0	55	0	0	0	0	53	67	100	0	0	0	0	0	0	1	0	358	1	0	256	114	0	0	0	0	0
ABTB2	0	10	0	0	0	0	27	0	177	15	29	0	421	0	38	14	0	44	1	0	4	1	0	0	134	196	0
AC093375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	1	78	215	110	817	231	142	1	92	281	160	457	15	0	67	104	177	1062	218	31	204	322	197	495	160	202	1
ACAA2	300	26	135	151	519	0	66	54	48	107	48	170	167	334	103	3	274	138	69	25	41	248	352	210	304	171	0
ACACA	1973	393	229	461	469	1250	1441	995	373	761	243	708	247	418	431	893	191	990	242	116	475	653	612	542	161	899	93
ACACB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ACAD10	0	92	0	85	257	38	0	0	51	1	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ACAD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD8	0	0	167	0	87	142	1	0	0	61	61	6	0	0	45	0	0	0	0	9	0	1	102	13	3	0	0
ACAD9	0	15	0	0	18	15	2	1	88	159	50	909	0	86	0	405	0	3	136	18	18	97	2	157	25	750	35
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	1	44	13	1	2	207	195	80	323	31	19	34	6	154	63	347	43	172	34	6	10	64	94	129	37	643	10
ACADS	0	0	0	0	0	3	24	0	0	1	0	0	0	280	0	0	0	0	0	0	94	0	0	0	0	0	0
ACADSB	0	45	0	14	0	0	0	0	0	30	0	0	0	0	10	93	0	80	20	5	0	121	1	0	46	0	0
ACADVL	4	1	186	95	262	124	311	247	312	583	141	316	249	220	174	143	129	781	212	14	167	4	579	337	102	262	19
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	14	0	0
ACAP1	59	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ACAP2	581	70	124	37	165	204	203	246	77	94	36	46	38	16	97	64	0	54	2	1	169	67	268	45	143	81	10
ACAP3	0	133	0	1	0	3	60	28	0	0	47	0	0	1	32	0	0	0	0	37	0	1	67	62	47	0	0
ACAT1	26	107	277	106	348	120	300	517	5	66	94	127	3	947	133	0	169	259	185	61	277	51	66	7	63	304	18
ACAT2	2073	141	67	173	210	320	90	91	45	2	81	166	83	659	75	353	116	131	29	18	51	19	113	59	34	349	0
ACBD3	351	129	69	31	8	76	136	9	237	9	13	82	419	320	21	304	8	449	73	44	65	40	333	42	77	593	1
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACBD5	308	4	7	29	7	204	12	160	5	0	0	19	0	0	0	0	34	2	7	0	1	6	77	1	76	0	48
ACBD6	1213	62	223	0	2	235	119	142	0	157	59	52	98	0	87	92	163	5	0	0	117	119	36	0	1	92	1
ACBD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	1
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	529	93	0	14	4	58	132	0	93	128	111	331	74	35	88	63	109	1	2	36	151	752	5	99	77	122	0
ACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0
ACE2	0	0	0	0	0	0	0	0	5	0	20	0	0	0	0	0	0	0	49	0	0	0	0	0	39	0	0
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	0	0	0	0	0	0	0	1	0	28	25	72	0	0	0	0	126	0	0	0	2	2	0	0	0	0
ACER3	0	86	43	24	49	46	244	208	15	7	9	87	0	177	14	202	23	150	1	0	346	34	106	80	4	57	0
ACHE	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACIN1	1386	298	222	564	829	807	923	899	99	1398	345	1364	920	481	763	412	169	1046	531	127	429	1827	1912	1029	552	1411	228
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	410	189	95	40	3	41	102	287	326	62	24	132	49	369	19	2	0	0	37	7	336	225	0	484	39	1	29
ACKR3	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	1083	535	432	392	971	1332	1391	643	965	265	368	498	1533	2506	305	1122	118	864	411	83	771	519	1558	476	691	601	412
ACMSD	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	0	150	0	0	201	274	90	338	11	145	110	184	88	718	5	3	34	38	43	7	33	0	221	70	49	492	1
ACO1	126	36	125	19	170	0	191	99	54	6	33	110	1	0	20	0	13	19	92	4	0	0	231	34	32	211	0
ACO2	302	15	148	38	11	1	12	53	79	2	14	0	128	0	0	0	3	97	1	0	54	1	17	75	8	13	0
ACOT1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ACOT11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	384	39	0	113	396	52	33	189	202	1	63	57	0	290	200	7	45	479	160	8	254	4	91	132	4	101	1
ACOT2	0	0	0	44	2	0	0	48	0	0	0	0	1	8	0	0	0	0	0	0	0	0	72	0	1	0	0
ACOT4	1365	0	0	116	0	1	0	69	0	0	0	49	0	0	0	0	3	0	0	0	84	0	0	0	0	0	0
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	1	85	87	133	375	91	285	413	1	195	51	267	64	737	136	973	50	289	202	114	48	1383	1165	66	201	21	0
ACOT8	0	0	164	0	0	110	14	0	68	0	0	1	0	0	18	14	0	0	0	0	0	78	0	101	14	0	0
ACOT9	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ACOX1	377	188	6	121	140	151	165	247	417	87	245	287	782	352	63	790	263	915	82	23	249	284	487	131	236	82	3
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	0	0	0	191	0	0	0	53	330	87	6	0	57	0	0	0	64	16	0	0	0	0	0	0	32	0	0
ACOXL	992	0	0	99	6	204	12	0	1	61	92	34	0	0	37	0	0	0	0	25	0	19	0	49	29	270	0
ACP1	552	516	357	422	837	187	544	1005	938	435	153	305	637	1137	52	1102	106	518	267	39	412	223	178	776	349	1864	14
ACP2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACP5	0	37	0	26	227	0	113	0	994	0	0	0	0	0	1	245	0	0	14	13	0	120	0	0	51	0	0
ACP6	73	0	215	1	30	0	0	52	263	0	0	87	50	184	0	597	0	0	0	35	0	1	0	0	18	0	0
ACPP	0	0	0	0	0	0	0	1	0	17	1	0	6	0	4	615	0	0	0	0	0	0	0	0	0	0	0
ACPT	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	3	0	0	47	0	50	0	0	0	0	0	5	0	0	0	21	0	1	0	0	0	0	0
ACRV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	0	0	9	1	211	0	0	0	31	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	156	0
ACSF3	1	1	0	192	288	136	14	0	0	1	0	22	91	0	264	0	0	0	0	20	0	0	23	0	25	0	0
ACSL1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	5	0	0	0	171
ACSL3	0	341	38	37	694	477	305	620	169	176	107	71	223	570	8	1422	45	109	23	25	68	424	533	38	118	85	0
ACSL4	99	0	0	0	6	0	71	23	71	0	3	0	0	38	20	0	0	0	3	8	0	0	0	0	0	0	0
ACSL5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	4	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	162	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	0	0	265	0	1	40	2	45	0	0	0	54	6	58	0	143	16	236	24	0	0	76	53	118	0	0	1
ACSS3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	3	0	3	1	4	0	0	0	0	0	2	0	0	1	0	2	28	0	2	0	0	68	0	0	1	1	0
ACTA2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	49	0	0	0	0	0
ACTB	45513	11324	9829	15242	35142	14570	17665	11540	13089	14085	6326	9475	16476	34488	7397	25768	4568	14781	5192	1334	12232	11985	16025	13802	7252	13648	2830
ACTBL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0
ACTC1	1	0	0	0	16	0	0	1	0	0	1	116	0	0	0	0	6	1	49	0	0	114	0	0	304	0	0
ACTG1	17196	1548	1377	5604	8307	4271	3852	5585	4235	1469	2354	1372	12652	8111	1797	17663	1673	2425	985	302	4957	3072	10595	3771	2346	2533	786
ACTG1P4	2	0	1	0	0	0	0	1	0	0	1	0	2	2	0	0	0	0	0	0	0	18	0	1	0	0	0
ACTG2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	5	0	0	0	0	306	1	0	0	0	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	87	179	238	108	283	341	246	135	51	84	146	122	222	1029	24	363	54	223	43	37	202	42	266	5	112	337	297
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	1548	1783	414	402	1538	637	1019	548	287	921	503	1351	92	1945	1411	1529	271	897	396	181	1481	1815	1139	1713	394	402	12
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
