ABCC1	0	0	4	6	4	29	13	6	5	22	7	0
ABCC10	65	18	7	0	40	106	139	74	142	19	12	22
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	3	0	0	0	0	0	0	0
ABCC13	0	0	0	0	0	2	0	0	0	0	0	0
ABCC2	2	6	0	1	2	14	9	5	15	0	0	0
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	42	43	4	17	10	90	83	28	117	33	17	23
ABCC5	341	176	98	327	149	323	379	170	398	63	62	103
ABCC5-AS1	0	1	0	0	1	2	1	0	0	0	0	0
ABCC6	0	0	0	0	0	1	0	0	0	0	0	0
ABCC6P1	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	1	0
ABCC9	1	2	0	1	0	9	0	0	0	0	0	0
ABCD1	64	6	9	13	57	55	21	68	48	5	3	57
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	271	109	28	115	96	115	230	57	494	29	38	91
ABCD4	31	0	6	19	0	21	30	27	84	2	21	10
ABCE1	577	157	81	202	308	197	441	110	783	30	83	191
ABCF1	1171	249	122	164	528	568	555	415	1319	167	227	460
ABCF2	913	161	113	289	393	317	527	408	1389	104	168	404
ABCF3	465	50	78	94	194	194	270	211	463	108	164	238
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2	955	212	161	86	848	340	1337	514	2440	225	214	735
ABCG4	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	0	0	0	1	0	1	0	0	2	0	0	0
ABCG8	0	0	0	0	0	1	0	0	0	0	0	0
ABHD1	3	0	0	0	3	0	0	0	0	0	0	0
ABHD10	149	19	36	11	66	44	119	31	149	33	25	25
ABHD11	292	120	58	126	133	113	143	198	322	66	113	70
ABHD12	147	47	14	69	64	81	94	61	277	43	38	67
ABHD12B	40	1	13	0	13	18	15	5	147	12	4	0
ABHD13	45	33	12	18	55	59	110	16	161	11	8	9
ABHD14A	18	3	1	3	0	6	4	8	20	3	7	5
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	82	32	10	9	28	21	97	8	69	6	17	34
ABHD15	2	6	2	0	8	24	0	11	0	0	0	0
ABHD16A	81	15	34	1	43	34	68	38	137	15	18	17
ABHD16B	1	0	0	1	0	5	6	1	2	0	0	0
ABHD17A	2	0	0	0	2	1	1	1	2	2	0	1
ABHD17B	68	4	2	10	23	30	44	8	56	4	8	0
ABHD17C	74	16	6	21	15	39	65	25	68	29	6	14
ABHD2	111	29	21	39	93	76	73	64	213	19	34	72
ABHD3	58	43	48	148	51	130	112	67	223	29	47	113
ABHD4	262	52	30	12	158	156	293	211	499	26	54	203
ABHD5	296	44	27	103	150	188	176	94	442	31	58	78
ABHD6	129	34	2	60	20	35	9	17	67	10	4	19
ABHD8	29	9	6	7	7	2	37	16	35	14	16	5
ABI1	527	94	78	249	184	206	262	145	676	41	85	148
ABI2	79	14	8	17	8	64	40	32	64	6	0	15
ABI3	0	0	0	0	0	0	0	0	18	1	0	0
ABI3BP	1	0	0	0	0	3	0	0	0	3	0	0
ABL1	28	7	3	8	25	56	17	26	22	6	13	2
ABL2	38	25	9	22	13	132	37	23	66	14	10	5
ABLIM1	14	0	0	0	1	1	8	26	12	0	0	0
ABLIM2	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	1	15	5	0	10	14	0	2	19	8	0	13
ABO	0	0	0	0	0	0	0	1	0	0	0	0
ABR	121	41	6	27	65	142	35	73	105	25	18	37
ABRA	0	0	0	0	0	3	0	0	0	0	0	0
ABRACL	417	79	50	50	138	57	167	62	410	23	42	31
ABT1	1124	318	155	116	589	289	435	401	1407	152	316	720
ABTB1	5	0	0	1	17	9	12	4	59	8	0	0
ABTB2	23	15	0	7	3	38	47	19	54	0	10	0
AC093375.1	0	0	0	0	1	1	1	1	1	0	0	1
ACAA1	750	136	57	61	240	185	296	284	799	148	139	192
ACAA2	940	108	61	204	241	234	413	220	1000	101	209	162
ACACA	401	124	41	53	120	556	270	97	520	109	60	119
ACACB	1	0	0	0	0	0	0	3	0	0	0	0
ACAD10	38	3	6	11	3	23	34	20	59	14	10	8
ACAD11	4	0	1	0	0	3	0	0	4	0	0	0
ACAD8	104	13	29	126	75	48	62	64	236	34	58	28
ACAD9	244	30	18	34	59	73	91	53	226	37	77	29
ACADL	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	298	59	86	157	136	146	264	56	376	29	83	73
ACADS	42	4	2	0	49	27	38	33	69	11	10	7
ACADSB	97	9	1	80	50	14	49	24	131	7	10	15
ACADVL	255	74	106	79	126	71	133	98	478	64	60	119
ACAN	0	0	0	0	0	0	1	0	0	0	0	0
ACAP1	1	0	0	0	6	2	0	1	5	0	0	0
ACAP2	140	51	19	32	84	112	98	20	208	30	26	29
ACAP3	20	5	2	3	4	34	17	3	15	10	4	0
ACAT1	451	93	51	190	223	155	345	119	529	51	62	110
ACAT2	1564	225	109	229	562	332	917	662	2161	191	444	498
ACBD3	75	18	7	7	55	57	56	22	189	12	11	12
ACBD4	0	6	0	0	1	1	0	0	0	1	0	0
ACBD5	85	4	20	44	28	33	93	27	68	12	15	5
ACBD6	47	19	18	39	24	35	9	24	85	32	16	23
ACBD7	0	0	0	8	0	3	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0
ACD	334	28	24	120	139	101	164	127	354	51	48	47
ACE	0	1	0	0	0	9	11	5	71	1	0	0
ACE2	56	4	1	45	27	27	44	3	1	11	3	22
ACER1	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	4	0	5	16	2	31	32	24	34	4	5	5
ACER3	58	19	21	70	25	102	145	68	212	17	22	33
ACHE	0	0	1	2	0	3	0	7	0	0	0	0
ACIN1	511	144	69	107	145	283	318	215	658	106	136	147
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	31	59	6	4	24	32	88	90	191	27	23	20
ACKR3	1	0	0	0	0	20	21	6	112	0	0	0
ACKR4	0	1	0	0	0	3	0	0	0	0	0	0
ACLY	1669	332	169	347	650	733	1120	632	1948	283	252	565
ACMSD	0	0	0	0	0	4	0	0	0	0	0	0
ACN9	415	62	46	87	132	43	113	55	307	25	13	37
ACO1	369	66	52	117	85	148	163	137	554	23	72	125
ACO2	321	158	85	148	159	194	252	223	511	78	167	150
ACOT1	5	0	1	1	3	4	1	5	15	2	1	3
ACOT11	0	0	0	0	0	16	2	9	23	0	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	160	20	39	12	123	67	67	23	248	18	44	49
ACOT2	38	4	10	4	16	9	7	8	21	2	10	9
ACOT4	48	0	6	3	16	8	35	14	53	11	5	11
ACOT6	0	0	0	2	0	0	0	2	0	0	0	0
ACOT7	645	103	74	382	273	199	255	270	798	84	174	191
ACOT8	140	7	4	7	38	40	36	37	95	13	25	8
ACOT9	38	2	4	12	44	24	14	8	45	2	6	12
ACOX1	357	97	72	73	157	184	152	138	433	93	126	155
ACOX2	0	0	0	0	0	1	0	0	0	0	0	0
ACOX3	36	23	6	3	27	25	12	4	37	0	6	15
ACOXL	70	35	3	47	41	83	48	46	182	11	27	70
ACP1	1175	193	103	322	365	303	466	331	1171	82	207	360
ACP2	29	15	8	5	41	50	54	30	159	32	11	89
ACP5	50	33	27	34	18	22	58	21	254	51	21	53
ACP6	41	2	12	0	32	11	12	10	17	18	4	8
ACPP	41	9	4	11	9	43	25	37	58	0	27	10
ACPT	0	0	0	0	0	5	2	0	0	0	0	0
ACR	0	0	0	0	0	1	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	1	0	0	0
ACRC	4	0	1	0	0	8	4	0	19	7	0	0
ACRV1	0	0	0	0	0	8	10	0	5	0	0	3
ACSBG1	0	0	0	2	0	3	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	1	0	0	0	0	0	0
ACSF2	25	0	2	0	0	2	0	8	16	0	0	0
ACSF3	3	20	6	24	15	14	2	12	20	19	4	15
ACSL1	0	4	2	2	0	22	2	1	44	0	0	0
ACSL3	402	217	80	182	243	306	713	365	1512	120	208	232
ACSL4	48	40	4	1	41	60	97	9	278	15	2	18
ACSL5	0	0	0	0	0	2	0	0	1	0	5	0
ACSL6	15	12	4	27	10	6	41	44	67	41	7	38
ACSM1	15	0	0	0	0	7	0	2	21	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	6	0	0	0	0	2	0	2	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	6	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	204	22	25	3	61	66	85	71	172	23	27	96
ACSS3	1	2	6	0	0	0	0	0	0	0	0	0
ACTA1	0	0	0	1	0	7	0	1	3	0	1	4
ACTA2	1	0	0	0	0	1	0	0	1	0	0	0
ACTB	34252	6920	3703	6277	13112	8772	19206	18289	44115	6603	8752	13198
ACTBL2	1	0	0	0	1	1	0	0	2	0	0	0
ACTC1	899	28	27	39	94	90	24	81	228	19	39	31
ACTG1	4639	1300	856	628	2075	2231	3237	3148	10811	684	1356	4753
ACTG1P4	0	0	0	0	0	2	2	1	4	0	0	0
ACTG2	0	2	3	19	16	2	8	7	0	11	0	0
ACTL10	0	0	0	0	0	2	0	0	0	0	0	0
ACTL6A	683	242	158	326	331	190	340	164	840	42	159	244
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	5	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	1	0	0	0
ACTN1	802	294	157	373	436	394	757	709	1525	271	227	364
ACTN1-AS1	0	0	0	0	0	1	0	0	0	0	0	0
ACTN2	31	11	7	7	6	3	56	5	34	5	2	8
ACTN3	0	0	0	0	0	2	0	0	0	0	0	0
ACTN4	852	305	124	239	319	573	689	617	1681	169	258	307
ACTR10	72	34	18	35	43	41	48	35	92	32	36	14
ACTR1A	1015	236	98	164	433	260	479	321	930	136	166	268
ACTR1B	53	19	7	7	19	20	41	32	112	17	13	0
ACTR2	406	85	45	96	150	138	218	72	400	40	46	154
ACTR3	632	130	109	273	294	250	325	175	967	106	84	254
ACTR3B	45	0	4	8	22	12	9	15	38	0	5	5
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	1	0	0	0	0	2	0
ACTR5	79	23	11	20	82	52	66	72	190	0	37	27
ACTR6	529	84	97	126	301	143	203	83	538	51	47	161
ACTR8	241	45	26	74	135	94	131	63	263	5	46	79
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	21	7	0	6	5	15	42	7	34	6	4	3
ACVR1	10	2	1	11	2	26	5	10	0	5	14	15
ACVR1B	13	5	3	6	0	30	21	17	34	2	4	15
ACVR1C	0	0	0	0	0	1	12	3	14	0	0	0
ACVR2A	33	12	4	26	13	40	62	20	174	4	16	14
ACVR2B	100	35	7	39	79	202	202	49	238	30	28	47
ACVR2B-AS1	0	0	0	0	0	1	0	0	0	0	0	0
ACVRL1	0	0	3	0	0	0	0	0	0	0	0	13
ACY1	15	5	2	6	15	7	11	25	28	2	10	8
ACY3	0	0	0	0	0	0	0	0	0	1	0	0
ACYP1	193	37	17	29	100	48	38	18	120	18	27	34
ACYP2	2	0	0	0	2	2	1	0	0	1	0	0
ADA	51	10	34	40	79	50	129	100	248	51	100	14
ADAD1	0	0	0	0	0	2	0	0	0	2	0	4
ADAD2	0	0	0	0	0	0	0	0	0	0	0	0
ADAL	42	2	10	10	25	47	28	14	63	17	21	9
ADAM10	223	78	61	146	88	286	377	125	492	64	68	18
ADAM11	6	0	0	0	0	0	0	0	0	12	0	0
ADAM12	0	0	0	0	0	3	0	0	0	0	0	0
ADAM15	429	71	35	166	105	264	542	327	797	120	110	226
ADAM17	177	93	55	51	102	313	273	106	367	25	41	118
ADAM18	9	6	1	0	10	29	9	11	56	6	24	0
ADAM19	12	7	6	9	3	46	34	18	10	0	9	0
ADAM1A	1	1	2	10	0	53	8	3	14	0	0	19
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	4	0	0	0	0	19	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	5	0	0	3	0	0	0
ADAM21	0	0	1	0	9	4	0	1	0	0	0	0
ADAM21P1	0	0	0	0	1	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	6	0	0	0	0	0	0
ADAM23	1	1	0	5	0	7	1	1	43	0	0	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	1	0	2	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	3	0	1	6	8	0	10	1	0	0
ADAM9	251	70	44	68	228	237	441	83	533	59	123	143
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	73	1	25	3	35	78	27	34	101	32	7	23
ADAMTS10	0	0	0	0	0	1	0	0	0	0	0	0
ADAMTS12	0	0	1	0	0	2	0	0	1	5	0	0
ADAMTS13	0	0	0	0	1	7	2	0	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0	0	0	1	0	0
ADAMTS15	0	0	0	0	0	1	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	1	0	0	1	1	0	0
ADAMTS18	0	0	0	0	0	2	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS20	0	0	0	0	0	10	0	0	15	0	0	0
ADAMTS3	11	1	1	0	0	0	12	0	18	0	3	0
ADAMTS4	0	0	0	0	0	2	7	0	93	0	0	0
ADAMTS5	0	0	2	0	0	3	0	2	0	0	1	0
ADAMTS6	22	13	5	2	0	41	3	2	17	7	6	6
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	1	0	0	0	0	1	0	0	0
ADAMTS9	0	0	2	0	3	7	2	10	0	4	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	7	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	2	0	0
ADAMTSL2	0	0	0	0	0	1	0	0	13	0	0	0
ADAMTSL3	0	0	0	0	0	11	1	6	0	0	0	8
ADAMTSL4	19	2	4	10	17	35	31	22	58	50	20	24
ADAMTSL4-AS1	0	0	0	0	0	2	1	2	0	0	0	0
ADAMTSL5	1	0	0	0	6	2	0	18	24	2	3	10
ADAP1	0	0	0	0	9	0	0	0	0	0	0	0
ADAP2	123	17	18	0	64	13	20	3	30	10	12	15
ADAR	491	240	65	116	200	414	402	147	549	121	79	170
ADARB1	57	6	4	3	15	96	30	12	55	9	19	16
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	34	12	9	10	13	43	55	14	87	18	8	13
ADAT2	33	27	4	19	9	39	70	13	94	20	25	25
ADAT3	79	5	10	19	34	6	45	26	49	16	5	19
ADCK1	4	1	6	9	9	3	36	8	11	16	0	2
ADCK2	32	0	7	0	31	13	12	29	14	12	5	38
ADCK3	193	20	27	146	68	89	102	104	522	37	78	143
ADCK4	36	25	8	1	29	30	67	27	70	2	10	2
ADCK5	28	9	6	9	0	6	0	10	56	38	1	1
ADCY1	0	0	0	0	0	4	0	0	0	2	0	0
ADCY10	13	8	11	7	5	149	19	3	14	0	2	0
ADCY10P1	15	0	0	8	1	13	12	0	4	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0	0
ADCY3	7	3	0	4	5	20	6	12	18	1	6	6
ADCY4	0	0	0	0	0	0	0	0	0	0	0	0
ADCY5	1	8	1	0	0	9	0	1	15	0	0	6
ADCY6	0	0	0	0	4	4	0	0	1	1	0	0
ADCY7	0	0	0	0	0	7	25	2	1	0	0	3
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	0	1	0	0	1	2	0	0	1	0	0
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0
ADD1	193	16	21	24	45	166	140	97	285	13	20	87
ADD2	2	0	0	0	0	3	0	2	0	0	0	0
ADD3	110	47	19	37	57	89	104	39	123	37	18	0
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	1	0	0	0	0	0	0
ADH5	541	84	75	72	237	94	238	83	477	53	77	78
ADH6	0	0	0	0	0	0	0	1	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	11	0	0	0	0	2	0	0	0	0	0	0
ADI1	743	181	129	413	393	162	401	335	1322	209	266	269
ADIG	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	1	0	0	10	0	0	0
ADIPOQ-AS1	0	0	0	0	3	0	0	0	0	0	0	0
ADIPOR1	682	142	111	215	424	224	452	250	1075	132	180	346
ADIPOR2	234	52	27	57	97	153	205	94	453	54	41	78
ADIRF	0	0	0	0	0	0	0	0	0	1	0	11
ADK	363	71	26	215	115	115	242	81	427	68	63	77
ADM	346	125	38	152	137	212	315	158	463	48	83	664
ADM2	2	0	0	0	0	0	0	2	0	14	0	0
ADM5	46	9	0	12	13	16	20	13	146	7	1	0
ADNP	299	105	29	54	193	404	436	130	660	58	96	102
ADNP2	66	17	8	17	48	197	96	46	246	7	16	29
ADO	23	3	0	1	10	11	14	1	71	5	0	0
ADORA1	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0	5	0	1	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	1	0	0	0	0	0	0
ADORA2B	4	1	2	41	0	23	38	14	187	0	21	0
ADORA3	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	327	105	49	101	142	174	280	133	600	57	98	160
ADPGK-AS1	4	1	0	1	1	35	10	2	13	0	0	3
ADPRH	0	0	0	0	0	0	0	0	0	0	0	0
ADPRHL1	1	3	0	0	0	15	4	6	6	0	0	0
ADPRHL2	363	48	19	66	169	91	179	112	311	72	100	121
ADPRM	71	0	8	15	0	11	39	14	51	0	16	61
ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	3	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	37	15	10	21	30	46	41	32	78	23	12	1
ADRBK2	55	5	12	10	36	93	62	18	29	9	10	180
ADRM1	2514	458	239	728	957	651	1018	991	2665	289	599	702
ADSL	1336	338	127	364	486	371	484	438	1198	217	257	213
ADSS	324	108	64	107	163	104	197	77	439	32	50	133
ADSSL1	0	0	0	0	1	4	0	0	1	0	3	0
ADTRP	164	147	31	37	158	117	181	67	305	27	56	204
AEBP1	0	1	0	0	0	0	0	0	0	0	0	0
AEBP2	145	77	59	144	257	202	188	44	271	10	42	121
AEN	555	93	43	316	343	317	487	412	1424	120	202	205
AES	40	1	13	0	10	2	0	3	0	3	6	7
AFAP1	44	59	1	44	15	61	43	60	274	14	32	7
AFAP1-AS1	4	5	0	0	8	9	0	6	0	0	0	0
AFAP1L1	24	0	11	0	48	5	0	13	62	4	20	3
AFAP1L2	0	3	0	0	0	1	0	0	0	0	0	0
AFF1	144	31	14	25	78	163	121	46	174	32	29	16
AFF2	4	0	0	0	0	1	0	0	0	0	0	0
AFF3	0	0	0	0	0	0	0	0	0	0	0	0
AFF4	403	86	42	113	201	519	276	168	614	149	63	162
AFG3L1P	54	13	7	6	12	45	75	20	20	7	1	17
AFG3L2	479	102	62	204	161	222	220	142	548	112	80	191
AFM	0	0	0	0	0	0	0	0	0	0	0	0
AFMID	135	26	18	46	56	58	78	38	153	20	43	21
AFP	5	0	0	0	0	1	0	0	0	0	0	0
AFTPH	138	34	13	22	76	119	72	33	220	20	15	48
AGA	0	2	5	3	3	11	13	4	40	9	13	8
AGAP1	70	2	8	35	2	63	31	30	34	8	21	16
AGAP11	0	0	0	0	0	0	0	0	0	0	0	0
AGAP2	0	0	0	0	0	2	0	0	0	0	0	0
AGAP2-AS1	6	0	0	0	3	0	0	0	0	0	0	0
AGAP3	90	27	8	16	27	54	62	27	158	24	13	13
AGAP4	0	0	0	0	0	0	0	0	0	1	0	0
AGAP5	1	0	0	0	0	0	0	2	0	0	1	0
AGAP6	15	2	5	2	2	14	2	4	22	5	3	1
AGAP7P	1	0	1	0	0	2	3	1	6	3	0	2
AGAP9.uid_13673	0	0	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
AGBL2	0	0	2	0	0	2	1	0	0	0	0	0
AGBL3	21	0	0	0	1	3	3	2	7	0	0	0
AGBL4	0	0	0	0	0	3	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0	0
AGBL5	25	14	20	2	11	20	46	16	60	18	7	11
AGBL5-AS1	0	0	0	0	0	0	1	0	0	0	0	0
AGER	28	9	4	11	10	12	57	24	80	0	0	10
AGFG1	16	18	7	4	26	67	40	13	108	14	10	34
AGFG2	0	1	0	3	0	9	0	15	6	0	0	0
AGGF1	133	17	14	62	54	52	57	19	160	21	30	27
AGK	7	23	4	29	19	7	33	21	56	15	7	11
AGL	735	207	101	337	455	708	1072	266	1568	249	201	250
AGMAT	2	1	1	7	0	5	0	0	1	0	0	3
AGMO	7	0	0	0	0	0	0	0	15	0	0	0
AGO1	212	32	23	26	69	122	119	75	244	3	31	49
AGO2	174	46	17	62	48	132	35	48	251	23	32	37
AGO3	40	21	9	33	4	111	58	35	99	8	10	23
AGO4	0	3	1	1	4	20	11	0	21	0	0	18
AGPAT1	132	48	9	25	56	50	43	87	219	21	26	5
AGPAT2	68	28	12	59	13	51	41	41	137	16	38	0
AGPAT3	0	0	0	0	0	0	0	0	0	8	0	0
AGPAT4	3	0	0	0	0	14	16	23	15	0	0	11
AGPAT4-IT1	0	0	0	0	0	9	0	3	0	0	0	0
AGPAT5	279	76	22	87	211	208	363	112	603	67	94	196
AGPAT6	407	99	53	73	224	187	231	197	547	29	95	137
