ACHE	0	0	18	0	0	0	0	0
ACIN1	404	634	158	244	60	155	501	201
ACKR1	0	0	0	0	0	0	0	0
ACKR2	0	0	0	5	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0
ACLY	104	57	199	321	350	167	66	110
ACMSD	0	0	0	0	0	0	0	0
ACN9	373	76	383	244	73	118	207	154
ACO1	0	0	0	141	1	0	0	55
ACO2	187	176	208	113	0	41	0	31
ACOT1	0	0	0	0	0	6	19	1
ACOT11	16	91	178	98	19	62	41	72
ACOT12	0	0	0	0	0	0	0	0
ACOT13	146	139	169	120	176	109	265	88
ACOT2	74	0	209	132	41	92	92	65
ACOT4	261	0	116	0	45	3	116	33
ACOT6	0	0	0	0	0	0	74	0
ACOT7	0	0	42	23	0	32	197	0
ACOT8	20	0	24	0	14	0	0	0
ACOT9	57	102	57	97	41	416	0	162
ACOX1	117	77	0	1	50	0	0	34
ACOX2	0	0	0	0	0	0	0	0
ACOX3	182	56	22	252	115	32	158	47
ACOXL	0	0	0	0	13	0	0	0
ACP1	1928	1016	2118	992	496	651	1376	848
ACP2	0	0	0	0	0	0	0	0
ACP5	0	0	130	0	0	0	0	0
ACP6	74	81	0	0	0	55	0	22
ACPP	0	0	0	0	0	0	0	0
ACPT	0	5	0	5	12	0	0	8
ACR	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	0	68	0	14
ACRV1	4	0	0	14	11	12	34	8
ACSBG1	0	0	0	0	0	0	1	0
ACSBG2	0	0	0	0	0	0	1	0
ACSF2	0	0	0	0	0	2	0	0
ACSF3	0	0	0	0	0	0	0	0
ACSL1	104	203	21	7	118	3	49	0
ACSL3	250	172	378	329	91	270	0	60
ACSL4	171	160	206	61	120	0	0	86
ACSL5	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	17	0	0	0
ACSM4	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0
ACSS2	53	161	69	24	15	66	240	18
ACSS3	0	0	0	0	0	0	0	0
ACTA1	43	1	0	0	0	1	1	0
ACTA2	0	3	0	0	0	0	0	0
ACTB	1686	1015	1674	1952	1433	1051	1553	2012
ACTBL2	0	1	0	0	0	0	0	0
ACTC1	0	1	0	0	0	0	0	0
ACTG1	3056	3648	2606	2153	3457	2202	2646	1508
ACTG1P4	0	1	1	1	0	0	0	0
ACTG2	0	5	161	77	72	1	14	0
ACTL10	0	0	0	0	0	0	0	0
ACTL6A	109	389	507	147	114	313	496	430
ACTL6B	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0
ACTL7B	0	65	0	0	61	0	102	44
ACTL8	7496	10957	6563	4982	4215	3882	5339	3399
ACTL9	0	0	0	0	0	0	0	0
ACTN1	415	275	45	237	0	114	53	136
ACTN1-AS1	0	0	0	21	0	28	0	0
ACTN2	3	2	2	113	0	11	0	0
ACTN3	8	0	0	0	0	0	0	0
ACTN4	0	207	126	197	6	20	101	134
ACTR10	12	0	0	0	10	5	0	58
ACTR1A	202	69	151	117	18	169	133	70
ACTR1B	0	0	0	0	0	0	0	0
ACTR2	134	155	306	124	121	115	0	105
ACTR3	358	386	66	231	138	45	0	62
ACTR3B	0	1	81	0	1	42	0	23
ACTR3BP2	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0
ACTR5	374	328	240	164	506	39	52	195
ACTR6	20	155	262	50	166	151	73	134
ACTR8	131	0	242	85	137	76	0	9
ACTRT1	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0
ACTRT3	0	68	6	0	0	0	0	0
ACVR1	20	0	0	0	0	0	0	0
ACVR1B	82	0	41	0	28	2	0	84
ACVR1C	0	0	0	18	0	0	0	0
ACVR2A	357	57	531	296	376	276	228	342
ACVR2B	118	92	302	234	51	38	53	1
ACVR2B-AS1	0	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0
ACY1	0	0	0	0	0	0	0	0
ACY3	0	0	0	0	0	0	0	0
ACYP1	51	13	0	42	35	19	0	5
ACYP2	0	25	0	0	0	17	17	9
ADA	52	0	22	75	1	12	0	68
ADAD1	234	138	166	270	352	269	0	63
ADAD2	20	0	0	2	0	28	0	0
ADAL	92	91	334	102	8	113	282	270
ADAM10	1036	222	464	478	365	280	304	623
ADAM11	0	0	0	0	0	0	0	0
ADAM12	0	7	15	7	0	7	17	15
ADAM15	54	0	0	52	0	0	0	0
ADAM17	1092	286	876	322	640	266	499	326
ADAM18	0	0	0	0	0	0	0	0
ADAM19	167	37	0	144	0	85	142	131
ADAM1A	0	0	0	0	0	8	0	0
ADAM2	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	17	0	42
ADAM21	0	20	0	0	0	0	0	0
ADAM21P1	0	5	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0
ADAM23	0	6	0	58	0	0	0	0
ADAM28	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0
ADAM32	7	5	0	10	0	0	4	7
ADAM33	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	0	0	0
ADAM9	6	91	0	63	60	0	0	8
ADAMDEC1	0	0	0	0	0	0	0	0
ADAMTS1	3	0	0	0	18	0	0	0
ADAMTS10	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0
ADAMTS13	0	0	14	0	1	0	0	0
ADAMTS14	0	75	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	17
ADAMTS18	9	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0
ADAMTS2	1	0	0	0	0	0	0	1
ADAMTS20	0	0	0	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0	0	12
ADAMTS4	0	0	0	26	0	0	0	0
ADAMTS5	0	0	0	0	0	0	2	0
ADAMTS6	0	0	0	0	0	0	0	0
ADAMTS7	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0
ADAMTS9	88	293	79	191	448	170	0	164
ADAMTS9-AS2	0	0	0	0	0	0	0	0
ADAMTSL1	82	113	123	0	9	15	0	17
ADAMTSL2	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	0	0	31
ADAMTSL4	0	0	0	0	0	18	0	0
ADAMTSL4-AS1	0	0	0	18	0	0	0	0
ADAMTSL5	0	0	1	0	0	0	0	0
ADAP1	49	0	83	2	40	48	0	0
ADAP2	122	0	25	0	28	57	0	0
ADAR	104	48	0	63	117	182	113	0
ADARB1	0	0	0	0	81	0	0	0
ADARB2	0	0	0	14	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0
ADAT1	155	25	22	160	23	79	182	75
ADAT2	0	0	159	44	0	0	0	8
ADAT3	50	23	13	18	5	0	1	1
ADCK1	5	0	0	22	0	0	163	68
ADCK2	0	120	0	0	142	31	0	0
ADCK3	18	3	178	61	0	2	2	33
ADCK4	0	0	0	0	0	0	0	0
ADCK5	0	1	11	96	0	0	0	15
ADCY1	0	0	0	0	0	0	0	0
ADCY10	25	0	0	0	0	0	0	0
ADCY10P1	0	0	90	0	0	40	0	1
ADCY2	0	0	0	0	45	0	0	0
ADCY3	67	13	5	6	4	13	24	13
ADCY4	0	0	0	0	0	0	0	0
ADCY5	0	45	75	126	9	43	71	93
ADCY6	125	0	0	1	0	1	0	2
ADCY7	0	2	0	0	125	0	0	0
ADCY8	0	0	0	0	0	0	0	0
ADCY9	148	16	0	119	0	16	18	108
ADCYAP1	1	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0
ADD1	0	0	0	73	93	69	0	0
ADD2	0	0	0	14	0	8	8	0
ADD3	2	49	285	87	31	10	109	80
ADD3-AS1	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0
ADH5	166	142	126	6	0	1	35	153
ADH6	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	35	0	0
ADI1	142	60	111	2	118	0	140	67
ADIG	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0
ADIPOR1	304	1009	187	341	141	450	502	398
ADIPOR2	507	678	338	527	131	244	538	180
ADIRF	0	0	0	0	0	0	0	0
ADK	0	10	46	47	0	44	0	0
ADM	830	0	71	0	0	0	0	0
ADM2	0	0	0	0	0	0	0	0
ADM5	0	0	0	0	0	0	0	0
ADNP	666	76	314	3	255	267	159	311
ADNP2	396	180	346	190	195	184	297	47
ADO	0	0	0	0	0	39	0	0
ADORA1	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	1	0	0	0
ADORA2B	20	0	0	0	0	0	0	0
ADORA3	0	0	0	0	0	0	2	0
ADPGK	605	358	358	320	396	328	67	274
ADPGK-AS1	0	0	0	0	0	0	0	0
ADPRH	0	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	0	107	53
ADPRHL2	69	180	109	209	0	0	0	183
ADPRM	62	144	0	0	0	47	17	0
ADRA1A	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	46
ADRA2C	0	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0
ADRBK1	0	0	0	49	0	0	0	43
ADRBK2	0	0	0	45	0	0	0	0
ADRM1	1440	919	622	1251	516	1313	925	1073
ADSL	225	128	131	402	105	47	297	255
ADSS	296	161	298	210	322	301	335	257
ADSSL1	0	0	0	0	0	0	0	0
ADTRP	0	0	48	67	34	15	43	0
AEBP1	0	0	0	0	0	0	0	0
AEBP2	1204	299	1032	1099	938	482	331	516
AEN	826	1594	532	457	265	855	1121	623
AES	357	346	109	411	241	22	0	305
AFAP1	0	106	0	21	55	21	0	0
AFAP1-AS1	57	0	0	0	1	0	4	0
AFAP1L1	0	0	0	0	0	0	0	0
AFAP1L2	0	0	0	31	95	0	0	74
AFF1	543	415	321	664	274	619	248	460
AFF2	0	0	0	0	0	0	0	0
AFF3	0	50	18	0	25	0	0	0
AFF4	210	75	35	70	1	69	0	56
AFG3L1P	12	71	42	0	0	46	0	0
AFG3L2	59	155	27	24	29	97	0	41
AFM	0	0	0	0	0	0	0	0
AFMID	695	1398	827	1031	757	940	1365	1388
AFP	0	0	0	0	0	0	0	0
AFTPH	1075	695	493	485	382	211	946	279
AGA	0	0	0	73	0	0	0	0
AGAP1	0	0	0	25	0	0	0	0
AGAP11	0	0	0	0	0	0	0	0
AGAP2	0	0	1	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	0	0
AGAP3	0	0	0	0	0	71	0	0
AGAP4	0	0	3	23	0	0	0	2
AGAP5	0	0	0	0	0	0	0	0
AGAP6	1	10	11	12	0	0	33	27
AGAP7P	0	0	0	1	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0	0
AGBL1	0	0	11	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0
AGBL2	0	97	15	26	0	69	35	39
AGBL3	0	12	0	0	0	0	15	0
AGBL4	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0
AGBL5	1	17	0	1	1	0	0	15
AGBL5-AS1	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	20	31
AGFG1	12	1	0	60	34	0	49	0
AGFG2	41	5	92	113	1	5	0	0
AGGF1	51	31	79	17	0	65	103	76
AGK	76	0	29	116	133	167	21	152
AGL	100	44	217	85	8	53	0	197
AGMAT	0	0	0	4	0	0	0	0
AGMO	5	0	0	20	0	15	0	17
AGO1	158	0	83	0	84	122	27	199
AGO2	224	202	22	228	0	91	14	59
AGO3	133	402	59	214	35	181	5	79
AGO4	0	0	0	0	0	0	0	0
AGPAT1	86	0	0	179	0	1	0	83
AGPAT2	69	52	0	0	13	0	80	0
AGPAT3	0	0	0	0	0	0	0	0
AGPAT4	0	56	77	0	33	33	0	109
AGPAT4-IT1	0	0	0	0	0	0	0	0
AGPAT5	0	0	47	22	63	17	3	8
AGPAT6	10	0	1	11	180	158	0	29
AGPAT9	234	52	445	88	337	17	0	236
AGPS	99	63	44	5	87	0	10	55
AGR2	0	2	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0	0
AGRN	0	0	0	0	0	0	0	0
AGRP	0	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0	0
AGTPBP1	0	69	0	6	5	0	0	0
AGTR1	0	0	0	0	0	0	0	0
AGTR2	0	0	0	0	0	0	0	0
AGTRAP	0	125	0	81	0	73	0	0
AGXT	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0	0
AHCTF1	390	253	264	173	404	269	248	125
AHCTF1P1	75	69	66	30	90	84	68	25
AHCY	97	369	113	501	0	207	207	425
AHCYL1	61	0	63	119	66	0	0	0
AHCYL2	62	90	181	193	0	0	0	75
AHDC1	0	0	0	0	0	0	0	0
AHI1	79	42	86	80	181	106	0	0
AHNAK	51	184	0	47	266	46	82	239
AHNAK2	0	0	0	0	0	0	1	0
AHR	15	0	0	0	0	1	0	0
AHRR	11	20	0	0	0	0	0	26
AHSA1	1659	848	2012	1597	1163	1197	725	1153
AHSA2	0	0	0	0	0	0	0	0
AHSG	0	0	0	0	0	0	0	0
AHSP	0	0	0	0	0	0	0	0
AICDA	0	0	0	0	0	0	0	0
AIDA	31	8	13	17	15	5	5	12
AIF1	0	0	0	0	0	0	0	0
AIF1L	116	1089	386	281	998	225	568	372
AIFM1	252	0	129	177	200	208	228	372
AIFM2	0	88	0	0	141	0	85	0
AIFM3	0	0	0	0	0	0	0	0
AIG1	0	0	0	0	0	63	0	25
AIM1	119	95	13	178	0	2	32	0
AIM1L	0	0	0	88	0	0	0	0
AIM2	0	0	0	0	0	0	0	0
AIMP1	0	0	0	13	58	0	0	14
AIMP2	174	38	92	154	132	302	89	264
AIP	169	414	223	121	191	117	290	1
AIPL1	0	0	0	0	0	0	0	0
AIRE	0	0	0	0	0	0	0	0
AIRN	1	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0
AJUBA	187	572	440	273	4	308	464	340
AK1	35	0	181	0	0	75	80	29
AK2	265	15	85	225	191	91	48	155
AK3	0	0	1	0	0	49	0	0
AK4	50	88	79	146	49	50	169	63
AK5	27	0	49	0	0	56	0	15
AK6	245	127	380	217	94	197	227	290
AK7	42	50	55	17	58	22	0	31
AK8	0	0	29	0	0	0	0	0
AK9	0	37	24	0	29	64	11	22
AKAP1	240	136	47	350	50	203	0	39
AKAP10	237	168	90	114	2	240	436	177
AKAP11	3	2	248	0	124	3	1	0
AKAP12	93	0	0	78	360	0	0	0
AKAP13	202	362	155	293	393	339	255	194
AKAP14	13	0	0	0	0	0	0	0
AKAP17A.uid_12557	0	0	0	0	0	0	0	0
AKAP17A.uid_13521	0	0	0	0	0	0	0	0
AKAP2.uid_11393	1	1	0	0	0	0	0	0
AKAP2.uid_11925	0	0	0	0	0	0	0	0
AKAP3	0	1	0	0	0	41	0	0
AKAP4	0	0	0	0	0	0	0	0
AKAP5	0	0	0	0	0	0	0	0
AKAP6	33	0	0	0	0	0	0	0
AKAP7	0	0	0	0	0	0	0	0
AKAP8	2055	3207	1428	1399	1517	1331	1383	1224
AKAP8L	33	0	3	1	5	0	12	2
AKAP9	20	7	11	0	20	0	0	12
AKIP1	113	261	241	175	125	131	69	138
AKIRIN1	364	758	273	256	164	143	413	116
AKIRIN2	1732	3622	1432	1429	1140	875	1854	936
AKNA	0	0	0	0	0	0	0	0
AKNAD1	0	0	0	0	0	0	0	0
AKR1A1	194	0	124	155	142	259	361	57
AKR1B1	0	0	0	52	0	0	0	40
AKR1B10	0	0	112	0	0	66	0	10
AKR1B15	0	0	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0	0	0
AKR1C2	0	0	0	0	0	0	0	0
AKR1C3	42	26	43	19	10	83	99	15
AKR1C4	0	0	0	0	0	0	0	0
AKR1C6P	0	0	0	0	0	0	0	0
AKR1CL1	0	0	0	0	0	0	0	0
AKR1D1	0	0	0	0	0	0	0	0
AKR1E2	27	13	0	33	7	22	0	23
AKR7A2	0	0	121	0	0	0	0	0
AKR7A2P1	0	0	1	0	2	0	0	0
AKR7A3	0	0	0	0	0	0	0	0
AKR7L	0	0	0	0	0	0	0	0
AKT1	0	0	0	0	2	0	186	0
AKT1S1	442	487	272	195	248	140	203	62
AKT2	77	7	25	32	9	29	11	1
AKT3	5	4	5	17	5	0	21	11
AKTIP	37	16	12	32	106	63	38	62
ALAD	184	454	98	348	137	187	544	0
ALAS1	640	453	1049	266	546	364	415	599
ALAS2	0	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0	0
ALCAM	0	0	37	0	0	0	0	0
ALDH16A1	52	50	0	33	29	0	64	16
ALDH18A1	1	0	154	0	74	0	1	0
ALDH1A1	0	0	0	0	0	1	0	0
ALDH1A2	246	0	73	62	0	1	56	11
ALDH1A3	0	0	0	0	0	0	0	0
ALDH1B1	0	0	0	0	0	0	0	0
ALDH1L1	0	0	0	0	0	0	0	0
ALDH1L1-AS1	0	0	0	0	0	0	0	0
ALDH1L1-AS2	0	0	0	0	0	0	0	0
ALDH1L2	0	9	0	3	0	0	0	0
ALDH2	2	0	0	0	1	0	0	2
ALDH3A1	0	0	0	0	0	0	0	0
ALDH3A2	0	132	82	0	78	1	56	97
ALDH3B1	0	0	0	0	0	0	1	0
ALDH3B2	0	0	0	0	0	0	0	0
ALDH4A1	0	0	70	0	0	0	0	0
ALDH5A1	0	0	0	0	0	83	0	0
ALDH6A1	0	0	96	0	0	0	100	85
ALDH7A1	426	345	261	393	544	100	390	181
ALDH8A1	1	180	0	75	0	0	1	17
ALDH9A1	248	148	117	44	58	151	45	45
ALDOA	5494	7309	6116	7811	4932	4821	5208	5883
ALDOB	0	0	0	0	0	0	0	0
ALDOC	3	79	95	168	2	60	158	73
ALG1	0	79	0	0	0	0	71	32
ALG10	0	0	0	0	0	26	0	0
ALG10B	0	0	0	0	0	0	0	2
ALG11	11	34	70	43	8	47	72	38
ALG12	0	0	0	0	0	2	0	85
ALG13	114	195	126	135	200	56	159	64
ALG14	0	0	0	0	0	0	0	0
ALG1L	0	0	0	0	0	0	0	0
ALG1L2	0	0	0	0	0	6	0	0
ALG1L9P	0	0	41	0	0	0	0	0
ALG2	504	571	300	603	48	163	504	286
ALG3	138	352	98	325	0	152	0	111
ALG5	229	113	188	180	0	1	0	146
ALG6	0	0	0	0	0	49	0	35
ALG8	0	0	45	0	0	63	1	0
ALG9	0	0	74	0	0	0	0	94
ALK	0	0	0	0	0	0	0	0
ALKBH1	73	317	544	397	114	527	386	323
ALKBH2	192	67	377	0	24	245	133	87
ALKBH3	0	91	295	51	35	164	56	78
ALKBH3-AS1	0	0	0	0	0	0	0	0
ALKBH4	0	0	56	0	105	0	0	0
ALKBH5	189	546	339	90	184	14	188	183
ALKBH6	0	0	0	0	0	0	0	0
ALKBH7	358	376	970	621	349	293	568	391
ALKBH8	92	115	225	229	169	153	105	297
ALLC	20	0	0	0	0	0	0	0
ALMS1	136	244	121	189	121	155	149	59
ALMS1-IT1	0	0	0	0	11	5	0	0
ALMS1P	0	0	0	0	0	0	0	0
ALOX12	48	0	0	0	0	0	0	6
ALOX12B	0	0	0	0	0	0	0	0
