ABHD14B	1	44	2	26	104	0	0	80	0	16	0	2	75	36	0	98	0	4	25	73	52	75	72
ABHD15	25	15	0	0	85	8	0	1	0	31	0	0	0	66	0	0	19	54	0	0	0	1	65
ABHD16A	89	128	14	52	674	73	2	32	256	42	96	41	49	453	300	260	61	181	70	35	299	0	218
ABHD16B	8	0	0	0	19	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	9	0	0
ABHD17A	5	10	0	8	3	5	0	7	4	2	27	6	10	5	30	5	0	6	8	4	12	5	15
ABHD17B	309	159	12	34	264	34	1	13	166	117	60	204	40	170	210	44	195	184	264	16	216	22	288
ABHD17C	40	87	3	51	153	9	0	21	77	42	6	84	263	166	13	102	88	93	53	225	486	36	5
ABHD2	89	131	17	70	630	89	0	38	167	39	161	86	129	234	134	140	139	200	164	73	285	6	146
ABHD3	267	98	31	52	571	43	7	3	50	125	54	71	83	520	257	239	349	180	66	0	272	11	584
ABHD4	714	424	23	64	510	177	15	630	228	116	35	542	486	1049	1003	579	938	349	269	449	541	122	256
ABHD5	777	415	25	195	714	101	11	242	429	478	144	396	365	651	563	691	187	358	250	153	485	22	437
ABHD6	98	103	7	8	547	23	1	65	101	35	94	151	161	248	63	166	28	201	100	137	179	13	245
ABHD8	31	39	2	12	13	13	0	8	10	23	0	21	0	65	57	25	16	8	39	0	45	10	37
ABI1	609	365	41	73	744	106	4	136	393	326	74	381	421	396	502	357	417	358	288	359	917	103	536
ABI2	150	97	3	32	134	1	4	0	43	83	43	0	41	171	79	85	118	107	109	1	212	36	37
ABI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0
ABI3BP	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	7	0	0
ABL1	58	52	42	4	696	84	2	1	16	37	86	91	369	315	148	266	62	0	71	162	232	17	142
ABL2	57	27	0	38	308	59	0	122	119	65	155	14	184	231	130	80	3	91	30	201	185	3	266
ABLIM1	0	0	0	1	0	0	0	4	0	7	0	0	0	1	0	1	0	0	0	0	95	0	0
ABLIM2	12	13	0	30	0	0	2	0	0	1	0	45	0	0	0	0	0	2	2	0	13	0	0
ABLIM3	40	6	23	0	0	1	0	10	5	1	0	10	49	0	60	1	0	26	11	0	39	0	16
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
ABR	286	192	58	200	188	22	8	114	227	603	106	343	306	481	118	201	174	279	274	329	589	119	166
ABRA	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	158	241	17	117	494	38	3	48	209	0	181	141	237	188	246	248	159	208	169	456	152	60	274
ABT1	1294	1183	155	211	1940	261	21	620	1149	442	507	1248	878	1556	2001	1012	808	1022	567	922	990	220	1426
ABTB1	20	0	0	0	3	0	0	7	0	1	0	2	2	48	1	30	0	17	0	0	37	0	55
ABTB2	193	181	1	41	318	31	0	72	9	87	2	0	140	82	13	111	37	70	50	16	279	8	43
AC093375.1	2	0	0	0	1	0	0	0	17	0	0	0	0	0	0	3	0	0	0	5	1	0	0
ACAA1	501	505	64	79	1490	82	8	399	584	138	447	320	471	936	559	342	253	348	242	358	634	196	333
ACAA2	269	466	57	44	1265	54	7	113	236	108	279	513	974	647	802	711	312	401	115	492	345	16	576
ACACA	594	487	65	259	426	129	7	130	524	654	276	340	377	1293	438	411	124	266	363	140	715	169	743
ACACB	12	0	0	0	2	0	0	0	0	41	1	0	0	0	23	0	0	0	2	0	0	0	0
ACAD10	86	54	0	13	36	4	1	0	19	0	92	10	0	26	24	35	48	99	72	0	59	5	259
ACAD11	3	0	0	0	14	0	0	0	2	0	0	0	0	0	0	20	0	0	9	0	3	0	0
ACAD8	65	167	5	16	171	26	6	56	106	64	141	48	28	346	92	169	83	34	28	10	234	0	112
ACAD9	290	96	40	39	502	30	3	14	250	68	0	57	206	203	142	220	82	89	87	119	343	28	45
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	457	301	0	125	1178	123	2	238	160	245	17	201	573	361	268	397	96	229	175	279	348	29	324
ACADS	58	134	1	32	520	34	8	91	69	34	103	62	202	144	41	209	60	63	71	89	168	97	2
ACADSB	156	153	27	1	33	39	2	0	4	98	0	98	0	207	124	40	20	25	63	0	107	0	22
ACADVL	321	497	29	45	690	173	20	272	544	67	260	422	148	1219	537	239	314	660	385	252	972	36	1122
ACAN	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ACAP1	0	0	0	0	6	1	0	0	0	0	4	0	0	0	0	1	2	0	4	0	0	0	0
ACAP2	217	60	25	25	194	49	4	153	188	168	84	35	184	594	320	132	184	160	108	207	219	51	113
ACAP3	21	0	1	8	70	12	1	0	7	2	8	0	0	204	26	36	0	39	6	0	16	4	22
ACAT1	122	108	18	55	685	77	3	54	228	51	85	102	372	709	159	392	274	236	256	317	398	49	358
ACAT2	976	858	99	221	1595	240	7	108	571	205	287	814	894	1138	843	871	955	604	467	967	1032	155	1073
ACBD3	122	177	5	37	276	56	3	123	186	188	105	150	238	235	228	167	66	164	77	57	312	6	576
ACBD4	0	0	0	3	0	0	0	0	0	0	0	12	0	3	0	0	0	0	1	0	22	2	78
ACBD5	83	47	0	23	142	3	0	5	55	103	38	44	82	134	0	164	61	88	108	143	58	22	85
ACBD6	381	337	9	53	94	31	1	100	110	11	45	0	2	191	51	56	74	33	213	129	178	40	346
ACBD7	0	1	0	3	15	0	0	0	0	0	0	0	2	0	0	26	0	0	1	0	0	0	1
ACCS	0	0	0	0	2	2	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	5
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	387	217	33	80	550	76	9	99	343	67	85	210	256	260	402	171	257	249	170	141	292	18	102
ACE	0	5	0	21	0	0	0	0	0	0	18	0	11	2	0	0	0	0	0	0	7	0	0
ACE2	1	0	1	0	6	0	0	0	0	2	1	0	0	2	1	2	1	0	19	0	81	41	2
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	66	54	0	5	20	41	0	82	92	104	0	8	0	49	54	36	2	6	27	2	85	8	20
ACER3	193	362	29	58	485	42	1	106	167	169	44	376	76	699	222	39	136	39	215	121	391	5	827
ACHE	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	26	14	0	0	0	0
ACIN1	264	349	106	132	941	169	13	164	515	354	611	316	490	900	925	576	277	190	294	286	1012	204	559
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
ACKR2	25	28	42	28	0	98	8	3	227	0	98	109	16	153	122	18	7	179	257	1	171	10	49
ACKR3	1	0	0	1	143	0	0	0	0	0	0	0	76	0	0	0	0	0	41	55	9	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ACLY	1211	1094	113	218	1591	365	25	839	1174	539	349	630	1196	1916	827	937	1475	876	622	724	1788	347	1522
ACMSD	0	0	0	0	0	0	0	0	5	0	1	4	0	2	0	0	2	0	0	0	8	0	0
ACN9	475	443	49	89	334	21	3	160	287	317	130	173	162	649	694	241	191	319	155	163	397	39	208
ACO1	320	442	22	20	1202	1	2	157	229	64	126	32	476	300	322	639	121	500	170	494	290	56	523
ACO2	462	742	71	93	879	112	20	250	530	7	504	285	361	956	1009	379	660	522	165	471	663	45	625
ACOT1	14	7	0	0	12	0	0	0	3	0	0	0	0	1	8	2	1	3	9	0	14	0	28
ACOT11	29	11	0	0	204	2	3	21	0	1	20	29	79	0	9	17	0	0	16	93	75	36	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	517	245	24	115	394	52	6	104	175	447	278	299	130	758	466	495	380	299	228	376	336	6	390
ACOT2	107	24	0	6	72	6	3	2	0	5	25	2	9	60	111	30	20	66	13	0	81	12	42
ACOT4	26	11	14	26	102	10	1	0	35	43	89	0	17	85	95	57	0	22	6	12	90	0	0
ACOT6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ACOT7	342	176	14	71	172	119	7	328	110	99	131	196	117	296	260	314	543	121	201	287	375	30	313
ACOT8	147	130	0	18	280	56	1	53	56	28	221	91	145	57	10	104	18	103	84	25	57	0	62
ACOT9	61	0	0	0	201	9	0	24	54	18	0	22	0	0	0	87	17	0	0	50	47	0	0
ACOX1	897	796	66	184	367	221	8	189	463	361	326	663	121	1098	1120	281	213	624	140	392	1203	172	854
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0
ACOX3	73	74	26	15	51	2	1	14	159	22	97	81	51	291	187	0	47	12	92	83	165	0	104
ACOXL	53	41	8	11	72	18	2	29	8	2	120	97	0	142	132	6	39	38	62	0	41	3	135
ACP1	1291	1148	68	150	1822	276	27	698	1254	537	786	804	910	1707	1161	1046	1107	841	819	1555	1057	127	1184
ACP2	31	0	0	7	170	45	0	3	20	1	30	38	55	128	11	5	54	41	56	87	65	6	56
ACP5	125	117	0	42	743	48	5	104	86	11	233	62	239	167	102	89	24	101	128	25	310	48	259
ACP6	123	133	2	0	141	37	1	134	296	61	24	450	0	253	66	36	93	30	59	0	202	5	135
ACPP	89	31	0	24	60	1	0	0	31	2	0	34	0	61	0	32	91	9	28	0	48	1	270
ACPT	0	0	0	0	13	2	0	0	0	0	0	7	13	0	0	0	6	0	0	0	6	0	0
ACR	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	1	0	0	8	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0
ACRC	7	0	15	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	13	0	17	0	0
ACRV1	0	1	0	0	1	0	0	0	0	16	0	6	0	0	0	0	1	0	0	0	6	3	0
ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	22	0	0
ACSBG2	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	4	0	0
ACSF2	60	0	21	53	27	0	0	0	16	11	0	0	60	10	0	19	26	5	16	0	21	0	10
ACSF3	0	25	0	1	20	0	1	0	30	1	0	6	8	0	5	37	0	0	82	0	74	1	0
ACSL1	38	0	0	0	522	0	0	0	27	0	68	83	18	0	0	114	0	29	3	316	336	11	0
ACSL3	526	821	170	205	2830	282	5	550	375	418	452	659	755	1725	679	714	746	568	439	291	1027	226	1375
ACSL4	70	31	0	12	217	24	0	2	0	90	30	19	59	105	104	70	1	18	1	138	91	38	0
ACSL5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ACSL6	2	0	0	0	0	0	0	0	0	1	6	0	0	13	0	0	26	0	23	0	0	0	84
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	7	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ACSS2	48	24	0	7	336	43	3	81	66	11	62	85	714	200	13	77	93	106	70	14	72	11	442
ACSS3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	3
ACTA1	2	0	0	0	0	0	0	1	2	1	0	1	2	1	1	2	48	8	2	1	1	0	24
ACTA2	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ACTB	36107	30700	4259	10693	56700	8372	1242	17023	33227	8118	26472	25146	29273	51374	61125	29578	35694	29057	20870	32756	50270	5389	41182
ACTBL2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0
ACTC1	19	2	0	28	1	20	0	24	24	0	1	15	28	62	3	0	2	61	1	130	99	0	16
ACTG1	27080	17843	1723	2280	48203	3428	448	7842	10020	9771	10891	14912	28798	14962	30289	25241	4303	15653	7780	24577	16878	2166	21601
ACTG1P4	2	1	0	0	4	0	0	1	1	2	0	0	2	1	0	1	0	0	1	4	3	0	1
ACTG2	1	2	0	1	2	0	0	2	3	3	0	1	0	1	2	29	1	0	10	0	1	0	1
ACTL10	0	0	0	0	1	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	954	735	66	379	1230	226	20	390	787	346	363	627	443	1478	982	468	593	679	346	636	1023	3	1340
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ACTN1	888	1424	253	489	1715	769	46	467	1752	381	1458	1392	861	1749	894	922	1561	1151	659	852	2243	117	1544
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	5	0	0	0	0	0
ACTN2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	5	39	0	1
ACTN3	0	0	0	0	3	0	0	0	0	0	29	0	0	0	0	1	0	0	0	0	5	0	0
ACTN4	775	460	62	387	1232	151	39	269	936	394	1443	615	406	1100	736	789	599	534	590	954	2182	206	1423
ACTR10	96	33	14	7	389	51	2	72	74	45	40	56	242	56	126	193	85	42	77	253	228	0	55
ACTR1A	1383	1221	113	277	1694	344	35	394	848	351	716	674	892	1837	1310	1173	908	690	651	966	1306	148	843
ACTR1B	153	13	0	27	22	21	1	0	8	38	9	36	0	163	128	96	2	7	76	0	145	0	81
ACTR2	265	398	37	130	546	41	3	91	225	453	98	255	273	425	302	205	160	274	163	238	313	39	284
ACTR3	1006	963	75	328	1472	237	14	425	658	585	230	735	416	1356	1312	938	686	702	518	1405	1019	133	1049
ACTR3B	18	52	0	49	76	25	3	1	70	41	1	24	0	218	110	16	0	7	13	6	55	0	85
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	23	0	0	0	0	0	0	1	20	0	1	0	0	0	0	0	0	1	0
ACTR5	182	180	18	10	196	38	2	16	154	53	1	82	59	408	109	79	249	153	11	0	97	13	156
ACTR6	1088	591	53	230	546	263	0	347	490	597	185	553	246	1482	791	273	513	428	179	132	599	169	1001
ACTR8	107	89	17	95	482	51	6	232	49	181	11	17	51	298	279	143	137	191	25	95	119	0	51
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	4	0	0	0	12	25	0	0	0	2	0	0	87	76	0	0	0	0	0	0	39	0	0
ACVR1	60	0	0	40	139	10	3	36	79	21	20	0	31	126	119	1	15	14	71	17	119	13	17
ACVR1B	11	0	0	7	105	0	2	0	73	1	0	18	48	95	26	27	32	5	12	95	162	1	14
ACVR1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	1	9	10	0	0
ACVR2A	51	3	1	26	273	12	0	15	121	18	91	37	87	69	169	103	107	107	72	83	258	1	11
ACVR2B	183	340	9	82	431	87	7	231	223	746	38	134	214	827	641	197	285	105	93	270	602	153	180
ACVR2B-AS1	7	0	0	4	1	0	0	0	0	7	0	0	0	0	0	0	19	0	0	20	13	0	0
ACVRL1	0	0	0	0	2	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	0	0
ACY1	12	13	1	7	30	0	1	2	15	4	0	13	4	20	28	7	11	14	9	0	18	3	19
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	248	303	0	42	80	46	2	74	190	303	50	210	56	232	243	130	122	30	116	144	245	11	66
ACYP2	5	37	0	0	38	0	0	14	0	0	0	5	0	7	0	8	3	20	0	0	11	7	0
ADA	183	180	4	46	74	38	9	203	66	173	192	355	34	171	318	110	118	146	220	7	384	67	36
ADAD1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	0	0
ADAL	44	45	0	6	49	19	1	11	17	41	13	26	22	97	113	3	65	87	40	0	59	0	34
ADAM10	363	390	74	158	1343	183	7	167	376	205	329	485	358	755	646	193	432	352	354	29	833	193	525
