ACER3	0	43	0	929	16	104	5
ACHE	7	0	0	34	0	0	30
ACIN1	557	849	418	1546	222	487	610
ACKR1	0	0	0	0	0	0	0
ACKR2	31	71	10	40	0	0	171
ACKR3	0	20	0	3	8	0	0
ACKR4	0	8	0	0	0	0	0
ACLY	311	175	141	745	41	201	1074
ACMSD	0	0	0	0	0	0	0
ACN9	72	43	0	360	1	133	157
ACO1	58	16	50	103	27	0	120
ACO2	22	1	3	399	3	88	90
ACOT1	0	0	3	0	0	0	0
ACOT11	0	0	15	0	0	0	0
ACOT12	0	0	0	0	0	0	0
ACOT13	112	0	3	448	4	0	21
ACOT2	0	0	28	0	0	0	0
ACOT4	0	0	0	0	0	0	62
ACOT6	0	0	0	0	0	0	0
ACOT7	63	79	0	0	12	10	198
ACOT8	19	0	0	248	0	0	103
ACOT9	0	79	0	0	0	0	0
ACOX1	76	162	7	672	67	32	165
ACOX2	0	0	0	4	0	0	0
ACOX3	0	0	0	0	0	0	61
ACOXL	34	71	0	0	0	34	224
ACP1	438	586	56	1588	70	104	559
ACP2	0	0	15	0	0	38	66
ACP5	45	118	0	108	2	0	183
ACP6	0	0	0	0	0	0	0
ACPP	0	0	0	202	2	0	33
ACPT	0	0	4	0	0	0	0
ACR	0	0	0	0	0	0	0
ACRBP	0	5	2	0	0	0	0
ACRC	0	0	0	72	0	0	0
ACRV1	0	0	0	0	0	0	0
ACSBG1	0	0	0	0	0	0	29
ACSBG2	0	0	0	0	0	0	0
ACSF2	0	0	20	1	0	0	0
ACSF3	115	64	0	100	0	33	47
ACSL1	0	0	0	0	0	0	32
ACSL3	66	555	652	298	91	657	1231
ACSL4	6	29	0	0	1	0	187
ACSL5	0	0	0	0	0	0	4
ACSL6	43	213	0	0	0	122	23
ACSM1	0	0	0	0	0	0	0
ACSM2A	2	0	0	2	0	0	0
ACSM2B	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0
ACSM5	0	1	0	0	0	0	0
ACSM6	0	0	0	0	0	0	2
ACSS1	0	0	0	0	0	0	0
ACSS2	0	5	0	228	0	2	29
ACSS3	0	0	0	0	0	0	0
ACTA1	1	0	0	0	0	0	0
ACTA2	0	1	0	0	0	3	0
ACTB	24857	4914	1282	13214	1357	5371	33910
ACTBL2	0	2	2	0	0	6	0
ACTC1	2	0	5	210	0	5	0
ACTG1	3052	188	2483	3651	6	54	4044
ACTG1P4	0	0	0	0	0	1	0
ACTG2	63	0	0	0	0	3	1
ACTL10	0	0	0	0	0	0	0
ACTL6A	181	122	1	191	3	20	308
ACTL6B	0	0	1	0	0	0	0
ACTL7A	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	6
ACTL8	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0
ACTN1	497	505	35	1217	68	78	953
ACTN1-AS1	0	0	0	0	0	0	0
ACTN2	0	0	0	3	0	0	0
ACTN3	0	0	31	0	0	0	0
ACTN4	508	822	131	863	122	55	898
ACTR10	13	62	28	129	0	0	366
ACTR1A	142	285	35	1264	8	23	755
ACTR1B	37	137	27	153	16	0	84
ACTR2	289	122	143	726	51	105	278
ACTR3	149	126	28	1050	17	91	445
ACTR3B	0	0	0	37	1	0	70
ACTR3BP2	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0
ACTR5	0	42	191	83	2	0	9
ACTR6	192	40	1	676	13	56	186
ACTR8	31	30	0	95	8	0	143
ACTRT1	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	0
ACVR1	3	0	8	97	3	0	44
ACVR1B	0	22	84	80	0	27	8
ACVR1C	0	0	0	14	0	0	0
ACVR2A	0	125	38	43	0	0	118
ACVR2B	72	249	2	853	54	46	282
ACVR2B-AS1	0	0	0	0	0	0	0
ACVRL1	11	0	0	445	0	0	0
ACY1	1	0	0	61	0	2	10
ACY3	0	0	0	0	0	0	0
ACYP1	96	35	0	18	23	41	63
ACYP2	0	0	0	63	0	0	0
ADA	132	397	19	39	1	71	18
ADAD1	0	0	0	0	0	0	0
ADAD2	0	9	0	0	0	0	0
ADAL	0	17	0	97	28	0	161
ADAM10	75	238	146	171	45	321	680
ADAM11	0	0	0	0	0	0	0
ADAM12	0	0	0	0	0	0	0
ADAM15	171	92	10	632	23	225	580
ADAM17	37	784	106	982	0	157	328
ADAM18	0	1	192	102	0	0	0
ADAM19	16	18	108	29	0	0	53
ADAM1A	0	39	0	163	0	0	32
ADAM2	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0
ADAM20P1	7	32	18	0	0	0	0
ADAM21	1	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0
ADAM23	11	3	62	0	0	0	47
ADAM28	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0
ADAM8	0	58	0	62	0	0	17
ADAM9	31	80	35	723	29	604	308
ADAMDEC1	0	0	0	0	0	0	0
ADAMTS1	2	0	24	9	0	0	9
ADAMTS10	12	0	0	0	0	0	0
ADAMTS12	0	0	16	0	0	0	29
ADAMTS13	0	0	0	26	0	0	0
ADAMTS14	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0
ADAMTS17	1	0	0	0	0	0	0
ADAMTS18	0	0	0	0	0	0	0
ADAMTS19	1	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0
ADAMTS20	0	0	24	21	0	0	0
ADAMTS3	0	0	0	0	0	0	0
ADAMTS4	0	0	0	28	0	0	0
ADAMTS5	0	0	0	0	0	0	0
ADAMTS6	0	1	21	0	18	0	0
ADAMTS7	2	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0
ADAMTS9	6	6	170	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	58	0	0	0
ADAMTSL4	8	183	0	219	36	104	330
ADAMTSL4-AS1	0	0	0	0	0	0	0
ADAMTSL5	0	38	80	0	0	0	76
ADAP1	0	0	0	0	0	0	0
ADAP2	0	0	0	20	1	0	23
ADAR	21	162	58	259	8	42	246
ADARB1	0	90	22	54	0	39	29
ADARB2	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0
ADAT1	0	0	4	0	0	0	7
ADAT2	0	50	25	378	1	0	13
ADAT3	8	23	0	19	22	38	44
ADCK1	0	13	47	124	0	0	260
ADCK2	60	0	101	0	4	21	43
ADCK3	82	71	31	98	9	125	136
ADCK4	0	80	8	0	0	0	2
ADCK5	0	33	0	0	5	0	79
ADCY1	0	38	0	0	0	0	0
ADCY10	18	36	37	54	5	19	5
ADCY10P1	0	31	0	0	0	140	30
ADCY2	25	0	0	0	0	0	0
ADCY3	9	45	0	32	0	0	1
ADCY4	0	0	0	21	0	0	0
ADCY5	0	0	0	8	0	0	0
ADCY6	0	0	0	12	0	0	0
ADCY7	30	0	0	0	0	4	0
ADCY8	0	0	0	4	0	0	0
ADCY9	0	0	0	7	0	0	14
ADCYAP1	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0
ADD1	592	227	58	635	98	0	253
ADD2	10	0	0	0	0	0	0
ADD3	141	57	21	299	24	23	64
ADD3-AS1	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0
ADH5	116	17	36	263	12	35	221
ADH6	0	6	0	0	0	0	0
ADH7	0	0	0	0	0	0	0
ADHFE1	0	1	0	0	0	0	0
ADI1	680	102	162	1563	61	163	769
ADIG	2	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0
ADIPOR1	114	104	20	781	1	191	202
ADIPOR2	190	125	131	151	14	80	415
ADIRF	0	0	0	0	0	0	0
ADK	132	126	11	54	35	140	363
ADM	153	0	591	2010	35	73	44
ADM2	0	0	0	0	0	0	0
ADM5	21	13	0	5	2	0	8
ADNP	309	180	299	599	56	122	516
ADNP2	145	51	0	85	61	90	50
ADO	0	51	39	70	0	0	53
ADORA1	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0
ADORA2B	0	0	0	0	0	0	0
ADORA3	0	0	0	0	0	0	0
ADPGK	2	3	53	855	53	650	410
ADPGK-AS1	0	0	0	20	0	0	0
ADPRH	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	0	0
ADPRHL2	21	4	8	195	0	0	204
ADPRM	0	0	0	58	0	0	0
ADRA1A	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0
ADRBK1	35	31	11	58	28	173	56
ADRBK2	0	29	0	0	7	36	0
ADRM1	541	403	160	1439	182	280	1236
ADSL	51	216	49	288	21	62	536
ADSS	214	163	23	259	7	0	213
ADSSL1	0	0	0	13	0	0	0
ADTRP	13	47	0	678	1	0	107
AEBP1	0	0	0	69	0	0	0
AEBP2	253	105	139	2634	14	267	161
AEN	467	92	123	389	3	426	691
AES	10	0	11	28	0	0	0
AFAP1	196	24	0	85	0	57	35
AFAP1-AS1	0	20	0	0	0	0	0
AFAP1L1	0	20	0	0	0	0	0
AFAP1L2	0	0	0	0	0	0	0
AFF1	65	117	128	10	0	99	154
AFF2	0	0	0	0	0	0	0
AFF3	0	0	0	0	6	0	0
AFF4	695	287	156	1831	186	236	503
AFG3L1P	0	20	23	135	0	0	0
AFG3L2	159	202	2	304	14	64	665
AFM	0	0	0	0	0	0	0
AFMID	10	9	21	8	6	0	222
AFP	0	0	0	0	0	0	0
AFTPH	221	94	50	367	11	0	59
AGA	1	0	0	0	0	0	0
AGAP1	43	103	2	460	11	0	72
AGAP11	0	0	0	0	0	5	0
AGAP2	0	0	0	0	0	0	2
AGAP2-AS1	0	0	0	0	0	0	0
AGAP3	173	68	35	176	36	110	42
AGAP4	0	7	0	8	1	0	0
AGAP5	0	0	0	0	0	0	2
AGAP6	1	25	12	15	0	11	27
AGAP7P	0	0	0	1	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0
AGBL2	0	0	0	0	0	0	0
AGBL3	0	0	0	71	0	0	0
AGBL4	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0
AGBL5	0	474	0	3	1	1	16
AGBL5-AS1	0	0	0	0	0	0	0
AGER	0	58	0	0	0	86	0
AGFG1	445	254	188	464	14	0	188
AGFG2	0	0	0	3	1	0	15
AGGF1	86	31	70	490	2	122	25
AGK	0	2	0	0	0	0	117
AGL	810	441	567	817	272	1091	1203
AGMAT	0	0	0	17	0	0	0
AGMO	0	0	0	0	0	0	0
AGO1	18	8	16	0	0	0	58
AGO2	57	128	23	248	42	98	280
AGO3	6	27	3	94	0	0	8
AGO4	0	0	0	109	7	0	0
AGPAT1	63	46	0	76	0	0	69
AGPAT2	77	40	327	32	0	164	140
AGPAT3	0	75	0	0	0	0	12
AGPAT4	0	0	38	87	0	0	10
AGPAT4-IT1	0	0	0	22	0	0	0
AGPAT5	56	505	209	195	26	0	280
AGPAT6	112	113	57	937	6	128	342
AGPAT9	0	9	23	0	0	0	40
AGPS	31	183	18	210	40	47	144
AGR2	0	0	0	3	0	0	0
AGR3	0	0	0	0	0	0	0
AGRN	4	95	4	5	8	27	22
AGRP	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0
AGTPBP1	33	59	3	16	0	64	0
AGTR1	0	0	4	0	0	0	0
AGTR2	0	0	0	0	0	0	0
AGTRAP	38	31	0	356	0	0	119
AGXT	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0
AHCTF1	82	74	7	255	11	53	130
AHCTF1P1	9	18	3	24	2	5	6
AHCY	499	782	84	944	41	13	535
AHCYL1	488	503	6	1123	63	96	335
AHCYL2	59	11	0	154	0	0	0
AHDC1	16	5	14	181	1	0	11
AHI1	62	17	112	40	1	0	50
AHNAK	179	1037	402	136	77	413	702
AHNAK2	0	0	1	119	0	0	0
AHR	0	1	0	0	0	0	0
AHRR	0	0	0	100	0	0	0
AHSA1	20	218	164	776	129	357	1255
AHSA2	1	67	10	170	0	0	30
AHSG	0	0	0	0	0	0	0
AHSP	0	0	0	0	0	0	0
AICDA	0	0	1	0	0	0	0
AIDA	10	1	0	11	0	0	8
AIF1	0	0	0	0	0	0	0
AIF1L	478	100	126	3230	36	350	1631
AIFM1	21	72	144	487	1	0	214
AIFM2	0	3	0	3	0	0	0
AIFM3	0	0	0	0	0	0	0
AIG1	0	0	0	0	0	14	0
AIM1	0	0	0	0	0	0	0
AIM1L	323	68	1	788	1	19	347
AIM2	0	0	0	0	0	0	0
AIMP1	121	435	15	678	40	170	340
AIMP2	169	1	0	156	0	65	238
AIP	1	6	0	0	0	0	16
AIPL1	0	0	0	0	0	0	0
AIRE	24	0	2	0	0	0	0
AIRN	0	0	0	1	0	0	14
AJAP1	0	3	0	0	0	0	0
AJUBA	161	18	0	404	0	0	3
AK1	12	51	0	56	0	0	34
AK2	501	251	138	834	69	107	694
AK3	48	82	0	102	8	0	69
AK4	1783	248	144	16	255	391	1442
AK5	26	0	0	0	0	0	0
AK6	222	87	19	138	9	119	444
AK7	0	0	0	6	0	0	0
AK8	0	0	0	0	0	0	0
AK9	6	6	0	0	0	0	1
AKAP1	10	366	388	74	38	132	262
AKAP10	41	101	45	283	0	34	245
AKAP11	0	39	11	172	0	38	2
AKAP12	338	291	437	1254	427	773	559
AKAP13	110	334	407	1142	48	17	326
AKAP14	0	0	0	0	0	0	0
AKAP17A.uid_12557	0	0	0	0	0	0	0
AKAP17A.uid_13521	0	0	0	0	0	0	0
AKAP2.uid_11393	5	0	0	0	0	0	1
AKAP2.uid_11925	0	0	2	0	0	0	4
AKAP3	0	0	0	0	0	0	0
AKAP4	0	0	0	0	0	0	0
AKAP5	0	0	0	0	0	0	0
AKAP6	0	0	0	0	0	0	0
AKAP7	0	0	12	0	0	0	0
AKAP8	232	184	12	586	18	149	683
AKAP8L	2	1	10	88	2	0	25
AKAP9	29	228	130	1110	104	705	289
AKIP1	52	111	57	50	0	76	158
AKIRIN1	323	333	48	630	89	36	367
AKIRIN2	3	123	13	368	1	0	63
AKNA	6	25	0	53	1	0	5
AKNAD1	0	0	0	0	0	0	0
AKR1A1	295	68	0	426	7	29	782
AKR1B1	10	0	0	0	0	0	0
AKR1B10	0	0	0	0	0	0	0
AKR1B15	0	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0	0
AKR1C2	0	0	0	0	0	0	0
AKR1C3	0	0	0	0	0	0	0
AKR1C4	0	0	0	0	0	0	0
AKR1C6P	0	0	0	0	0	0	0
AKR1CL1	0	0	0	0	0	0	0
AKR1D1	0	0	0	0	0	0	0
AKR1E2	0	0	0	0	0	0	0
AKR7A2	0	10	15	203	0	0	41
AKR7A2P1	0	2	0	1	0	0	2
AKR7A3	0	0	0	0	0	0	0
AKR7L	0	22	0	0	0	0	0
AKT1	6	104	95	560	0	235	191
AKT1S1	291	88	28	147	13	0	85
AKT2	127	233	108	137	32	5	111
AKT3	17	1	2	1	0	0	2
AKTIP	14	2	0	141	4	0	42
ALAD	178	144	143	165	2	0	215
ALAS1	183	98	142	1428	3	3	429
ALAS2	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0
ALCAM	0	7	129	4	0	0	2
ALDH16A1	10	141	0	158	46	0	34
ALDH18A1	0	141	8	82	0	18	204
ALDH1A1	19	0	0	0	0	0	0
ALDH1A2	0	0	0	0	0	0	0
ALDH1A3	0	0	0	0	0	0	0
ALDH1B1	0	22	0	103	0	0	51
ALDH1L1	0	0	0	0	0	0	0
ALDH1L1-AS1	0	0	0	0	0	0	0
ALDH1L1-AS2	0	0	0	0	0	0	0
ALDH1L2	0	0	2	0	0	0	0
ALDH2	8	0	31	1367	0	1	7
ALDH3A1	0	0	0	0	0	0	0
ALDH3A2	229	25	86	0	27	140	169
ALDH3B1	0	0	0	0	0	0	0
ALDH3B2	0	0	0	0	0	0	0
ALDH4A1	22	18	0	115	28	23	258
ALDH5A1	0	0	0	0	0	0	0
ALDH6A1	76	0	0	203	10	0	0
ALDH7A1	22	0	0	239	7	123	59
ALDH8A1	0	0	0	7	0	0	0
ALDH9A1	257	165	34	102	0	127	255
ALDOA	2701	2094	340	8349	467	1059	6498
ALDOB	0	0	0	0	0	0	0
ALDOC	0	0	0	0	0	0	0
ALG1	3	13	41	81	0	181	7
ALG10	0	0	33	0	0	0	0
ALG10B	0	0	0	3	0	95	0
ALG11	0	22	11	66	3	131	40
ALG12	15	31	87	104	0	115	52
ALG13	0	42	12	108	20	19	163
ALG14	80	2	10	49	6	30	170
ALG1L	0	0	0	24	0	0	15
ALG1L2	0	7	0	0	0	0	0
ALG1L9P	0	0	0	2	0	0	0
ALG2	87	13	69	598	0	0	168
ALG3	97	238	2	980	13	332	287
ALG5	48	66	227	1278	20	268	197
ALG6	34	19	75	69	8	169	234
ALG8	2	98	36	335	1	473	61
ALG9	0	22	18	283	1	51	48
ALK	13	0	0	0	0	0	0
ALKBH1	0	14	12	272	0	72	15
ALKBH2	4	0	0	118	1	0	24
ALKBH3	0	0	0	60	0	0	70
ALKBH3-AS1	0	0	0	0	0	0	0
ALKBH4	0	14	0	155	1	45	100
ALKBH5	173	63	88	28	57	11	326
ALKBH6	0	22	48	17	7	0	0
ALKBH7	78	22	36	165	0	0	210
ALKBH8	3	9	0	49	0	1	0
ALLC	0	0	0	0	0	0	0
ALMS1	14	29	79	87	0	6	59
ALMS1-IT1	0	0	0	0	0	0	0
ALMS1P	0	0	0	0	0	0	0
ALOX12	0	0	0	0	4	0	0
ALOX12B	0	0	0	0	0	0	0
ALOX12P2	0	0	0	0	0	0	0
ALOX15	0	0	0	0	0	0	0
ALOX15B	0	0	0	0	0	0	0
ALOX15P1	0	0	0	0	0	0	0
ALOX5	0	17	0	97	3	0	36
ALOX5AP	0	0	0	0	0	0	0
ALOXE3	0	0	0	0	0	0	0
ALPI	0	0	0	2	0	0	1
ALPK1	0	0	0	0	0	0	0
ALPK2	0	0	0	0	0	0	0
ALPK3	0	0	0	0	0	0	0
ALPL	133	46	1873	103	0	247	396
ALPP	27	13	50	650	10	582	2123
ALPPL2	245	4431	3138	7432	216	674	3735
ALS2	0	37	7	65	0	0	32
ALS2CL	0	1	0	4	0	0	0
ALS2CR11	0	0	0	0	0	0	0
ALS2CR12	0	0	0	0	0	0	0
ALX1	0	0	0	52	0	0	0
ALX3	0	0	0	0	0	0	0
ALX4	0	0	0	0	0	0	0
ALYREF	154	143	199	354	101	9	166
AMACR	0	0	0	0	0	0	0
AMBN	0	0	0	291	0	0	0
AMBP	0	0	0	0	0	0	0
AMBRA1	43	103	37	358	1	0	156
AMD1	437	110	171	933	38	37	1255
AMDHD1	0	0	75	128	0	139	0
AMDHD2	0	49	23	838	10	0	60
AMELX	0	0	0	0	0	0	0
AMELY	0	0	0	0	0	0	0
AMER1	0	2	0	342	0	0	0
AMER2	33	54	0	0	0	0	0
AMER3	0	0	0	0	0	0	0
AMFR	34	101	30	457	2	45	26
AMH	0	7	3	0	2	0	1
AMHR2	0	0	49	0	0	0	0
AMICA1	0	0	0	0	0	0	0
AMIGO1	0	1	0	0	0	0	0
AMIGO2	0	0	0	0	0	0	0
AMIGO3	3	0	87	234	20	0	34
AMMECR1	104	54	0	130	2	0	111
AMMECR1L	72	14	0	385	0	4	292
AMN	0	0	0	0	0	0	0
AMN1	0	0	0	41	0	0	0
AMOT	400	235	59	1	34	0	179
AMOTL1	31	6	45	339	1	0	20
AMOTL2	449	0	20	139	7	0	438
AMPD1	0	0	0	0	0	0	0
AMPD2	27	0	0	153	0	0	138
AMPD3	0	0	7	0	0	0	0
AMPH	0	0	0	0	0	0	0
AMT	76	23	49	200	20	1	16
AMTN	0	0	0	0	0	0	0
AMY1A.uid_1532	0	0	0	0	0	0	0
AMY1A.uid_1533	0	0	0	0	0	0	0
AMY1A.uid_379	0	0	0	0	0	0	0
AMY1B.uid_1536	0	0	0	0	0	0	0
AMY1B.uid_1537	0	0	0	0	0	0	0
AMY1B.uid_380	0	0	0	0	0	0	0
AMY1C.uid_1534	0	0	0	0	0	0	0
AMY1C.uid_1535	0	0	0	0	0	0	0
