ABAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ABCA1	34	8	80	53	12	17	48	51	96	12	1	128	67	77	39	55	4	60	25	37	0	26
ABCA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA11P	9	3	19	3	5	0	14	42	0	16	55	6	7	10	7	0	8	7	18	34	12	3
ABCA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA13	0	0	17	0	0	0	1	0	29	0	16	0	0	19	0	0	5	48	10	0	0	0
ABCA17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA4	67	0	0	0	6	6	24	0	0	28	197	2	0	0	0	50	8	0	0	0	0	24
ABCA5	0	0	2	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	27	0	0	0
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	10	47	0	20	36	5	0	32	10	99	0	4	0	0	0	17	0	0	0	34	5
ABCA8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB10	51	19	0	0	17	46	0	185	0	2	13	19	14	32	83	0	20	11	7	26	14	27
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	0	0	0	0	13
ABCB5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ABCB6	253	76	173	126	163	220	972	322	308	323	392	107	182	395	220	87	177	325	420	802	302	217
ABCB7	176	21	44	0	52	62	331	138	25	77	161	119	25	87	25	0	91	68	3	24	46	72
ABCB8	42	2	33	37	81	74	98	58	45	97	111	22	29	112	86	0	71	99	42	45	74	17
ABCB9	0	2	0	0	40	0	0	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0
ABCC1	0	0	0	0	21	7	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ABCC10	50	8	20	116	26	13	71	1	46	10	85	14	3	60	59	35	13	51	61	50	103	24
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	11	76	88	0	59	82	189	424	75	85	796	156	20	180	87	0	85	133	90	169	8	83
ABCC5	137	170	124	85	13	237	623	208	160	199	74	94	68	123	138	98	65	137	68	102	238	181
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD1	28	22	20	0	41	0	14	32	46	45	133	19	10	35	9	0	7	34	18	19	51	5
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	312	93	91	35	175	256	332	139	1	241	65	131	151	166	219	24	207	141	119	97	67	167
ABCD4	22	0	0	17	1	0	125	0	27	37	144	25	0	34	2	0	50	46	100	0	17	21
ABCE1	625	207	386	135	338	642	657	441	97	373	440	254	179	522	268	206	249	205	272	306	317	271
ABCF1	702	217	603	157	507	694	765	709	558	640	1231	547	795	927	420	213	455	519	325	737	554	563
ABCF2	589	218	419	198	278	679	773	769	160	594	601	398	551	625	420	257	490	261	415	376	315	559
ABCF3	130	157	123	67	141	138	122	71	34	215	249	185	162	132	213	87	174	130	175	286	124	131
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2	1008	477	735	95	2131	1271	1392	1935	575	764	3018	1244	1368	1316	814	424	1005	1192	843	665	955	914
ABCG4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0
ABHD10	80	10	55	0	29	33	119	178	44	76	163	37	0	142	24	53	119	64	33	49	101	36
ABHD11	244	77	82	61	188	152	204	258	74	121	212	190	146	77	77	0	239	114	116	168	159	120
ABHD12	201	165	133	61	124	244	269	309	59	140	142	145	51	80	185	2	111	120	34	122	330	152
ABHD12B	42	27	0	0	13	1	1	42	0	0	2	0	14	0	0	0	12	1	0	16	12	19
ABHD13	94	58	53	0	112	14	137	10	50	62	11	20	34	0	2	0	68	53	38	19	46	32
ABHD14A	0	11	0	0	0	4	0	22	0	7	0	0	0	0	0	0	0	0	6	0	0	7
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	20	49	19	0	88	43	46	70	48	26	71	4	77	39	6	50	39	27	48	30	0	39
ABHD15	53	0	9	0	0	3	50	57	0	0	60	0	0	47	0	0	0	33	50	0	0	0
ABHD16A	63	68	65	73	23	39	80	201	245	79	63	20	31	18	19	57	79	102	83	0	86	61
ABHD16B	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0
ABHD17A	2	1	0	4	0	5	1	0	2	0	2	0	0	1	0	0	0	1	0	5	0	0
ABHD17B	76	3	7	0	63	15	83	29	16	46	99	22	57	84	56	0	3	47	9	27	24	16
ABHD17C	33	18	30	80	243	164	214	221	0	22	144	39	12	97	75	0	49	39	9	24	17	61
ABHD2	50	58	42	23	29	135	124	47	26	122	82	36	19	99	58	71	44	96	42	147	100	77
ABHD3	108	44	35	0	159	95	70	8	16	134	25	3	35	14	37	0	79	47	5	33	42	4
ABHD4	130	34	145	0	12	155	0	98	0	174	37	79	84	186	40	0	70	13	64	252	112	102
ABHD5	142	132	78	35	75	102	197	103	99	130	184	120	124	205	90	0	129	125	76	96	165	97
ABHD6	0	20	0	0	0	0	59	0	0	35	0	0	39	0	69	0	36	0	0	30	0	49
ABHD8	13	3	18	0	6	28	86	38	3	20	9	15	6	6	31	0	20	24	12	16	0	19
ABI1	203	117	66	20	143	132	230	121	62	186	205	143	242	161	28	58	116	143	117	117	122	61
ABI2	77	69	18	0	39	4	0	0	46	83	23	0	26	0	0	0	29	29	10	15	11	61
ABI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABL1	135	51	0	0	55	72	99	0	1	42	359	52	55	86	25	0	37	26	28	28	175	28
ABL2	33	26	28	0	102	115	54	0	0	51	20	63	145	0	44	0	14	63	6	2	65	0
ABLIM1	0	15	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0	0	0	0	0	0
ABLIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	463	37	122	15	44	226	306	127	52	149	505	119	172	144	58	72	173	200	92	217	65	127
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	259	112	18	1	309	272	225	261	4	306	336	220	153	198	85	148	216	138	224	147	73	74
ABT1	419	246	261	237	379	398	847	273	250	589	855	498	427	504	274	112	560	474	367	716	341	360
ABTB1	33	0	0	0	0	2	0	0	57	0	0	0	0	0	21	0	0	7	0	0	7	0
ABTB2	0	91	0	0	1	3	62	1	0	29	58	4	0	0	27	0	29	0	73	41	0	4
AC093375.1	1	0	1	0	0	2	0	8	0	0	3	0	2	0	0	0	1	1	0	1	0	0
ACAA1	326	67	161	0	153	176	295	371	135	145	401	101	199	298	97	1	249	152	41	276	297	36
ACAA2	792	353	688	180	276	535	943	305	157	468	454	398	255	424	326	248	515	820	712	402	234	293
ACACA	553	68	242	40	378	449	292	560	94	323	292	317	348	205	327	0	332	382	326	198	684	340
ACACB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD10	0	25	6	0	0	69	61	13	61	20	101	1	0	0	28	0	49	54	1	39	8	49
ACAD11	0	0	0	19	0	4	6	0	0	0	0	0	0	0	6	0	1	4	0	2	13	1
ACAD8	157	0	73	0	126	1	206	127	37	55	106	85	88	12	33	3	45	79	124	5	102	128
ACAD9	136	39	173	85	1	75	175	48	20	106	276	35	12	245	22	56	120	95	57	70	24	159
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	179	114	234	47	98	232	380	520	20	105	203	107	97	51	198	168	180	101	47	102	111	110
ACADS	0	0	14	0	0	70	44	0	0	24	0	0	0	0	0	0	0	16	18	15	0	0
ACADSB	111	49	2	0	59	130	43	11	36	56	18	42	0	89	20	65	47	1	0	22	19	0
ACADVL	63	31	31	0	69	68	193	70	62	40	262	72	92	40	125	58	23	122	47	79	100	183
ACAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	0	0	2	0	6	0	1	0	5	4	0	2	0	0	0	0	0	0	0	0	0	0
ACAP2	198	43	51	0	229	168	97	153	41	135	205	128	122	101	112	17	124	111	71	130	150	119
ACAP3	0	13	0	0	0	0	1	5	5	6	4	12	4	1	7	0	1	0	6	26	0	8
ACAT1	148	108	78	26	312	177	415	470	69	289	335	291	133	161	211	134	121	142	251	121	166	267
ACAT2	655	309	249	107	479	185	882	700	73	660	1223	567	574	767	367	94	582	332	369	420	364	541
ACBD3	36	36	50	0	98	101	33	158	61	114	328	15	111	23	50	91	85	61	30	11	90	48
ACBD4	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ACBD5	131	0	66	45	33	62	71	115	0	54	11	0	10	9	48	0	55	26	8	99	0	32
ACBD6	29	20	0	0	47	45	63	69	0	85	130	122	56	54	0	0	63	50	55	14	0	22
ACBD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	98	64	20	82	0	29	72	17	18	91	19	13	48	99	55	65	47	58	24	116	139	14
ACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACE2	0	0	0	0	0	0	0	0	0	1	0	0	54	51	0	0	4	0	0	0	0	0
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	0	0	0	25	3	1	0	22	0	55	1	0	5	2	0	2	0	0	3	0	0
ACER3	78	82	57	170	44	227	56	111	53	101	109	100	25	79	73	0	28	84	67	97	71	99
ACHE	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	11	0	0
ACIN1	341	118	185	185	294	416	671	339	211	261	740	362	253	421	209	172	193	239	132	200	319	305
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	116	143	95	37	93	115	280	377	69	207	172	173	227	229	76	41	126	62	95	41	231	86
ACKR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ACLY	451	229	421	451	711	453	848	905	392	728	1667	469	523	575	507	216	662	374	647	831	1068	694
ACMSD	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	160	103	149	43	148	278	213	250	63	206	308	74	164	200	179	11	193	45	104	109	122	199
ACO1	77	189	79	94	70	191	0	118	90	180	111	103	76	54	9	0	123	106	48	128	4	107
ACO2	185	183	250	151	94	275	454	235	87	265	282	164	285	233	190	213	303	246	319	220	172	180
ACOT1	3	1	0	0	3	0	7	0	0	2	0	0	0	1	2	0	4	0	0	6	0	1
ACOT11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	56	58	8	82	81	131	141	217	41	79	421	44	70	137	23	30	23	78	32	35	32	25
ACOT2	20	7	20	0	2	38	14	29	0	7	27	0	9	5	3	0	14	2	0	7	0	18
ACOT4	24	0	56	2	5	0	32	0	0	0	143	3	0	34	0	0	0	0	11	11	6	10
ACOT6	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ACOT7	102	138	101	1	213	184	644	149	119	185	229	149	188	140	176	36	167	340	146	239	129	59
ACOT8	40	11	20	0	0	46	34	0	4	5	87	26	26	17	36	38	31	12	0	55	14	10
ACOT9	0	43	21	0	5	0	0	0	0	8	0	4	59	39	0	8	14	14	0	0	2	7
ACOX1	219	22	71	61	180	121	177	314	70	175	390	324	220	26	96	56	68	158	122	116	128	96
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	31	32	17	0	12	1	0	18	1	26	68	33	37	0	30	0	5	1	25	16	0	22
ACOXL	62	18	89	0	82	59	104	232	35	56	150	72	12	43	62	0	69	68	35	119	68	23
ACP1	838	329	305	71	522	534	722	1033	128	565	1037	512	375	364	306	299	459	370	456	502	382	474
ACP2	0	24	0	9	0	0	0	0	0	29	0	1	35	32	22	0	0	0	0	0	65	35
ACP5	115	68	8	0	68	1	90	161	41	75	190	47	85	187	65	0	78	60	48	0	87	31
ACP6	20	25	6	0	0	0	90	33	0	0	82	0	43	0	11	0	0	16	0	0	0	4
ACPP	0	0	22	0	0	0	35	0	19	13	62	4	38	0	23	0	32	8	0	1	0	30
ACPT	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0
ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	0	0	0	0	38	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0
ACRV1	0	0	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
ACSBG1	0	0	5	0	0	0	0	0	0	0	0	0	4	0	34	0	0	19	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ACSF2	40	0	0	0	0	21	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0
ACSF3	2	54	44	0	64	0	103	25	0	23	35	66	68	56	12	0	38	57	50	0	50	41
ACSL1	0	0	41	0	44	0	0	0	0	0	0	0	0	0	26	0	0	0	10	0	44	0
ACSL3	530	637	378	141	717	633	1168	1417	361	324	2519	688	740	967	467	339	1170	899	643	537	470	627
ACSL4	2	10	22	0	38	44	19	113	6	19	44	21	17	0	22	38	54	19	21	21	22	65
ACSL5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ACSL6	63	0	20	0	50	31	2	49	0	6	0	42	0	55	0	0	49	18	0	0	0	32
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	73	16	16	0	150	101	56	154	0	33	158	28	3	4	37	86	68	73	22	22	60	38
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ACTA1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0
ACTA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ACTB	16859	11812	13657	5497	15120	17461	33406	23385	5910	21335	35162	16850	18145	20360	13964	6147	22804	13956	17948	15997	22196	13935
ACTBL2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTC1	0	0	13	0	0	0	0	0	0	4	0	20	0	0	0	0	0	24	0	15	0	0
ACTG1	1135	2246	3438	886	1536	6993	8695	4447	1296	4627	6575	2535	2937	3739	2624	1482	4190	2213	4189	2553	3727	1695
ACTG1P4	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	2	0	0	0	0	1	0
ACTG2	0	0	36	0	0	0	60	1	0	0	30	50	31	0	0	0	0	0	0	32	0	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ACTL6A	334	139	153	74	172	361	518	425	380	235	654	333	450	291	343	102	351	281	363	313	218	237
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	511	293	655	165	655	746	753	603	52	535	1301	545	378	650	843	202	266	552	422	222	818	734
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN2	46	0	0	0	0	2	0	16	0	1	0	36	0	33	0	60	1	17	10	2	29	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN4	256	129	226	112	150	181	477	411	186	240	806	227	304	396	220	191	147	399	277	209	285	327
ACTR10	166	65	63	77	51	4	196	114	3	167	241	78	24	67	70	132	123	59	131	0	2	73
ACTR1A	632	232	339	171	514	314	1006	282	268	428	572	419	314	236	428	68	335	174	205	487	535	446
ACTR1B	1	0	4	0	51	25	82	16	0	0	23	17	39	50	0	0	53	0	0	18	34	22
ACTR2	217	55	97	83	217	116	324	204	68	153	271	114	105	144	125	121	76	103	41	94	134	126
ACTR3	554	186	112	123	224	306	719	559	29	427	588	245	278	290	168	5	233	275	269	268	298	226
ACTR3B	3	0	4	0	0	33	36	28	0	27	9	1	0	0	0	33	0	0	0	44	11	3
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0
ACTR5	31	39	89	0	77	2	236	218	11	28	82	39	18	27	70	36	3	3	47	117	11	32
ACTR6	309	76	86	92	220	145	397	363	218	218	494	298	256	191	143	175	334	139	280	290	190	148
ACTR8	172	34	22	0	79	50	207	189	53	49	45	17	111	156	43	24	90	49	45	55	85	52
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	34	0	13	24	0	0	0	0	0	0	0	0	0	0	0	54
ACVR1	67	18	2	70	55	83	224	135	1	29	124	26	0	5	9	0	46	34	4	73	50	0
ACVR1B	18	0	6	0	0	3	44	0	19	8	0	16	0	17	8	0	14	3	30	0	18	0
ACVR1C	0	0	0	0	0	26	0	0	0	0	0	15	0	0	0	0	0	27	0	0	0	0
ACVR2A	76	1	6	78	0	0	17	58	21	14	0	9	12	64	5	0	57	1	66	57	26	3
ACVR2B	1	13	56	0	32	64	161	71	11	57	141	71	77	54	78	17	131	41	3	125	74	60
ACVR2B-AS1	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY1	12	2	2	10	5	10	13	49	6	8	19	10	13	15	9	0	9	4	6	12	4	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	66	39	90	19	104	104	34	91	5	35	53	29	27	117	58	44	52	37	60	117	18	80
ACYP2	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	17	0	7
ADA	119	97	40	0	44	188	250	193	45	28	83	36	1	153	18	0	61	164	5	43	29	87
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAL	6	59	0	0	18	9	33	104	8	19	236	24	12	14	16	0	0	6	2	9	30	4
ADAM10	278	116	105	76	130	105	176	292	81	246	372	281	252	168	109	81	145	253	149	180	109	167
ADAM11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	35	0	0	0
ADAM12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM15	336	167	153	41	359	385	640	754	143	308	696	268	339	249	301	355	505	211	374	267	556	225
ADAM17	314	40	99	38	116	129	185	178	91	181	246	247	74	178	122	38	130	158	131	123	150	165
ADAM18	18	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19	0	6	0	0	0	0	0	0	0	0	48	0	0	15	0	0	0	15	1	0	0	0
ADAM1A	0	5	0	0	0	0	46	0	50	24	0	0	37	0	0	0	8	0	5	72	2	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
