ABCG5	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0
ABHD1	3	0	0	0	0	0	0
ABHD10	18	0	0	0	0	0	1
ABHD11	13	51	435	177	46	39	250
ABHD12	56	132	31	56	18	60	86
ABHD12B	0	0	0	0	34	0	0
ABHD13	8	41	1	0	81	0	0
ABHD14A	0	0	0	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0
ABHD14B	3	2	64	36	0	0	0
ABHD15	0	0	0	0	0	0	0
ABHD16A	0	0	0	0	0	16	0
ABHD16B	1	0	0	0	0	0	0
ABHD17A	0	0	0	0	0	0	0
ABHD17B	152	119	34	167	156	96	95
ABHD17C	8	0	1	0	1	0	0
ABHD2	49	121	196	100	108	98	153
ABHD3	271	334	776	536	506	603	763
ABHD4	0	0	0	0	0	0	0
ABHD5	43	102	198	61	222	37	132
ABHD6	0	0	96	0	11	0	0
ABHD8	5	0	1	0	0	0	0
ABI1	138	273	423	0	325	109	691
ABI2	25	146	65	47	97	0	0
ABI3	0	0	0	0	0	0	0
ABI3BP	27	0	30	0	0	0	0
ABL1	0	0	0	23	3	58	31
ABL2	23	9	8	0	131	0	7
ABLIM1	0	0	0	0	0	0	15
ABLIM2	0	6	19	17	22	0	0
ABLIM3	0	0	0	1	0	0	0
ABO	0	0	0	0	0	0	0
ABR	16	0	188	0	0	0	61
ABRA	0	0	0	0	0	0	0
ABRACL	9	0	0	8	29	0	0
ABT1	521	4942	821	1339	1466	602	6112
ABTB1	6	1	63	42	37	0	0
ABTB2	30	198	258	26	64	37	205
AC093375.1	0	0	0	0	0	0	0
ACAA1	24	130	401	94	84	47	90
ACAA2	87	118	357	474	461	69	556
ACACA	34	35	55	0	0	4	74
ACACB	0	8	86	0	0	0	23
ACAD10	19	172	13	211	22	60	2
ACAD11	5	0	25	0	0	17	0
ACAD8	31	0	0	42	14	18	46
ACAD9	86	12	65	100	173	79	261
ACADL	4	0	0	0	0	0	0
ACADM	9	0	0	0	0	0	0
ACADS	5	47	0	3	45	0	80
ACADSB	65	21	97	0	85	76	48
ACADVL	0	3	1	3	9	0	2
ACAN	0	0	12	0	0	0	0
ACAP1	0	53	9	20	16	59	20
ACAP2	124	111	83	42	28	22	127
ACAP3	6	0	0	19	0	0	0
ACAT1	20	72	54	121	0	41	132
ACAT2	82	252	296	586	102	307	563
ACBD3	336	1232	767	992	943	402	910
ACBD4	5	0	0	0	0	0	0
ACBD5	298	172	347	655	398	62	15
ACBD6	0	0	0	0	0	0	0
ACBD7	12	21	54	82	48	14	53
ACCS	0	0	0	0	0	0	0
ACCSL	43	113	380	193	117	146	271
ACD	9	0	192	0	27	0	226
ACE	0	0	0	8	0	0	0
ACE2	0	0	0	0	0	0	0
ACER1	0	0	0	0	0	0	0
ACER2	62	58	72	78	142	47	74
ACER3	3	0	0	9	0	0	0
ACHE	0	0	0	0	0	9	0
ACIN1	149	300	406	390	264	7	467
ACKR1	0	0	0	0	0	0	0
ACKR2	0	0	2	0	0	0	0
ACKR3	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	1	0
ACLY	169	43	322	287	214	43	152
ACMSD	0	0	0	0	0	0	0
ACN9	77	193	21	29	151	40	180
ACO1	2	24	0	50	0	0	116
ACO2	22	87	7	144	78	28	2
ACOT1	0	0	5	6	3	3	0
ACOT11	66	76	31	232	22	34	202
ACOT12	0	0	0	0	0	0	0
ACOT13	7	34	98	22	29	47	25
ACOT2	15	15	0	24	81	4	19
ACOT4	57	68	78	1	118	14	129
ACOT6	0	0	0	0	0	0	0
ACOT7	7	0	21	53	77	37	74
ACOT8	0	0	0	0	0	9	0
ACOT9	25	0	143	27	67	27	141
ACOX1	0	0	15	0	29	2	0
ACOX2	0	0	0	0	0	0	0
ACOX3	42	100	121	0	0	42	30
ACOXL	0	0	58	35	12	0	0
ACP1	243	941	347	574	618	293	882
ACP2	2	0	0	0	0	0	0
ACP5	0	0	0	0	0	0	0
ACP6	3	0	0	0	0	0	1
ACPP	0	0	0	0	0	0	0
ACPT	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0
ACRBP	1	0	0	0	0	0	0
ACRC	0	0	24	0	0	0	0
ACRV1	0	0	0	8	0	0	0
ACSBG1	14	0	0	0	5	0	0
ACSBG2	0	0	0	0	0	0	0
ACSF2	0	0	0	0	0	0	0
ACSF3	0	0	0	0	52	0	0
ACSL1	8	0	226	0	116	46	61
ACSL3	132	189	1424	471	209	54	374
ACSL4	19	19	207	0	57	0	100
ACSL5	1	0	0	0	0	0	0
ACSL6	1	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0
ACSM5	8	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0
ACSS2	13	27	393	196	0	46	8
ACSS3	31	0	0	0	0	0	0
ACTA1	2	0	2	0	0	0	0
ACTA2	3	0	0	0	0	0	0
ACTB	1297	2191	6328	5381	2625	2335	8012
ACTBL2	12	0	0	0	1	0	0
ACTC1	14	0	0	0	0	0	0
ACTG1	1520	4252	7879	4727	1541	2779	3533
ACTG1P4	3	1	4	0	0	0	2
ACTG2	37	0	0	1	0	0	68
ACTL10	0	0	0	0	0	0	0
ACTL6A	22	63	17	51	88	0	393
ACTL6B	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	29	0	0
ACTL8	1369	1649	3515	3267	3347	402	3047
ACTL9	0	0	0	0	0	0	0
ACTN1	20	20	483	263	84	42	41
ACTN1-AS1	0	0	0	0	0	0	8
ACTN2	5	8	100	0	10	4	1
ACTN3	0	0	0	0	0	0	0
ACTN4	41	41	72	24	26	17	13
ACTR10	0	23	1	9	0	1	1
ACTR1A	66	155	4	132	92	62	303
ACTR1B	0	0	4	0	0	0	28
ACTR2	177	83	334	214	333	62	145
ACTR3	140	165	71	161	141	62	152
ACTR3B	2	37	0	30	1	0	0
ACTR3BP2	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0
ACTR5	30	52	243	200	26	90	59
ACTR6	59	155	214	69	102	37	163
ACTR8	41	74	2	61	305	0	149
ACTRT1	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	0
ACVR1	0	1	0	0	0	0	0
ACVR1B	0	0	1	0	0	0	55
ACVR1C	0	0	0	0	0	0	0
ACVR2A	49	379	54	141	565	255	357
ACVR2B	91	68	604	36	123	108	83
ACVR2B-AS1	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0
ACY1	0	0	0	0	0	0	0
ACY3	0	0	0	0	0	0	0
ACYP1	5	27	50	32	0	23	0
ACYP2	2	0	0	8	0	26	0
ADA	0	3	49	0	0	16	0
ADAD1	22	128	80	28	0	61	0
ADAD2	3	3	0	65	20	0	0
ADAL	99	176	0	71	276	40	330
ADAM10	52	43	198	179	352	46	287
ADAM11	0	0	0	10	0	0	0
ADAM12	0	0	0	1	5	0	0
ADAM15	0	0	55	13	0	0	0
ADAM17	174	778	316	417	297	179	529
ADAM18	0	0	0	0	0	0	0
ADAM19	9	0	146	40	1	0	92
ADAM1A	0	0	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0
ADAM20	0	0	5	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0
ADAM21P1	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0
ADAM23	17	0	80	0	0	0	0
ADAM28	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0
ADAM32	0	3	36	0	0	0	0
ADAM33	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0
ADAM7	0	0	0	20	0	0	0
ADAM8	0	0	0	0	0	0	7
ADAM9	29	116	148	33	62	56	70
ADAMDEC1	0	0	0	0	0	0	0
ADAMTS1	0	0	185	149	0	0	0
ADAMTS10	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	51
ADAMTS14	19	0	74	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0
ADAMTS17	0	7	17	36	15	33	88
ADAMTS18	0	0	0	0	0	0	0
ADAMTS19	0	0	0	10	0	0	0
ADAMTS2	0	0	0	0	0	0	38
ADAMTS20	0	0	0	0	34	0	0
ADAMTS3	0	0	0	0	0	0	0
ADAMTS4	7	0	0	0	5	0	0
ADAMTS5	0	0	0	0	0	0	0
ADAMTS6	0	0	0	0	5	0	0
ADAMTS7	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0
ADAMTS9	42	73	331	73	0	9	0
ADAMTS9-AS2	0	0	0	0	0	0	0
ADAMTSL1	9	0	18	0	0	0	3
ADAMTSL2	0	0	0	0	0	0	0
ADAMTSL3	30	21	65	7	0	0	0
ADAMTSL4	0	0	0	0	0	0	0
ADAMTSL4-AS1	0	0	0	0	0	0	0
ADAMTSL5	0	21	0	0	0	8	0
ADAP1	9	11	12	102	0	24	32
ADAP2	16	0	7	121	8	25	25
ADAR	20	102	385	208	4	129	53
ADARB1	0	0	33	0	0	0	0
ADARB2	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0
ADAT1	9	6	337	282	145	42	322
ADAT2	3	0	0	0	8	0	0
ADAT3	9	0	22	1	0	1	0
ADCK1	0	0	0	0	0	0	0
ADCK2	35	55	1	0	10	81	221
ADCK3	0	90	0	2	2	2	0
ADCK4	0	0	0	0	0	0	0
ADCK5	1	0	74	1	0	0	0
ADCY1	0	0	72	0	0	0	0
ADCY10	8	21	0	0	16	0	41
ADCY10P1	0	2	0	63	5	47	111
ADCY2	0	0	0	0	0	0	0
ADCY3	4	26	85	34	2	7	49
ADCY4	0	0	0	0	0	0	0
ADCY5	8	0	216	157	0	7	115
ADCY6	0	0	18	0	2	2	1
ADCY7	5	49	20	0	0	0	0
ADCY8	0	0	0	0	0	0	0
ADCY9	41	73	213	14	24	21	78
ADCYAP1	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0
ADD1	27	0	25	0	1	47	87
ADD2	0	30	112	0	0	0	0
ADD3	94	67	280	315	68	95	137
ADD3-AS1	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0
ADH1A	3	0	0	0	0	0	0
ADH1B	1	0	0	0	0	0	0
ADH1C	14	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0
ADH5	7	42	0	0	51	31	127
ADH6	6	0	0	0	0	0	0
ADH7	1	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0
ADI1	8	26	25	0	0	0	54
ADIG	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0
ADIPOR1	175	503	375	188	170	253	632
ADIPOR2	93	338	177	301	213	283	301
ADIRF	2	0	0	0	7	0	0
ADK	18	0	12	0	0	3	0
ADM	63	894	0	461	532	34	832
ADM2	0	0	0	0	0	0	0
ADM5	0	1	0	0	0	0	0
ADNP	104	182	203	154	285	86	100
ADNP2	39	13	267	71	199	371	188
ADO	20	0	0	44	0	0	0
ADORA1	0	0	0	39	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0
ADORA2B	0	0	0	4	0	28	0
ADORA3	0	0	0	0	0	0	0
ADPGK	150	55	703	77	62	161	343
ADPGK-AS1	0	0	0	0	0	0	0
ADPRH	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	0	0
ADPRHL2	0	0	0	122	83	41	0
ADPRM	12	0	214	0	4	32	3
ADRA1A	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0
ADRA2A	0	0	27	0	0	1	0
ADRA2B	0	0	0	0	0	1	0
ADRA2C	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0
ADRBK1	0	42	0	21	0	1	0
ADRBK2	0	0	0	0	0	0	0
ADRM1	183	808	694	597	412	180	555
ADSL	47	113	215	1	355	24	114
ADSS	108	100	38	311	144	42	304
ADSSL1	0	0	0	0	0	0	0
ADTRP	5	0	0	0	0	0	0
AEBP1	0	0	0	0	0	0	0
AEBP2	241	883	484	515	804	617	991
AEN	150	997	201	476	544	197	1326
AES	33	139	60	0	35	67	145
AFAP1	0	0	7	32	16	21	37
AFAP1-AS1	0	55	53	2	0	9	0
AFAP1L1	0	0	0	0	0	0	0
AFAP1L2	0	0	0	0	70	0	0
AFF1	251	754	761	565	729	151	1881
AFF2	0	0	0	0	0	0	0
AFF3	44	0	43	0	0	0	45
AFF4	106	204	8	17	416	45	310
AFG3L1P	20	29	0	0	28	1	117
AFG3L2	85	56	3	146	47	36	88
AFM	0	0	0	0	0	0	0
AFMID	192	663	2742	3002	1017	780	1038
AFP	0	0	0	0	0	0	0
AFTPH	211	491	903	441	574	172	736
AGA	0	0	0	0	0	0	0
AGAP1	0	0	84	0	0	0	0
AGAP11	0	0	0	0	0	0	0
AGAP2	0	0	0	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	0
AGAP3	0	0	0	0	0	0	0
AGAP4	0	3	0	0	0	0	0
AGAP5	0	0	0	0	0	0	0
AGAP6	1	2	6	8	0	0	17
AGAP7P	0	0	0	0	0	0	1
AGAP9.uid_13673	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0
AGBL2	0	0	18	0	0	1	0
AGBL3	1	45	0	2	0	0	0
AGBL4	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0
AGBL5	40	1	1	0	2	1	0
AGBL5-AS1	0	0	0	0	0	0	0
AGER	0	83	0	0	0	0	21
AGFG1	22	0	251	0	17	104	127
AGFG2	0	1	0	41	1	22	15
AGGF1	34	110	98	58	0	0	80
AGK	2	53	32	24	0	14	7
AGL	121	422	62	144	222	61	658
AGMAT	0	10	0	9	0	0	0
AGMO	4	0	75	15	0	0	29
AGO1	26	104	0	10	1	113	53
AGO2	18	1	163	86	35	12	57
AGO3	82	49	95	62	37	51	223
AGO4	26	0	0	0	0	7	0
AGPAT1	0	0	0	0	0	0	77
AGPAT2	0	0	0	10	0	0	89
AGPAT3	9	0	0	29	0	0	1
AGPAT4	0	0	0	0	0	0	0
AGPAT4-IT1	0	0	0	0	0	0	0
AGPAT5	0	14	103	0	43	0	0
AGPAT6	22	51	336	67	0	45	246
AGPAT9	24	64	207	58	68	1	74
AGPS	0	43	9	5	0	0	132
AGR2	0	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0
AGRN	0	0	0	0	0	0	0
AGRP	2	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0
AGTPBP1	1	24	107	8	0	0	106
AGTR1	0	0	0	0	0	0	0
AGTR2	0	0	0	0	0	0	0
AGTRAP	3	0	0	36	59	36	0
AGXT	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0
AHCTF1	119	380	345	503	317	221	439
AHCTF1P1	50	63	94	197	68	45	161
AHCY	92	341	252	533	89	37	278
AHCYL1	0	99	0	5	44	0	0
AHCYL2	3	8	11	0	4	0	0
AHDC1	2	0	12	0	0	0	0
AHI1	0	0	73	0	44	0	0
AHNAK	7	0	0	0	0	0	55
AHNAK2	0	0	0	0	0	0	0
AHR	0	0	0	58	1	0	1
AHRR	10	0	5	0	0	0	0
AHSA1	271	1241	1773	974	626	464	1558
AHSA2	3	0	0	0	0	0	0
AHSG	0	0	0	0	0	0	0
AHSP	0	0	0	0	0	0	0
AICDA	7	0	0	0	0	0	0
AIDA	0	0	0	1	4	0	7
AIF1	0	0	0	0	0	0	0
AIF1L	28	0	0	0	0	43	0
AIFM1	70	204	323	36	89	52	25
AIFM2	17	0	0	0	46	1	0
AIFM3	0	0	0	0	0	11	0
AIG1	9	44	0	0	0	0	0
AIM1	14	0	170	105	6	35	56
AIM1L	0	0	0	0	0	0	0
AIM2	0	0	0	0	0	0	0
AIMP1	11	0	0	29	0	0	0
AIMP2	17	51	47	57	64	73	59
AIP	111	387	400	460	465	266	294
AIPL1	0	0	0	0	0	1	0
AIRE	0	0	0	0	0	0	0
AIRN	0	0	0	0	0	0	0
AJAP1	1	0	0	0	0	0	0
AJUBA	38	433	533	251	32	166	144
AK1	0	0	0	32	31	0	0
AK2	155	624	1003	219	779	195	624
AK3	0	0	0	0	0	0	0
AK4	15	100	52	73	66	15	108
AK5	0	0	31	59	0	9	0
AK6	41	111	62	18	187	34	100
AK7	17	85	241	21	29	0	0
AK8	0	0	0	20	0	0	0
AK9	32	0	31	0	36	0	0
AKAP1	18	2	286	135	259	5	77
AKAP10	14	143	82	144	232	151	161
AKAP11	4	0	265	23	88	14	0
AKAP12	6	114	324	368	9	158	335
AKAP13	71	53	1200	522	212	193	704
AKAP14	0	0	0	0	0	0	0
AKAP17A.uid_12557	0	0	0	0	0	0	0
AKAP17A.uid_13521	0	0	0	0	0	0	0
AKAP2.uid_11393	1	7	0	0	0	0	4
AKAP2.uid_11925	0	0	0	0	0	0	0
AKAP3	10	7	173	13	0	0	0
AKAP4	0	0	0	0	0	0	0
AKAP5	0	0	0	30	0	0	0
AKAP6	0	0	26	0	0	0	0
AKAP7	2	0	0	0	0	0	1
AKAP8	387	561	374	692	959	223	1195
AKAP8L	1	0	8	0	110	1	1
AKAP9	15	0	0	0	0	0	0
AKIP1	57	140	86	48	0	13	116
AKIRIN1	162	65	83	172	53	45	300
AKIRIN2	380	1048	1326	1818	698	509	2025
AKNA	1	0	0	0	0	0	0
AKNAD1	0	0	0	0	0	0	0
AKR1A1	80	0	32	2	36	0	43
AKR1B1	5	0	0	0	0	0	71
AKR1B10	6	0	0	0	0	0	0
AKR1B15	9	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0	0
AKR1C2	0	0	0	0	0	0	0
AKR1C3	13	174	0	0	26	0	42
AKR1C4	0	0	0	0	0	0	0
AKR1C6P	0	0	0	0	0	0	0
AKR1CL1	0	0	0	0	0	0	0
AKR1D1	2	0	0	40	0	0	0
AKR1E2	0	28	1	0	0	22	0
AKR7A2	3	0	0	0	0	46	0
AKR7A2P1	1	0	0	2	0	3	0
AKR7A3	0	0	0	0	0	0	0
AKR7L	0	0	0	0	0	0	0
AKT1	0	0	0	0	0	0	57
AKT1S1	84	347	622	413	182	181	228
AKT2	0	0	0	133	1	10	0
AKT3	9	0	54	2	20	0	1
AKTIP	26	15	27	27	0	0	57
ALAD	67	266	76	103	368	58	113
ALAS1	179	428	133	327	263	185	267
ALAS2	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0
ALCAM	0	0	0	40	0	0	0
ALDH16A1	3	19	32	0	23	0	20
ALDH18A1	30	25	92	0	0	0	127
ALDH1A1	0	0	0	0	0	0	0
ALDH1A2	0	0	0	0	0	1	115
ALDH1A3	0	0	0	1	0	26	21
ALDH1B1	0	0	93	0	0	0	0
ALDH1L1	0	17	0	0	0	0	0
ALDH1L1-AS1	0	0	0	0	0	0	0
ALDH1L1-AS2	0	0	0	0	0	0	0
ALDH1L2	1	0	5	9	0	0	16
ALDH2	0	0	0	0	0	0	2
ALDH3A1	0	0	0	0	0	0	0
ALDH3A2	5	68	24	34	0	79	59
ALDH3B1	1	0	0	0	0	0	0
ALDH3B2	0	0	0	0	0	0	0
ALDH4A1	0	0	0	33	0	0	0
ALDH5A1	0	0	0	8	19	4	0
ALDH6A1	0	0	0	0	0	0	0
ALDH7A1	52	126	633	190	132	83	179
ALDH8A1	21	0	0	0	0	4	89
ALDH9A1	122	0	0	28	207	47	136
ALDOA	1361	5235	2888	2794	2442	1552	5595
ALDOB	0	0	0	0	0	0	0
ALDOC	53	0	625	577	0	135	0
ALG1	17	0	0	16	33	0	80
ALG10	0	0	0	0	0	0	30
ALG10B	21	0	0	0	0	0	0
ALG11	3	15	0	3	0	5	10
ALG12	26	0	78	1	0	40	118
ALG13	157	366	50	299	108	91	440
ALG14	0	0	0	0	0	0	0
ALG1L	0	0	0	0	0	0	0
ALG1L2	0	0	0	0	0	0	0
ALG1L9P	0	9	0	4	0	0	0
ALG2	356	880	526	688	811	339	625
ALG3	21	115	46	46	176	81	38
ALG5	75	579	172	391	91	60	354
ALG6	0	0	8	109	0	10	9
ALG8	8	21	0	0	0	0	0
ALG9	0	0	45	0	3	0	0
ALK	0	4	137	1	0	0	0
ALKBH1	144	600	870	469	643	641	701
ALKBH2	13	170	33	222	0	0	270
ALKBH3	44	118	89	214	0	20	47
ALKBH3-AS1	0	0	0	0	0	0	0
ALKBH4	11	28	0	0	31	29	88
ALKBH5	112	82	168	243	185	129	758
ALKBH6	3	0	0	0	0	0	0
ALKBH7	16	198	353	299	177	61	255
ALKBH8	136	355	108	967	648	108	331
ALLC	0	0	0	0	0	0	0
ALMS1	92	33	784	311	166	28	164
ALMS1-IT1	5	0	0	9	0	0	40
ALMS1P	0	0	0	0	0	0	0
ALOX12	8	0	0	0	0	0	0
ALOX12B	0	0	0	0	0	0	0
ALOX12P2	0	0	0	0	0	0	0
ALOX15	17	175	5	79	83	45	375
ALOX15B	0	0	0	0	0	0	0
ALOX15P1	0	0	0	0	0	0	0
ALOX5	0	0	0	0	0	0	0
ALOX5AP	0	0	0	0	0	0	0
ALOXE3	0	0	0	0	0	0	0
ALPI	0	0	1	2	0	0	2
ALPK1	0	0	0	0	0	0	0
ALPK2	0	0	0	0	0	0	0
ALPK3	0	0	0	0	0	0	0
ALPL	0	0	0	2	0	0	0
ALPP	16	21	188	35	19	3	101
ALPPL2	729	2874	4110	4320	1858	1229	4987
ALS2	139	442	52	396	646	101	367
ALS2CL	0	0	0	0	0	0	0
ALS2CR11	14	22	153	67	25	40	0
ALS2CR12	0	0	0	0	0	7	0
ALX1	0	0	0	0	0	0	0
ALX3	0	21	0	0	0	0	0
ALX4	0	0	0	0	0	0	0
ALYREF	148	722	921	606	794	354	1408
AMACR	0	0	0	11	0	0	21
AMBN	0	0	0	0	0	0	0
AMBP	0	80	35	0	0	1	0
AMBRA1	52	243	31	182	147	0	333
AMD1	1452	3650	2135	5135	3125	2879	7134
AMDHD1	60	37	136	68	43	3	33
AMDHD2	133	427	55	119	232	21	256
AMELX	0	0	0	0	0	0	0
AMELY	0	0	0	0	0	0	0
AMER1	0	0	0	0	0	0	0
AMER2	0	0	0	0	0	0	1
AMER3	0	0	0	0	0	0	0
AMFR	15	36	2	37	8	5	11
AMH	0	0	0	0	0	0	0
AMHR2	22	0	0	0	0	0	0
AMICA1	8	0	0	0	0	0	0
AMIGO1	0	0	0	0	0	0	0
AMIGO2	0	0	9	0	0	0	0
AMIGO3	0	0	0	0	0	0	36
AMMECR1	0	0	0	0	0	0	0
AMMECR1L	238	512	658	411	555	91	418
AMN	0	0	0	0	0	0	0
AMN1	12	43	0	0	50	0	2
AMOT	1	67	46	111	6	0	97
AMOTL1	0	0	168	0	0	3	0
AMOTL2	8	0	0	0	0	0	0
AMPD1	0	0	0	0	0	0	0
AMPD2	0	73	237	0	2	0	59
AMPD3	0	0	0	122	0	0	0
AMPH	0	0	0	0	0	0	0
AMT	0	0	0	0	0	0	0
AMTN	0	0	0	0	0	0	0
AMY1A.uid_1532	0	0	0	0	0	0	0
AMY1A.uid_1533	0	0	0	0	0	0	0
AMY1A.uid_379	0	0	0	0	0	0	0
AMY1B.uid_1536	0	0	0	0	0	0	0
AMY1B.uid_1537	0	0	0	0	0	0	0
AMY1B.uid_380	0	0	0	0	0	0	0
AMY1C.uid_1534	0	0	0	0	0	0	0
