ABCA13	0	178	0	0	0	0	0	0	263	0	0	0	0	0	1	0	0	0	0
ABCA17P	0	27	65	348	0	112	32	0	0	131	29	1	0	60	47	40	58	0	19
ABCA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0
ABCA3	0	26	0	176	16	0	21	0	0	0	0	0	0	1	0	0	0	0	0
ABCA4	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
ABCA5	0	0	0	0	24	0	0	3	40	0	0	0	1	0	0	0	0	1	0
ABCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	13	0	0	0	0	57	0	0	3	0	0	327	0	0	0	46	0	0
ABCA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB10	3	20	214	21	1	43	64	0	210	229	0	114	158	324	26	0	75	37	48
ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
ABCB5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
ABCB6	0	78	0	49	0	1	242	4	431	749	1	317	308	254	0	0	428	1	54
ABCB7	39	148	4	394	52	2	174	13	472	471	88	121	284	35	20	15	31	3	55
ABCB8	24	857	0	139	182	322	408	309	436	962	28	596	528	1221	179	69	63	1254	101
ABCB9	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	96
ABCC1	1	0	0	0	93	2	0	30	313	0	32	0	0	0	0	0	0	153	9
ABCC10	0	1	109	0	0	0	38	0	116	0	0	0	0	0	0	0	0	0	0
ABCC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	0	129	0	63	0	0	118	0	82	0	0	0	0	4	0	0	36	0	0
ABCC2	0	72	0	0	0	0	0	4	53	0	0	0	113	0	48	0	17	0	22
ABCC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	28	390	144	192	11	65	1108	6	706	1449	28	674	2104	520	399	0	206	169	40
ABCC5	3	758	500	470	107	120	909	65	8	70	148	1	803	962	77	1	143	193	7
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
ABCC6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0
ABCC6P1	0	0	84	22	9	1	0	12	2	0	0	0	1	1	1	1	0	1	4
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD1	0	72	0	165	0	0	48	0	176	0	0	231	0	1	0	0	106	0	0
ABCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	5	175	231	281	0	5	1269	39	521	126	82	243	1312	489	1	0	40	15	0
ABCD4	0	246	0	276	10	0	123	0	737	1	1	311	387	804	0	0	165	0	0
ABCE1	2	758	272	507	37	58	1557	34	885	1133	29	473	1490	895	242	6	79	9	19
ABCF1	97	1646	515	2603	173	462	1356	253	3570	2323	686	1260	2205	2600	756	143	884	1038	750
ABCF2	403	3278	1731	4214	358	618	3989	469	2709	3654	823	1512	5674	4789	946	219	379	812	287
ABCF3	11	2043	657	1790	237	450	1907	1	1131	1472	49	1	2247	2527	238	20	330	1434	132
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG2	0	350	0	85	0	0	1	0	38	215	42	241	0	33	0	0	0	0	13
ABCG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
ABHD1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ABHD10	0	531	236	503	0	0	1069	0	738	374	74	217	454	628	100	1	0	0	7
ABHD11	0	874	474	1659	214	124	805	4	1301	300	102	187	1404	1538	0	0	192	210	0
ABHD12	0	248	12	246	1	243	151	219	0	694	187	755	155	609	0	51	135	120	141
ABHD12B	6	355	143	321	16	11	189	0	269	61	15	0	0	235	0	0	45	0	29
ABHD13	10	105	0	291	5	69	321	13	0	90	75	90	426	38	2	0	3	2	3
ABHD14A	0	62	0	96	50	0	0	0	0	0	0	0	78	0	0	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	2	0	130	85	0	0	1	85	0	0	0	0	0	0	0	0	43	0	0
ABHD15	0	235	0	0	0	40	16	0	190	31	11	56	0	79	29	32	0	0	0
ABHD16A	0	295	393	0	131	18	227	0	140	251	1	0	986	59	109	0	117	0	0
ABHD16B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0
ABHD17A	0	0	0	0	0	0	4	0	23	0	4	20	0	0	8	0	0	0	0
ABHD17B	0	188	53	111	0	60	41	18	127	325	0	0	33	3	29	20	21	1	15
ABHD17C	14	59	149	102	50	52	147	66	231	128	43	255	63	256	35	12	64	34	0
ABHD2	0	503	211	230	4	17	480	22	348	789	22	53	202	286	188	1	38	42	61
ABHD3	0	890	370	933	60	92	1009	122	648	1159	0	216	1081	543	89	21	150	248	70
ABHD4	0	0	0	0	0	0	286	0	55	0	24	522	0	0	87	0	0	0	0
ABHD5	3	316	448	230	40	9	209	30	586	33	7	39	119	64	0	25	158	0	19
ABHD6	0	466	0	0	25	0	242	36	0	0	193	0	394	73	218	0	39	2	53
ABHD8	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
ABI1	1	1072	69	737	0	0	878	1	464	758	25	281	1580	962	78	2	54	72	7
ABI2	0	306	0	26	2	0	23	0	343	308	1	0	0	220	48	0	0	3	0
ABI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	11	0	0	0	0	16	0	0	0	0
ABL1	39	3	0	284	140	0	36	0	67	1	151	0	0	39	39	0	25	0	86
ABL2	61	1136	0	581	96	160	333	117	517	279	10	96	69	628	281	0	132	333	137
ABLIM1	0	290	0	322	0	0	15	0	1	360	26	0	1	1	197	0	21	44	16
ABLIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	0	264	0	0	129	422	188	4	273	54	61	226	0	315	0	39	119	0	108
ABRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABRACL	32	566	787	699	93	276	2057	22	585	211	70	759	863	837	51	15	180	171	89
ABT1	70	4012	2258	7558	550	724	2787	437	4558	2808	627	2414	2939	5165	1545	185	1106	1850	604
ABTB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABTB2	0	245	203	317	1	137	396	19	0	26	39	83	0	15	6	1	46	72	46
AC093375.1	0	2	72	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	55	376	1678	201	92	30	865	226	578	711	45	175	446	424	0	37	264	122	92
ACAA2	106	1329	1247	1763	154	265	3632	7	2077	2588	27	328	2422	1262	853	0	329	126	250
ACACA	24	363	212	0	47	0	553	164	1161	27	62	310	1147	981	160	10	111	0	68
ACACB	0	190	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ACAD10	0	88	0	363	0	71	202	0	0	221	0	188	0	1	0	1	6	0	75
ACAD11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD8	0	147	0	539	0	161	517	1	730	669	120	171	470	142	0	25	1	0	38
ACAD9	1	660	483	824	107	141	214	0	583	789	55	497	382	327	2	0	206	0	28
ACADL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0
ACADM	0	260	612	125	0	4	224	33	373	0	0	164	195	288	77	0	3	0	0
ACADS	0	80	155	0	0	200	802	11	0	1	0	193	250	236	0	13	0	0	42
ACADSB	0	13	224	113	0	1	281	0	357	127	0	117	1	198	82	0	0	53	5
ACADVL	3	0	2	2	244	0	258	15	98	387	0	72	19	281	194	11	420	216	188
ACAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	63	0	0	0	0
ACAP1	0	22	0	0	0	0	48	0	0	0	0	0	0	63	21	0	23	0	0
ACAP2	30	287	145	223	84	39	308	5	358	118	0	147	893	292	43	9	40	0	1
ACAP3	15	120	0	169	0	0	0	0	0	96	0	0	0	0	0	0	34	0	2
ACAT1	0	726	1	690	1	0	481	0	589	630	51	0	551	299	107	0	42	93	51
ACAT2	33	883	2207	747	141	290	1929	168	2612	1531	197	994	2583	2435	684	11	138	25	112
ACBD3	0	149	73	321	53	14	160	63	496	161	8	53	360	199	107	9	47	130	68
ACBD4	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0
ACBD5	9	57	0	0	0	0	315	0	3	213	0	0	347	645	0	0	0	0	26
ACBD6	39	156	171	315	0	0	431	0	80	61	17	249	149	210	0	0	148	154	71
ACBD7	0	0	0	0	0	0	0	0	71	116	0	0	2	9	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	1	67	0	33	0	1	0	0	1	1	0	0	0	0	0	29
ACD	4	576	1100	437	457	241	1474	47	445	403	189	260	203	505	93	0	193	0	0
ACE	38	206	7	278	0	250	159	101	265	7	0	204	434	601	1	0	112	0	60
ACE2	29	1416	135	338	69	153	1376	29	734	3397	96	17	814	1695	219	0	124	62	165
ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACER2	0	0	0	102	0	0	43	0	0	0	0	0	0	173	0	0	0	0	0
ACER3	16	153	0	0	0	0	0	0	230	160	5	1	36	575	51	15	0	54	26
ACHE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACIN1	147	794	256	587	397	582	610	133	688	698	161	808	857	711	491	70	313	195	169
ACKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACLY	50	1453	816	1193	93	715	887	108	2951	724	86	1749	1847	1834	471	57	693	894	218
ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	16	743	305	483	42	120	907	2	558	1459	168	275	933	918	296	24	156	240	20
ACO1	2	1194	550	545	65	1	2624	1	0	959	0	80	611	425	168	0	141	1	181
ACO2	27	425	351	610	335	195	652	119	606	607	6	381	1158	1014	212	7	387	509	75
ACOT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT11	0	0	0	0	0	79	3	6	0	0	0	0	39	1	0	0	0	0	0
ACOT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT13	7	266	218	467	1	58	499	65	348	556	40	116	141	245	96	23	42	1	39
ACOT2	0	90	0	1	0	0	0	0	21	0	0	93	0	0	0	0	0	0	0
ACOT4	0	147	0	131	0	0	0	1	24	0	0	246	1	1	0	20	0	225	1
ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	63	1257	18	464	61	35	1129	281	1452	903	74	308	1306	1467	185	0	290	402	163
ACOT8	0	511	0	1	0	18	505	0	353	622	82	298	100	453	16	2	96	235	0
ACOT9	20	144	603	312	11	67	256	16	613	335	38	121	270	958	16	11	36	115	61
ACOX1	63	386	674	308	156	68	1826	55	168	612	63	535	1257	977	323	0	175	41	136
ACOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOX3	1	0	1	10	0	0	59	0	152	0	0	11	338	0	0	65	0	0	0
ACOXL	0	135	0	154	0	0	28	31	489	0	0	252	0	0	0	0	0	0	0
ACP1	174	2786	2973	2695	392	573	3122	234	2325	4042	168	1486	3432	3204	958	31	721	1305	282
ACP2	0	0	0	415	0	36	184	0	341	1233	170	458	1	699	0	0	68	0	0
ACP5	18	1229	0	428	460	80	297	89	1225	1303	49	343	1346	531	528	85	597	183	0
ACP6	0	248	358	0	0	0	96	0	0	1	0	2	0	0	0	0	0	0	0
ACPP	0	0	0	0	0	0	0	0	0	35	0	0	344	0	0	0	0	0	0
ACPT	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
ACR	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ACRC	0	0	0	235	0	0	136	0	0	0	0	91	1	0	13	0	13	0	0
ACRV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG1	7	0	0	0	0	0	44	0	0	0	0	37	0	0	0	0	0	0	0
ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ACSF2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF3	0	1005	0	0	0	192	1	41	13	422	81	0	245	24	0	0	0	0	0
ACSL1	0	0	1	0	0	0	0	0	0	0	88	0	0	0	0	0	2	0	0
ACSL3	42	3285	29	1466	297	164	2817	43	4146	2530	103	1558	4800	2531	831	42	415	273	201
ACSL4	3	532	67	171	18	68	600	2	230	27	45	286	657	338	162	1	32	0	0
ACSL5	0	0	118	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0
ACSL6	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSS2	0	0	0	55	26	108	17	0	52	18	88	36	0	0	21	0	2	225	0
ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	1	0	0	1	0	3	0	1	3	1	2	0	2	0	0	0	2	0
ACTA2	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0
ACTB	4591	82655	47196	81313	13135	16220	124563	6420	90084	81308	11178	60720	58185	130945	20183	1569	25394	18020	9197
ACTBL2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ACTC1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1	1873	32183	19453	37930	6386	7833	39084	2688	26903	44739	4499	21532	30127	34512	9717	896	12928	9866	5324
ACTG1P4	0	2	0	1	0	0	2	0	1	1	0	3	0	2	0	0	1	0	0
ACTG2	0	10	0	330	10	0	789	1	607	211	1	616	0	400	81	0	130	134	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	37	568	933	844	33	9	1299	4	611	848	10	119	2001	974	96	2	124	5	128
ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL8	31	99	3312	274	734	183	393	501	77	61	308	6	61	24	142	27	171	149	438
ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	154	2134	1632	2378	1175	914	4854	263	2370	1024	686	2896	3874	3776	929	59	889	884	150
ACTN1-AS1	0	0	0	6	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ACTN4	0	723	128	185	31	363	477	187	302	167	138	722	200	390	159	0	147	110	50
ACTR10	17	520	530	371	32	50	726	33	102	493	18	501	158	489	79	12	89	27	48
ACTR1A	101	1367	768	767	218	662	780	64	1471	1256	467	1467	2073	1617	223	24	378	491	271
ACTR1B	0	220	0	0	0	0	81	85	1	235	0	0	0	388	73	0	79	179	1
ACTR2	22	524	166	266	47	124	869	14	361	585	0	78	944	829	208	17	56	51	13
ACTR3	43	743	405	857	82	174	2045	31	890	1164	102	786	1361	1282	339	79	72	59	105
ACTR3B	0	108	189	1	0	97	199	43	0	0	0	0	0	78	0	0	15	0	0
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	3	169	83	450	1	249	227	58	151	380	83	1	176	306	80	54	140	0	16
ACTR6	13	0	261	51	0	19	140	3	105	118	1	0	0	78	15	3	18	0	1
ACTR8	12	792	528	388	22	153	1111	0	139	1243	68	0	810	155	0	0	126	160	58
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	100	0	0
ACVR1	19	106	0	0	2	6	4	8	1	3	0	1	0	183	0	0	50	3	3
ACVR1B	0	21	0	0	1	0	0	2	0	0	72	41	289	108	104	0	0	0	47
ACVR1C	0	0	0	0	0	0	0	0	119	0	0	25	0	0	0	0	0	0	0
ACVR2A	4	120	0	125	77	0	82	22	0	172	3	2	163	243	107	1	0	0	0
ACVR2B	4	235	81	1	258	0	300	10	650	18	74	466	885	296	35	2	25	0	119
ACVR2B-AS1	0	0	1	0	8	0	0	0	23	0	0	6	27	59	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
ACY1	0	0	0	62	0	0	7	0	44	0	0	0	49	0	0	0	0	0	0
ACY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACYP1	2	177	29	83	2	1	51	0	159	79	0	0	29	129	31	0	34	0	0
ACYP2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADA	3	1555	0	370	1	36	638	58	263	1076	58	606	841	251	183	0	190	244	204
ADAD1	0	0	0	0	0	5	21	3	0	0	0	0	170	0	0	1	0	0	12
ADAD2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
ADAL	0	239	117	266	53	104	267	0	47	0	71	5	117	125	0	0	29	26	3
ADAM10	3	934	5	169	22	94	1947	35	1776	523	44	355	3042	1059	214	0	98	107	33
ADAM11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM12	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	1	0
ADAM15	0	592	0	0	69	39	0	123	0	0	0	0	3	216	33	0	182	0	0
ADAM17	5	289	70	521	9	208	549	53	314	1073	98	89	1068	804	55	5	210	16	130
ADAM18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ADAM19	0	374	0	281	0	0	26	0	191	373	0	138	491	227	65	0	0	97	8
ADAM1A	0	0	0	279	45	0	0	0	0	90	0	0	20	0	0	0	0	0	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	66	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ADAM23	0	118	0	0	14	19	0	8	4	4	0	2	0	8	0	0	10	0	68
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	4	172	1	0	0	6	4	0	0	0	0	166	0	0	0	0	2	0	20
ADAM9	13	357	7	284	6	93	1227	76	1452	828	192	500	841	1568	7	14	65	4	17
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
ADAMTS14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0	0	59	103	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	1	71	0	0	0	0	0	0	0	0	0	218	0	1	0	0	0	10
ADAMTS18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	5	1	0	0	0	99	28	0	0	0	0	53	0	0
ADAMTS20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS3	0	0	13	0	0	1	0	1	0	0	0	1	0	0	0	0	6	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0
ADAMTS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS6	0	0	0	232	0	44	21	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
