ABCG4	0	0	0	133	0	0	1	0	0	1	0
ABCG5	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	62	0	0	0	0	0	0
ABHD1	0	1	0	0	2	0	0	1	0	0	0
ABHD10	42	130	230	530	412	2	432	180	156	1	103
ABHD11	99	393	349	268	281	3	80	411	113	414	0
ABHD12	32	283	1	268	350	1	144	12	487	535	266
ABHD12B	13	50	266	90	265	0	341	166	214	80	275
ABHD13	19	33	260	17	59	2	60	44	190	141	86
ABHD14A	0	32	0	0	0	0	0	31	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	20	884	98	643	640	3	0	348	613	1268	348
ABHD15	39	118	176	47	259	0	193	507	260	40	48
ABHD16A	49	131	285	180	181	4	134	228	324	128	2
ABHD16B	0	0	0	0	0	0	0	0	0	52	0
ABHD17A	1	0	0	0	4	0	0	3	13	14	0
ABHD17B	0	58	298	388	94	1	0	61	209	103	138
ABHD17C	94	214	385	454	454	7	249	137	360	212	9
ABHD2	63	123	484	162	219	3	104	68	139	291	440
ABHD3	164	721	411	404	186	3	245	484	571	869	594
ABHD4	0	0	0	0	0	0	0	0	0	0	0
ABHD5	72	396	232	7	0	1	124	58	51	324	92
ABHD6	5	0	0	163	104	0	0	78	21	54	19
ABHD8	0	0	0	0	0	0	37	0	0	23	0
ABI1	83	249	640	515	260	0	306	196	442	348	204
ABI2	3	1	1	73	83	0	109	206	208	119	42
ABI3	7	0	0	0	8	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	0	0	0	0	0
ABL1	46	177	100	388	205	2	43	143	283	163	213
ABL2	0	419	331	165	78	0	24	145	31	230	0
ABLIM1	20	47	442	287	278	0	474	34	104	0	63
ABLIM2	0	0	0	0	0	0	0	0	0	9	0
ABLIM3	0	0	0	0	0	0	0	0	0	0	0
ABO	0	0	0	54	0	0	0	0	0	0	154
ABR	6	0	75	43	89	1	258	385	111	224	9
ABRA	0	0	0	0	0	0	0	0	0	0	0
ABRACL	129	571	1110	753	541	1	811	468	485	142	672
ABT1	406	2173	2401	3584	2574	7	2268	986	2471	2776	1733
ABTB1	29	171	135	0	1	0	59	14	0	485	0
ABTB2	58	494	174	250	472	7	630	114	345	655	142
AC093375.1	0	0	14	0	0	0	3	0	7	13	0
ACAA1	24	345	257	142	309	1	178	206	199	614	102
ACAA2	63	797	1025	1214	450	1	691	333	802	563	203
ACACA	70	13	154	375	78	0	297	260	62	300	328
ACACB	8	0	0	0	0	0	0	219	0	13	0
ACAD10	39	147	67	198	3	0	160	0	140	167	155
ACAD11	0	0	0	0	0	0	0	56	23	0	0
ACAD8	44	0	0	118	140	0	102	60	263	301	551
ACAD9	80	295	23	164	123	0	371	1	303	140	335
ACADL	0	0	0	0	0	0	0	0	0	0	0
ACADM	4	57	22	12	0	0	0	78	55	98	0
ACADS	40	37	63	255	126	2	157	0	257	263	36
ACADSB	0	0	139	0	166	0	76	51	78	185	0
ACADVL	24	1	57	228	246	0	0	2	2	53	1
ACAN	0	0	0	0	0	0	0	0	0	0	0
ACAP1	2	47	23	96	55	0	0	15	9	42	0
ACAP2	27	152	274	322	207	0	101	187	91	62	99
ACAP3	0	0	42	0	5	0	0	0	0	41	0
ACAT1	46	454	487	239	1	0	291	9	92	529	181
ACAT2	2	179	587	148	118	1	235	256	171	48	98
ACBD3	35	84	50	299	39	0	109	101	212	402	69
ACBD4	0	0	0	0	0	0	0	0	0	0	0
ACBD5	29	140	360	2	12	0	303	71	130	419	424
ACBD6	23	139	814	89	0	0	354	141	3	133	0
ACBD7	0	0	39	44	70	0	0	0	46	81	32
ACCS	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	1	0
ACD	99	0	532	299	175	4	505	193	404	417	374
ACE	240	671	916	1053	891	7	252	714	618	1064	1771
ACE2	0	1	0	121	0	0	0	0	77	0	11
ACER1	19	0	0	0	0	0	0	0	0	0	0
ACER2	28	93	0	378	4	0	0	0	119	325	3
ACER3	12	321	254	384	439	2	151	10	105	731	93
ACHE	0	0	0	0	0	0	437	0	0	0	0
ACIN1	87	803	752	368	790	3	558	610	1009	1359	572
ACKR1	0	0	0	0	0	0	0	0	0	0	0
ACKR2	0	0	0	0	49	0	0	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	0	0	0	0
ACLY	205	242	1060	696	470	4	338	506	895	455	851
ACMSD	0	2	0	0	0	0	0	0	1	28	0
ACN9	159	589	987	1191	786	1	677	1150	829	1252	469
ACO1	12	209	43	237	0	0	42	244	27	169	150
ACO2	85	320	233	730	131	0	710	0	598	115	520
ACOT1	0	0	0	10	10	0	0	7	7	2	0
ACOT11	84	135	528	319	90	0	512	319	22	293	117
ACOT12	0	0	0	0	0	0	0	0	0	0	0
ACOT13	119	283	573	187	754	0	366	91	376	509	178
ACOT2	23	127	267	242	525	2	114	140	439	450	252
ACOT4	24	0	0	0	1	1	0	92	0	64	228
ACOT6	0	0	0	0	0	0	0	0	0	0	0
ACOT7	56	266	314	178	190	1	327	27	408	256	472
ACOT8	40	181	229	290	209	0	255	75	228	216	74
ACOT9	172	452	1248	1073	1060	3	672	641	663	726	688
ACOX1	25	59	0	23	14	0	102	54	6	85	0
ACOX2	0	0	0	0	0	0	0	0	0	0	0
ACOX3	0	235	380	86	0	0	293	0	385	89	1
ACOXL	0	0	0	0	0	0	0	0	136	18	0
ACP1	508	1759	2844	2483	2386	11	2089	1150	2904	2703	1091
ACP2	19	2	208	42	117	0	174	217	75	294	0
ACP5	191	956	229	153	364	3	594	182	0	597	338
ACP6	0	0	0	171	0	0	0	0	0	0	0
ACPP	11	0	10	0	228	0	0	0	116	0	0
ACPT	2	3	18	0	0	0	0	13	1	17	0
ACR	0	0	0	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0	0	0	0
ACRC	0	0	13	0	2	0	0	0	0	159	0
ACRV1	7	0	25	29	64	0	0	0	0	0	0
ACSBG1	0	50	0	0	0	0	115	0	0	0	0
ACSBG2	0	1	0	0	1	0	0	0	0	0	2
ACSF2	0	0	0	0	0	0	0	0	48	0	0
ACSF3	0	125	333	289	220	0	0	448	227	248	97
ACSL1	0	3	62	0	0	1	199	0	0	0	0
ACSL3	459	3300	6265	2153	2495	12	3628	1780	1580	2682	1832
ACSL4	131	482	350	399	469	1	465	539	275	414	139
ACSL5	0	0	0	0	0	0	0	0	0	0	0
ACSL6	0	1	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0	2	0	0
ACSM2B	0	0	0	0	0	0	0	0	13	0	0
ACSM3	0	0	0	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	193	0	0	0	0	59	44
ACSM6	0	0	0	0	17	0	0	0	0	0	0
ACSS1	0	0	0	0	0	0	0	0	0	0	0
ACSS2	25	181	645	289	225	0	0	79	297	309	126
ACSS3	0	0	0	0	0	0	0	0	0	0	0
ACTA1	1	0	1	1	0	0	1	0	0	1	0
ACTA2	0	0	0	0	1	0	0	0	0	0	0
ACTB	5320	19552	19629	16154	16422	62	20240	14149	21677	13552	11744
ACTBL2	0	1	0	0	1	0	1	0	1	0	0
ACTC1	0	0	0	1	0	0	0	0	0	72	0
ACTG1	2524	7500	7620	8868	6246	16	8193	4188	9148	3997	5369
ACTG1P4	0	2	0	0	1	0	0	0	1	1	2
ACTG2	1	0	1	0	28	0	0	0	4	0	0
ACTL10	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	115	630	839	1091	644	4	800	621	444	629	540
ACTL6B	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0	0
ACTL8	30	144	462	0	212	0	0	75	119	105	135
ACTL9	0	0	0	0	0	0	0	0	0	0	0
ACTN1	174	343	1244	482	553	4	801	207	423	895	912
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0
ACTN2	0	0	0	0	0	0	0	0	0	0	0
ACTN3	0	0	6	17	0	0	0	0	11	281	1
ACTN4	299	469	2233	1004	836	12	1212	415	708	1481	772
ACTR10	68	156	391	526	412	0	339	40	334	217	424
ACTR1A	256	920	767	1696	610	3	576	236	1004	544	816
ACTR1B	29	54	11	0	4	0	11	0	0	0	0
ACTR2	46	304	238	335	206	1	317	69	406	352	56
ACTR3	83	404	506	899	1046	0	1171	898	822	300	385
ACTR3B	1	50	26	104	53	0	171	0	0	136	2
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	0	0	0	0	0	0	0	0
ACTR5	99	250	344	123	60	0	21	147	2	404	73
ACTR6	8	73	132	55	188	0	81	120	5	29	80
ACTR8	24	407	179	96	117	0	353	63	294	217	163
ACTRT1	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0	0
ACTRT3	0	1	0	0	0	0	0	0	0	8	0
ACVR1	0	0	0	371	0	0	42	11	0	62	0
ACVR1B	12	69	82	169	0	0	8	20	103	105	1
ACVR1C	0	0	120	0	0	0	0	0	138	0	0
ACVR2A	19	0	3	110	155	2	138	2	178	57	0
ACVR2B	27	168	604	2	339	2	393	151	175	376	112
ACVR2B-AS1	1	0	0	1	0	0	0	0	0	0	0
ACVRL1	0	0	0	0	0	0	0	0	0	0	0
ACY1	0	16	0	0	0	0	0	0	0	2	0
ACY3	0	0	0	0	0	0	0	0	0	0	0
ACYP1	0	22	88	0	91	2	0	0	42	79	0
ACYP2	0	0	0	0	7	0	0	0	27	25	0
ADA	105	1807	1485	430	778	6	1138	1188	937	85	280
ADAD1	14	68	408	0	0	0	95	8	0	2	0
ADAD2	0	0	0	12	0	0	0	0	0	0	0
ADAL	31	116	85	202	54	2	232	2	188	30	15
ADAM10	97	377	1223	630	734	1	894	338	249	633	486
ADAM11	0	0	0	0	132	0	0	0	0	0	0
ADAM12	0	15	0	0	0	0	0	39	62	0	0
ADAM15	33	0	129	406	0	0	0	0	88	32	0
ADAM17	50	472	886	336	343	3	251	187	625	696	311
ADAM18	0	0	0	0	0	0	0	0	0	0	0
ADAM19	197	458	581	1080	0	1	520	0	114	912	313
ADAM1A	0	4	117	31	0	0	187	56	0	60	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	19	0	20	0	0	0	0	0	5	0
ADAM20P1	0	0	0	0	64	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	127	0	0	0	0
ADAM21P1	0	0	0	0	0	0	17	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	8	0	0
ADAM23	4	0	0	248	0	0	31	43	81	220	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	0	10	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	2	0	0	0	101	14
ADAM9	33	129	219	6	64	0	239	0	90	267	95
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	0	0	0	0	0	100	0
ADAMTS10	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	50	0	0	0	25	0	0
ADAMTS14	0	104	0	0	131	0	0	9	0	131	88
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	1	0	9	42	92
ADAMTS18	0	1	0	0	0	0	0	0	17	0	0
ADAMTS19	4	0	0	0	0	0	0	0	0	44	41
ADAMTS2	3	0	0	18	1	0	2	221	0	32	199
ADAMTS20	0	0	0	0	0	0	0	0	0	1	24
ADAMTS3	0	0	0	0	0	0	37	0	0	0	0
ADAMTS4	0	14	0	0	0	0	0	0	0	0	0
ADAMTS5	0	0	1	1	0	0	0	0	0	0	0
ADAMTS6	0	0	0	88	0	0	0	0	0	12	0
ADAMTS7	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19698	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1.uid_19702	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	0	0	0	0	0	309	0	1	7	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	22	0
ADAMTSL2	0	0	1	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	325	66	0	0	0	9	13	117	0
ADAMTSL4	0	0	0	0	0	0	0	0	0	0	5
ADAMTSL4-AS1	0	0	0	0	0	0	15	0	0	0	0
ADAMTSL5	0	24	3	29	128	0	60	61	0	89	56
ADAP1	0	1	0	0	55	0	139	0	25	121	47
ADAP2	34	0	173	34	71	1	58	0	114	221	4
ADAR	81	548	425	329	220	2	192	5	310	168	143
ADARB1	0	0	143	5	0	0	0	0	0	10	39
ADARB2	0	0	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0
ADAT1	37	4	269	433	7	0	177	0	267	444	1
ADAT2	23	92	0	482	0	0	105	23	159	9	53
ADAT3	40	22	6	150	55	4	1	223	75	159	70
ADCK1	77	160	194	622	215	0	56	554	179	433	320
ADCK2	160	269	745	622	828	7	804	750	693	706	447
ADCK3	114	674	654	717	283	10	1051	203	731	836	472
ADCK4	0	0	14	23	0	0	16	103	14	136	0
ADCK5	65	31	0	27	182	0	0	0	113	617	149
ADCY1	0	0	0	0	0	0	0	0	0	0	0
ADCY10	5	32	7	4	42	0	23	70	10	20	0
ADCY10P1	0	0	0	70	0	0	75	0	21	0	0
ADCY2	0	0	0	0	0	0	62	0	0	0	0
ADCY3	0	41	22	98	36	0	95	1	11	17	6
ADCY4	0	0	0	0	0	0	0	0	0	0	0
ADCY5	0	0	0	284	0	0	0	0	22	0	0
ADCY6	2	0	1	0	0	0	0	0	1	0	0
ADCY7	0	0	24	1	10	0	0	0	6	0	0
ADCY8	0	0	0	0	0	0	0	0	0	0	0
ADCY9	1	0	3	0	7	1	217	0	0	53	1
ADCYAP1	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	2	0
ADD1	91	272	868	811	233	0	647	631	154	494	184
ADD2	0	0	56	0	0	0	0	0	0	0	0
ADD3	5	89	27	3	64	0	0	59	198	271	1
ADD3-AS1	0	0	0	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	0	0	0
ADH1A	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	20	0	0	0	0	0	0	0	0
ADH5	103	265	466	142	615	1	153	103	649	286	149
ADH6	0	0	0	0	0	0	0	0	0	0	0
ADH7	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	86	12	95
ADI1	334	2004	1813	2325	2517	7	2233	1037	2635	1120	1787
ADIG	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	266	690	688	375	683	7	472	148	476	916	434
ADIPOR2	78	366	230	754	550	7	213	444	385	888	506
ADIRF	0	0	0	0	0	0	0	0	0	0	0
ADK	13	10	3	81	41	0	48	16	0	0	0
ADM	105	1357	1016	1103	1169	8	1060	407	843	2753	1265
ADM2	0	0	93	0	0	0	0	0	0	27	0
ADM5	37	0	95	1	113	0	51	0	0	0	0
ADNP	61	379	536	849	836	2	1186	492	588	957	350
ADNP2	16	482	137	777	482	1	400	182	134	359	121
ADO	8	21	113	69	0	0	39	65	63	117	68
ADORA1	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25802	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25803	0	0	0	0	0	0	0	0	0	0	0
ADORA2A.uid_25805	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	23	377	390	788	288	2	317	25	176	319	91
ADORA3	26	0	0	0	86	0	82	0	0	132	0
ADPGK	93	622	770	522	634	3	610	393	636	397	527
ADPGK-AS1	0	0	0	35	1	0	0	0	0	0	0
ADPRH	0	0	0	0	0	0	0	0	0	0	0
ADPRHL1	0	0	0	317	132	0	14	0	0	0	0
ADPRHL2	115	536	1144	911	735	5	488	550	918	1045	332
ADPRM	0	20	66	0	19	0	0	0	9	130	10
ADRA1A	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	52	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	0	0
ADRB2	0	0	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	56	129	1139	533	724	2	206	310	88	273	147
ADRBK2	0	0	188	183	34	0	69	69	71	104	0
ADRM1	952	3920	3488	3715	3564	13	3085	2321	4453	3162	2739
ADSL	129	482	1050	815	1035	3	1114	800	844	1197	399
ADSS	50	70	161	527	352	0	174	86	162	192	485
ADSSL1	0	0	0	0	0	0	0	0	0	22	0
ADTRP	0	34	244	160	34	0	45	0	102	128	82
AEBP1	0	0	0	0	0	0	0	0	0	0	0
AEBP2	23	218	620	355	847	0	183	234	216	304	110
AEN	545	2121	2259	2592	1603	21	1383	530	2468	2507	1428
AES	219	1059	674	776	421	18	737	240	526	1490	742
AFAP1	29	0	0	108	15	2	0	220	11	98	0
AFAP1-AS1	0	181	166	0	0	0	0	0	0	138	0
AFAP1L1	26	1	621	0	0	1	73	5	90	466	0
AFAP1L2	0	0	0	10	0	0	0	0	0	0	0
AFF1	59	282	866	153	317	0	167	121	360	557	186
AFF2	0	0	0	0	0	0	0	0	0	0	1
AFF3	0	1	0	0	0	0	0	1	1	0	0
AFF4	62	260	875	266	456	0	689	427	408	102	473
AFG3L1P	78	45	454	180	392	1	214	33	117	22	0
AFG3L2	89	243	282	73	633	6	477	118	295	279	32
AFM	0	0	0	0	0	0	0	0	0	0	0
AFMID	24	131	98	96	31	2	55	129	85	138	55
AFP	0	0	0	0	0	0	0	0	0	0	0
AFTPH	86	482	1034	430	998	2	79	350	162	614	842
AGA	0	0	33	0	0	0	225	15	74	0	0
AGAP1	5	0	18	61	0	0	0	56	0	34	0
AGAP11	0	0	0	0	1	0	0	0	0	0	0
AGAP2	0	0	0	0	0	0	1	0	0	0	0
AGAP2-AS1	0	0	0	0	0	0	68	0	0	0	0
AGAP3	0	0	217	321	189	1	161	0	54	0	198
AGAP4	0	0	6	15	0	0	11	0	6	4	0
AGAP5	4	0	0	15	7	0	0	0	3	5	0
AGAP6	3	12	80	63	78	0	0	25	57	24	0
AGAP7P	0	2	1	5	0	0	0	0	0	0	0
AGAP9.uid_13673	0	0	0	0	0	0	0	0	0	0	0
AGAP9.uid_14188	0	0	0	0	0	0	0	0	0	0	0
AGBL1	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0	0	0
AGBL2	2	0	0	2	0	0	0	0	0	31	20
AGBL3	4	0	0	0	0	0	0	0	0	0	0
AGBL4	0	0	0	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0
AGBL5	11	25	35	5	22	0	2	1	0	302	0
AGBL5-AS1	0	0	0	0	0	0	0	0	0	0	0
AGER	7	0	78	0	0	0	0	53	0	293	36
AGFG1	31	205	304	186	481	3	195	234	178	774	28
AGFG2	26	128	76	100	4	0	0	5	2	90	12
AGGF1	29	380	237	334	200	0	77	237	268	66	53
AGK	35	266	24	584	23	1	422	0	353	394	86
AGL	190	1274	938	3180	2332	3	2024	1579	2013	1325	819
AGMAT	0	16	1	0	0	0	0	0	0	0	13
AGMO	0	26	0	0	0	0	0	0	0	0	0
AGO1	18	3	276	0	99	0	83	1	212	854	77
AGO2	122	201	761	510	239	4	443	569	713	285	1
AGO3	6	81	95	122	0	0	2	0	129	133	129
AGO4	0	11	0	0	0	0	0	0	0	0	0
AGPAT1	56	82	158	485	26	5	184	2	336	365	428
AGPAT2	17	0	392	81	7	2	213	258	419	31	254
AGPAT3	1	0	0	0	0	0	0	0	0	1	0
AGPAT4	3	0	0	0	0	0	0	0	0	0	0
AGPAT4-IT1	0	0	143	1	0	0	0	0	0	0	0
AGPAT5	61	73	120	41	89	2	233	200	20	207	16
AGPAT6	98	704	530	499	1122	4	867	634	957	979	166
AGPAT9	82	255	1883	545	941	2	435	200	176	895	228
AGPS	4	82	132	103	268	0	72	349	222	132	46
AGR2	0	0	0	0	0	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0	0	0	0	0
AGRN	0	17	0	0	8	0	0	0	8	0	0
AGRP	0	0	0	0	0	0	0	0	0	0	0
AGT	18	0	0	0	0	0	0	0	0	0	0
AGTPBP1	11	162	1	55	0	0	65	0	328	187	0
AGTR1	0	0	0	0	0	0	0	0	0	109	0
AGTR2	0	0	0	0	0	0	0	0	0	0	0
AGTRAP	47	172	268	199	9	5	27	134	52	0	0
AGXT	0	0	0	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0	0	0	0	0
AHCTF1	13	90	83	290	188	0	129	86	78	215	27
AHCTF1P1	2	21	27	56	33	0	5	18	9	43	9
AHCY	334	1340	2056	1662	1260	4	1520	665	1732	1522	1109
AHCYL1	65	10	101	243	138	0	104	294	136	280	120
AHCYL2	0	0	222	92	170	0	0	61	2	0	96
AHDC1	0	1	0	11	69	1	74	6	0	0	0
AHI1	19	1	1	79	0	1	81	136	51	40	0
AHNAK	83	201	1274	605	763	0	315	197	519	1230	241
AHNAK2	0	0	0	0	0	0	0	0	0	0	0
AHR	2	0	34	0	163	0	0	0	20	48	0
AHRR	0	0	5	1	0	0	0	0	0	0	0
AHSA1	934	2964	5406	3783	3773	21	2741	2784	4512	5026	3242
AHSA2	0	120	0	5	8	0	73	0	0	0	0
AHSG	0	0	0	0	0	0	0	0	0	0	0
